id,rarity,group_id,group_rate,filter_switch,grade_value,skill_category,tag_id,unique_skill_id_1,unique_skill_id_2,exp_type,potential_per_default,activate_lot,priority,precondition_1,condition_1,float_ability_time_1,ability_time_usage_1,float_cooldown_time_1,ability_type_1_1,ability_value_usage_1_1,additional_activate_type_1_1,ability_value_level_usage_1_1,float_ability_value_1_1,target_type_1_1,target_value_1_1,ability_type_1_2,ability_value_usage_1_2,additional_activate_type_1_2,ability_value_level_usage_1_2,float_ability_value_1_2,target_type_1_2,target_value_1_2,ability_type_1_3,ability_value_usage_1_3,additional_activate_type_1_3,ability_value_level_usage_1_3,float_ability_value_1_3,target_type_1_3,target_value_1_3,precondition_2,condition_2,float_ability_time_2,ability_time_usage_2,float_cooldown_time_2,ability_type_2_1,ability_value_usage_2_1,additional_activate_type_2_1,ability_value_level_usage_2_1,float_ability_value_2_1,target_type_2_1,target_value_2_1,ability_type_2_2,ability_value_usage_2_2,additional_activate_type_2_2,ability_value_level_usage_2_2,float_ability_value_2_2,target_type_2_2,target_value_2_2,ability_type_2_3,ability_value_usage_2_3,additional_activate_type_2_3,ability_value_level_usage_2_3,float_ability_value_2_3,target_type_2_3,target_value_2_3,popularity_add_param_1,popularity_add_value_1,popularity_add_param_2,popularity_add_value_2,disp_order,icon_id,plate_type,disable_singlemode,disable_count_condition,is_general_skill,start_date,end_date
200333,1,20033,-1,0,-262,4,401,0,0,0,10,1,0,,all_corner_random==1,24000,1,300000,21,1,0,1,-2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,1910,20014,0,1,0,1,1483228800,2524608000
200341,2,20034,2,0,508,4,403,0,0,0,10,1,0,,all_corner_random==1,30000,1,300000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,1920,20042,0,1,0,1,1483228800,2524608000
200342,1,20034,1,0,217,4,403,0,0,0,10,1,0,,all_corner_random==1,30000,1,300000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,1930,20041,0,0,0,1,1483228800,2524608000
200343,1,20034,-1,0,-262,4,403,0,0,0,10,1,0,,all_corner_random==1,30000,1,300000,31,1,0,1,-2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,-30,0,0,1940,20044,0,1,0,1,1483228800,2524608000
200351,2,20035,2,0,508,4,402,0,0,0,10,1,0,,corner_random==1@corner_random==2@corner_random==3@corner_random==4,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,1950,20022,0,1,0,1,1483228800,2524608000
200352,1,20035,1,0,217,4,402,0,0,0,10,1,0,,corner_random==1@corner_random==2@corner_random==3@corner_random==4,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,1960,20021,0,0,0,1,1483228800,2524608000
200353,1,20035,-1,0,-262,4,402,0,0,0,10,1,0,,corner_random==1@corner_random==2@corner_random==3@corner_random==4,0,1,5000000,9,1,0,1,-200,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,1970,20024,0,1,0,1,1483228800,2524608000
200361,2,20036,2,0,508,4,401,0,0,0,10,1,0,,straight_random==1,30000,1,300000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,1980,20012,0,1,0,1,1483228800,2524608000
200362,1,20036,1,0,217,4,401,0,0,0,10,1,0,,straight_random==1,30000,1,300000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,1990,20011,0,0,0,1,1483228800,2524608000
200371,2,20037,2,0,508,4,401/403,0,0,0,10,1,0,,straight_random==1,30000,1,300000,31,1,0,1,4000,1,0,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2000,20042,0,1,0,1,1483228800,2524608000
200372,1,20037,1,0,217,4,403,0,0,0,10,1,0,,straight_random==1,30000,1,300000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2010,20041,0,0,0,1,1483228800,2524608000
200381,2,20038,2,0,508,2,302/402,0,0,0,10,1,0,,phase==1&corner==0,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2020,20022,0,1,0,1,1483228800,2524608000
200382,1,20038,1,0,217,2,302/402,0,0,0,10,1,0,,phase==1&corner==0,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2030,20021,0,0,0,1,1483228800,2524608000
200391,1,20039,-1,0,-262,4,402,0,0,0,10,1,0,,up_slope_random==1,0,1,5000000,9,1,0,1,-200,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,2040,20024,0,1,0,1,1483228800,2524608000
200401,1,20040,-1,0,-262,4,402,0,0,0,10,1,0,,accumulatetime>=2&is_surrounded==1,0,1,5000000,9,1,0,1,-200,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,2050,20024,0,1,0,1,1483228800,2524608000
200411,1,20041,-1,0,-262,3,401,0,0,0,10,1,0,,last_straight_random==1&distance_diff_rate>=75,30000,1,300000,21,1,0,1,-2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,2060,20014,0,1,0,1,1483228800,2524608000
200421,1,20042,-1,0,-262,3,401,0,0,0,10,1,0,,remain_distance==200&order==1&bashin_diff_behind>=1,30000,1,300000,21,1,0,1,-2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,2070,20014,0,1,0,1,1483228800,2524608000
200431,2,20043,2,0,394,1,301/407,0,0,0,10,1,0,,always==1,0,1,5000000,10,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2080,20062,0,1,0,1,1483228800,2524608000
200432,1,20043,1,0,129,1,301/407,0,0,0,10,1,0,,always==1,0,1,5000000,10,1,0,1,9000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2090,20061,0,0,0,1,1483228800,2524608000
200433,1,20043,-1,0,-174,1,301/407,0,0,0,10,1,0,,always==1,0,1,5000000,10,1,0,1,15000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-30,0,0,2100,20064,0,1,0,1,1483228800,2524608000
200441,2,20044,2,0,508,4,301/302/402/403,0,0,0,10,1,0,,phase<=1&accumulatetime>=5&blocked_front_continuetime>=1,20000,1,5000000,9,1,0,1,550,1,0,28,1,0,1,350,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2110,20022,0,1,0,1,1483228800,2524608000
200442,1,20044,1,0,217,4,301/302/402/403,0,0,0,10,1,0,,phase<=1&accumulatetime>=5&blocked_front_continuetime>=1,20000,1,5000000,9,1,0,1,150,1,0,28,1,0,1,150,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2120,20021,0,0,0,1,1483228800,2524608000
200451,2,20045,2,0,334,1,301/403,0,0,0,10,1,0,,phase_random==0,30000,1,5000000,28,1,0,1,450,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2130,20052,0,1,0,1,1483228800,2524608000
200452,1,20045,1,0,129,1,301/403,0,0,0,10,1,0,,phase_random==0,30000,1,5000000,28,1,0,1,350,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,25,0,0,2140,20051,0,0,0,1,1483228800,2524608000
200461,2,20046,2,0,508,2,302/401,0,0,0,10,1,0,,phase==1&change_order_onetime<0,18000,1,300000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2150,20012,0,1,0,1,1483228800,2524608000
200462,1,20046,1,0,217,2,302/401,0,0,0,10,1,0,,phase==1&change_order_onetime<0,18000,1,300000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2160,20011,0,0,0,1,1483228800,2524608000
200471,2,20047,2,0,508,2,302/402,0,0,0,10,1,0,,phase==1&change_order_onetime>0,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2170,20022,0,1,0,1,1483228800,2524608000
200472,1,20047,1,0,217,2,302/402,0,0,0,10,1,0,,phase==1&change_order_onetime>0,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2180,20021,0,0,0,1,1483228800,2524608000
200481,2,20048,2,0,508,2,302/402,0,0,0,10,1,0,,phase==1&is_surrounded==1,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2190,20022,0,1,0,1,1483228800,2524608000
200482,1,20048,1,0,217,2,302/402,0,0,0,10,1,0,,phase==1&is_surrounded==1,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2200,20021,0,0,0,1,1483228800,2524608000
200491,2,20049,2,0,394,3,303/403,0,0,0,10,1,0,,infront_near_lane_time>=1&is_lastspurt==1&hp_per>=1,30000,1,300000,31,1,0,1,4000,1,0,28,1,0,1,250,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2210,20042,0,1,0,1,1483228800,2524608000
200492,1,20049,1,0,174,3,303/403,0,0,0,10,1,0,,infront_near_lane_time>=1&is_lastspurt==1&hp_per>=1,30000,1,300000,31,1,0,1,2000,1,0,28,1,0,1,50,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2220,20041,0,0,0,1,1483228800,2524608000
200501,2,20050,2,0,334,3,303/403,0,0,0,10,1,0,,phase_random==2,30000,1,5000000,28,1,0,1,350,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2230,20052,0,1,0,1,1483228800,2524608000
200502,1,20050,1,0,129,3,303/403,0,0,0,10,1,0,,phase_random==2,30000,1,5000000,28,1,0,1,250,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,25,0,0,2240,20051,0,0,0,1,1483228800,2524608000
200511,2,20051,2,0,508,3,303/401,0,0,0,10,1,0,,is_lastspurt==1&phase_firsthalf_random==3,24000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2250,20012,0,1,0,1,1483228800,2524608000
200512,1,20051,1,0,217,3,303/401,0,0,0,10,1,0,,is_lastspurt==1&phase_firsthalf_random==3,24000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2260,20011,0,0,0,1,1483228800,2524608000
200521,1,20052,-1,0,-262,4,402,0,0,0,10,1,0,,accumulatetime>=2&order==1&bashin_diff_behind>=1,0,1,5000000,9,1,0,1,-200,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,-30,0,0,2270,20024,0,1,0,1,1483228800,2524608000
200531,2,20053,2,0,334,1,101/301/403,0,0,0,10,1,0,,running_style==1&phase==0,12000,1,5000000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2280,20042,0,1,0,1,1483228800,2524608000
200532,1,20053,1,0,217,1,101/301/403,0,0,0,10,1,0,,running_style==1&phase==0,12000,1,5000000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2290,20041,0,0,0,1,1483228800,2524608000
200541,2,20054,2,0,508,2,101/302/401,0,0,0,10,1,0,,running_style==1&phase_random==1&order_rate<=50,30000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2300,20012,0,1,0,1,1483228800,2524608000
200542,1,20054,1,0,217,2,101/302/401,0,0,0,10,1,0,,running_style==1&phase_random==1&order_rate<=50,30000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2310,20011,0,0,0,1,1483228800,2524608000
200551,2,20055,2,0,508,3,101/303/403,0,0,0,10,1,0,,running_style==1&is_finalcorner_random==1&order==1,30000,1,5000000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2320,20042,0,1,0,1,1483228800,2524608000
200552,1,20055,1,0,217,3,101/303/403,0,0,0,10,1,0,,running_style==1&is_finalcorner_random==1&order==1,30000,1,5000000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2330,20041,0,0,0,1,1483228800,2524608000
200561,2,20056,2,0,508,1,102/301/402,0,0,0,10,1,0,,running_style==2&phase_laterhalf_random==0&order_rate<=50,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2340,20022,0,1,0,1,1483228800,2524608000
200562,1,20056,1,0,217,1,102/301/402,0,0,0,10,1,0,,running_style==2&phase_laterhalf_random==0&order_rate<=50,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2350,20021,0,0,0,1,1483228800,2524608000
200571,2,20057,2,0,508,2,102/302/402,0,0,0,10,1,0,,running_style==2&phase_random==1&order_rate<=50,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2360,20022,0,1,0,1,1483228800,2524608000
200572,1,20057,1,0,217,2,102/302/402,0,0,0,10,1,0,,running_style==2&phase_random==1&order_rate<=50,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2370,20021,0,0,0,1,1483228800,2524608000
200581,2,20058,2,0,508,3,102/303/401,0,0,0,10,1,0,,running_style==2&is_finalcorner_random==1&order_rate<=50,18000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2380,20012,0,1,0,1,1483228800,2524608000
200582,1,20058,1,0,217,3,102/303/401,0,0,0,10,1,0,,running_style==2&is_finalcorner_random==1&order_rate<=50,18000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2390,20011,0,0,0,1,1483228800,2524608000
200591,2,20059,2,0,508,2,103/302/401,0,0,0,10,1,0,,running_style==3&phase_random==1&order_rate>=40,24000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2400,20012,0,1,0,1,1483228800,2524608000
200592,1,20059,1,0,217,2,103/302/401,0,0,0,10,1,0,,running_style==3&phase_random==1&order_rate>=40,24000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2410,20011,0,0,0,1,1483228800,2524608000
200601,2,20060,2,0,508,3,103/303/403,0,0,0,10,1,0,,running_style==3&phase_firsthalf_random==2&order_rate>=40,18000,1,5000000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2420,20042,0,1,0,1,1483228800,2524608000
200602,1,20060,1,0,217,3,103/303/403,0,0,0,10,1,0,,running_style==3&phase_firsthalf_random==2&order_rate>=40,18000,1,5000000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2430,20041,0,0,0,1,1483228800,2524608000
200611,2,20061,2,0,508,3,103/303/401,0,0,0,10,1,0,,running_style==3&is_finalcorner==1&corner!=0&is_behind_in==1&change_order_onetime<0,30000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2440,20012,0,1,0,1,1483228800,2524608000
200612,1,20061,1,0,217,3,103/303/401,0,0,0,10,1,0,,running_style==3&is_finalcorner==1&corner!=0&is_behind_in==1&change_order_onetime<0,30000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2450,20011,0,0,0,1,1483228800,2524608000
200621,2,20062,2,0,508,2,104/302/402,0,0,0,10,1,0,,running_style==4&phase_random==1&distance_diff_rate>=75,0,1,5000000,9,1,0,1,550,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2460,20022,0,1,0,1,1483228800,2524608000
200622,1,20062,1,0,217,2,104/302/402,0,0,0,10,1,0,,running_style==4&phase_random==1&distance_diff_rate>=75,0,1,5000000,9,1,0,1,150,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2470,20021,0,0,0,1,1483228800,2524608000
200631,2,20063,2,0,508,3,104/303/401,0,0,0,10,1,0,phase==2&distance_diff_rate>=50,running_style==4&phase_firsthalf_random==3&is_lastspurt==1,30000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2480,20012,0,1,0,1,1483228800,2524608000
200632,1,20063,1,0,217,3,104/303/401,0,0,0,10,1,0,phase==2&distance_diff_rate>=50,running_style==4&phase_firsthalf_random==3&is_lastspurt==1,30000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2490,20011,0,0,0,1,1483228800,2524608000
200641,2,20064,2,0,508,3,104/303/403,0,0,0,10,1,0,,running_style==4&is_lastspurt==1&corner==0,9000,1,5000000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2500,20042,0,1,0,1,1483228800,2524608000
200642,1,20064,1,0,217,3,104/303/403,0,0,0,10,1,0,,running_style==4&is_lastspurt==1&corner==0,9000,1,5000000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2510,20041,0,0,0,1,1483228800,2524608000
200651,2,20065,2,0,508,3,201/303/403,0,0,0,10,1,0,,distance_type==1&phase_random==2,30000,1,5000000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2520,20042,0,1,0,1,1483228800,2524608000
200652,1,20065,1,0,217,3,201/303/403,0,0,0,10,1,0,,distance_type==1&phase_random==2,30000,1,5000000,31,1,0,1,2000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,20,0,0,2530,20041,0,0,0,1,1483228800,2524608000
200662,1,20066,1,0,217,2,201/302/402/403,0,0,0,10,1,0,,distance_type==1&phase_random==1&order_rate>50,30000,1,5000000,9,1,0,1,150,1,0,31,1,0,1,1000,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2550,20021,0,0,0,1,1483228800,2524608000
200671,2,20067,2,0,508,3,201/303/401/403,0,0,0,10,1,0,,distance_type==1&phase_random==2&order_rate>50,30000,1,5000000,27,1,0,1,3500,1,0,31,1,0,1,1000,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2560,20012,0,1,0,1,1483228800,2524608000
200672,1,20067,1,0,217,3,201/303/401/403,0,0,0,10,1,0,,distance_type==1&phase_random==2&order_rate>50,30000,1,5000000,27,1,0,1,1500,1,0,31,1,0,1,500,1,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2570,20011,0,0,0,1,1483228800,2524608000
200681,2,20068,2,0,508,1,202/301/401,0,0,0,10,1,0,,distance_type==2&phase_laterhalf_random==0&order_rate<=50,30000,1,5000000,27,1,0,1,3500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,60,0,0,2580,20012,0,1,0,1,1483228800,2524608000
200682,1,20068,1,0,217,1,202/301/401,0,0,0,10,1,0,,distance_type==2&phase_laterhalf_random==0&order_rate<=50,30000,1,5000000,27,1,0,1,1500,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,20,0,0,2590,20011,0,0,0,1,1483228800,2524608000
200691,2,20069,2,0,508,1,202/301/402/406,0,0,0,10,1,0,,distance_type==2&phase_laterhalf_random==0&order_rate>50,30000,1,5000000,9,1,0,1,550,1,0,21,1,0,1,-2000,9,18,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,60,0,0,2600,20022,0,1,0,1,1483228800,2524608000
200692,1,20069,1,0,217,1,202/301/402/406,0,0,0,10,1,0,,distance_type==2&phase_laterhalf_random==0&order_rate>50,30000,1,5000000,9,1,0,1,150,1,0,21,1,0,1,-500,9,18,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2610,20021,0,0,0,1,1483228800,2524608000
200701,2,20070,2,0,508,3,202/303/403,0,0,0,10,1,0,,distance_type==2&phase_random==2&order_rate>50,30000,1,5000000,31,1,0,1,4000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,60,0,0,2620,20042,0,1,0,1,1483228800,2524608000
