id,story_id,short_story_id,card_id,card_chara_id,support_card_id,support_chara_id,show_progress_1,show_progress_2,show_progress_3,show_clear,show_succession,event_title_style,event_title_dress_icon,event_title_chara_icon,se_change,ending_type,race_event_flag,mini_game_result,gallery_main_scenario,gallery_flag,gallery_list_id,available_gallery_key,past_race_id,force_use_race_dress,event_category
6615,501062508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6616,501062113,501062401,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0,0,2
6617,501062114,501062402,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0,0,2
6618,501062115,501062403,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0,0,2
6619,501062116,501062404,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0,0,2
6620,501062117,501062405,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0,0,2
6621,501062118,501062406,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10006,1,0,0,2
6622,501062200,501062409,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0,0,2
6623,501062201,501062410,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0,0,2
6624,501062202,501062411,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0,0,2
6625,501062203,501062412,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0,0,2
6626,501062204,501062413,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0,0,2
6627,501062205,501062414,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0,0,2
6628,501062206,501062415,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0,0,2
6629,501062207,501062416,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0,0,2
6630,501062208,501062417,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5028,1,0,0,2
6631,501062209,501062418,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5031,1,0,0,2
6632,501062210,501062419,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5033,1,0,0,2
6633,501062211,501062420,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5036,1,0,0,2
6634,501062303,501062421,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0,0,2
6635,501062304,501062422,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0,0,2
6636,501062305,501062423,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0,0,2
6637,501062306,501062424,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0,0,2
6638,501062307,501062425,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0,0,2
6639,501062308,501062426,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0,0,2
6640,501062309,501062427,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0,0,2
6641,501062310,501062428,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0,0,2
6642,501062311,501062429,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0,0,2
6643,501062312,501062430,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0,0,2
6644,501062313,501062431,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0,0,2
6645,501062314,501062432,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5017,1,0,0,2
6646,501062315,501062433,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5018,1,0,0,2
6647,501062316,501062434,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5020,1,0,0,2
6648,501062317,501062435,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5021,1,0,0,2
6649,501062318,501062436,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0,0,2
6650,501062319,501062437,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0,0,2
6651,501062320,501062438,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0,0,2
6652,501062321,501062439,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5027,1,0,0,2
6653,501062322,501062440,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5029,1,0,0,2
6654,501062323,501062441,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5030,1,0,0,2
6655,501062324,501062442,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5032,1,0,0,2
6656,501062325,501062443,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5034,1,0,0,2
6657,501062326,501062444,0,1062,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5035,1,0,0,2
6658,501062327,501062445,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5037,1,0,0,2
6659,501062524,0,0,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0,0,3
6660,501067100,501067400,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2
6661,501067900,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2
6662,501067101,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2
6663,501067102,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,2
6664,501067103,501067405,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,2
6665,501067104,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,2
6666,501067105,501067406,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,2
6667,501067107,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,0,2
6668,501067108,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,2
6669,501067109,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,2
6670,501067300,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,2
6671,501067301,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0,0,2
6672,501067302,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,2
6673,501067110,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30001,1,0,0,2
6674,501067111,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,30002,0,0,0,2
6675,501067112,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,30003,0,0,0,2
6676,501067500,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,1,0,0,3
6677,501067506,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,1,0,0,3
6678,501067507,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,1,0,0,3
6679,501067517,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,1,0,0,3
6680,501067518,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,1,0,0,3
6681,501067519,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,1,0,0,3
6682,501067510,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,1,0,0,3
6683,501067511,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,1,0,0,3
6684,501067520,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,1,0,0,3
6685,501067702,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,1,0,0,3
6686,501067703,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,1,0,0,3
6687,501067704,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,1,0,0,3
6688,501067705,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,1,0,0,3
6689,501067706,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,1,0,0,3
6690,501067523,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,1,0,0,3
6691,501067521,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,1,0,0,3
6692,501067522,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,1,0,0,3
6693,501067508,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,1,0,0,3
6694,501067509,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,1,0,0,3
6695,501067708,0,0,1067,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,1,0,0,3
6696,501067709,0,0,1067,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,1,0,0,3
6697,501067710,0,0,1067,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,1,0,0,3
6698,501067711,0,0,1067,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,1,0,0,3
6699,501067700,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,1,0,0,3
6700,501067718,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,1,0,0,3
6701,501067701,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,1,0,0,3
6702,501067707,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,1,0,0,3
6703,501067712,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0,0,3
6704,501067713,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0,0,3
6705,501067714,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0,0,3
6706,501067717,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0,0,3
6707,501067715,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0,0,3
6708,501067716,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0,0,3
6709,501067516,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0,0,3
6710,501067720,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0,0,3
6711,501067719,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0,0,3
6712,501067722,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0,0,3
6713,501067513,0,106701,1067,0,0,0,0,0,0,0,4,106701,0,0,0,0,0,0,1,1,1,0,0,3
6714,501067514,0,106701,1067,0,0,0,0,0,0,0,4,106701,0,0,0,0,0,0,1,2,1,0,0,3
6715,501067515,0,106701,1067,0,0,0,0,0,0,0,4,106701,0,0,0,0,0,0,1,3,1,0,0,3
6716,501067600,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,1,0,0,3
6717,501067601,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,1,0,0,3
6718,501067726,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,1,0,0,3
6719,501067727,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,1,0,0,3
6720,501067728,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,1,0,0,3
6721,501067729,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,1,0,0,3
6722,501067713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6723,501067730,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,1,0,0,3
6724,501067731,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,1,0,0,3
6725,501067732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6726,501067733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6727,501067732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6728,501067733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6729,501067508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6730,501067113,501067401,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0,0,2
6731,501067114,501067402,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0,0,2
6732,501067115,501067403,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0,0,2
6733,501067116,501067404,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0,0,2
6734,501067117,501067442,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5026,1,0,0,2
6735,501067118,501067443,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5033,1,0,0,2
6736,501067200,501067407,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0,0,2
6737,501067201,501067408,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0,0,2
6738,501067202,501067409,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0,0,2
6739,501067203,501067410,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0,0,2
6740,501067204,501067411,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0,0,2
6741,501067205,501067412,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0,0,2
6742,501067206,501067413,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0,0,2
6743,501067207,501067414,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0,0,2
6744,501067208,501067415,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0,0,2
6745,501067209,501067416,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5027,1,0,0,2
6746,501067210,501067417,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5029,1,0,0,2
6747,501067211,501067418,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5031,1,0,0,2
6748,501067212,501067419,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5034,1,0,0,2
6749,501067213,501067420,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5036,1,0,0,2
6750,501067303,501067421,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0,0,2
6751,501067304,501067422,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0,0,2
6752,501067305,501067423,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0,0,2
6753,501067306,501067424,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0,0,2
6754,501067307,501067425,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0,0,2
6755,501067308,501067426,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0,0,2
6756,501067309,501067427,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0,0,2
6757,501067310,501067428,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0,0,2
6758,501067311,501067429,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0,0,2
6759,501067312,501067430,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0,0,2
6760,501067313,501067431,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0,0,2
6761,501067314,501067432,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0,0,2
6762,501067315,501067433,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0,0,2
6763,501067316,501067434,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0,0,2
6764,501067317,501067435,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0,0,2
6765,501067318,501067436,0,1067,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5025,1,0,0,2
6766,501067319,501067437,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5028,1,0,0,2
6767,501067320,501067438,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5030,1,0,0,2
6768,501067321,501067439,0,1067,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5032,1,0,0,2
6769,501067322,501067440,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5035,1,0,0,2
6770,501067323,501067441,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5037,1,0,0,2
6771,501067119,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15001,1,0,0,2
6772,501067524,0,0,1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0,0,3
6773,820044001,0,0,0,20044,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
6774,820044002,0,0,0,20044,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
6775,830089001,0,0,0,30089,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
6776,830089002,0,0,0,30089,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
6777,830089003,0,0,0,30089,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4
6778,501028700,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6779,501028718,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6780,501028701,0,0,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6781,501074100,501074400,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2
6782,501074900,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2
6783,501074101,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2
6784,501074102,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,2
6785,501074103,501074406,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,2
6786,501074104,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,2
6787,501074105,501074407,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,0,2
6788,501074107,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,0,2
6789,501074108,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,2
6790,501074109,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,2
6791,501074300,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,2
6792,501074301,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0,0,2
6793,501074302,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,2
6794,501074110,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30001,1,0,0,2
6795,501074111,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,30002,0,0,0,2
6796,501074112,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,30003,0,0,0,2
6797,501074500,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,1,0,0,3
6798,501074506,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,1,0,0,3
6799,501074507,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,1,0,0,3
6800,501074517,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,1,0,0,3
6801,501074518,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,1,0,0,3
6802,501074519,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,1,0,0,3
6803,501074510,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,1,0,0,3
6804,501074511,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,1,0,0,3
6805,501074520,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,1,0,0,3
6806,501074702,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,1,0,0,3
6807,501074703,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,1,0,0,3
6808,501074704,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,1,0,0,3
6809,501074705,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,1,0,0,3
6810,501074706,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,1,0,0,3
6811,501074523,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,1,0,0,3
6812,501074521,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,1,0,0,3
6813,501074522,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,1,0,0,3
6814,501074508,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,1,0,0,3
6815,501074509,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,1,0,0,3
6816,501074708,0,0,1074,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,1,0,0,3
6817,501074709,0,0,1074,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,1,0,0,3
6818,501074710,0,0,1074,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,1,0,0,3
6819,501074711,0,0,1074,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,1,0,0,3
6820,501074700,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,1,0,0,3
6821,501074718,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,1,0,0,3
6822,501074701,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,1,0,0,3
6823,501074707,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,1,0,0,3
6824,501074712,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0,0,3
6825,501074713,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0,0,3
6826,501074714,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0,0,3
6827,501074717,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0,0,3
6828,501074715,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0,0,3
6829,501074716,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0,0,3
6830,501074516,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0,0,3
6831,501074720,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0,0,3
6832,501074719,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0,0,3
6833,501074722,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0,0,3
6834,501074513,0,107401,1074,0,0,0,0,0,0,0,4,107401,0,0,0,0,0,0,1,1,1,0,0,3
6835,501074514,0,107401,1074,0,0,0,0,0,0,0,4,107401,0,0,0,0,0,0,1,2,1,0,0,3
6836,501074515,0,107401,1074,0,0,0,0,0,0,0,4,107401,0,0,0,0,0,0,1,3,1,0,0,3
6837,501074600,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,1,0,0,3
6838,501074601,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,1,0,0,3
6839,501074726,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,1,0,0,3
6840,501074727,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,1,0,0,3
6841,501074728,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,1,0,0,3
6842,501074729,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,1,0,0,3
6843,501074713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6844,501074730,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,1,0,0,3
6845,501074731,0,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,1,0,0,3
6846,501074732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6847,501074733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6848,501074732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6849,501074733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6850,501074508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
6851,501074113,501074401,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0,0,2
6852,501074114,501074402,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0,0,2
6853,501074115,501074403,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0,0,2
6854,501074116,501074404,0,1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0,0,2
