id,group_id,message,voice,per,comment_group,reuse,omit_tag
2939,132001,Can she obtain her long-desired Triple Crown?,1702101,100,0,0,0
2940,132002,Can she win this race and take the Triple\nTiara?!,1702201,100,0,0,0
2941,132002,Can she obtain her long-desired Triple Crown?,1702101,100,0,0,0
2942,132003,She takes on the Derby for her second crown!,1702301,100,0,0,0
2943,132004,Can she take victory in the Japanese Oaks and\nwin her second crown?!,1702401,100,0,0,0
2944,132005,Can she bloom on the fall stage like she did in\nthe spring?!,1702501,100,0,0,0
2945,132006,The queen seeks her final crown on the fall\nstage.,1702601,100,0,0,0
2946,132007,Can she obtain her final crown on this\nchrysanthemum stage?!,1702701,100,0,0,0
2947,132008,"With her glorious stride, she aims for the final\ncrown.",1702801,100,0,0,0
2948,132009,Can our young champion prove her ability\ntoday?!,1702901,100,0,0,0
2949,132010,"Running against battle-hardened Umamusume,\nshe aims to become the greatest of her\ngeneration!",1703001,100,0,0,0
2950,132011,Will she be victorious in both spring and fall?,1703101,100,0,0,0
2951,132012,She's been waiting for this opportunity to win\nback-to-back titles.,1703201,100,0,0,0
2952,132101,Will she take the third crown and etch her\nname into the annals of history?!,1702001,100,0,0,0
2953,132101,Can she obtain her long-desired Triple Crown?,1702101,100,0,0,0
2954,132102,Can she win this race and take the Triple\nTiara?!,1702201,100,0,0,0
2955,132102,Can she obtain her long-desired Triple Crown?,1702101,100,0,0,0
2956,132103,She takes on the Derby for her second crown!,1702301,100,0,0,0
2957,132104,Can she take victory in the Japanese Oaks and\nwin her second crown?!,1702401,100,0,0,0
2958,132105,Can she bloom on the fall stage like she did in\nthe spring?!,1702501,100,0,0,0
2959,132106,The queen seeks her final crown on the fall\nstage.,1702601,100,0,0,0
2960,132107,Can she obtain her final crown on this\nchrysanthemum stage?!,1702701,100,0,0,0
2961,132108,"With her glorious stride, she aims for the final\ncrown.",1702801,100,0,0,0
2962,132109,Can our young champion prove her ability\ntoday?!,1702901,100,0,0,0
2963,132110,"Running against battle-hardened Umamusume,\nshe aims to become the greatest of her\ngeneration!",1703001,100,0,0,0
2964,132111,Will she be victorious in both spring and fall?,1703101,100,0,0,0
2965,132112,She's been waiting for this opportunity to win\nback-to-back titles.,1703201,100,0,0,0
2966,133001,%h_rank_l1 wins the Triple\nCrown! We've witnessed the birth of a\nchampion here today!,%w_0.1|%h_rank_l1|3029401,100,0,0,0
2967,133002,"%h_rank_l1 wins the Autumn\nTriple Crown! Plowing through the fall G1s, she\ncarves her name into history!",%w_0.1|%h_rank_l1|3029501,100,0,0,0
2968,133003,%h_rank_l1 wins the Triple\nCrown at last! History's greatest queen takes\nher throne! An eternal heroine has been born!,%w_0.1|%h_rank_l1|3027802,100,0,0,0
2969,133004,%h_rank_l1 wins the Spring\nTriple Crown! She's made an amazing\naccomplishment by defeating even the\nstrongest of competitors who stood in her way!,%w_0.1|%h_rank_l1|3029601,100,0,0,0
2970,133005,"She wins a Tenno Sho double! This is a\nspectacular, historic feat for\n%h_rank_l1!",%w_0.1|3027901|%h_rank_l1,100,0,0,0
2971,133006,%h_rank_l1 wins two consecutive\ngrand prix! She's shown us her true ability here\ntoday!,%w_0.1|%h_rank_l1|3029701,100,0,0,0
2972,133007,%h_rank_l1 wins two consecutive\nmile races! She stands on top of all other\nmilers!,%w_0.1|%h_rank_l1|3029801,100,0,0,0
2973,133008,%h_rank_l1 wins two consecutive\nsprints! We've witnessed the birth of the fastest\nUmamusume!,%w_0.1|%h_rank_l1|3029901,100,0,0,0
2974,133009,%h_rank_l1 wins two consecutive\ndirt races! She sits on the throne of the dirt\nworld!,%w_0.1|%h_rank_l1|3030001,100,0,0,0
2975,133010,%h_rank_l1 wins the Derby and\ntakes the Double Crown! Her legend will\ncontinue on to Kyoto in the fall!,%w_0.1|%h_rank_l1|3027602,100,0,0,0
2976,133011,It's %h_rank_l1! She's won both\nthe Oka Sho and the Japanese Oaks! A Double\nCrown star has been born!,%w_0.1|%h_rank_l1|3027702,100,0,0,0
2977,117034,%horse1 pulls ahead here!,%horse1|2082301,100,0,0,0
2978,117035,"%h_rank2 stays in second,\nkeeping a close eye on the situation!",%h_rank2|2015601,100,0,0,0
2979,117036,And watching all of this with great intent is\n%h_rank3.,1069201|%a_h_rank3,100,0,0,0
2980,117037,How's %h_pop1 doing?,%h_pop1|1008401,100,100078,0,0
2981,117038,How's %h_pop1 doing?,%h_pop1|1008401,100,100120,0,0
2982,117039,%h_rank1 keeps the lead! An\ninteresting development indeed! Can she keep\nit up?,%h_rank1|1007701,100,100069,0,0
2983,117040,%h_rank1 keeps the lead! An\ninteresting development indeed! Can she keep\nit up?,%h_rank1|1007701,100,100083,0,0
2984,117041,%h_rank1 moves into the lead.\nWas this the right move?,%h_rank1|1007801,100,100083,0,0
2985,117042,%h_rank1 moves into the lead.\nWas this the right move?,%h_rank1|1007801,100,100072,0,0
2986,117043,%h_rank1 triumphantly takes\nthe lead! Who could've seen that coming?,1008601|%h_rank1|1008602,100,100083,0,0
2987,117044,%h_rank1 triumphantly takes\nthe lead! Who could've seen that coming?,1008601|%h_rank1|1008602,100,100078,0,0
2988,117045,%h_rank_l1！\n%race_wo！,%w_0.1|%h_rank_l1|%race_wo,100,0,0,0
2989,117046,,,100,100016,0,0
2990,117047,Not a cloud in sight here at %course\nfor the %distance-meter %ground %race.\n%h_num_no runners take the field.,1000101|%course|%ground|%distance|%h_num_no,100,0,0,0
2991,117048,It's cloudy here at %course\nfor the %distance-meter %ground %race.\n%h_num_no runners take the field.,1000201|%course|%ground|%distance|%h_num_no,100,0,0,0
2992,117049,Rain is making for poor conditions here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1000301|%course|%ground|%distance|%h_num_no,100,0,0,0
2993,117050,"We've got clear, blue skies here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.",1000501|%course|%ground|%distance|%h_num_no,100,0,0,0
2994,117051,We've got a storm brewing here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1000601|%course|%ground|%distance|%h_num_no,100,0,0,0
2995,117052,The rain will certainly be a test here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1000701|%course|%ground|%distance|1000702,100,0,0,0
2996,117053,Snowing is falling here at\n%course for the %distance-meter\n%ground race.. Which Umamusume will prove\nvictorious?!,1000801|%course|1000802|%ground|%distance|1000803,100,0,0,0
2997,117054,The sun has completely set here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1011801|%course|%ground|%distance|%h_num_no,100,0,0,0
2998,117054,The stars are watching over the\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1011901|%course|%ground|%distance|%h_num_no,100,0,0,0
2999,117054,We're racing under a starry sky here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1012001|%course|%ground|%distance|%h_num_no,100,0,0,0
3000,117055,Rain clouds are making things tense at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1012101|%course|%ground|%distance|%h_num_no,100,0,0,0
3001,117055,Raindrops are glittering in the lights at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1012201|%course|%ground|%distance|%h_num_no,100,0,0,0
3002,117055,This night rain may create trouble here at\n%course. A field of %h_num_no is here to\nchallenge the %distance-meter %ground race.,1012301|%course|%ground|%distance|%h_num_no,100,0,0,0
3003,117056,It's %h_rank_l1! She wins the\n%race and\nadvances to the finals! Only one more step to\nthe top!,%w_0.1|%h_rank_l1|%race_wo,100,0,0,0
3004,117057,It's %h_rank_l1! She wins the\n%race and stands\nabove all other Umamusume!,%w_0.1|%h_rank_l1|%race_wo,100,0,0,0
3005,117058,The Team Race is about to begin! Who will\nclaim victory in this crucial first race?!,1092501,100,0,0,0
3006,117059,Which runner will make the necessary leap to\nescape demotion?!,1092601,100,0,0,0
3007,117060,"The second race is based on the results of the\nfirst, so each runner will be carrying the dreams\nof her team with her.",1092701,100,0,0,0
3008,117061,Can they carry over their win to the next race?!\nExpectations for the second race are rising!,1093801,100,0,0,0
3009,117062,The second race is about to begin! Will they be\nable to turn their regret into revenge this\nround?!,1093901,100,0,0,0
3010,117063,The third race is a big turning point. I'm sure\nthey're looking to achieve a good result to\ntake into the second half.,1094001,100,0,0,0
3011,117064,One team has placed first in all the races so\nfar. The spectators are getting more and more\nexcited!,1094101,100,0,0,0
3012,117065,This could be the last race for a certain team.\nLet's hope they can make a comeback!,1094201,100,0,0,0
3013,117066,Race number four! We're approaching the\nfinale! Can they keep up these results all the\nway to the end?!,1094301,100,0,0,0
3014,117067,"The crowd is electrified! Needless to say, we all\nknow which runner has the highest\nexpectations on her!",1094401,100,0,0,0
3015,117068,Is this their last chance to recover? It's finally\ntime for the pivotal fourth race.,1094501,100,0,0,0
3016,117069,It's time for the fifth and final race! Who can\ntake on the drive of the teams they've outrun\nand attain the glory for themselves?!,1094601,100,0,0,0
3017,117070,"One team has somehow managed to win every\nrace! Can they go the distance?! It's time to\nstart the final, decisive race!",1094701,100,0,0,0
3018,117071,This is definitely a race the struggling teams\nwill want to win! Can they grasp the final\nchance at glory?!,1094801,100,0,0,0
3019,117072,"With this field of lightning-fast sprinters, you\nwon't want to blink once we hit post time!",1094901,100,0,0,0
3020,117073,"With this many expert milers, it's anybody's\nrace!",1095001,100,0,0,0
3021,117074,"With such an abundance of medium-distance\ntalent, we're sure to see an amazing race\ntoday!",1095101,100,0,0,0
3022,117075,"With this many expert stayers, we're bound to\nsee some drama unfold on the track today!",1095201,100,0,0,0
3023,117076,Umamusume who excel on dirt are gathered\nhere today. Who will cross the finish line first?!,1095301,100,0,0,0
3024,117077,%h_rank_ta1 wins! She grabs the\nfirst win for her team and propels them to a\ngreat start!,%w_0.1|3030301|%h_rank_ta1|3030302,100,0,0,0
3025,117078,The second race goes to\n%h_rank_ta1! Her excellent\nrunning earned her team a victory!,%w_0.1|3030401|%h_rank_ta1|3030402,100,0,0,0
3026,117079,In first place is %h_rank_l1! She\nwins the third race and leads her team into an\nundisputed turnaround!,%w_0.1|3030501|%h_rank_l1|3030502,100,0,0,0
3027,117080,%h_rank_ta1 wins! This big win will\ngive them momentum for the final race!,%w_0.1|3030601|%h_rank_ta1|3030602,100,0,0,0
3028,117081,The fourth race goes to\n%h_rank_ta1! No one can stop this\nteam's momentum now!,%w_0.1|3030701|%h_rank_ta1|3030702,100,0,0,0
3029,117082,"Crossing the finish line first is\n%h_rank_ta1! Inspiring her team\nwith a magnificent run, she takes the fourth\nrace!",%w_0.1|3030801|%h_rank_ta1|3030802,100,0,0,0
3030,117083,The fifth and final race goes to\n%h_rank_ta1! She gives her team\nthe best results they could have asked for!,%w_0.1|3030901|%h_rank_ta1|3030902,100,0,0,0
3031,117084,"Victory in the fifth and final race goes to\n%h_rank_ta1! This bodes well for\ntheir score, but who will take the ultimate\nvictory?!",%w_0.1|3031001|%h_rank_ta1|3031002,100,0,0,0
3032,117085,%h_rank_ta1 wins! She gives us an\namazing run and a beautiful finale!,%w_0.1|3031101|%h_rank_ta1|3031102,100,0,0,0
3033,117086,The team sprint goes to\n%h_rank_ta1! What a fantastic\nvictory for her team!,%w_0.1|3031201|%h_rank_ta1|3031202,100,0,0,0
3034,117087,The team mile race goes to\n%h_rank_ta1! She gets a great win\nfor her team!,%w_0.1|3031301|%h_rank_ta1|3031302,100,0,0,0
3035,117088,The team medium-distance race goes to\n%h_rank_ta1! The wins just keep\ncoming!,%w_0.1|3031401|%h_rank_ta1|3031402,100,0,0,0
3036,117089,The team long-distance race goes to\n%h_rank_ta1! Her teammate's\nhopes and dreams were well placed!,%w_0.1|3031501|%h_rank_ta1|3031502,100,0,0,0
3037,117090,The team dirt race goes to\n%h_rank_ta1! She ran a great race\nfor her team!,%w_0.1|3031601|%h_rank_ta1|3031602,100,0,0,0
3038,140001,It's a sunny day here at %course\nfor the %distance-meter %ground\n%race. %h_num_no runners\ntake the field.,1000101|%course|%ground|%distance|%race|%h_num_no,100,0,0,0
3039,140002,It's a cloudy day here at %course\nfor the %distance-meter %ground\n%race. %h_num_no runners\ntake the field.,1000201|%course|%ground|%distance|%race|%h_num_no,100,0,0,0
3040,140003,Rain is making for poor conditions here at\n%course for the %distance-meter\n%ground %race. %h_num_no\nrunners take the field.,1000301|%course|%ground|%distance|%race|%h_num_no,100,0,0,0
3041,140004,Snow is falling here at %course\nfor the %distance-meter %ground\n%race. Which\nUmamusume will prove victorious?!,1000801|%course|1000802|%race|%ground|%distance|1000803,100,0,0,0
3042,140005,We've got beautiful blue skies here at the\n%course. The turf should be nice\nand firm for today's race!,1001101|%course|1001102,100,0,0,0
3043,140006,The sun is shining bright over\n%course. Dust dances in the air\nover the firm track.,1001201|%course|1001202,100,0,0,0
3044,140007,A few lazy clouds roll over\n%course. Track conditions have\nbeen downgraded since the rain yesterday.,1001301|%course|1001302,100,0,0,0
3045,140008,"The skies have cleared over\n%course. With the on-and-off\nrain we've had, track conditions are good but\nnot the best.",1001401|%course|1001402,100,0,0,0
3046,140009,"We've got gray skies over\n%course. The weather is still\nholding out, though, and the track is firm.",1001501|%course|1001502,100,0,0,0
3047,140010,"The skies are gloomy and overcast here at\n%course. It's not all bad though,\nthe turf is still in good condition.",1001701|%course|1001702,100,0,0,0
3048,140011,"Occasional rainfall is taunting us here at\n%course. However, the track has\nbeen confirmed to be in good condition.",1001801|%course|1001802,100,0,0,0
3049,140012,"The rain has soaked into the turf at\n%course. Unfortunately, this has\nmade for soft track conditions.",1001901|%course|1001902,100,0,0,0
3050,140013,Rain is pouring down here at\n%course. This will be a grueling\nrace on a soft dirt track.,1002001|%course|1002002,100,0,0,0
3051,140014,The continuing rain has worsened at\n%course. The track condition has\nbeen downgraded to heavy.,1002101|%course|1002102,100,0,0,0
3052,140015,"We've got heavy rainfall here at\n%course. The track is wet and\nslippery, rendering its condition heavy.",1002201|%course|1002202,100,0,0,0
3053,140016,"Snow continues falling here at\n%course. After clearing it away,\nthe turf's condition has been rated good.",1002301|%course|1002302,100,0,0,0
3054,140017,The dirt track at %course is in\ngood condition as the field gets ready to run\nthrough the billowing snow.,1002401|%course|1002402,100,0,0,0
3055,140018,Snow removal is in progress as it continues to\nblanket the ground. The\n%course track has been rated\nsoft.,1002501|%course|1002502,100,0,0,0
3056,140019,"The snow falls gently from the gray skies\nabove, softening the condition of\n%course's dirt track.",1002601|%course|1002602,100,0,0,0
3058,140020,"All eyes are on %h_player, who is\nfully set on clinching victory.",1088201|%h_player|1004006,100,0,0,0
3059,140020,"All eyes are on %h_player,\nrunning in %p_waku_ban.",1088201|%h_player|%w_0.04|%p_waku_ban,100,0,0,0
3060,140020,Can she overcome the odds?!\n%h_player is the hot pick of late!,1004104|%w_0.01|%h_player|1004102,100,0,0,0
3061,140021,"With the popularity and the skills to back it\nup, %legend should give us a\nshowdown to remember.",1003801|%legend|1004002,100,0,0,0
3062,140021,"Now, here's the undisputed star of the show.\nIt's %legend!",1003901|%legend,100,0,0,0
3063,140021,Waiting for the start with an air of dignity is\n%legend.,%w_0.1|1003903|%legend,100,0,0,0
3064,140021,"Carrying the hopes of all the fans crowding the\nstands, it's %legend.",1003905|%legend,100,0,0,0
4001,150001,"The favorite is %ban1, %h_pop1.\nShe's not about to lose here.",0000001|%ban1|%h_pop1,100,0,0,0
4002,150002,"All eyes are on the favorite: %ban1,\n%h_pop1.",0000002|%ban1|%h_pop1,100,0,0,0
4003,150003,"With the strength to hold her own, the second\nfavorite is %ban1, %h_pop2.",0000003|pop_10220|%ban1|%h_pop2,100,0,0,0
4004,150004,"All eyes are on the second favorite: %ban1,\n%h_pop2.",0000004|%ban1|%h_pop2,100,0,0,0
4005,150005,"Fully set on clinching victory, here's the third\nfavorite, %ban1, %h_pop3.",%w_0.3|0000005|%ban1|%h_pop3,100,0,0,0
4006,150006,"All eyes are on the third favorite: %ban1,\n%h_pop3.",%w_0.3|0000006|%ban1|%h_pop3,100,0,0,0
4007,151001,"The favorite, %ban1, %h_pop1.",pop_10100|%ban1|%h_pop1,100,0,0,0
4008,151001,"The favorite is %ban1, %h_pop1.",pop_10120|%ban1|%h_pop1,100,0,0,0
4009,151001,"%ban1, %h_pop1, is the favorite.",%ban1|%h_pop1|pop_10130,100,0,0,0
4010,151002,"The second favorite, %ban1,\n%h_pop2.",pop_10200|%ban1|%h_pop2,100,0,0,0
4011,151002,"The second favorite is %ban1,\n%h_pop2.",pop_10220|%ban1|%h_pop2,100,0,0,0
4012,151002,"%ban1, %h_pop2, is the second\nfavorite.",%ban1|%h_pop2|pop_10230,100,0,0,0
4013,151003,"The third favorite, %ban1,\n%h_pop3.",%w_0.3|pop_10300|%ban1|%h_pop3,100,0,0,0
4014,151003,"The third favorite is %ban1,\n%h_pop3.",%w_0.3|pop_10320|%ban1|%h_pop3,100,0,0,0
4015,151003,"%ban1, %h_pop3, is the third\nfavorite.",%w_0.3|%ban1|%h_pop3|pop_10330,100,0,0,0
4016,151004,"The fourth favorite, %ban1,\n%h_pop4.",pop_10400|%ban1|%h_pop4,100,0,0,0
4017,151004,"The fourth favorite is %ban1,\n%h_pop4.",pop_10420|%ban1|%h_pop4,100,0,0,0
4018,151004,"%ban1, %h_pop4, is the fourth\nfavorite.",%ban1|%h_pop4|pop_10430,100,0,0,0
4019,151005,"The fifth favorite, %ban1,\n%h_pop5.",pop_10500|%ban1|%h_pop5,100,0,0,0
4020,151005,"The fifth favorite is %ban1,\n%h_pop5.",pop_10520|%ban1|%h_pop5,100,0,0,0
4021,151005,"%ban1, %h_pop5, is the fifth\nfavorite.",%ban1|%h_pop5|pop_10530,100,0,0,0
4022,151006,"The sixth favorite, %ban1,\n%h_pop6.",pop_10600|%ban1|%h_pop6,100,0,0,0
4023,151006,"The sixth favorite is %ban1,\n%h_pop6.",pop_10620|%ban1|%h_pop6,100,0,0,0
4024,151006,"%ban1, %h_pop6, is the sixth\nfavorite.",%ban1|%h_pop6|pop_10630,100,0,0,0
4025,151007,"The seventh favorite, %ban1,\n%h_pop7.",pop_10700|%ban1|%h_pop7,100,0,0,0
4026,151007,"The seventh favorite is %ban1,\n%h_pop7.",pop_10720|%ban1|%h_pop7,100,0,0,0
4027,151007,"%ban1, %h_pop7, is the seventh\nfavorite.",%ban1|%h_pop7|pop_10730,100,0,0,0
4028,151008,"The eighth favorite, %ban1,\n%h_pop8.",pop_10800|%ban1|%h_pop8,100,0,0,0
4029,151008,"The eighth favorite is %ban1,\n%h_pop8.",pop_10820|%ban1|%h_pop8,100,0,0,0
4030,151008,"%ban1, %h_pop8, is the eighth\nfavorite.",%ban1|%h_pop8|pop_10830,100,0,0,0
4031,151009,"The ninth favorite, %ban1,\n%h_pop9.",pop_10900|%ban1|%h_pop9,100,0,0,0
4032,151009,"The ninth favorite is %ban1,\n%h_pop9.",pop_10920|%ban1|%h_pop9,100,0,0,0
4033,151009,"%ban1, %h_pop9, is the ninth\nfavorite.",%ban1|%h_pop9|pop_10930,100,0,0,0
4034,151010,"The tenth favorite, %ban1,\n%h_pop10.",pop_11000|%ban1|%h_pop10,100,0,0,0
4035,151010,"The tenth favorite is %ban1,\n%h_pop10.",pop_11020|%ban1|%h_pop10,100,0,0,0
4036,151010,"%ban1, %h_pop10, is the tenth\nfavorite.",%ban1|%h_pop10|pop_11030,100,0,0,0
4037,151011,"The eleventh favorite, %ban1,\n%h_pop11.",pop_11100|%ban1|%h_pop11,100,0,0,0
4038,151011,"The eleventh favorite is %ban1,\n%h_pop11.",pop_11120|%ban1|%h_pop11,100,0,0,0
4039,151011,"%ban1, %h_pop11, is the eleventh\nfavorite.",%ban1|%h_pop11|pop_11130,100,0,0,0
4040,151012,"The twelfth favorite, %ban1,\n%h_pop12.",pop_11200|%ban1|%h_pop12,100,0,0,0
4041,151012,"The twelfth favorite is %ban1,\n%h_pop12.",pop_11220|%ban1|%h_pop12,100,0,0,0
4042,151012,"%ban1, %h_pop12, is the twelfth\nfavorite.",%ban1|%h_pop12|pop_11230,100,0,0,0
4043,151013,"The thirteenth favorite, %ban1,\n%h_pop13.",pop_11300|%ban1|%h_pop13,100,0,0,0
4044,151013,"The thirteenth favorite is %ban1,\n%h_pop13.",pop_11320|%ban1|%h_pop13,100,0,0,0
4045,151013,"%ban1, %h_pop13, is the\nthirteenth favorite.",%ban1|%h_pop13|pop_11330,100,0,0,0
4046,151014,"The fourteenth favorite, %ban1,\n%h_pop14.",pop_11400|%ban1|%h_pop14,100,0,0,0
4047,151014,"The fourteenth favorite is %ban1,\n%h_pop14.",pop_11420|%ban1|%h_pop14,100,0,0,0
4048,151014,"%ban1, %h_pop14, is the\nfourteenth favorite.",%ban1|%h_pop14|pop_11430,100,0,0,0
4049,151015,"The fifteenth favorite, %ban1,\n%h_pop15.",pop_11500|%ban1|%h_pop15,100,0,0,0
4050,151015,"The fifteenth favorite is %ban1,\n%h_pop15.",pop_11520|%ban1|%h_pop15,100,0,0,0
4051,151015,"%ban1, %h_pop15, is the fifteenth\nfavorite.",%ban1|%h_pop15|pop_11530,100,0,0,0
4052,151016,"The sixteenth favorite, %ban1,\n%h_pop16.",pop_11600|%ban1|%h_pop16,100,0,0,0
4053,151016,"The sixteenth favorite is %ban1,\n%h_pop16.",pop_11620|%ban1|%h_pop16,100,0,0,0
4054,151016,"%ban1, %h_pop16, is the\nsixteenth favorite.",%ban1|%h_pop16|pop_11630,100,0,0,0
4055,151017,"The seventeenth favorite, %ban1,\n%h_pop17.",pop_11700|%ban1|%h_pop17,100,0,0,0
4056,151017,"The seventeenth favorite is %ban1,\n%h_pop17.",pop_11720|%ban1|%h_pop17,100,0,0,0
4057,151017,"%ban1, %h_pop17, is the\nseventeenth favorite.",%ban1|%h_pop17|pop_11730,100,0,0,0
4058,151018,"The eighteenth favorite, %ban1,\n%h_pop18.",pop_11800|%ban1|%h_pop18,100,0,0,0
4059,151018,"The eighteenth favorite is %ban1,\n%h_pop18.",pop_11820|%ban1|%h_pop18,100,0,0,0
4060,151018,"%ban1, %h_pop18, is the\neighteenth favorite.",%ban1|%h_pop18|pop_11830,100,0,0,0
4061,161001,She's done it! Special Week has finally\nachieved her dream of becoming Derby\nchampion!,%w_0.1|3101001,100,0,0,0
4062,161002,The main star of this glorious Sunday is Silence\nSuzuka! She had this win in her pocket from\nbefore the fourth corner!,%w_0.1|3101002,100,0,0,0
4063,161003,"Tokai Teio just achieved a monumental victory\nat the Satsuki Sho, following in the footsteps\nof the undefeated Rudolf!",%w_0.1|3101003,100,0,0,0
4064,161004,Maruzensky has a big lead! I don't think\nanyone can catch up! Just look at her go!,3101004,100,0,0,0
4065,161006,"It's Oguri! Oguri takes first place! The fans are\ngoing wild! It's the super Umamusume, Oguri\nCap!",%w_0.1|3101006,100,0,0,0
4066,161007,It's Gold Ship! She follows her Satsuki Sho and\nKikuka Sho wins with another gold at the grand\nprix!,%w_0.1|3101007,100,0,0,0
4067,161008,Vodka's in the lead! She's finally going to\nachieve her dream of becoming Derby\nchampion! And Vodka wins the race!,3101008,100,0,0,0
4068,161009,Daiwa Scarlet wins the race! The door to her\ndreams has opened! She takes another step up\nfrom the Tiara tour and wins the grand prix!,%w_0.1|3101009,100,0,0,0
4069,161010,Taiki Shuttle's strong! Taiki Shuttle takes it!\nShe wins by a landslide!,3101010,100,0,0,0
4070,161011,"The top Umamusume are truly spectacular!\nWhile Special Week put on a powerful\nperformance, Grass Wonder seized the win!",%w_0.1|3101011,100,0,0,0
4071,161013,"It's McQueen! McQueen takes it! We knew it\nwas a Mejiro, but it's McQueen with the win!",3101013,100,0,0,0
4072,161014,"It's El Condor Pasa! She's shown us her strength\nin the Fuchu 2,400 meter, and has taken out\nher rival!",%w_0.1|3101014,100,0,0,0
4073,161017,A flower has bloomed at the cloudy Kyoto\nRacecourse! She's won the Classic Triple Crown\nand etched her name in Japanese Umamusume\nhistory!,%w_0.1|3101017,100,0,0,0
4074,161018,It's Air Groove! What an overwhelming\nUmamusume! She ran with the power of a true\nempress!,%w_0.1|3101018,100,0,0,0
4075,161024,Taking the win is Mayano Top Gun! She finally\nwins on the chrysanthemum stage!,%w_0.1|3101024,100,0,0,0
4076,161027,"At this distance, there's no way Mejiro Ryan\ncan lose! She's the star of Takarazuka! Mejiro\nRyan does it!",%w_0.1|3101027,100,0,0,0
4077,161030,It's Rice Shower! She conquers the Yodo Hill\nand wins the Takarazuka Kinen!,%w_0.1|3101030,100,0,0,0
4078,161032,"Starting down the path to glory in the\nNakayama 2,000 meter, Agnes Tachyon wins\nher first crown!",%w_0.1|3101032,100,0,0,0
4079,161035,Winning Ticket has her long-awaited victory!\nShe takes the Japanese Derby!,%w_0.1|3101035,100,0,0,0
4080,161041,Sakura Bakushin O wins a G1! Sakura Bakushin\nO has staked her claim!,%w_0.1|3101041,100,0,0,0
4081,161045,Oguri Cap can't catch up! Super Creek blocks\nher path and wins a Tenno Sho double!,%w_0.1|3101045,100,0,0,0
4082,161052,"Go, Haru Urara, go! You can do it! We've\nwitnessed her first victory!",3101052,100,0,0,0
4083,161056,Luck shines on Kobe as Matikanefukukitaru\nfollows her Kyoto victory with another win!,%w_0.1|3101056,100,0,0,0
4084,161060,"It's Nice Nature! Nice Nature does it! After not\nquite grasping a G1, she pulls off a brilliant\nwin at the Arima Kinen!",%w_0.1|3101060,100,0,0,0
4085,161061,King Halo brushes past them all! What a\nformidable last push! She finally wins a G1!,%w_0.1|3101061,100,0,0,0
4086,161015,"It's T.M. Opera O! Building on her Tenno Sho\nwin, her voice rings out at the grand prix\ntoday!",%w_0.1|3101015,100,0,0,0
4087,161026,A haiku composed about Mihono Bourbon: So\nclose to the prize cresting the Nigawa hill\nalone in the lead.,2100001,100,0,0,0
4088,161023,"Biwa Hayahide crushes the Takarazuka Kinen!\nEffortlessly crossing the finish line, calm as\never, it's Biwa Hayahide!",3101023,100,0,0,0
4089,161038,And it's Curren Chan! Curren Chan crosses the\nfinish! She's going home from Nakayama with a\nG1 title!,%w_0.1|3101038,100,0,0,0
4090,161050,Narita Taishin somehow edges past the leader\nand secures victory! Her astounding skill wins\nher the Satsuki Sho!,3101050,100,0,0,0
4091,161046,Smart Falcon is out in front! She's running hard!\nNo one stands a chance against Smart Falcon\nhere!,3101046,100,0,0,0
4092,161016,Brian is all alone in the lead! Nothing can touch\nher! No one's even close as Brian shows her\nsuperiority and takes it!,3101016,100,0,0,0
4093,161020,Seiun Sky wins! Her victory's clear as the blue\nskies over Kyoto Racecourse today!,%w_0.1|3101020,100,0,0,0
4094,161012,"Suddenly from the outside, it's Hishi Amazon!\nShe's closed the distance!",3101012,100,0,0,0
4095,161005,Fuji Kiseki has unexpected company! But she\nwon't back down! This is true strength!,3101005,100,0,0,0
4096,161040,Gold City and her dazzling golden locks come\nin first place! The most beautiful Umamusume\nof the century proves her ability!,%w_0.1|3101040,100,0,0,0
4097,161058,Here's Doto! Doto's in the lead! Can Meisho\nDoto's persistence secure her the win?!,3101058,100,0,0,0
4098,161037,The Derby champion is Eishin Flash! She shines\nagain here in Fuchu!,%w_0.1|3101037,100,0,0,0
4099,161028,Fending off all her challengers to cross the post in first is Hishi Akebono!,%w_0.1|3101028,100,0,0,0
4100,161019,"What a performance from Agnes Digital! She shows that even on 2000-meter turf, she can dominate a G1 race!",%w_0.1|3101019,100,0,0,0
4101,161039,In first is Kawakami Princess! An undefeated Oaks champion is born! Kawakami Princess has done it!,%w_0.1|3101039,100,0,0,0
4102,161025,"From the outside, it's Manhattan! Manhattan swoops in from the outside! The others can't catch up!",3101025,100,0,0,0
4103,161048,Tosen Jordan does it! She perseveres! She claims her first G1 title!,%w_0.1|3101048,100,0,0,0
4104,161059,"She had just one dream for her classic year! And now, Dober has seen it through!",%w_0.1|3101059,100,0,0,0
