id,factor_group_id,effect_id,target_type,value_1,value_2
3114,21021,5,1,10,0
3115,21021,5,41,210012,5
3116,21022,1,2,2,0
3117,21022,1,41,210022,1
3118,21022,2,2,4,0
3119,21022,2,41,210022,2
3120,21022,3,2,6,0
3121,21022,3,41,210022,3
3122,21022,4,2,8,0
3123,21022,4,41,210022,4
3124,21022,5,2,10,0
3125,21022,5,41,210022,5
3126,21023,1,3,2,0
3127,21023,1,41,210032,1
3128,21023,2,3,4,0
3129,21023,2,41,210032,2
3130,21023,3,3,6,0
3131,21023,3,41,210032,3
3132,21023,4,3,8,0
3133,21023,4,41,210032,4
3134,21023,5,3,10,0
3135,21023,5,41,210032,5
3136,21024,1,4,2,0
3137,21024,1,41,210042,1
3138,21024,2,4,4,0
3139,21024,2,41,210042,2
3140,21024,3,4,6,0
3141,21024,3,41,210042,3
3142,21024,4,4,8,0
3143,21024,4,41,210042,4
3144,21024,5,4,10,0
3145,21024,5,41,210042,5
3146,21025,1,5,2,0
3147,21025,1,41,210052,1
3148,21025,2,5,4,0
3149,21025,2,41,210052,2
3150,21025,3,5,6,0
3151,21025,3,41,210052,3
3152,21025,4,5,8,0
3153,21025,4,41,210052,4
3154,21025,5,5,10,0
3155,21025,5,41,210052,5
3156,20245,1,41,202452,1
3157,20245,2,41,202452,2
3158,20245,3,41,202452,3
3159,20245,4,41,202452,4
3160,20245,5,41,202452,5
3161,20246,1,41,202462,1
3162,20246,2,41,202462,2
3163,20246,3,41,202462,3
3164,20246,4,41,202462,4
3165,20246,5,41,202462,5
3166,20247,1,41,202472,1
3167,20247,2,41,202472,2
3168,20247,3,41,202472,3
3169,20247,4,41,202472,4
3170,20247,5,41,202472,5
3171,20248,1,41,202482,1
3172,20248,2,41,202482,2
3173,20248,3,41,202482,3
3174,20248,4,41,202482,4
3175,20248,5,41,202482,5
3176,101602,1,41,910161,1
3177,101602,1,64,1,0
3178,101602,1,61,1,0
3179,101602,1,62,1,0
3180,101602,2,41,910161,2
3181,101602,2,64,2,0
3182,101602,2,61,1,0
3183,101602,2,62,1,0
3184,101602,3,41,910161,3
3185,101602,3,64,2,0
3186,101602,3,61,2,0
3187,101602,3,62,1,0
3188,101602,4,41,910161,3
3189,101602,4,64,2,0
3190,101602,4,61,2,0
3191,101602,4,62,2,0
3192,106702,1,41,910671,1
3193,106702,1,62,2,0
3194,106702,1,61,1,0
3195,106702,2,41,910671,2
3196,106702,2,62,3,0
3197,106702,2,61,1,0
3198,106702,3,41,910671,3
3199,106702,3,62,4,0
3200,106702,3,61,1,0
3201,106702,4,41,910671,3
3202,106702,4,62,4,0
3203,106702,4,61,2,0
3204,106802,1,41,910681,1
3205,106802,1,63,1,0
3206,106802,1,61,1,0
3207,106802,1,65,1,0
3208,106802,2,41,910681,2
3209,106802,2,63,2,0
3210,106802,2,61,1,0
3211,106802,2,65,1,0
3212,106802,3,41,910681,3
3213,106802,3,63,2,0
3214,106802,3,61,2,0
3215,106802,3,65,1,0
3216,106802,4,41,910681,3
3217,106802,4,63,2,0
3218,106802,4,61,2,0
3219,106802,4,65,2,0
3220,20249,1,41,202492,1
3221,20249,2,41,202492,2
3222,20249,3,41,202492,3
3223,20249,4,41,202492,4
3224,20249,5,41,202492,5
3225,109901,1,41,900991,1
3226,109901,1,62,1,0
3227,109901,1,61,1,0
3228,109901,1,65,1,0
3229,109901,2,41,900991,2
3230,109901,2,62,2,0
3231,109901,2,61,1,0
3232,109901,2,65,1,0
3233,109901,3,41,900991,3
3234,109901,3,62,2,0
3235,109901,3,61,2,0
3236,109901,3,65,1,0
3237,109901,4,41,900991,3
3238,109901,4,62,2,0
3239,109901,4,61,2,0
3240,109901,4,65,2,0
3241,106501,1,61,2,0
3242,106501,1,63,1,0
3243,106501,2,61,3,0
3244,106501,2,63,1,0
3245,106501,3,61,4,0
3246,106501,3,63,1,0
3247,106501,4,41,900651,3
3248,106501,4,61,4,0
3249,106501,4,63,2,0
3250,102702,1,41,910271,1
3251,102702,1,64,1,0
3252,102702,1,61,1,0
3253,102702,1,63,1,0
3254,102702,2,41,910271,2
3255,102702,2,64,2,0
3256,102702,2,61,1,0
3257,102702,2,63,1,0
3258,102702,3,41,910271,3
3259,102702,3,64,2,0
3260,102702,3,61,2,0
3261,102702,3,63,1,0
3262,102702,4,41,910271,3
3263,102702,4,64,2,0
3264,102702,4,61,2,0
3265,102702,4,63,2,0
3266,103102,1,41,910311,1
3267,103102,1,61,1,0
3268,103102,1,64,1,0
3269,103102,1,62,1,0
3270,103102,2,41,910311,2
3271,103102,2,61,2,0
3272,103102,2,64,1,0
3273,103102,2,62,1,0
3274,103102,3,41,910311,3
3275,103102,3,61,2,0
3276,103102,3,64,2,0
3277,103102,3,62,1,0
3278,103102,4,41,910311,3
3279,103102,4,61,2,0
3280,103102,4,64,2,0
3281,103102,4,62,2,0
3282,20250,1,41,202502,1
3283,20250,2,41,202502,2
3284,20250,3,41,202502,3
3285,20250,4,41,202502,4
3286,20250,5,41,202502,5
3287,104301,1,61,1,0
3288,104301,1,63,1,0
3289,104301,1,64,1,0
3290,104301,2,61,2,0
3291,104301,2,63,1,0
3292,104301,2,64,1,0
3293,104301,3,61,2,0
3294,104301,3,63,2,0
3295,104301,3,64,1,0
3296,104301,4,41,900431,3
3297,104301,4,61,2,0
3298,104301,4,63,2,0
3299,104301,4,64,2,0
3300,105701,1,61,1,0
3301,105701,1,62,1,0
3302,105701,1,65,1,0
3303,105701,2,61,2,0
3304,105701,2,62,1,0
3305,105701,2,65,1,0
3306,105701,3,61,2,0
3307,105701,3,62,2,0
3308,105701,3,65,1,0
3309,105701,4,41,900571,3
3310,105701,4,61,2,0
3311,105701,4,62,2,0
3312,105701,4,65,2,0
3313,106601,1,61,3,0
3314,106601,2,61,4,0
3315,106601,3,61,5,0
3316,106601,4,41,900661,3
3317,106601,4,61,6,0
3318,30005,1,1,10,0
3319,30005,1,3,10,0
3320,30005,2,1,20,0
3321,30005,2,3,20,0
3322,30005,3,1,30,0
3323,30005,3,3,30,0
3324,21026,1,41,210262,1
3325,21026,2,41,210262,2
3326,21026,3,41,210262,3
3327,21026,4,41,210262,4
3328,21026,5,41,210262,5
3329,21027,1,41,210272,1
3330,21027,2,41,210272,2
3331,21027,3,41,210272,3
3332,21027,4,41,210272,4
3333,21027,5,41,210272,5
3334,21028,1,41,210282,1
3335,21028,2,41,210282,2
3336,21028,3,41,210282,3
3337,21028,4,41,210282,4
3338,21028,5,41,210282,5
3339,108501,1,41,900851,1
3340,108501,1,63,2,0
3341,108501,1,65,1,0
3342,108501,2,41,900851,2
3343,108501,2,63,3,0
3344,108501,2,65,1,0
3345,108501,3,41,900851,3
3346,108501,3,63,4,0
3347,108501,3,65,1,0
3348,108501,4,41,900851,3
3349,108501,4,63,4,0
3350,108501,4,65,2,0
3351,20252,1,41,202522,1
3352,20252,2,41,202522,2
3353,20252,3,41,202522,3
3354,20252,4,41,202522,4
3355,20252,5,41,202522,5
3356,20253,1,41,202532,1
3357,20253,2,41,202532,2
3358,20253,3,41,202532,3
3359,20253,4,41,202532,4
3360,20253,5,41,202532,5
3361,108301,1,41,900831,1
3362,108301,1,62,2,0
3363,108301,1,63,1,0
3364,108301,2,41,900831,2
3365,108301,2,62,3,0
3366,108301,2,63,1,0
3367,108301,3,41,900831,3
3368,108301,3,62,4,0
3369,108301,3,63,1,0
3370,108301,4,41,900831,3
3371,108301,4,62,4,0
3372,108301,4,63,2,0
3373,20254,1,41,202542,1
3374,20254,2,41,202542,2
3375,20254,3,41,202542,3
3376,20254,4,41,202542,4
3377,20254,5,41,202542,5
3378,106902,1,41,910691,1
3379,106902,1,63,1,0
3380,106902,1,61,1,0
3381,106902,1,65,1,0
3382,106902,2,41,910691,2
3383,106902,2,63,2,0
3384,106902,2,61,1,0
3385,106902,2,65,1,0
3386,106902,3,41,910691,3
3387,106902,3,63,2,0
3388,106902,3,61,2,0
3389,106902,3,65,1,0
3390,106902,4,41,910691,3
3391,106902,4,63,2,0
3392,106902,4,61,2,0
3393,106902,4,65,2,0
3394,107102,1,41,910711,1
3395,107102,1,65,1,0
3396,107102,1,62,1,0
3397,107102,1,61,1,0
3398,107102,2,41,910711,2
3399,107102,2,65,2,0
3400,107102,2,62,1,0
3401,107102,2,61,1,0
3402,107102,3,41,910711,3
3403,107102,3,65,2,0
3404,107102,3,62,2,0
3405,107102,3,61,1,0
3406,107102,4,41,910711,3
3407,107102,4,65,2,0
3408,107102,4,62,2,0
3409,107102,4,61,2,0
3410,20255,1,41,202552,1
3411,20255,2,41,202552,2
3412,20255,3,41,202552,3
3413,20255,4,41,202552,4
3414,20255,5,41,202552,5
3415,20256,1,41,202562,1
3416,20256,2,41,202562,2
3417,20256,3,41,202562,3
3418,20256,4,41,202562,4
3419,20256,5,41,202562,5
3420,107601,1,62,2,0
3421,107601,1,63,1,0
3422,107601,2,62,3,0
3423,107601,2,63,1,0
3424,107601,3,62,4,0
3425,107601,3,63,1,0
3426,107601,4,41,900761,3
3427,107601,4,62,4,0
3428,107601,4,63,2,0
3429,20258,1,41,202582,1
3430,20258,2,41,202582,2
3431,20258,3,41,202582,3
3432,20258,4,41,202582,4
3433,20258,5,41,202582,5
3434,110501,1,41,901051,1
3435,110501,1,65,3,0
3436,110501,2,41,901051,2
3437,110501,2,65,4,0
3438,110501,3,41,901051,3
3439,110501,3,65,5,0
3440,110501,4,41,901051,3
3441,110501,4,65,6,0
3442,20259,1,41,202592,1
3443,20259,2,41,202592,2
3444,20259,3,41,202592,3
3445,20259,4,41,202592,4
3446,20259,5,41,202592,5
3447,104102,1,41,910411,1
3448,104102,1,61,1,0
3449,104102,1,63,1,0
3450,104102,1,65,1,0
3451,104102,2,41,910411,2
3452,104102,2,61,2,0
3453,104102,2,63,1,0
3454,104102,2,65,1,0
3455,104102,3,41,910411,3
3456,104102,3,61,2,0
3457,104102,3,63,2,0
3458,104102,3,65,1,0
3459,104102,4,41,910411,3
3460,104102,4,61,2,0
3461,104102,4,63,2,0
3462,104102,4,65,2,0
3463,106202,1,41,910621,1
3464,106202,1,63,2,0
3465,106202,1,61,1,0
3466,106202,2,41,910621,2
3467,106202,2,63,3,0
3468,106202,2,61,1,0
3469,106202,3,41,910621,3
3470,106202,3,63,4,0
3471,106202,3,61,1,0
3472,106202,4,41,910621,3
3473,106202,4,63,4,0
3474,106202,4,61,2,0
3475,20260,1,41,202602,1
3476,20260,2,41,202602,2
3477,20260,3,41,202602,3
3478,20260,4,41,202602,4
3479,20260,5,41,202602,5
3480,40004,1,51,1000014,1
3481,110601,1,41,901061,1
3482,110601,1,62,1,0
3483,110601,1,64,1,0
3484,110601,2,41,901061,2
3485,110601,2,62,2,0
3486,110601,2,64,1,0
3487,110601,3,41,901061,3
3488,110601,3,62,2,0
3489,110601,3,64,2,0
3490,110601,4,41,901061,3
3491,110601,4,62,2,0
3492,110601,4,64,2,0
3493,20261,1,41,202612,1
3494,20261,2,41,202612,2
3495,20261,3,41,202612,3
3496,20261,4,41,202612,4
3497,20261,5,41,202612,5
3498,20262,1,41,202622,1
3499,20262,2,41,202622,2
3500,20262,3,41,202622,3
3501,20262,4,41,202622,4
3502,20262,5,41,202622,5
3503,108401,1,41,900841,1
3504,108401,1,63,3,0
3505,108401,2,41,900841,2
3506,108401,2,63,4,0
3507,108401,3,41,900841,3
3508,108401,3,63,5,0
3509,108401,4,41,900841,3
3510,108401,4,63,6,0
3511,20265,1,41,202652,1
3512,20265,2,41,202652,2
3513,20265,3,41,202652,3
3514,20265,4,41,202652,4
3515,20265,5,41,202652,5
3516,20266,1,41,202662,1
3517,20266,2,41,202662,2
3518,20266,3,41,202662,3
3519,20266,4,41,202662,4
3520,20266,5,41,202662,5
3521,110601,1,63,1,0
3522,110601,2,63,1,0
3523,110601,3,63,1,0
3524,110601,4,63,2,0
3525,20264,1,41,202642,1
3526,20264,2,41,202642,2
3527,20264,3,41,202642,3
3528,20264,4,41,202642,4
3529,20264,5,41,202642,5
3530,101202,1,41,910121,1
3531,101202,1,63,1,0
3532,101202,1,61,1,0
3533,101202,1,65,1,0
3534,101202,2,41,910121,2
3535,101202,2,63,2,0
3536,101202,2,61,1,0
3537,101202,2,65,1,0
3538,101202,3,41,910121,3
3539,101202,3,63,2,0
3540,101202,3,61,2,0
3541,101202,3,65,1,0
3542,101202,4,41,910121,3
3543,101202,4,63,2,0
3544,101202,4,61,2,0
3545,101202,4,65,2,0
3546,105102,1,41,910511,1
3547,105102,1,65,2,0
3548,105102,1,61,1,0
3549,105102,2,41,910511,2
3550,105102,2,65,3,0
3551,105102,2,61,1,0
3552,105102,3,41,910511,3
3553,105102,3,65,4,0
3554,105102,3,61,1,0
3555,105102,4,41,910511,3
3556,105102,4,65,4,0
3557,105102,4,61,2,0
3558,105501,1,65,2,0
3559,105501,1,63,1,0
3560,105501,2,65,3,0
3561,105501,2,63,1,0
3562,105501,3,65,4,0
3563,105501,3,63,1,0
3564,105501,4,41,900551,3
3565,105501,4,65,4,0
3566,105501,4,63,2,0
3567,104802,1,41,910481,1
3568,104802,1,63,1,0
3569,104802,1,61,1,0
3570,104802,1,62,1,0
3571,104802,2,41,910481,2
3572,104802,2,63,2,0
3573,104802,2,61,1,0
3574,104802,2,62,1,0
3575,104802,3,41,910481,3
3576,104802,3,63,2,0
3577,104802,3,61,2,0
3578,104802,3,62,1,0
3579,104802,4,41,910481,3
3580,104802,4,63,2,0
3581,104802,4,61,2,0
3582,104802,4,62,2,0
3583,105302,1,41,910531,1
3584,105302,1,61,1,0
3585,105302,1,64,1,0
3586,105302,1,63,1,0
3587,105302,2,41,910531,2
3588,105302,2,61,2,0
3589,105302,2,64,1,0
3590,105302,2,63,1,0
3591,105302,3,41,910531,3
3592,105302,3,61,2,0
3593,105302,3,64,2,0
3594,105302,3,63,1,0
3595,105302,4,41,910531,3
3596,105302,4,61,2,0
3597,105302,4,64,2,0
3598,105302,4,63,2,0
3599,20267,1,41,202672,1
3600,20267,2,41,202672,2
3601,20267,3,41,202672,3
3602,20267,4,41,202672,4
3603,20267,5,41,202672,5
3604,20268,1,41,202682,1
3605,20268,2,41,202682,2
3606,20268,3,41,202682,3
3607,20268,4,41,202682,4
3608,20268,5,41,202682,5
3609,110401,1,41,901041,1
3610,110401,1,61,1,0
3611,110401,1,64,1,0
3612,110401,1,63,1,0
3613,110401,2,41,901041,2
3614,110401,2,61,2,0
3615,110401,2,64,1,0
3616,110401,2,63,1,0
3617,110401,3,41,901041,3
3618,110401,3,61,2,0
3619,110401,3,64,2,0
3620,110401,3,63,1,0
3621,110401,4,41,901041,3
3622,110401,4,61,2,0
3623,110401,4,64,2,0
3624,110401,4,63,2,0
3625,107001,1,41,900701,1
3626,107001,1,65,2,0
3627,107001,1,63,1,0
3628,107001,2,41,900701,2
3629,107001,2,65,3,0
3630,107001,2,63,1,0
3631,107001,3,41,900701,3
3632,107001,3,65,4,0
3633,107001,3,63,1,0
3634,107001,4,41,900701,3
3635,107001,4,65,4,0
3636,107001,4,63,2,0
3637,100202,1,41,910021,1
3638,100202,1,62,2,0
3639,100202,1,61,1,0
3640,100202,2,41,910021,2
3641,100202,2,62,3,0
3642,100202,2,61,1,0
3643,100202,3,41,910021,3
3644,100202,3,62,4,0
3645,100202,3,61,1,0
3646,100202,4,41,910021,3
3647,100202,4,62,4,0
3648,100202,4,61,2,0
3649,103202,1,41,910321,1
3650,103202,1,65,1,0
3651,103202,1,63,1,0
3652,103202,1,61,1,0
3653,103202,2,41,910321,2
3654,103202,2,65,2,0
3655,103202,2,63,1,0
3656,103202,2,61,1,0
3657,103202,3,41,910321,3
3658,103202,3,65,2,0
3659,103202,3,63,2,0
3660,103202,3,61,1,0
3661,103202,4,41,910321,3
3662,103202,4,65,2,0
3663,103202,4,63,2,0
3664,103202,4,61,2,0
3665,20269,1,41,202692,1
3666,20269,2,41,202692,2
3667,20269,3,41,202692,3
3668,20269,4,41,202692,4
3669,20269,5,41,202692,5
3670,20270,1,41,202702,1
3671,20270,2,41,202702,2
3672,20270,3,41,202702,3
3673,20270,4,41,202702,4
3674,20270,5,41,202702,5
3675,107701,1,41,900771,1
3676,107701,1,61,2,0
3677,107701,1,62,1,0
3678,107701,2,41,900771,2
3679,107701,2,61,3,0
3680,107701,2,62,1,0
3681,107701,3,41,900771,3
3682,107701,3,61,4,0
3683,107701,3,62,1,0
3684,107701,4,41,900771,3
3685,107701,4,61,4,0
3686,107701,4,62,2,0
3687,20271,1,41,202712,1
3688,20271,2,41,202712,2
3689,20271,3,41,202712,3
3690,20271,4,41,202712,4
3691,20271,5,41,202712,5
3692,20272,1,41,202722,1
3693,20272,2,41,202722,2
3694,20272,3,41,202722,3
3695,20272,4,41,202722,4
3696,20272,5,41,202722,5
3697,30006,1,2,10,0
3698,30006,1,3,10,0
3699,30006,2,2,20,0
3700,30006,2,3,20,0
3701,30006,3,2,30,0
3702,30006,3,3,30,0
3703,31001,1,3,1,0
3704,31001,2,3,4,0
3705,31001,3,3,7,0
3706,31001,4,3,10,0
3707,31001,5,3,13,0
3708,31002,1,6,1,0
3709,31002,2,6,4,0
3710,31002,3,6,7,0
3711,31002,4,6,10,0
3712,31002,5,6,13,0
3713,31003,1,4,1,0
3714,31003,2,4,4,0
3715,31003,3,4,7,0
3716,31003,4,4,10,0
3717,31003,5,4,13,0
3718,31004,1,2,1,0
3719,31004,2,2,4,0
3720,31004,3,2,7,0
3721,31004,4,2,10,0
3722,31004,5,2,13,0
3723,31005,1,5,1,0
3724,31005,2,5,4,0
3725,31005,3,5,7,0
3726,31005,4,5,10,0
3727,31005,5,5,13,0
3728,31006,1,1,1,0
3729,31006,2,1,4,0
3730,31006,3,1,7,0
3731,31006,4,1,10,0
3732,31006,5,1,13,0
3733,31007,1,2,3,0
3734,31007,1,4,3,0
3735,31007,2,2,6,0
3736,31007,2,4,6,0
3737,31007,3,2,9,0
3738,31007,3,4,9,0
3739,31008,1,3,3,0
3740,31008,1,5,3,0
3741,31008,2,3,6,0
3742,31008,2,5,6,0
3743,31008,3,3,9,0
3744,31008,3,5,9,0
3745,31009,1,1,3,0
3746,31009,1,41,200332,1
3747,31009,2,1,6,0
3748,31009,2,41,200332,1
3749,31009,3,1,9,0
3750,31009,3,41,200332,1
3751,31010,1,6,3,0
3752,31010,1,41,202172,1
3753,31010,2,6,6,0
3754,31010,2,41,202172,1
3755,31010,3,6,9,0
3756,31010,3,41,202172,1
3757,20273,1,41,202732,1
3758,20273,2,41,202732,2
3759,20273,3,41,202732,3
3760,20273,4,41,202732,4
3761,20273,5,41,202732,5
3762,10035,1,2,3,0
3763,10035,1,41,202732,1
3764,10035,2,2,6,0
3765,10035,2,41,202732,1
3766,10035,3,2,9,0
3767,10035,3,41,202732,1
3768,21029,1,41,210292,1
3769,21029,2,41,210292,2
3770,21029,3,41,210292,3
3771,21029,4,41,210292,4
3772,21029,5,41,210292,5
3773,100703,1,41,920071,1
3774,100703,1,62,1,0
3775,100703,1,61,1,0
3776,100703,1,63,1,0
3777,100703,2,41,920071,2
3778,100703,2,62,2,0
3779,100703,2,61,1,0
3780,100703,2,63,1,0
3781,100703,3,41,920071,3
3782,100703,3,62,2,0
3783,100703,3,61,2,0
3784,100703,3,63,1,0
3785,100703,4,41,920071,3
3786,100703,4,62,2,0
3787,100703,4,61,2,0
3788,100703,4,63,2,0
3789,40005,1,51,1000015,1
3790,109301,1,41,900931,1
3791,109301,1,64,2,0
3792,109301,1,61,1,0
3793,109301,2,41,900931,2
3794,109301,2,64,3,0
3795,109301,2,61,1,0
3796,109301,3,41,900931,3
3797,109301,3,64,4,0
3798,109301,3,61,1,0
3799,109301,4,41,900931,3
3800,109301,4,64,4,0
3801,109301,4,61,2,0
3802,106703,1,41,920671,1
3803,106703,1,62,1,0
3804,106703,1,61,1,0
3805,106703,1,64,1,0
3806,106703,2,41,920671,2
3807,106703,2,62,2,0
3808,106703,2,61,1,0
3809,106703,2,64,1,0
3810,106703,3,41,920671,3
3811,106703,3,62,2,0
3812,106703,3,61,2,0
3813,106703,3,64,1,0
3814,106703,4,41,920671,3
3815,106703,4,62,2,0
3816,106703,4,61,2,0
3817,106703,4,64,2,0
3818,103602,1,41,910361,1
3819,103602,1,62,1,0
3820,103602,1,65,1,0
3821,103602,1,63,1,0
3822,103602,2,41,910361,2
3823,103602,2,62,2,0
3824,103602,2,65,1,0
3825,103602,2,63,1,0
3826,103602,3,41,910361,3
3827,103602,3,62,2,0
3828,103602,3,65,2,0
3829,103602,3,63,1,0
3830,103602,4,41,910361,3
3831,103602,4,62,2,0
3832,103602,4,65,2,0
3833,103602,4,63,2,0
3834,108302,1,41,910831,1
3835,108302,1,63,2,0
3836,108302,1,61,1,0
3837,108302,2,41,910831,2
3838,108302,2,63,3,0
3839,108302,2,61,1,0
3840,108302,3,41,910831,3
3841,108302,3,63,4,0
3842,108302,3,61,1,0
3843,108302,4,41,910831,3
3844,108302,4,63,4,0
3845,108302,4,61,2,0
3846,108601,1,41,900861,1
3847,108601,1,61,2,0
3848,108601,1,65,1,0
3849,108601,2,41,900861,2
3850,108601,2,61,3,0
3851,108601,2,65,1,0
3852,108601,3,41,900861,3
3853,108601,3,61,4,0
3854,108601,3,65,1,0
3855,108601,4,41,900861,3
3856,108601,4,61,4,0
3857,108601,4,65,2,0
3858,20274,1,41,202742,1
3859,20274,2,41,202742,2
3860,20274,3,41,202742,3
3861,20274,4,41,202742,4
3862,20274,5,41,202742,5
3863,100303,1,41,920031,1
3864,100303,1,61,1,0
3865,100303,1,62,1,0
3866,100303,1,65,1,0
3867,100303,2,41,920031,2
3868,100303,2,61,2,0
3869,100303,2,62,1,0
3870,100303,2,65,1,0
3871,100303,3,41,920031,3
3872,100303,3,61,2,0
3873,100303,3,62,2,0
3874,100303,3,65,1,0
3875,100303,4,41,920031,3
3876,100303,4,61,2,0
3877,100303,4,62,2,0
3878,100303,4,65,2,0
3879,103902,1,41,910391,1
3880,103902,1,64,1,0
3881,103902,1,63,1,0
3882,103902,1,62,1,0
3883,103902,2,41,910391,2
3884,103902,2,64,2,0
3885,103902,2,63,1,0
3886,103902,2,62,1,0
3887,103902,3,41,910391,3
3888,103902,3,64,2,0
3889,103902,3,63,2,0
3890,103902,3,62,1,0
3891,103902,4,41,910391,3
3892,103902,4,64,2,0
3893,103902,4,63,2,0
3894,103902,4,62,2,0
3895,20275,1,41,202752,1
3896,20275,2,41,202752,2
3897,20275,3,41,202752,3
3898,20275,4,41,202752,4
3899,20275,5,41,202752,5
3900,110701,1,41,901071,1
3901,110701,1,63,1,0
3902,110701,1,61,1,0
3903,110701,1,64,1,0
3904,110701,2,41,901071,2
3905,110701,2,63,2,0
3906,110701,2,61,1,0
3907,110701,2,64,1,0
3908,110701,3,41,901071,3
3909,110701,3,63,2,0
3910,110701,3,61,2,0
3911,110701,3,64,1,0
3912,110701,4,41,901071,3
3913,110701,4,63,2,0
3914,110701,4,61,2,0
3915,110701,4,64,2,0
3916,20276,1,41,202762,1
3917,20276,2,41,202762,2
3918,20276,3,41,202762,3
3919,20276,4,41,202762,4
3920,20276,5,41,202762,5
3921,20277,1,41,202772,1
3922,20277,2,41,202772,2
3923,20277,3,41,202772,3
3924,20277,4,41,202772,4
3925,20277,5,41,202772,5
3926,106402,1,41,910641,1
3927,106402,1,62,2,0
3928,106402,1,61,1,0
3929,106402,2,41,910641,2
3930,106402,2,62,3,0
3931,106402,2,61,1,0
3932,106402,3,41,910641,3
3933,106402,3,62,4,0
3934,106402,3,61,1,0
3935,106402,4,41,910641,3
3936,106402,4,62,4,0
3937,106402,4,61,2,0
3938,107402,1,41,910741,1
3939,107402,1,62,2,0
3940,107402,1,65,1,0
3941,107402,2,41,910741,2
3942,107402,2,62,3,0
3943,107402,2,65,1,0
3944,107402,3,41,910741,3
3945,107402,3,62,4,0
3946,107402,3,65,1,0
3947,107402,4,41,910741,3
3948,107402,4,62,4,0
3949,107402,4,65,2,0
3950,20279,1,41,202792,1
3951,20279,2,41,202792,2
3952,20279,3,41,202792,3
3953,20279,4,41,202792,4
3954,20279,5,41,202792,5
3955,20280,1,41,202802,1
3956,20280,2,41,202802,2
3957,20280,3,41,202802,3
3958,20280,4,41,202802,4
3959,20280,5,41,202802,5
3960,108801,1,41,900881,1
3961,108801,1,63,2,0
3962,108801,1,64,1,0
3963,108801,2,41,900881,2
3964,108801,2,63,3,0
3965,108801,2,64,1,0
3966,108801,3,41,900881,3
3967,108801,3,63,4,0
3968,108801,3,64,1,0
3969,108801,4,41,900881,3
3970,108801,4,63,4,0
3971,108801,4,64,2,0
3972,40006,1,51,1000016,1
3973,108901,1,41,900891,1
3974,108901,1,65,1,0
3975,108901,1,64,1,0
3976,108901,1,62,1,0
3977,108901,2,41,900891,2
3978,108901,2,65,2,0
3979,108901,2,64,1,0
3980,108901,2,62,1,0
3981,108901,3,41,900891,3
3982,108901,3,65,2,0
3983,108901,3,64,2,0
3984,108901,3,62,1,0
3985,108901,4,41,900891,3
3986,108901,4,65,2,0
3987,108901,4,64,2,0
3988,108901,4,62,2,0
3989,106803,1,41,920681,1
3990,106803,1,64,2,0
3991,106803,1,61,1,0
3992,106803,2,41,920681,2
3993,106803,2,64,3,0
3994,106803,2,61,1,0
3995,106803,3,41,920681,3
3996,106803,3,64,4,0
3997,106803,3,61,1,0
3998,106803,4,41,920681,3
3999,106803,4,64,4,0
4000,106803,4,61,2,0
4001,20281,1,41,202812,1
4002,20281,2,41,202812,2
4003,20281,3,41,202812,3
4004,20281,4,41,202812,4
4005,20281,5,41,202812,5
4006,20282,1,41,202822,1
4007,20282,2,41,202822,2
4008,20282,3,41,202822,3
4009,20282,4,41,202822,4
4010,20282,5,41,202822,5
4011,106003,1,41,920601,1
4012,106003,1,61,1,0
4013,106003,1,65,1,0
4014,106003,1,63,1,0
4015,106003,2,41,920601,2
4016,106003,2,61,2,0
4017,106003,2,65,1,0
4018,106003,2,63,1,0
4019,106003,3,41,920601,3
4020,106003,3,61,2,0
4021,106003,3,65,2,0
4022,106003,3,63,1,0
4023,106003,4,41,920601,3
4024,106003,4,61,2,0
4025,106003,4,65,2,0
4026,106003,4,63,2,0
4027,109101,1,41,900911,1
4028,109101,1,63,1,0
4029,109101,1,65,1,0
4030,109101,1,61,1,0
4031,109101,2,41,900911,2
4032,109101,2,63,2,0
4033,109101,2,65,1,0
4034,109101,2,61,1,0
4035,109101,3,41,900911,3
4036,109101,3,63,2,0
4037,109101,3,65,2,0
4038,109101,3,61,1,0
4039,109101,4,41,900911,3
4040,109101,4,63,2,0
4041,109101,4,65,2,0
4042,109101,4,61,2,0
4043,20283,1,41,202832,1
4044,20283,2,41,202832,2
4045,20283,3,41,202832,3
4046,20283,4,41,202832,4
4047,20283,5,41,202832,5
4048,20284,1,41,202842,1
4049,20284,2,41,202842,2
4050,20284,3,41,202842,3
4051,20284,4,41,202842,4
4052,20284,5,41,202842,5
4053,102502,1,41,910251,1
4054,102502,1,62,2,0
4055,102502,1,63,1,0
4056,102502,2,41,910251,2
4057,102502,2,62,3,0
4058,102502,2,63,1,0
4059,102502,3,41,910251,3
4060,102502,3,62,4,0
4061,102502,3,63,1,0
4062,102502,4,41,910251,3
4063,102502,4,62,4,0
4064,102502,4,63,2,0
4065,102902,1,41,910291,1
4066,102902,1,64,1,0
4067,102902,1,61,1,0
4068,102902,1,63,1,0
4069,102902,2,41,910291,2
4070,102902,2,64,2,0
4071,102902,2,61,1,0
4072,102902,2,63,1,0
4073,102902,3,41,910291,3
4074,102902,3,64,2,0
4075,102902,3,61,2,0
4076,102902,3,63,1,0
4077,102902,4,41,910291,3
4078,102902,4,64,2,0
4079,102902,4,61,2,0
4080,102902,4,63,2,0
4081,20285,1,41,202852,1
