id,item_category,group_id,effect_type_1,effect_target_1,effect_value_1,effect_type_2,effect_target_2,effect_value_2,add_value_1,add_value_2,add_value_3,limit_num,possession_limit_num,disp_limit_num,sort,rare,enable_request,request_reward,item_place_id,sell_item_id,sell_price,start_date,end_date
1000501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300502,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000603,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300603,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1000701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000703,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300703,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1000801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1000902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1300902,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001003,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301003,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1001101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001103,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301103,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1001201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1001301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301302,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001303,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301303,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301402,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301502,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1001902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1301902,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302202,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302302,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002303,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302303,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1002401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302402,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002403,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302403,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1002501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302502,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1002601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302802,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1002901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1002902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1302902,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1003001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003003,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303003,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1003101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003103,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303103,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1003201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1003203,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303203,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1003301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303302,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1003401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303402,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303502,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003503,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303503,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1003601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303602,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1003701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003703,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303703,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1003801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1003902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1303902,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1004001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004003,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304003,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1004101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304102,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1004201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304202,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1004301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304402,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1004501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304502,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004503,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304503,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1004601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004603,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304603,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1004701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1004801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304802,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1004803,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304803,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1004901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1004902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1304902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1005001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005003,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305003,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1005101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305102,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1005201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305202,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305301,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305302,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1005401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305401,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1005501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305501,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1005502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305502,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1005601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305601,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305602,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305701,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1005702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1005801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1005902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1305902,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306002,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006003,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306003,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1006101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306102,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006103,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306103,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1006201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306202,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1006301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306301,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1006302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306302,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1006401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306402,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1006501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306501,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306502,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1006601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1006701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306702,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006703,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306703,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1006801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306802,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006803,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306803,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1006901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1006902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1306902,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1007001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307001,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1007002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1007101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307101,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1007102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307102,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1007201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307201,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1007202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307202,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1007301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307301,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1007401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307401,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1007402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307402,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1007601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1007602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307602,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1007701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307701,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1007702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1007801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1007802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307802,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1007901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1307901,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1008001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308001,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1008002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1008101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308101,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1008201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308201,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1008301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308301,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308302,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308401,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308402,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1008501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308501,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308502,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1008601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308602,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1008701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308701,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1008702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308702,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1008801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308801,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308802,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1008901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308901,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1008902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1308902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
