id,mode,sub_mode,sub_mode_jump,situation,sub_situation,situation_end,disable_reentry_situation,trigger0,trigger1,trigger2,trigger3,trigger4,trigger5,trigger6,trigger7,trigger8,trigger9,message_group,comment_group,priority,per,immediate,discard,tension,camera_id,camera_horse1,camera_horse2,is_force_play_event_camera,disable_reuse
12780,14,16,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12781,14,17,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12782,14,18,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12783,14,19,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12784,14,20,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12785,14,21,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12786,14,22,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12787,14,23,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12788,14,24,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12789,14,25,-1,0,0,0,0,2570,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12790,14,0,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12791,14,1,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12792,14,2,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12793,14,3,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12794,14,4,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12795,14,5,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12796,14,6,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12797,14,7,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12798,14,8,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12799,14,9,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12800,14,10,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12801,14,11,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12802,14,12,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12803,14,13,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12804,14,14,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12805,14,15,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12806,14,16,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12807,14,17,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12808,14,18,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12809,14,19,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12810,14,20,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12811,14,21,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12812,14,22,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12813,14,23,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12814,14,24,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12815,14,25,-1,0,0,0,0,2570,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12816,14,0,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12817,14,1,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12818,14,2,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12819,14,3,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12820,14,4,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12821,14,5,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12822,14,6,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12823,14,7,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12824,14,8,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12825,14,9,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12826,14,10,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12827,14,11,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12828,14,12,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12829,14,13,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12830,14,14,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12831,14,15,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12832,14,16,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12833,14,17,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12834,14,18,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12835,14,19,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12836,14,20,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12837,14,21,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12838,14,22,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12839,14,23,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12840,14,24,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12841,14,25,-1,0,0,0,0,2577,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12842,14,0,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12843,14,1,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12844,14,2,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12845,14,3,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12846,14,4,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12847,14,5,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12848,14,6,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12849,14,7,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12850,14,8,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12851,14,9,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12852,14,10,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12853,14,11,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12854,14,12,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12855,14,13,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12856,14,14,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12857,14,15,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12858,14,16,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12859,14,17,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12860,14,18,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12861,14,19,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12862,14,20,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12863,14,21,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12864,14,22,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12865,14,23,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12866,14,24,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12867,14,25,-1,0,0,0,0,2577,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12868,14,0,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12869,14,1,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12870,14,2,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12871,14,3,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12872,14,4,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12873,14,5,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12874,14,6,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12875,14,7,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12876,14,8,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12877,14,9,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12878,14,10,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12879,14,11,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12880,14,12,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12881,14,13,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12882,14,14,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12883,14,15,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12884,14,16,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12885,14,17,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12886,14,18,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12887,14,19,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12888,14,20,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12889,14,21,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12890,14,22,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12891,14,23,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12892,14,24,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12893,14,25,-1,0,0,0,0,2577,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12894,14,0,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12895,14,1,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12896,14,2,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12897,14,3,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12898,14,4,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12899,14,5,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12900,14,6,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12901,14,7,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12902,14,8,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12903,14,9,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12904,14,10,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12905,14,11,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12906,14,12,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12907,14,13,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12908,14,14,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12909,14,15,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12910,14,16,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12911,14,17,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12912,14,18,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12913,14,19,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12914,14,20,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12915,14,21,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12916,14,22,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12917,14,23,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12918,14,24,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12919,14,25,-1,0,0,0,0,2573,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
12920,14,0,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12921,14,1,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12922,14,2,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12923,14,3,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12924,14,4,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12925,14,5,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12926,14,6,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12927,14,7,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12928,14,8,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12929,14,9,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12930,14,10,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12931,14,11,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12932,14,12,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12933,14,13,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12934,14,14,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12935,14,15,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12936,14,16,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12937,14,17,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12938,14,18,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12939,14,19,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12940,14,20,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12941,14,21,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12942,14,22,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12943,14,23,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12944,14,24,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12945,14,25,-1,0,0,0,0,2573,2582,2231,2252,2253,2591,2267,2580,0,0,0,103030,10000,100,0,0,1,0,0,0,0,0
12946,14,0,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12947,14,1,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12948,14,2,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12949,14,3,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12950,14,4,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12951,14,5,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12952,14,6,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12953,14,7,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12954,14,8,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12955,14,9,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12956,14,10,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12957,14,11,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12958,14,12,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12959,14,13,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12960,14,14,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12961,14,15,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12962,14,16,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12963,14,17,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12964,14,18,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12965,14,19,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12966,14,20,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12967,14,21,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12968,14,22,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12969,14,23,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12970,14,24,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12971,14,25,-1,0,0,0,0,2573,2582,2231,2254,1154,2591,2267,2580,0,0,0,103031,10000,100,0,0,1,0,0,0,0,0
12972,14,0,-1,0,0,0,0,2578,2582,2231,2251,2591,2267,2580,0,0,0,0,103029,10000,100,0,0,1,0,0,0,0,0
