id,hint_id,support_card_id,hint_group,hint_gain_type,hint_value_1,hint_value_2,group_id,condition_set_id,priority
3776,9081038,30237,8,0,203012,1,0,0,0
3777,9081038,30237,9,0,203492,1,0,0,0
3778,9081038,30237,10,1,1,1,0,0,0
3779,9081038,30237,10,1,3,1,0,0,0
3780,9081038,30237,10,1,4,6,0,0,0
3781,9081063,30238,1,0,201032,1,0,0,0
3782,9081063,30238,2,0,201042,1,0,0,0
3783,9081063,30238,3,0,201072,1,0,0,0
3784,9081063,30238,4,0,201601,1,0,0,0
3785,9081063,30238,5,0,202502,1,0,0,0
3786,9081063,30238,6,0,202652,1,0,0,0
3787,9081063,30238,7,0,202962,1,0,0,0
3788,9081063,30238,8,0,203022,1,0,0,0
3789,9081063,30238,9,0,203042,1,0,0,0
3790,9081063,30238,10,1,5,6,0,0,0
3791,9081063,30238,10,1,30,5,0,0,0
3792,9081060,30239,1,0,200442,1,0,0,0
3793,9081060,30239,2,0,200472,1,0,0,0
3794,9081060,30239,3,0,200592,1,0,0,0
3795,9081060,30239,4,0,200781,1,0,0,0
3796,9081060,30239,5,0,201152,1,0,0,0
3797,9081060,30239,6,0,201692,1,0,0,0
3798,9081060,30239,7,0,202102,1,0,0,0
3799,9081060,30239,8,0,202122,1,0,0,0
3800,9081060,30239,9,1,2,6,0,0,0
3801,9081060,30239,9,1,4,2,0,0,0
3802,9081094,30240,1,0,200032,1,0,0,0
3803,9081094,30240,2,0,200502,1,0,0,0
3804,9081094,30240,3,0,200512,1,0,0,0
3805,9081094,30240,4,0,200612,1,0,0,0
3806,9081094,30240,5,0,201382,1,0,0,0
3807,9081094,30240,6,0,201402,1,0,0,0
3808,9081094,30240,7,0,201422,1,0,0,0
3809,9081094,30240,8,0,201542,1,0,0,0
3810,9081094,30240,9,1,2,6,0,0,0
3811,9081094,30240,9,1,4,2,0,0,0
3832,9081131,30243,1,0,200132,1,0,0,0
3833,9081131,30243,2,0,200702,1,0,0,0
3834,9081131,30243,3,0,202112,1,0,0,0
3835,9081131,30243,4,0,202552,1,0,0,0
3836,9081131,30243,5,0,202652,1,0,0,0
3837,9081131,30243,6,0,203042,1,0,0,0
3838,9081131,30243,7,0,203362,1,0,0,0
3839,9081131,30243,8,1,2,2,0,0,0
3840,9081131,30243,8,1,3,6,0,0,0
3841,9081131,10124,1,0,200132,1,0,0,0
3842,9081131,10124,2,0,200702,1,0,0,0
3843,9081131,10124,3,0,202112,1,0,0,0
3844,9081131,10124,4,0,202552,1,0,0,0
3845,9081131,10124,5,0,202652,1,0,0,0
3846,9081131,10124,6,0,203042,1,0,0,0
3847,9081131,10124,7,0,203362,1,0,0,0
3848,9081131,10124,8,1,2,2,0,0,0
3849,9081131,10124,8,1,3,6,0,0,0
3850,9081130,20084,1,0,200142,1,0,0,0
3851,9081130,20084,2,0,200342,1,0,0,0
3852,9081130,20084,3,0,200732,1,0,0,0
3853,9081130,20084,4,0,201112,1,0,0,0
3854,9081130,20084,5,0,201142,1,0,0,0
3855,9081130,20084,6,0,202652,1,0,0,0
3856,9081130,20084,7,0,203312,1,0,0,0
3857,9081130,20084,8,1,5,6,0,0,0
3858,9081130,20084,8,1,30,5,0,0,0
3859,9081130,10123,1,0,200142,1,0,0,0
3860,9081130,10123,2,0,200342,1,0,0,0
3861,9081130,10123,3,0,200732,1,0,0,0
3862,9081130,10123,4,0,201112,1,0,0,0
3863,9081130,10123,5,0,201142,1,0,0,0
3864,9081130,10123,6,0,202652,1,0,0,0
3865,9081130,10123,7,0,203312,1,0,0,0
3866,9081130,10123,8,1,5,6,0,0,0
3867,9081130,10123,8,1,30,5,0,0,0
3868,9081013,20085,1,0,200472,1,0,0,0
3869,9081013,20085,2,0,200482,1,0,0,0
3870,9081013,20085,3,0,200742,1,0,0,0
3871,9081013,20085,4,0,201532,1,0,0,0
3872,9081013,20085,5,0,202372,1,0,0,0
3873,9081013,20085,6,0,202762,1,0,0,0
3874,9081013,20085,7,0,203132,1,0,0,0
3875,9081013,20085,8,0,203302,1,0,0,0
3876,9081013,20085,9,1,1,1,0,0,0
3877,9081013,20085,9,1,3,1,0,0,0
3878,9081013,20085,9,1,4,6,0,0,0
3900,9081129,30242,1,0,200332,1,0,0,0
3901,9081129,30242,2,0,200362,1,0,0,0
3902,9081129,30242,3,0,200492,1,0,0,0
3903,9081129,30242,4,0,201591,1,0,0,0
3904,9081129,30242,5,0,201611,1,0,0,0
3905,9081129,30242,6,0,202702,1,0,0,0
3906,9081129,30242,7,0,202982,1,0,0,0
3907,9081129,30242,8,0,203122,1,0,0,0
3908,9081129,30242,9,0,203432,1,0,0,0
3909,9081129,30242,10,0,203442,1,0,0,0
3910,9081129,30242,11,1,1,6,0,0,0
3911,9081129,30242,11,1,3,2,0,0,0
3912,9081129,10122,1,0,200332,1,0,0,0
3913,9081129,10122,2,0,200362,1,0,0,0
3914,9081129,10122,3,0,200492,1,0,0,0
3915,9081129,10122,4,0,201591,1,0,0,0
3916,9081129,10122,5,0,201611,1,0,0,0
3917,9081129,10122,6,0,202702,1,0,0,0
3918,9081129,10122,7,0,202982,1,0,0,0
3919,9081129,10122,8,0,203122,1,0,0,0
3920,9081129,10122,9,0,203432,1,0,0,0
3921,9081129,10122,10,0,203442,1,0,0,0
3922,9081129,10122,11,1,1,6,0,0,0
3923,9081129,10122,11,1,3,2,0,0,0
3924,9081074,30244,1,0,200172,1,0,0,0
3925,9081074,30244,2,0,201172,1,0,0,0
3926,9081074,30244,3,0,201222,1,0,0,0
3927,9081074,30244,4,0,201382,1,0,0,0
3928,9081074,30244,5,0,201692,1,0,0,0
3929,9081074,30244,6,0,202422,1,0,0,0
3930,9081074,30244,7,0,202562,1,0,0,0
3931,9081074,30244,8,0,202592,1,0,0,0
3932,9081074,30244,9,0,203242,1,0,0,0
3933,9081074,30244,10,0,203332,1,0,0,0
3934,9081074,30244,11,0,203562,1,0,0,0
3935,9081074,30244,12,1,2,6,0,0,0
3936,9081074,30244,12,1,4,2,0,0,0
3937,9081030,20086,1,0,200062,1,0,0,0
3938,9081030,20086,2,0,200742,1,0,0,0
3939,9081030,20086,3,0,201352,1,0,0,0
3940,9081030,20086,4,0,201581,1,0,0,0
3941,9081030,20086,5,0,202722,1,0,0,0
3942,9081030,20086,6,0,202772,1,0,0,0
3943,9081030,20086,7,0,203302,1,0,0,0
3944,9081030,20086,8,1,1,6,0,0,0
3945,9081030,20086,8,1,3,2,0,0,0
3946,9081008,30245,1,0,200022,1,0,0,0
3947,9081008,30245,2,0,201112,1,0,0,0
3948,9081008,30245,3,0,201382,1,0,0,0
3949,9081008,30245,4,0,201392,1,0,0,0
3950,9081008,30245,5,0,202452,1,0,0,0
3951,9081008,30245,6,0,202612,1,0,0,0
3952,9081008,30245,7,0,202652,1,0,0,0
3953,9081008,30245,8,0,202712,1,0,0,0
3954,9081008,30245,9,0,203312,1,0,0,0
3955,9081008,30245,10,0,203572,1,0,0,0
3956,9081008,30245,11,1,2,2,0,0,0
3957,9081008,30245,11,1,3,6,0,0,0
3958,9081119,30246,1,0,200012,1,0,0,0
3959,9081119,30246,2,0,200492,1,0,0,0
3960,9081119,30246,3,0,200632,1,0,0,0
3961,9081119,30246,4,0,201462,1,0,0,0
3962,9081119,30246,5,0,202022,1,0,0,0
3963,9081119,30246,6,0,202882,1,0,0,0
3964,9081119,30246,7,0,202902,1,0,0,0
3965,9081119,30246,8,0,202922,1,0,0,0
3966,9081119,30246,9,0,202932,1,0,0,0
3967,9081119,30246,10,0,203582,1,0,0,0
3968,9081119,30246,11,1,1,6,0,0,0
3969,9081119,30246,11,1,3,2,0,0,0
3970,9081083,30247,1,0,200472,1,0,0,0
3971,9081083,30247,2,0,200512,1,0,0,0
3972,9081083,30247,3,0,200742,1,0,0,0
3973,9081083,30247,4,0,201212,1,0,0,0
3974,9081083,30247,5,0,201222,1,0,0,0
3975,9081083,30247,6,0,202072,1,0,0,0
3976,9081083,30247,7,0,202562,1,0,0,0
3977,9081083,30247,8,0,203302,1,0,0,0
3978,9081083,30247,9,1,1,6,0,0,0
3979,9081083,30247,9,1,3,2,0,0,0
3980,9081119,10119,1,0,200012,1,0,0,0
3981,9081119,10119,2,0,200492,1,0,0,0
3982,9081119,10119,3,0,200632,1,0,0,0
3983,9081119,10119,4,0,201462,1,0,0,0
3984,9081119,10119,5,0,202022,1,0,0,0
3985,9081119,10119,6,0,202882,1,0,0,0
3986,9081119,10119,7,0,202902,1,0,0,0
3987,9081119,10119,8,0,202922,1,0,0,0
3988,9081119,10119,9,0,202932,1,0,0,0
3989,9081119,10119,10,0,203582,1,0,0,0
3990,9081119,10119,11,1,1,6,0,0,0
3991,9081119,10119,11,1,3,2,0,0,0
3992,9081075,30248,1,0,200172,1,0,0,0
3993,9081075,30248,2,0,200592,1,0,0,0
3994,9081075,30248,3,0,201382,1,0,0,0
3995,9081075,30248,4,0,201412,1,0,0,0
3996,9081075,30248,5,0,202172,1,0,0,0
3997,9081075,30248,6,0,202452,1,0,0,0
3998,9081075,30248,7,0,202612,1,0,0,0
3999,9081075,30248,8,0,202622,1,0,0,0
4000,9081075,30248,9,0,203322,1,0,0,0
4001,9081075,30248,10,0,203592,1,0,0,0
4002,9081075,30248,11,1,5,6,0,0,0
4003,9081075,30248,11,1,30,5,0,0,0
4004,9081075,10120,1,0,200172,1,0,0,0
4005,9081075,10120,2,0,200592,1,0,0,0
4006,9081075,10120,3,0,201382,1,0,0,0
4007,9081075,10120,4,0,201412,1,0,0,0
4008,9081075,10120,5,0,202172,1,0,0,0
4009,9081075,10120,6,0,202452,1,0,0,0
4010,9081075,10120,7,0,202612,1,0,0,0
4011,9081075,10120,8,0,202622,1,0,0,0
4012,9081075,10120,9,0,203322,1,0,0,0
4013,9081075,10120,10,0,203592,1,0,0,0
4014,9081075,10120,11,1,5,6,0,0,0
4015,9081075,10120,11,1,30,5,0,0,0
4016,9081112,20087,1,0,200462,1,0,0,0
4017,9081112,20087,2,0,200502,1,0,0,0
4018,9081112,20087,3,0,200582,1,0,0,0
4019,9081112,20087,4,0,200682,1,0,0,0
4020,9081112,20087,5,0,201052,1,0,0,0
4021,9081112,20087,6,0,201072,1,0,0,0
4022,9081112,20087,7,0,201631,1,0,0,0
4023,9081112,20087,8,0,203022,1,0,0,0
4024,9081112,20087,9,1,2,2,0,0,0
4025,9081112,20087,9,1,3,6,0,0,0
4026,9081112,10121,1,0,200462,1,0,0,0
4027,9081112,10121,2,0,200502,1,0,0,0
4028,9081112,10121,3,0,200582,1,0,0,0
4029,9081112,10121,4,0,200682,1,0,0,0
4030,9081112,10121,5,0,201052,1,0,0,0
4031,9081112,10121,6,0,201072,1,0,0,0
4032,9081112,10121,7,0,201631,1,0,0,0
4033,9081112,10121,8,0,203022,1,0,0,0
4034,9081112,10121,9,1,2,2,0,0,0
4035,9081112,10121,9,1,3,6,0,0,0
4036,9081080,30249,1,0,201601,1,0,0,0
4037,9081080,30249,2,0,201661,1,0,0,0
4038,9081080,30249,3,0,201672,1,0,0,0
4039,9081080,30249,4,0,201682,1,0,0,0
4040,9081080,30249,5,0,202332,1,0,0,0
4041,9081080,30249,6,0,202952,1,0,0,0
4042,9081080,30249,7,0,203093,1,0,0,0
4043,9081080,30249,8,0,203103,1,0,0,0
4044,9081080,30249,9,0,203182,1,0,0,0
4045,9081080,30249,10,0,203602,1,0,0,0
4046,9081080,30249,11,1,1,1,0,0,0
4047,9081080,30249,11,1,3,1,0,0,0
4048,9081080,30249,11,1,4,6,0,0,0
4049,9081080,10125,1,0,201601,1,0,0,0
4050,9081080,10125,2,0,201661,1,0,0,0
4051,9081080,10125,3,0,201672,1,0,0,0
4052,9081080,10125,4,0,201682,1,0,0,0
4053,9081080,10125,5,0,202332,1,0,0,0
4054,9081080,10125,6,0,202952,1,0,0,0
4055,9081080,10125,7,0,203093,1,0,0,0
4056,9081080,10125,8,0,203103,1,0,0,0
4057,9081080,10125,9,0,203182,1,0,0,0
4058,9081080,10125,10,0,203602,1,0,0,0
4059,9081080,10125,11,1,1,1,0,0,0
4060,9081080,10125,11,1,3,1,0,0,0
4061,9081080,10125,11,1,4,6,0,0,0
4062,9081114,30250,1,0,201102,1,0,0,0
4063,9081114,30250,2,0,201462,1,0,0,0
4064,9081114,30250,3,0,202102,1,0,0,0
4065,9081114,30250,4,0,202532,1,0,0,0
4066,9081114,30250,5,0,202872,1,0,0,0
4067,9081114,30250,6,0,203172,1,0,0,0
4068,9081114,30250,7,0,203342,1,0,0,0
4069,9081114,30250,8,0,203432,1,0,0,0
4070,9081114,30250,9,0,203522,1,0,0,0
4071,9081114,30250,10,0,203532,1,0,0,0
4072,9081114,30250,11,1,2,2,0,0,0
4073,9081114,30250,11,1,3,6,0,0,0
4074,9081081,30251,1,0,200462,1,0,0,0
4075,9081081,30251,2,0,200502,1,0,0,0
4076,9081081,30251,3,0,201032,1,0,0,0
4077,9081081,30251,4,0,202282,1,0,0,0
4078,9081081,30251,5,0,202302,1,0,0,0
4079,9081081,30251,6,0,202343,1,0,0,0
4080,9081081,30251,7,0,202652,1,0,0,0
4081,9081081,30251,8,0,203022,1,0,0,0
4082,9081081,30251,9,1,1,1,0,0,0
4083,9081081,30251,9,1,3,1,0,0,0
4084,9081081,30251,9,1,4,6,0,0,0
4085,9081013,30260,1,0,200502,1,0,0,0
4086,9081013,30260,2,0,200762,1,0,0,0
4087,9081013,30260,3,0,201182,1,0,0,0
4088,9081013,30260,4,0,201352,1,0,0,0
4089,9081013,30260,5,0,201532,1,0,0,0
4090,9081013,30260,6,0,202372,1,0,0,0
4091,9081013,30260,7,0,202762,1,0,0,0
4092,9081013,30260,8,1,1,6,0,0,0
4093,9081013,30260,8,1,3,2,0,0,0
4094,9081002,30252,1,0,200452,1,0,0,0
4095,9081002,30252,2,0,200542,1,0,0,0
4096,9081002,30252,3,0,201242,1,0,0,0
4097,9081002,30252,4,0,201601,1,0,0,0
4098,9081002,30252,5,0,202692,1,0,0,0
4099,9081002,30252,6,0,203032,1,0,0,0
4100,9081002,30252,7,0,203382,1,0,0,0
4101,9081002,30252,8,0,203392,1,0,0,0
4102,9081002,30252,9,0,203402,1,0,0,0
4103,9081002,30252,10,0,203462,1,0,0,0
4104,9081002,30252,11,1,1,1,0,0,0
4105,9081002,30252,11,1,3,1,0,0,0
4106,9081002,30252,11,1,4,6,0,0,0
4107,9081134,20088,1,0,200352,1,0,0,0
4108,9081134,20088,2,0,200462,1,0,0,0
4109,9081134,20088,3,0,200572,1,0,0,0
4110,9081134,20088,4,0,201142,1,0,0,0
4111,9081134,20088,5,0,201352,1,0,0,0
4112,9081134,20088,6,0,202372,1,0,0,0
4113,9081134,20088,7,0,202762,1,0,0,0
4114,9081134,20088,8,0,202982,1,0,0,0
4115,9081134,20088,9,0,203312,1,0,0,0
4116,9081134,20088,10,1,2,6,0,0,0
4117,9081134,20088,10,1,4,2,0,0,0
4118,9081134,10126,1,0,200352,1,0,0,0
4119,9081134,10126,2,0,200462,1,0,0,0
4120,9081134,10126,3,0,200572,1,0,0,0
4121,9081134,10126,4,0,201142,1,0,0,0
4122,9081134,10126,5,0,201352,1,0,0,0
4123,9081134,10126,6,0,202372,1,0,0,0
4124,9081134,10126,7,0,202762,1,0,0,0
4125,9081134,10126,8,0,202982,1,0,0,0
4126,9081134,10126,9,0,203312,1,0,0,0
4127,9081134,10126,10,1,2,6,0,0,0
4128,9081134,10126,10,1,4,2,0,0,0
4129,9081109,30253,1,0,200682,1,0,0,0
4130,9081109,30253,2,0,201032,1,0,0,0
4131,9081109,30253,3,0,201052,1,0,0,0
4132,9081109,30253,4,0,201082,1,0,0,0
4133,9081109,30253,5,0,201601,1,0,0,0
4134,9081109,30253,6,0,202402,1,0,0,0
4135,9081109,30253,7,0,202672,1,0,0,0
4136,9081109,30253,8,0,203022,1,0,0,0
4137,9081109,30253,9,0,203032,1,0,0,0
4138,9081109,30253,10,0,203472,1,0,0,0
4139,9081109,30253,11,1,1,6,0,0,0
4140,9081109,30253,11,1,3,2,0,0,0
4141,9081112,30254,1,0,201042,1,0,0,0
4142,9081112,30254,2,0,201072,1,0,0,0
4143,9081112,30254,3,0,201312,1,0,0,0
4144,9081112,30254,4,0,201902,1,0,0,0
4145,9081112,30254,5,0,202502,1,0,0,0
4146,9081112,30254,6,0,202652,1,0,0,0
4147,9081112,30254,7,0,203042,1,0,0,0
4148,9081112,30254,8,0,203162,1,0,0,0
4149,9081112,30254,9,0,203422,1,0,0,0
4150,9081112,30254,10,1,5,6,0,0,0
4151,9081112,30254,10,1,30,5,0,0,0
4152,9081111,30255,1,0,200132,1,0,0,0
4153,9081111,30255,2,0,200502,1,0,0,0
4154,9081111,30255,3,0,200592,1,0,0,0
4155,9081111,30255,4,0,201402,1,0,0,0
4156,9081111,30255,5,0,201581,1,0,0,0
4157,9081111,30255,6,0,203242,1,0,0,0
4158,9081111,30255,7,0,203322,1,0,0,0
4159,9081111,30255,8,1,5,6,0,0,0
4160,9081111,30255,8,1,30,5,0,0,0
4161,9081111,10127,1,0,200132,1,0,0,0
4162,9081111,10127,2,0,200502,1,0,0,0
4163,9081111,10127,3,0,200592,1,0,0,0
4164,9081111,10127,4,0,201402,1,0,0,0
4165,9081111,10127,5,0,201581,1,0,0,0
4166,9081111,10127,6,0,203242,1,0,0,0
4167,9081111,10127,7,0,203322,1,0,0,0
4168,9081111,10127,8,1,5,6,0,0,0
4169,9081111,10127,8,1,30,5,0,0,0
4170,9081021,30256,1,0,200492,1,0,0,0
4171,9081021,30256,2,0,200512,1,0,0,0
4172,9081021,30256,3,0,201611,1,0,0,0
4173,9081021,30256,4,0,202522,1,0,0,0
4174,9081021,30256,5,0,202552,1,0,0,0
4175,9081021,30256,6,0,203362,1,0,0,0
4176,9081021,30256,7,0,203502,1,0,0,0
4177,9081021,30256,8,0,203662,1,0,0,0
4178,9081021,30256,9,1,2,2,0,0,0
4179,9081021,30256,9,1,3,6,0,0,0
4191,9081039,20089,1,0,200342,1,0,0,0
4192,9081039,20089,2,0,201132,1,0,0,0
4193,9081039,20089,3,0,201631,1,0,0,0
4194,9081039,20089,4,0,202102,1,0,0,0
4195,9081039,20089,5,0,202472,1,0,0,0
4196,9081039,20089,6,0,202722,1,0,0,0
4197,9081039,20089,7,0,203592,1,0,0,0
4198,9081039,20089,8,1,1,1,0,0,0
4199,9081039,20089,8,1,3,1,0,0,0
4200,9081039,20089,8,1,4,6,0,0,0
4201,9081113,30259,1,0,200502,1,0,0,0
4202,9081113,30259,2,0,200512,1,0,0,0
4203,9081113,30259,3,0,200572,1,0,0,0
4204,9081113,30259,4,0,201322,1,0,0,0
4205,9081113,30259,5,0,201342,1,0,0,0
4206,9081113,30259,6,0,202432,1,0,0,0
4207,9081113,30259,7,0,202982,1,0,0,0
4208,9081113,30259,8,1,1,6,0,0,0
4209,9081113,30259,8,1,3,2,0,0,0
4210,9081113,10129,1,0,200502,1,0,0,0
4211,9081113,10129,2,0,200512,1,0,0,0
4212,9081113,10129,3,0,200572,1,0,0,0
4213,9081113,10129,4,0,201322,1,0,0,0
4214,9081113,10129,5,0,201342,1,0,0,0
4215,9081113,10129,6,0,202432,1,0,0,0
4216,9081113,10129,7,0,202982,1,0,0,0
4217,9081113,10129,8,1,1,6,0,0,0
4218,9081113,10129,8,1,3,2,0,0,0
4243,9081108,30262,1,0,200642,1,0,0,0
4244,9081108,30262,2,0,201452,1,0,0,0
4245,9081108,30262,3,0,201462,1,0,0,0
4246,9081108,30262,4,0,201651,1,0,0,0
4247,9081108,30262,5,0,202382,1,0,0,0
4248,9081108,30262,6,0,202892,1,0,0,0
4249,9081108,30262,7,0,203152,1,0,0,0
4250,9081108,30262,8,0,203512,1,0,0,0
4251,9081108,30262,9,0,203752,1,0,0,0
4252,9081108,30262,10,0,203762,1,0,0,0
4253,9081108,30262,11,1,2,6,0,0,0
4254,9081108,30262,11,1,4,2,0,0,0
4255,9081091,30263,1,0,201062,1,0,0,0
4256,9081091,30263,2,0,201072,1,0,0,0
4257,9081091,30263,3,0,201412,1,0,0,0
4258,9081091,30263,4,0,201542,1,0,0,0
4259,9081091,30263,5,0,202172,1,0,0,0
4260,9081091,30263,6,0,202642,1,0,0,0
4261,9081091,30263,7,0,202652,1,0,0,0
4262,9081091,30263,8,1,2,2,0,0,0
4263,9081091,30263,8,1,3,6,0,0,0
4264,9081027,30258,1,0,200602,1,0,0,0
4265,9081027,30258,2,0,201392,1,0,0,0
4266,9081027,30258,3,0,201702,1,0,0,0
4267,9081027,30258,4,0,202082,1,0,0,0
4268,9081027,30258,5,0,202102,1,0,0,0
4269,9081027,30258,6,0,202122,1,0,0,0
4270,9081027,30258,7,0,203322,1,0,0,0
4271,9081027,30258,8,0,203332,1,0,0,0
4272,9081027,30258,9,0,203572,1,0,0,0
4273,9081027,30258,10,0,203682,1,0,0,0
4274,9081027,30258,11,1,2,6,0,0,0
4275,9081027,30258,11,1,4,2,0,0,0
4276,9081117,30261,1,0,200012,1,0,0,0
4277,9081117,30261,2,0,200182,1,0,0,0
4278,9081117,30261,3,0,200382,1,0,0,0
4279,9081117,30261,4,0,200752,1,0,0,0
4280,9081117,30261,5,0,201172,1,0,0,0
4281,9081117,30261,6,0,202582,1,0,0,0
4282,9081117,30261,7,0,202852,1,0,0,0
4283,9081117,30261,8,0,203562,1,0,0,0
4284,9081117,30261,9,0,203652,1,0,0,0
4285,9081117,30261,10,0,203732,1,0,0,0
4286,9081117,30261,11,0,203772,1,0,0,0
4287,9081117,30261,12,1,5,6,0,0,0
4288,9081117,30261,12,1,30,5,0,0,0
4289,9081117,10131,1,0,200012,1,0,0,0
4290,9081117,10131,2,0,200182,1,0,0,0
4291,9081117,10131,3,0,200382,1,0,0,0
4292,9081117,10131,4,0,200752,1,0,0,0
4293,9081117,10131,5,0,201172,1,0,0,0
4294,9081117,10131,6,0,202582,1,0,0,0
4295,9081117,10131,7,0,202852,1,0,0,0
4296,9081117,10131,8,0,203562,1,0,0,0
4297,9081117,10131,9,0,203652,1,0,0,0
4298,9081117,10131,10,0,203732,1,0,0,0
4299,9081117,10131,11,0,203772,1,0,0,0
4300,9081117,10131,12,1,5,6,0,0,0
4301,9081117,10131,12,1,30,5,0,0,0
4326,9081118,30265,1,0,200192,1,0,0,0
4327,9081118,30265,2,0,201102,1,0,0,0
4328,9081118,30265,3,0,201112,1,0,0,0
4329,9081118,30265,4,0,201412,1,0,0,0
4330,9081118,30265,5,0,202122,1,0,0,0
4331,9081118,30265,6,0,203322,1,0,0,0
4332,9081118,30265,7,0,203432,1,0,0,0
4333,9081118,30265,8,0,203572,1,0,0,0
4334,9081118,30265,9,0,203672,1,0,0,0
4335,9081118,30265,10,0,203832,1,0,0,0
4336,9081118,30265,11,0,203842,1,0,0,0
4337,9081118,30265,12,1,1,6,0,0,0
4338,9081118,30265,12,1,3,2,0,0,0
4339,9081118,10133,1,0,200192,1,0,0,0
4340,9081118,10133,2,0,201102,1,0,0,0
4341,9081118,10133,3,0,201112,1,0,0,0
4342,9081118,10133,4,0,201412,1,0,0,0
4343,9081118,10133,5,0,202122,1,0,0,0
4344,9081118,10133,6,0,203322,1,0,0,0
4345,9081118,10133,7,0,203432,1,0,0,0
4346,9081118,10133,8,0,203572,1,0,0,0
4347,9081118,10133,9,0,203672,1,0,0,0
4348,9081118,10133,10,0,203832,1,0,0,0
4349,9081118,10133,11,0,203842,1,0,0,0
4350,9081118,10133,12,1,1,6,0,0,0
4351,9081118,10133,12,1,3,2,0,0,0
4352,9081133,30266,1,0,200142,1,0,0,0
4353,9081133,30266,2,0,200482,1,0,0,0
4354,9081133,30266,3,0,202472,1,0,0,0
4355,9081133,30266,4,0,203052,1,0,0,0
4356,9081133,30266,5,0,203142,1,0,0,0
4357,9081133,30266,6,0,203232,1,0,0,0
4358,9081133,30266,7,1,5,6,0,0,0
4359,9081133,30266,7,1,30,5,0,0,0
4360,9081133,10134,1,0,200142,1,0,0,0
4361,9081133,10134,2,0,200482,1,0,0,0
4362,9081133,10134,3,0,202472,1,0,0,0
4363,9081133,10134,4,0,203052,1,0,0,0
4364,9081133,10134,5,0,203142,1,0,0,0
4365,9081133,10134,6,0,203232,1,0,0,0
4366,9081133,10134,7,1,5,6,0,0,0
4367,9081133,10134,7,1,30,5,0,0,0
4368,9081003,30275,1,0,201312,1,0,0,0
4369,9081003,30275,2,0,201322,1,0,0,0
4370,9081003,30275,3,0,201902,1,0,0,0
4371,9081003,30275,4,0,202372,1,0,0,0
4372,9081003,30275,5,0,203122,1,0,0,0
4373,9081003,30275,6,0,203232,1,0,0,0
4374,9081003,30275,7,0,203422,1,0,0,0
4375,9081003,30275,8,0,203442,1,0,0,0
4376,9081003,30275,9,0,203642,1,0,0,0
4377,9081003,30275,10,0,203712,1,0,0,0
4378,9081003,30275,11,0,203992,1,0,0,0
4379,9081003,30275,12,0,204002,1,0,0,0
4380,9081003,30275,13,1,1,6,0,0,0
4381,9081003,30275,13,1,3,2,0,0,0
4410,9081121,30268,1,0,200152,1,0,0,0
4411,9081121,30268,2,0,200362,1,0,0,0
4412,9081121,30268,3,0,201452,1,0,0,0
4413,9081121,30268,4,0,202382,1,0,0,0
4414,9081121,30268,5,0,202402,1,0,0,0
4415,9081121,30268,6,0,202922,1,0,0,0
4416,9081121,30268,7,0,203152,1,0,0,0
4417,9081121,30268,8,0,203762,1,0,0,0
4418,9081121,30268,9,0,203892,1,0,0,0
4419,9081121,30268,10,0,203902,1,0,0,0
4420,9081121,30268,11,1,5,6,0,0,0
4421,9081121,30268,11,1,30,5,0,0,0
4422,9081121,10136,1,0,200152,1,0,0,0
4423,9081121,10136,2,0,200362,1,0,0,0
4424,9081121,10136,3,0,201452,1,0,0,0
4425,9081121,10136,4,0,202382,1,0,0,0
4426,9081121,10136,5,0,202402,1,0,0,0
4427,9081121,10136,6,0,202922,1,0,0,0
4428,9081121,10136,7,0,203152,1,0,0,0
4429,9081121,10136,8,0,203762,1,0,0,0
4430,9081121,10136,9,0,203892,1,0,0,0
4431,9081121,10136,10,0,203902,1,0,0,0
4432,9081121,10136,11,1,5,6,0,0,0
4433,9081121,10136,11,1,30,5,0,0,0
4434,9081092,30269,1,0,200052,1,0,0,0
4435,9081092,30269,2,0,200582,1,0,0,0
4436,9081092,30269,3,0,200602,1,0,0,0
4437,9081092,30269,4,0,202152,1,0,0,0
4438,9081092,30269,5,0,202722,1,0,0,0
4439,9081092,30269,6,0,202742,1,0,0,0
4440,9081092,30269,7,0,203122,1,0,0,0
4441,9081092,30269,8,1,1,6,0,0,0
4442,9081092,30269,8,1,3,2,0,0,0
4443,9081135,30264,1,0,200332,1,0,0,0
4444,9081135,30264,2,0,201591,1,0,0,0
4445,9081135,30264,3,0,201601,1,0,0,0
4446,9081135,30264,4,0,201651,1,0,0,0
4447,9081135,30264,5,0,202532,1,0,0,0
4448,9081135,30264,6,0,202602,1,0,0,0
4449,9081135,30264,7,0,202722,1,0,0,0
4450,9081135,30264,8,0,203362,1,0,0,0
4451,9081135,30264,9,0,203502,1,0,0,0
4452,9081135,30264,10,0,203632,1,0,0,0
4453,9081135,30264,11,0,203852,1,0,0,0
4454,9081135,30264,12,0,203862,1,0,0,0
4455,9081135,30264,13,1,1,1,0,0,0
4456,9081135,30264,13,1,3,1,0,0,0
4457,9081135,30264,13,1,4,6,0,0,0
4458,9081135,10132,1,0,200332,1,0,0,0
4459,9081135,10132,2,0,201591,1,0,0,0
4460,9081135,10132,3,0,201601,1,0,0,0
4461,9081135,10132,4,0,201651,1,0,0,0
4462,9081135,10132,5,0,202532,1,0,0,0
4463,9081135,10132,6,0,202602,1,0,0,0
4464,9081135,10132,7,0,202722,1,0,0,0
4465,9081135,10132,8,0,203362,1,0,0,0
