id,story_id,short_story_id,card_id,card_chara_id,support_card_id,support_chara_id,show_progress_1,show_progress_2,show_progress_3,show_clear,show_succession,event_title_style,event_title_dress_icon,event_title_chara_icon,se_change,ending_type,race_event_flag,mini_game_result,gallery_main_scenario,gallery_flag,gallery_list_id,gallery_gruop_id,gallery_sort,gallery_condition,gallery_suggest_event,available_gallery_key,past_race_id,past_race_id_2,past_race_id_3,past_race_id_4,force_use_race_dress,event_category
17582,400006118,0,104902,1049,0,0,0,0,0,0,0,4,104946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17583,400006127,0,104902,1049,0,0,0,0,0,0,0,4,104946,0,0,0,0,0,6,6,1065,0,0,0,0,1,0,0,0,0,0,3
17584,400006120,0,111902,1119,0,0,0,0,0,0,0,4,111946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17585,400006118,0,111902,1119,0,0,0,0,0,0,0,4,111946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17586,400006127,0,111902,1119,0,0,0,0,0,0,0,4,111946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17587,830282001,0,0,0,30282,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17588,830282002,0,0,0,30282,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17589,830282003,0,0,0,30282,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17590,830283001,0,0,0,30283,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17591,830283002,0,0,0,30283,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17592,830283003,0,0,0,30283,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17593,830284001,0,0,0,30284,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17594,830284002,0,0,0,30284,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17595,830284003,0,0,0,30284,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17596,801139001,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17597,801139011,0,0,0,0,1139,1,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17598,801139012,0,0,0,0,1139,2,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17599,801139013,0,0,0,0,1139,3,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17600,801139014,0,0,0,0,1139,4,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17601,801139015,0,0,0,0,1139,5,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17602,801139021,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17603,801139022,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17604,801139023,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17605,801139031,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17606,801139032,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17607,801139032,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17608,801139033,0,0,0,10141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,4
17609,801139002,0,0,0,10141,0,1,2,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,4
17610,801139002,0,0,0,10141,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17611,801139003,0,0,0,10141,0,2,2,1,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,4
17612,801139003,0,0,0,10141,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17613,801139004,0,0,0,30290,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17614,801139004,0,0,0,30290,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17615,400006114,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17616,400006115,0,0,0,30290,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17617,400006115,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17618,400006124,0,0,0,0,1139,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
17619,830281001,0,0,0,30281,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17620,830281002,0,0,0,30281,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17621,830281003,0,0,0,30281,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17622,820093001,0,0,0,20093,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17623,820093002,0,0,0,20093,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17624,501006803,0,100603,1006,0,0,0,0,0,0,0,4,100602,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17625,501006804,0,100603,1006,0,0,0,0,0,0,0,4,100602,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3
17626,501006805,0,100603,1006,0,0,0,0,0,0,0,4,100602,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3
17627,501135100,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1010,0,0,0,1,1,0,0,0,0,0,2
17628,501135900,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17629,501135901,400003460,0,1135,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,4,30,0,0,0,0,1,0,0,0,0,0,1
17630,501135101,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25010,0,0,0,1,1,0,0,0,0,0,2
17631,501135102,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49010,0,0,0,1,1,0,0,0,0,0,2
17632,501135103,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37010,0,0,0,1,1,0,0,0,0,0,2
17633,501135104,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40010,0,0,0,1,1,0,0,0,0,0,2
17634,501135105,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61010,0,0,0,1,1,0,0,0,0,0,2
17635,501135107,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51010,0,0,0,1,1,0,0,0,0,0,2
17636,501135108,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55010,0,0,0,1,1,0,0,0,0,0,2
17637,501135109,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72010,0,0,0,1,1,0,0,0,0,0,2
17638,501135300,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40030,0,0,0,1,1,0,0,0,0,0,2
17639,501135301,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64030,0,0,0,1,1,0,0,0,0,0,2
17640,501135302,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49030,0,0,0,1,1,0,0,0,0,0,2
17641,501135110,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90011,113501,0,0,0,1,0,0,0,0,0,2
17642,501135111,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,90012,113501,100,0,1,0,0,0,0,0,0,2
17643,501135112,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,90010,113500,0,113500,1,0,0,0,0,0,0,2
17644,501135500,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,0,0,0,0,1,0,0,0,0,0,3
17645,501135506,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,0,0,0,0,1,0,0,0,0,0,3
17646,501135507,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,0,0,0,0,1,0,0,0,0,0,3
17647,501135517,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,0,0,0,0,1,0,0,0,0,0,3
17648,501135518,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,0,0,0,0,1,0,0,0,0,0,3
17649,501135519,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,0,0,0,0,1,0,0,0,0,0,3
17650,501135510,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,0,0,0,0,1,0,0,0,0,0,3
17651,501135511,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,0,0,0,0,1,0,0,0,0,0,3
17652,501135520,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,0,0,0,0,1,0,0,0,0,0,3
17653,501135702,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,0,0,0,0,1,0,0,0,0,0,3
17654,501135703,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,0,0,0,0,1,0,0,0,0,0,3
17655,501135704,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,0,0,0,0,1,0,0,0,0,0,3
17656,501135705,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,0,0,0,0,1,0,0,0,0,0,3
17657,501135706,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,0,0,0,0,1,0,0,0,0,0,3
17658,501135523,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,0,0,0,0,1,0,0,0,0,0,3
17659,501135521,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,0,0,0,0,1,0,0,0,0,0,3
17660,501135522,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,0,0,0,0,1,0,0,0,0,0,3
17661,501135508,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,0,0,0,0,1,0,0,0,0,0,3
17662,501135509,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,0,0,0,0,1,0,0,0,0,0,3
17663,501135708,0,0,1135,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,0,0,0,0,1,0,0,0,0,0,3
17664,501135709,0,0,1135,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,0,0,0,0,1,0,0,0,0,0,3
17665,501135710,0,0,1135,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,0,0,0,0,1,0,0,0,0,0,3
17666,501135711,0,0,1135,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,0,0,0,0,1,0,0,0,0,0,3
17667,501135700,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,0,0,0,0,1,0,0,0,0,0,3
17668,501135718,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,0,0,0,0,1,0,0,0,0,0,3
17669,501135701,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,0,0,0,0,1,0,0,0,0,0,3
17670,501135707,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,0,0,0,0,1,0,0,0,0,0,3
17671,501135712,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,0,0,0,0,1,0,0,0,0,0,3
17672,501135713,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,0,0,0,0,1,0,0,0,0,0,3
17673,501135714,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,0,0,0,0,1,0,0,0,0,0,3
17674,501135717,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,0,0,0,0,1,0,0,0,0,0,3
17675,501135715,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,0,0,0,0,1,0,0,0,0,0,3
17676,501135716,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,0,0,0,0,1,0,0,0,0,0,3
17677,501135516,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,0,0,0,0,1,0,0,0,0,0,3
17678,501135720,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,0,0,0,0,1,0,0,0,0,0,3
17679,501135719,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,0,0,0,0,1,0,0,0,0,0,3
17680,501135722,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,0,0,0,0,1,0,0,0,0,0,3
17681,501135513,0,113501,1135,0,0,0,0,0,0,0,4,113501,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17682,501135514,0,113501,1135,0,0,0,0,0,0,0,4,113501,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3
17683,501135515,0,113501,1135,0,0,0,0,0,0,0,4,113501,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3
17684,501135600,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,0,0,0,0,1,0,0,0,0,0,3
17685,501135601,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,0,0,0,0,1,0,0,0,0,0,3
17686,501135726,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,0,0,0,0,1,0,0,0,0,0,3
17687,501135727,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,0,0,0,0,1,0,0,0,0,0,3
17688,501135728,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,0,0,0,0,1,0,0,0,0,0,3
17689,501135729,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,0,0,0,0,1,0,0,0,0,0,3
17690,501135713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17691,501135730,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,0,0,0,0,1,0,0,0,0,0,3
17692,501135731,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,0,0,0,0,1,0,0,0,0,0,3
17693,501135732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17694,501135733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17695,501135732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17696,501135733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17697,501135508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17698,501135113,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10010,0,0,0,1,1,0,0,0,0,0,2
17699,501135114,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15010,0,0,0,1,1,3064,0,0,0,0,2
17700,501135115,0,0,1135,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,43020,113510,100,0,1,1,0,0,0,0,0,2
17701,501135116,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45010,0,0,0,1,1,1024,0,0,0,0,2
17702,501135117,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,57010,0,0,0,1,1,0,0,0,0,0,2
17703,501135200,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12020,0,0,0,1,1,0,0,0,0,0,2
17704,501135201,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31020,0,0,0,1,1,0,0,0,0,0,2
17705,501135202,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34020,0,0,0,1,1,0,0,0,0,0,2
17706,501135203,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,43020,113510,0,0,0,1,0,0,0,0,0,2
17707,501135204,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44020,0,0,0,1,1,0,0,0,0,0,2
17708,501135205,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,56020,0,0,0,1,1,0,0,0,0,0,2
17709,501135206,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60020,113502,0,113502,0,1,0,0,0,0,0,2
17710,501135207,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60020,113502,200,113502,1,1,0,0,0,0,0,2
17711,501135208,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60020,113502,100,113502,0,1,0,0,0,0,0,2
17712,501135209,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68020,113503,100,113503,1,1,0,0,0,0,0,2
17713,501135210,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68020,113503,0,113503,0,1,0,0,0,0,0,2
17714,501135211,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70020,113504,100,113504,1,1,0,0,0,0,0,2
17715,501135212,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70020,113504,0,113504,0,1,0,0,0,0,0,2
17716,501135213,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72020,0,0,0,1,1,0,0,0,0,0,2
17717,501135303,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12030,0,0,0,1,1,0,0,0,0,0,2
17718,501135304,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29030,0,0,0,1,1,0,0,0,0,0,2
17719,501135305,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31030,0,0,0,1,1,0,0,0,0,0,2
17720,501135306,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,34030,0,0,0,1,1,0,0,0,0,0,2
17721,501135307,0,0,1135,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,1,43030,113505,0,113505,0,1,0,0,0,0,0,2
17722,501135308,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44030,113506,100,0,1,1,0,0,0,0,0,2
17723,501135309,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44030,113506,0,0,0,1,0,0,0,0,0,2
17724,501135310,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,56030,0,0,0,1,1,0,0,0,0,0,2
17725,501135311,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60030,113507,0,113507,0,1,0,0,0,0,0,2
17726,501135312,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60030,113507,200,113507,1,1,0,0,0,0,0,2
17727,501135313,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,60030,113507,100,113507,0,1,0,0,0,0,0,2
17728,501135314,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68030,113508,100,113508,1,1,0,0,0,0,0,2
17729,501135315,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,68030,113508,0,113508,0,1,0,0,0,0,0,2
17730,501135316,0,0,1135,0,0,0,0,0,23,0,1,0,0,0,0,1,0,0,1,70030,113509,100,113509,1,1,0,0,0,0,0,2
17731,501135317,0,0,1135,0,0,0,0,0,23,0,1,0,0,0,0,1,0,0,1,70030,113509,0,113509,0,1,0,0,0,0,0,2
17732,501135318,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,72030,0,0,0,1,1,0,0,0,0,0,2
17733,501135118,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,0,0,0,0,1,0,0,0,0,0,3
17734,501135524,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,0,0,0,0,1,0,0,0,0,0,3
17735,501135524,0,0,1135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
17736,501063800,0,106302,1063,0,0,0,0,0,0,0,4,106310,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17737,501063801,0,106302,1063,0,0,0,0,0,0,0,4,106310,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3
17738,501063802,0,106302,1063,0,0,0,0,0,0,0,4,106310,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3
17739,501076800,0,107602,1076,0,0,0,0,0,0,0,4,107610,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17740,501076801,0,107602,1076,0,0,0,0,0,0,0,4,107610,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3
17741,501076802,0,107602,1076,0,0,0,0,0,0,0,4,107610,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3
17742,830285001,0,0,0,30285,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17743,830285002,0,0,0,30285,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17744,830285003,0,0,0,30285,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17745,820094001,0,0,0,20094,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17746,820094002,0,0,0,20094,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
17747,501124800,0,112402,1124,0,0,0,0,0,0,0,4,112410,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17748,501124801,0,112402,1124,0,0,0,0,0,0,0,4,112410,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3
17749,501124802,0,112402,1124,0,0,0,0,0,0,0,4,112410,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3
17750,501137100,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1010,0,0,0,1,1,0,0,0,0,0,2
17751,501137900,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
17752,501137901,400003460,0,1137,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,4,30,0,0,0,0,1,0,0,0,0,0,1
17753,501137101,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25010,0,0,0,1,1,0,0,0,0,0,2
17754,501137102,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49010,0,0,0,1,1,0,0,0,0,0,2
17755,501137103,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37010,0,0,0,1,1,0,0,0,0,0,2
17756,501137104,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40010,0,0,0,1,1,0,0,0,0,0,2
17757,501137105,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61010,0,0,0,1,1,0,0,0,0,0,2
17758,501137107,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,51010,0,0,0,1,1,0,0,0,0,0,2
17759,501137108,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55010,0,0,0,1,1,0,0,0,0,0,2
17760,501137109,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72010,0,0,0,1,1,0,0,0,0,0,2
17761,501137300,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40030,0,0,0,1,1,0,0,0,0,0,2
17762,501137301,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64030,0,0,0,1,1,0,0,0,0,0,2
17763,501137302,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49030,0,0,0,1,1,0,0,0,0,0,2
17764,501137110,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90011,113701,0,0,0,1,0,0,0,0,0,2
17765,501137111,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,90012,113701,100,0,1,0,0,0,0,0,0,2
17766,501137112,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,90010,113700,0,113700,1,0,0,0,0,0,0,2
17767,501137500,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,0,0,0,0,1,0,0,0,0,0,3
17768,501137506,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,0,0,0,0,1,0,0,0,0,0,3
17769,501137507,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,0,0,0,0,1,0,0,0,0,0,3
17770,501137517,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,0,0,0,0,1,0,0,0,0,0,3
17771,501137518,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,0,0,0,0,1,0,0,0,0,0,3
17772,501137519,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,0,0,0,0,1,0,0,0,0,0,3
17773,501137510,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,0,0,0,0,1,0,0,0,0,0,3
17774,501137511,0,0,1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,0,0,0,0,1,0,0,0,0,0,3
