id,command_name,base_state_name,pose_blend,type,state_group,category,start_blend_time,end_blend_time
1556,sword05_03,sword05_03,1,0,2,0,2300,1600
1557,sword05_04,sword05_04,1,0,2,0,2300,1600
1558,sword05_05,sword05_05,1,0,2,0,2300,1600
1559,sword05_06,sword05_06,1,0,2,0,2300,1600
1560,snap04,snap04,1,0,2,0,2300,1600
1561,send16,send16,1,0,2,0,2300,1600
1562,robotdance01,robotdance01,1,0,2,0,2300,1600
1563,robotdance02,robotdance02,1,0,4,0,2300,1600
1564,chuni09,chuni09,1,0,2,0,2300,1600
1565,chuni10,chuni10,1,0,2,0,2300,1600
1566,darts01,darts01,1,0,2,0,2300,1600
1567,darts02,darts02,1,0,2,0,2300,1600
1568,darts03,darts03,1,0,2,0,2300,1600
1569,darts04,darts04,1,0,2,0,2300,1600
1570,cough01,cough01,1,0,2,0,2300,1600
1571,akire09,akire09,1,0,2,0,2300,1600
1572,cook02_03,cook02_03,1,0,2,0,2300,1600
1573,run16,run16,1,0,4,0,2300,1600
1574,stretch31,stretch31,1,0,2,0,2300,1600
1575,clap09_01,clap09_01,1,0,2,0,2300,1600
1576,clap09_02,clap09_02,1,0,2,0,2300,1600
1577,take03_03,take03_03,1,0,4,0,2300,1600
1578,bow16,bow16,1,0,2,0,2300,1600
1579,send17,send17,1,0,2,0,2300,1600
1580,onbu01,onbu01,1,0,2,0,2300,1600
1581,guitar01_01,guitar01_01,1,0,2,0,2300,1600
1582,guitar01_02,guitar01_02,1,0,2,0,2300,1600
1583,guitar01_03,guitar01_03,1,0,2,0,2300,1600
1584,guitar01_04,guitar01_04,1,0,2,0,2300,1600
1585,guitar01_05,guitar01_05,1,0,2,0,2300,1600
1586,guitar01_06,guitar01_06,1,0,2,0,2300,1600
1587,guitar02_01,guitar02_01,1,0,2,0,2300,1600
1588,guitar02_02,guitar02_02,1,0,2,0,2300,1600
1589,guitar02_03,guitar02_03,1,0,2,0,2300,1600
1590,guitar02_04,guitar02_04,1,0,2,0,2300,1600
1591,guitar02_05,guitar02_05,1,0,2,0,2300,1600
1592,guitar02_06,guitar02_06,1,0,0,0,2300,1600
1593,drum01_01,drum01_01,1,0,2,0,2300,1600
1594,drum01_02,drum01_02,1,0,2,0,2300,1600
1595,muscle03_03,muscle03_03,1,0,2,0,2300,1600
1596,whistle01_01,whistle01_01,1,0,2,0,2300,1600
1597,whistle01_02,whistle01_02,1,0,2,0,2300,1600
1598,fight16,fight16,1,0,2,0,2300,1600
1599,angry16,angry16,1,0,2,0,2300,1600
1600,surprise18,surprise18,1,0,2,0,2300,1600
1601,fish04,fish04,1,0,2,0,2300,1600
1602,guitar02_07,guitar02_07,1,0,2,0,2300,1600
1603,guitar03_01,guitar03_01,1,0,2,0,2300,1600
1604,guitar03_02,guitar03_02,1,0,2,0,2300,1600
1605,drink12_01,drink12_01,1,0,2,0,2300,1600
1606,drink12_02,drink12_02,1,0,2,0,2300,1600
1607,drink12_03,drink12_03,1,0,2,0,2300,1600
1608,doll05_06,doll05_06,1,0,2,0,2300,1600
1609,gum01_01,gum01_01,1,0,2,0,2300,1600
1610,gum01_02,gum01_02,1,0,2,0,2300,1600
1611,gum01_03,gum01_03,1,0,2,0,2300,1600
1612,gum01_04,gum01_04,1,0,2,0,2300,1600
1613,gum02_01,gum02_01,1,0,2,0,2300,1600
1614,gum02_02,gum02_02,1,0,2,0,2300,1600
1615,stretch32_01,stretch32_01,1,0,2,0,2300,1600
1616,stretch32_02,stretch32_02,1,0,2,0,2300,1600
1617,muscle04_01,muscle04_01,1,0,2,0,2300,1600
1618,muscle04_02,muscle04_02,1,0,2,0,2300,1600
1619,muscle04_03,muscle04_03,1,0,4,0,2300,1600
1620,present08_01,present08_01,1,0,2,0,2300,1600
1621,present08_02,present08_02,1,0,2,0,2300,1600
1622,pair_hug01,pair_hug01,0,0,2,2,2300,1600
1623,eat22_01,eat22_01,1,0,2,0,2300,1600
1624,eat22_02,eat22_02,1,0,2,0,2300,1600
1625,eat23_01,eat23_01,1,0,2,0,2300,1600
1626,eat23_02,eat23_02,1,0,2,0,2300,1600
1627,eat23_03,eat23_03,1,0,2,0,2300,1600
1628,eat23_04,eat23_04,1,0,4,0,2300,1600
1629,booksurprise01,booksurprise01,1,0,2,0,2300,1600
1630,eartouch04,eartouch04,1,0,2,0,2300,1600
1631,bookthink01,bookthink01,1,0,2,0,2300,1600
1632,jumpin02,jumpin02,1,0,2,0,2300,1600
1633,paper06_01,paper06_01,1,0,2,0,2300,1600
1634,paper06_02,paper06_02,1,0,2,0,2300,1600
1635,walkunique11,walkunique11,1,0,4,0,2300,1600
1636,pair_sleep01,pair_sleep01,0,0,2,2,2300,1600
1637,prologue10_01,prologue10_01,1,0,2,0,2300,1600
1638,prologue10_02,prologue10_02,1,0,2,0,2300,1600
1639,prologue10_03,prologue10_03,1,0,2,0,2300,1600
1640,take13_01,take13_01,1,0,2,0,2300,1600
1641,take13_02,take13_02,1,0,2,0,2300,1600
1642,dance_ballet02_01,dance_ballet02_01,1,0,2,0,2300,1600
1643,dance_ballet02_02,dance_ballet02_02,1,0,2,0,2300,1600
1644,dance_ballet02_03,dance_ballet02_03,1,0,2,0,2300,1600
1645,dance_ballet03,dance_ballet03,1,0,2,0,2300,1600
1646,dance_ballet04,dance_ballet04,1,0,2,0,2300,1600
1647,angry17,angry17,1,0,2,0,2300,1600
1648,sword06_01,sword06_01,1,0,2,0,2300,1600
1649,sword06_02,sword06_02,1,0,2,0,2300,1600
1650,draw03_01,draw03_01,1,0,2,0,2300,1600
1651,draw03_02,draw03_02,1,0,2,0,2300,1600
1652,draw04_01,draw04_01,1,0,2,0,2300,1600
1653,draw04_02,draw04_02,1,0,2,0,2300,1600
1654,draw05,draw05,1,0,2,0,2300,1600
1655,draw06,draw06,1,0,2,0,2300,1600
1656,draw07,draw07,1,0,2,0,2300,1600
1657,draw08,draw08,1,0,2,0,2300,1600
1658,draw09,draw09,1,0,2,0,2300,1600
1659,pair_acrobat01,pair_acrobat01,0,0,2,2,2300,1600
1660,pair_acrobat02,pair_acrobat02,0,0,2,2,2300,1600
1661,acrobat02,acrobat02,1,0,2,0,2300,1600
1662,acrobat03,acrobat03,1,0,2,0,2300,1600
1663,shout02,shout02,1,0,2,0,2300,1600
1664,speech06,speech06,1,0,2,0,2300,1600
1665,cymbal01,cymbal01,1,0,2,0,2300,1600
1666,cymbal02,cymbal02,1,0,2,0,2300,1600
1667,bag09_01,bag09_01,1,0,2,0,2300,1600
1668,bag09_02,bag09_02,1,0,2,0,2300,1600
1669,newspaper02,newspaper02,1,0,2,0,2300,1600
1670,newspaper03,newspaper03,1,0,2,0,2300,1600
1671,near18_01,near18_01,1,0,2,0,2300,1600
1672,near18_02,near18_02,1,0,2,0,2300,1600
1673,near19,near19,1,0,2,0,2300,1600
1674,hello12,hello12,1,0,2,0,2300,1600
1675,walkback02,walkback02,1,0,4,0,2300,1600
1676,rap01,rap01,1,0,2,0,2300,1600
1677,rap02,rap02,1,0,2,0,2300,1600
1678,walktalk01,walktalk01,1,0,2,0,2300,1600
1679,gun02_05,gun02_05,1,0,2,0,2300,1600
1680,phonegood02,phonegood02,1,0,2,0,2300,1600
1681,runin12,runin12,1,0,0,0,2300,1600
1682,point27,point27,1,0,2,0,2300,1600
1683,pair_heart01,pair_heart01,0,0,2,2,2300,1600
1684,camera03_01,camera03_01,1,0,2,0,2300,1600
1685,camera03_02,camera03_02,1,0,2,0,2300,1600
1686,camera03_03,camera03_03,1,0,2,0,2300,1600
1687,point28,point28,1,0,2,0,2300,1600
1688,chuni11_01,chuni11_01,1,0,2,0,2300,1600
1689,chuni11_02,chuni11_02,1,0,2,0,2300,1600
1690,walk08,walk08,1,0,2,0,2300,1600
1691,newspaper04,newspaper04,1,0,2,0,2300,1600
1692,tapdance05_A,tapdance05_A,1,0,2,0,2300,1600
1693,tapdance05_B,tapdance05_B,1,0,2,0,2300,1600
1694,tapdance06_A,tapdance06_A,1,0,2,0,2300,1600
1695,tapdance06_B,tapdance06_B,1,0,2,0,2300,1600
1696,tapdance07,tapdance07,1,0,2,0,2300,1600
1697,tapdance08,tapdance08,1,0,2,0,2300,1600
1698,tapdance09,tapdance09,1,0,2,0,2300,1600
1699,tapdance10,tapdance10,1,0,2,0,2300,1600
1700,take14_01,take14_01,1,0,2,0,2300,1600
1701,take15_01,take15_01,1,0,2,0,2300,1600
1702,take15_02,take15_02,1,0,2,0,2300,1600
1703,pose18,pose18,1,0,2,0,2300,1600
1704,pillow01,pillow01,1,0,2,0,2300,1600
1705,pillow02,pillow02,1,0,2,0,2300,1600
1706,point29,point29,1,0,2,0,2300,1600
1707,smell02,smell02,1,0,2,0,2300,1600
1708,sword07_01,sword07_01,1,0,2,0,2300,1600
1709,sword07_02,sword07_02,1,0,2,0,2300,1600
1710,sword07_03,sword07_03,1,0,2,0,2300,1600
1711,sword07_04,sword07_04,1,0,2,0,2300,1600
1712,dance_conte01,dance_conte01,1,0,2,0,2300,1600
1713,dance_conte02,dance_conte02,1,0,2,0,2300,1600
1714,dance_conte03,dance_conte03,1,0,2,0,2300,1600
1715,dance_conte04,dance_conte04,1,0,2,0,2300,1600
1716,dance_conte05,dance_conte05,1,0,2,0,2300,1600
1717,dance_conte06,dance_conte06,1,0,2,0,2300,1600
1718,dance_conte07,dance_conte07,1,0,2,0,2300,1600
1719,chuni12,chuni12,1,0,2,0,2300,1600
1720,chuni13,chuni13,1,0,2,0,2300,1600
1721,baton01,baton01,1,0,2,0,2300,1600
1722,baton02,baton02,1,0,2,0,2300,1600
1723,baton03,baton03,1,0,2,0,2300,1600
1724,baton04,baton04,1,0,2,0,2300,1600
1725,baton05,baton05,1,0,2,0,2300,1600
1726,sleep07_A,sleep07_A,1,0,2,0,2300,1600
1727,sleep07_B,sleep07_B,1,0,2,0,2300,1600
1728,joy15,joy15,1,0,2,0,2300,1600
1729,baseball01_04,baseball01_04,1,0,2,0,2300,1600
1730,speech07,speech07,1,0,2,0,2300,1600
1731,diarylook05,diarylook05,1,0,2,0,2300,1600
1732,branch01_01,branch01_01,1,0,2,0,2300,1600
1733,branch01_02,branch01_02,1,0,2,0,2300,1600
1734,branch01_03,branch01_03,1,0,2,0,2300,1600
1735,flag02,flag02,1,0,2,0,2300,1600
1736,flag03,flag03,1,0,2,0,2300,1600
1737,flag04,flag04,1,0,2,0,2300,1600
1738,flag05,flag05,1,0,2,0,2300,1600
1739,flag06,flag06,1,0,2,0,2300,1600
1740,flag07,flag07,1,0,2,0,2300,1600
1741,flag08,flag08,1,0,2,0,2300,1600
1742,flag09,flag09,1,0,2,0,2300,1600
1743,hello13,hello13,1,0,2,0,2300,1600
1744,run17,run17,1,0,4,0,2300,1600
1745,joke10,joke10,1,0,2,0,2300,1600
1746,think19,think19,1,0,2,0,2300,1600
1747,walkhello03,walkhello03,1,0,2,0,2300,1600
1748,drum02_01,drum02_01,1,0,2,0,2300,1600
1749,drum02_02,drum02_02,1,0,2,0,2300,1600
1750,trumpet01_01,trumpet01_01,1,0,2,0,2300,1600
1751,trumpet01_02,trumpet01_02,1,0,2,0,2300,1600
1752,trumpet01_03,trumpet01_03,1,0,2,0,2300,1600
1753,trumpet01_04,trumpet01_04,1,0,2,0,2300,1600
1754,send18,send18,1,0,2,0,2300,1600
1755,pair_touch03,pair_touch03,0,0,2,2,2300,1600
1756,tablet07,tablet07,1,0,2,0,2300,1600
1757,pair_capture01,pair_capture01,0,0,2,2,2300,1600
1758,pair_capture02,pair_capture02,0,0,4,2,2300,1600
1759,pair_near03,pair_near03,0,0,2,2,2300,1600
1760,take16,take16,1,0,2,0,2300,1600
1761,diarylook06,diarylook06,1,0,2,0,2300,1600
1762,phoneplay04,phoneplay04,1,0,2,0,2300,1600
1763,take17,take17,1,0,2,0,2300,1600
1764,drink13_01,drink13_01,1,0,2,0,2300,1600
1765,drink13_02,drink13_02,1,0,2,0,2300,1600
1766,camera04_01,camera04_01,1,0,2,0,2300,1600
1767,koshiate11,koshiate11,1,0,2,0,2300,1600
1768,joy16,joy16,1,0,2,0,2300,1600
1769,point30,point30,1,0,2,0,2300,1600
1770,gatts14,gatts14,1,0,2,0,2300,1600
1771,fight17,fight17,1,0,2,0,2300,1600
1772,fight18,fight18,1,0,2,0,2300,1600
1773,advice06,advice06,1,0,2,0,2300,1600
1774,hello14,hello14,1,0,2,0,2300,1600
1775,good05,good05,1,0,2,0,2300,1600
1776,prologue11_01,prologue11_01,1,0,2,0,2300,1600
1777,prologue11_02,prologue11_02,1,0,2,0,2300,1600
1778,prologue11_03,prologue11_03,1,0,2,0,2300,1600
1779,prologue11_04,prologue11_04,1,0,2,0,2300,1600
1780,prologue11_05,prologue11_05,1,0,2,0,2300,1600
1781,prologue11_06,prologue11_06,1,0,2,0,2300,1600
1782,handsup05,handsup05,1,0,2,0,2300,1600
1783,walk09,walk09,1,0,4,0,2300,1600
1784,guard10,guard10,1,0,2,0,2300,1600
1785,ng10,ng10,1,0,2,0,2300,1600
1786,step03,step03,1,0,2,0,2300,1600
1787,surprise19,surprise19,1,0,2,0,2300,1600
1788,drinkhoneyB04,drinkhoneyB04,1,0,2,0,2300,1600
1789,drinkhoneyB05,drinkhoneyB05,1,0,2,0,2300,1600
1790,near20,near20,1,0,2,0,2300,1600
1791,byebye15,byebye15,1,0,2,0,2300,1600
1792,banzai04,banzai04,1,0,2,0,2300,1600
1793,joy17,joy17,1,0,2,0,2300,1600
1794,step04,step04,1,0,2,0,2300,1600
1795,scared03,scared03,1,0,2,0,2300,1600
1796,check16,check16,1,0,2,0,2300,1600
1797,gatts15,gatts15,1,0,2,0,2300,1600
1798,getup03,getup03,1,0,2,0,2300,1600
1799,advice07,advice07,1,0,2,0,2300,1600
1800,sleep08,sleep08,1,0,4,0,2300,1600
1801,angry18,angry18,1,0,2,0,2300,1600
1802,fight19,fight19,1,0,2,0,2300,1600
1803,ikaku07,ikaku07,1,0,2,0,2300,1600
1804,muneate12_01,muneate12_01,1,0,2,0,2300,1600
1805,muneate12_02,muneate12_02,1,0,2,0,2300,1600
1806,oh15,oh15,1,0,2,0,2300,1600
1807,advice08,advice08,1,0,2,0,2300,1600
1808,sitdown09,sitdown09,1,0,2,0,2300,1600
1809,sudachi08,sudachi08,1,0,2,0,2300,1600
1810,angry19,angry19,1,0,2,0,2300,1600
1811,muneate13,muneate13,1,0,2,0,2300,1600
1812,angry20,angry20,1,0,2,0,2300,1600
1813,walk10,walk10,1,0,4,0,2300,1600
1814,poseunique01,poseunique01,1,0,2,0,2300,1600
1815,poseunique02,poseunique02,1,0,2,0,2300,1600
1816,pain15,pain15,1,0,2,0,2300,1600
1817,appeal04,appeal04,1,0,2,0,2300,1600
1818,byebye16,byebye16,1,0,2,0,2300,1600
1819,soppo13,soppo13,1,0,2,0,2300,1600
1820,bouquet01,bouquet01,1,0,2,0,2300,1600
1821,bouquet02,bouquet02,1,0,2,0,2300,1600
1822,bouquet03,bouquet03,1,0,2,0,2300,1600
1823,bouquet04,bouquet04,1,0,2,0,2300,1600
1824,massage02_01,massage02_01,1,0,2,0,2300,1600
1825,massage02_02,massage02_02,1,0,2,0,2300,1600
1826,take18,take18,1,0,2,0,2300,1600
1827,pose19,pose19,1,0,2,0,2300,1600
1828,takewalk03,takewalk03,1,0,4,0,2300,1600
1829,takewalk04,takewalk04,1,0,4,0,2300,1600
1830,pain16,pain16,1,0,2,0,2300,1600
1831,check17,check17,1,0,2,0,2300,1600
1832,flow01_01,flow01_01,1,0,2,0,2300,1600
1833,flow01_02,flow01_02,1,0,2,0,2300,1600
1834,flow01_03,flow01_03,1,0,2,0,2300,1600
1835,softball01_03,softball01_03,1,0,2,0,2300,1600
1836,bouquet05,bouquet05,1,0,4,0,2300,1600
1837,bouquet06,bouquet06,1,0,4,0,2300,1600
1838,camera05_01,camera05_01,1,0,2,0,2300,1600
1839,camera05_02,camera05_02,1,0,2,0,2300,1600
1840,camera05_03,camera05_03,1,0,2,0,2300,1600
1841,camera05_04,camera05_04,1,0,2,0,2300,1600
1842,fall05,fall05,1,0,2,0,2300,1600
1843,joy18,joy18,1,0,2,0,2300,1600
1844,book05_04,book05_04,1,0,2,0,2300,1600
1845,book07_01,book07_01,1,0,2,0,2300,1600
1846,book07_02,book07_02,1,0,2,0,2300,1600
1847,book07_03,book07_03,1,0,2,0,2300,1600
1848,newspaper05,newspaper05,1,0,2,0,2300,1600
1849,snackbar01,snackbar01,1,0,2,0,2300,1600
1850,pose20,pose20,1,0,2,0,2300,1600
1851,pose21,pose21,1,0,2,0,2300,1600
1852,advice09,advice09,1,0,2,0,2300,1600
1853,umbrella05_03,umbrella05_03,1,0,0,0,2300,1600
1854,capture01_A,capture01_A,1,0,2,0,2300,1600
1855,capture01_B,capture01_B,1,0,2,0,2300,1600
1856,capture02_A,capture02_A,1,0,2,0,2300,1600
1857,capture02_B,capture02_B,1,0,2,0,2300,1600
1858,muscleunique01_01,muscleunique01_01,1,0,2,0,2300,1600
1859,muscleunique01_02,muscleunique01_02,1,0,2,0,2300,1600
1860,main_touch01,main_touch01,1,0,2,0,2300,1600
1861,main_promise03_01,main_promise03_01,1,0,2,0,2300,1600
1862,main_promise03_02,main_promise03_02,1,0,2,0,2300,1600
1863,main_promise04_01,main_promise04_01,1,0,2,0,2300,1600
1864,main_promise04_02,main_promise04_02,1,0,2,0,2300,1600
1865,prologue12_01,prologue12_01,1,0,2,0,2300,1600
1866,prologue12_02,prologue12_02,1,0,2,0,2300,1600
1867,prologue12_03,prologue12_03,1,0,2,0,2300,1600
1868,prologue12_04,prologue12_04,1,0,2,0,2300,1600
1869,prologue12_05,prologue12_05,1,0,0,0,2300,1600
1870,prologue12_06,prologue12_06,1,0,2,0,2300,1600
1871,send19,send19,1,0,2,0,2300,1600
1872,joy19,joy19,1,0,2,0,2300,1600
1873,joy20,joy20,1,0,2,0,2300,1600
1874,joy21,joy21,1,0,2,0,2300,1600
1875,point31,point31,1,0,2,0,2300,1600
1876,see19,see19,1,0,2,0,2300,1600
1877,hot04,hot04,1,0,2,0,2300,1600
1878,hello15,hello15,1,0,2,0,2300,1600
1879,book07_04,book07_04,1,0,2,0,2300,1600
1880,tennis01,tennis01,1,0,2,0,2300,1600
1881,tennis02,tennis02,1,0,2,0,2300,1600
1882,tennis03,tennis03,1,0,0,0,2300,1600
1883,tennis04,tennis04,1,0,2,0,2300,1600
1884,tabletennis01,tabletennis01,1,0,2,0,2300,1600
1885,tabletennis02,tabletennis02,1,0,2,0,2300,1600
1886,tabletennis03,tabletennis03,1,0,0,0,2300,1600
1887,tabletennis04,tabletennis04,1,0,0,0,2300,1600
1888,tool01,tool01,1,0,2,0,2300,1600
1889,tool02,tool02,1,0,2,0,2300,1600
1891,stretch33,stretch33,1,0,2,0,2300,1600
1892,snackbar02,snackbar02,1,0,2,0,2300,1600
1893,snackbar03,snackbar03,1,0,2,0,2300,1600
1894,brush06,brush06,1,0,2,0,2300,1600
1895,jumpin03,jumpin03,1,0,2,0,2300,1600
1896,jumpin04,jumpin04,1,0,2,0,2300,1600
1897,oh16,oh16,1,0,2,0,2300,1600
1898,peace07,peace07,1,0,2,0,2300,1600
1899,fall06,fall06,1,0,2,0,2300,1600
1900,phonedrop01,phonedrop01,1,0,2,0,2300,1600
1901,runback02,runback02,1,0,2,0,2300,1600
1902,phoneshow02,phoneshow02,1,0,2,0,2300,1600
1903,shy14,shy14,1,0,2,0,2300,1600
1904,cough02,cough02,1,0,2,0,2300,1600
1905,brush07,brush07,1,0,2,0,2300,1600
1906,eat22_03,eat22_03,1,0,0,0,2300,1600
1907,eat24_01,eat24_01,1,0,2,0,2300,1600
1908,eat24_02,eat24_02,1,0,2,0,2300,1600
1909,fall07,fall07,1,0,2,0,2300,1600
1910,walkthink01,walkthink01,1,0,4,0,2300,1600
1911,plaster01_01,plaster01_01,1,0,2,0,2300,1600
1912,plaster01_02,plaster01_02,1,0,2,0,2300,1600
1913,plaster01_03,plaster01_03,1,0,4,0,2300,1600
1914,take20_01,take20_01,1,0,2,0,2300,1600
1915,take20_02,take20_02,1,0,2,0,2300,1600
1916,circus01_01,circus01_01,1,0,4,0,2300,1600
1917,circus01_02,circus01_02,1,0,4,0,2300,1600
1918,circus01_03,circus01_03,1,0,4,0,2300,1600
1919,circus02,circus02,1,0,4,0,2300,1600
1920,dance_msr01,dance_msr01,0,0,2,0,2300,1600
1921,eat25_01,eat25_01,1,0,2,0,2300,1600
1922,eat25_02,eat25_02,1,0,2,0,2300,1600
1923,main_near01_A,main_near01_A,1,0,2,0,2300,1600
1924,main_near01_B,main_near01_B,1,0,2,0,2300,1600
1925,take21_01,take21_01,1,0,2,0,2300,1600
1926,take21_02,take21_02,1,0,2,0,2300,1600
1927,takewalk05,takewalk05,1,0,4,0,2300,1600
1928,stone02_01,stone02_01,1,0,2,0,2300,1600
1929,stone02_02,stone02_02,1,0,2,0,2300,1600
1930,stone02_03,stone02_03,1,0,2,0,2300,1600
1931,eat26_01,eat26_01,1,0,2,0,2300,1600
1932,eat26_02,eat26_02,1,0,2,0,2300,1600
1933,paper07_01,paper07_01,1,0,2,0,2300,1600
1934,hold02_01_A,hold02_01_A,1,0,2,0,2300,1600
1935,hold02_01_B,hold02_01_B,1,0,2,0,2300,1600
1936,hold02_02_B,hold02_02_B,1,0,2,0,2300,1600
1937,count02_01,count02_01,1,0,2,0,2300,1600
1938,count02_02,count02_02,1,0,2,0,2300,1600
1939,count02_03,count02_03,1,0,2,0,2300,1600
1940,circus03_01,circus03_01,1,0,2,0,2300,1600
1941,circus03_02,circus03_02,1,0,2,0,2300,1600
1942,circus04_01,circus04_01,1,0,2,0,2300,1600
1943,circus04_02,circus04_02,1,0,0,0,2300,1600
1944,circus04_03,circus04_03,1,0,2,0,2300,1600
1945,angry21,angry21,1,0,2,0,2300,1600
1946,pain17,pain17,1,0,2,0,2300,1600
1947,happy06,happy06,1,0,2,0,2300,1600
1948,surprise20,surprise20,1,0,2,0,2300,1600
1949,take22,take22,1,0,2,0,2300,1600
1950,lookback03,lookback03,1,0,2,0,2300,1600
1951,lookback04,lookback04,1,0,2,0,2300,1600
1952,stretch34,stretch34,1,0,2,0,2300,1600
1953,touch01,touch01,1,0,2,0,2300,1600
1954,see20_01,see20_01,1,0,2,0,2300,1600
1955,see20_02,see20_02,1,0,2,0,2300,1600
1956,see20_03,see20_03,1,0,2,0,2300,1600
1957,binder01_05,binder01_05,1,0,2,0,2300,1600
1958,walk11,walk11,1,0,4,0,2300,1600
1959,mic06,mic06,1,0,2,0,2300,1600
1960,cloth01_03,cloth01_03,1,0,2,0,2300,1600
1961,take23_01,take23_01,1,0,2,0,2300,1600
1962,take23_02,take23_02,1,0,2,0,2300,1600
1963,take23_03,take23_03,1,0,0,0,2300,1600
1964,take23_04,take23_04,1,0,0,0,2300,1600
1965,drink14_01,drink14_01,1,0,2,0,2300,1600
1966,drink14_02,drink14_02,1,0,2,0,2300,1600
1967,prologue13_01,prologue13_01,1,0,2,0,2300,1600
1968,prologue13_02,prologue13_02,1,0,2,0,2300,1600
1969,prologue13_03,prologue13_03,1,0,2,0,2300,1600
1970,prologue13_04,prologue13_04,1,0,2,0,2300,1600
1971,prologue13_05,prologue13_05,1,0,2,0,2300,1600
1972,prologue13_06,prologue13_06,1,0,2,0,2300,1600
1973,prologue13_07,prologue13_07,1,0,2,0,2300,1600
1974,prologue13_08,prologue13_08,1,0,2,0,2300,1600
1975,prologue13_09,prologue13_09,1,0,2,0,2300,1600
1976,prologue13_10,prologue13_10,1,0,2,0,2300,1600
1977,prologue13_11,prologue13_11,1,0,2,0,2300,1600
1978,tablet08_01,tablet08_01,1,0,2,0,2300,1600
1979,cloth02_01,cloth02_01,1,0,2,0,2300,1600
1980,cloth02_02,cloth02_02,1,0,2,0,2300,1600
1981,cloth02_03,cloth02_03,1,0,2,0,2300,1600
1982,card03_01,card03_01,1,0,2,0,2300,1600
1983,card03_02,card03_02,1,0,2,0,2300,1600
1984,card03_03,card03_03,1,0,2,0,2300,1600
1985,card03_04,card03_04,1,0,2,0,2300,1600
1986,shake08,shake08,1,0,2,0,2300,1600
1987,shake09,shake09,1,0,2,0,2300,1600
1988,harmonica01,harmonica01,1,0,2,0,2300,1600
1989,harmonica02,harmonica02,1,0,2,0,2300,1600
1990,harmonica03,harmonica03,1,0,2,0,2300,1600
1991,harmonica04,harmonica04,1,0,2,0,2300,1600
1992,stretch35,stretch35,1,0,2,0,2300,1600
1993,send20,send20,1,0,2,0,2300,1600
1994,shake10,shake10,1,0,2,0,2300,1600
1995,bag10,bag10,1,0,2,0,2300,1600
1996,janken05_01,janken05_01,1,0,2,0,2300,1600
1997,janken05_02,janken05_02,1,0,2,0,2300,1600
1998,janken05_03,janken05_03,1,0,2,0,2300,1600
1999,janken05_04,janken05_04,1,0,2,0,2300,1600
2000,janken06_01,janken06_01,1,0,2,0,2300,1600
2001,janken06_02,janken06_02,1,0,2,0,2300,1600
2002,janken06_03,janken06_03,1,0,2,0,2300,1600
2003,janken06_04,janken06_04,1,0,2,0,2300,1600
2004,takewalk06,takewalk06,1,0,4,0,2300,1600
2005,near21,near21,1,0,2,0,2300,1600
2006,phonelook08,phonelook08,1,0,2,0,2300,1600
2007,sad07_01,sad07_01,1,0,2,0,2300,1600
2008,sad07_02,sad07_02,1,0,2,0,2300,1600
2009,booktalk01,booktalk01,1,0,2,0,2300,1600
2010,tablet09,tablet09,1,0,2,0,2300,1600
2011,tablet10_01,tablet10_01,1,0,2,0,2300,1600
2012,tablet10_02,tablet10_02,1,0,2,0,2300,1600
2013,tablet10_03,tablet10_03,1,0,2,0,2300,1600
2014,tablet10_04,tablet10_04,1,0,2,0,2300,1600
2015,book01_02,book01_02,1,0,2,0,2300,1600
2016,cook05_01,cook05_01,1,0,2,0,2300,1600
2017,cook05_02,cook05_02,1,0,2,0,2300,1600
2018,cookunique01,cookunique01,1,0,2,0,2300,1600
2019,eat27_01,eat27_01,1,0,2,0,2300,1600
2020,eat27_02,eat27_02,1,0,2,0,2300,1600
2021,bow17,bow17,1,0,2,0,2300,1600
2022,diarywrite03_03,diarywrite03_03,1,0,2,0,2300,1600
2023,sword07_05,sword07_05,1,0,2,0,2300,1600
2024,take24_01,take24_01,1,0,2,0,2300,1600
2025,take24_02,take24_02,1,0,2,0,2300,1600
2026,maracas01_06,maracas01_06,1,0,2,0,2300,1600
2027,cook03_02,cook03_02,1,0,2,0,2300,1600
2028,cook06_01,cook06_01,1,0,2,0,2300,1600
2029,cook06_02,cook06_02,1,0,2,0,2300,1600
2030,runtears01_base,runtears01_base,1,0,0,0,2300,1600
2031,dance22,dance22,1,0,2,0,2300,1600
2032,letterlook05_01,letterlook05_01,1,0,2,0,2300,1600
2033,budo06,budo06,1,0,2,0,2300,1600
2034,dance_msr02,dance_msr02,0,0,2,0,2300,1600
2035,dance_msr03,dance_msr03,0,0,2,0,2300,1600
2036,take25_01,take25_01,1,0,2,0,2300,1600
2037,take25_02,take25_02,1,0,2,0,2300,1600
2038,see21,see21,1,0,2,0,2300,1600
2039,point32,point32,1,0,2,0,2300,1600
2040,dice01_01,dice01_01,1,0,2,0,2300,1600
2041,dice01_02,dice01_02,1,0,2,0,2300,1600
2042,dice01_03,dice01_03,1,0,2,0,2300,1600
2043,dice01_04,dice01_04,1,0,2,0,2300,1600
2044,send21,send21,1,0,2,0,2300,1600
2045,hide01,hide01,1,0,2,0,2300,1600
2046,lookback05,lookback05,1,0,2,0,2300,1600
2047,lookback06,lookback06,1,0,4,0,2300,1600
2048,homewalk06,homewalk06,1,0,4,0,2300,1600
2049,homewalk06_D,homewalk06_D,1,0,4,0,2300,1600
2050,homewalk06_U,homewalk06_U,1,0,4,0,2300,1600
