id,card_id,rarity,race_dress_id,skill_set,speed,stamina,pow,guts,wiz,max_speed,max_stamina,max_pow,max_guts,max_wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,get_dress_id_1,get_dress_id_2
10900103,109001,3,109001,10900103,92,85,86,100,87,1200,1200,1200,1200,1200,4,7,7,1,7,7,3,1,7,1,101,109001
10900104,109001,4,109001,10900104,102,94,96,111,97,1200,1200,1200,1200,1200,4,7,7,1,7,7,3,1,7,1,101,109001
10900105,109001,5,109001,10900105,112,103,105,122,108,1200,1200,1200,1200,1200,4,7,7,1,7,7,3,1,7,1,101,109001
10910103,109101,3,109101,10910103,98,84,101,81,86,1200,1200,1200,1200,1200,3,7,7,1,1,4,7,5,7,1,101,109101
10910104,109101,4,109101,10910104,109,93,112,90,96,1200,1200,1200,1200,1200,3,7,7,1,1,4,7,5,7,1,101,109101
10910105,109101,5,109101,10910105,120,102,123,99,106,1200,1200,1200,1200,1200,3,7,7,1,1,4,7,5,7,1,101,109101
10910203,109102,3,109130,11910103,94,79,99,85,93,1200,1200,1200,1200,1200,3,7,7,1,1,4,7,5,7,1,101,109130
10910204,109102,4,109130,11910104,105,88,110,94,103,1200,1200,1200,1200,1200,3,7,7,1,1,4,7,5,7,1,101,109130
10910205,109102,5,109130,11910105,115,97,120,104,114,1200,1200,1200,1200,1200,3,7,7,1,1,4,7,5,7,1,101,109130
10920103,109201,3,109201,10920103,90,93,82,95,90,1200,1200,1200,1200,1200,3,6,7,4,1,7,6,4,7,2,101,109201
10920104,109201,4,109201,10920104,100,103,91,106,100,1200,1200,1200,1200,1200,3,6,7,4,1,7,6,4,7,2,101,109201
10920105,109201,5,109201,10920105,110,113,100,116,111,1200,1200,1200,1200,1200,3,6,7,4,1,7,6,4,7,2,101,109201
10930103,109301,3,109301,10930103,102,72,89,102,85,1200,1200,1200,1200,1200,7,6,1,1,3,7,6,5,7,1,101,109301
10930104,109301,4,109301,10930104,114,80,99,114,93,1200,1200,1200,1200,1200,7,6,1,1,3,7,6,5,7,1,101,109301
10930105,109301,5,109301,10930105,125,88,109,125,103,1200,1200,1200,1200,1200,7,6,1,1,3,7,6,5,7,1,101,109301
10930203,109302,3,109323,11930103,104,65,97,91,93,1200,1200,1200,1200,1200,7,6,1,1,3,7,6,5,7,1,101,109323
10930204,109302,4,109323,11930104,116,73,107,102,102,1200,1200,1200,1200,1200,7,6,1,1,3,7,6,5,7,1,101,109323
10930205,109302,5,109323,11930105,128,80,118,112,112,1200,1200,1200,1200,1200,7,6,1,1,3,7,6,5,7,1,101,109323
10940103,109401,3,109401,10940103,93,85,109,88,75,1200,1200,1200,1200,1200,1,5,7,6,1,4,7,6,7,1,101,109401
10940104,109401,4,109401,10940104,103,94,121,98,84,1200,1200,1200,1200,1200,1,5,7,6,1,4,7,6,7,1,101,109401
10940105,109401,5,109401,10940105,114,104,133,107,92,1200,1200,1200,1200,1200,1,5,7,6,1,4,7,6,7,1,101,109401
10940203,109402,3,109450,11940103,94,84,97,97,78,1200,1200,1200,1200,1200,1,5,7,6,1,4,7,6,7,1,101,109450
10940204,109402,4,109450,11940104,105,93,108,108,86,1200,1200,1200,1200,1200,1,5,7,6,1,4,7,6,7,1,101,109450
10940205,109402,5,109450,11940105,115,102,119,119,95,1200,1200,1200,1200,1200,1,5,7,6,1,4,7,6,7,1,101,109450
10950103,109501,3,109501,10950103,103,64,99,92,92,1200,1200,1200,1200,1200,7,4,1,1,4,7,4,1,7,1,101,109501
10950104,109501,4,109501,10950104,115,71,111,103,100,1200,1200,1200,1200,1200,7,4,1,1,4,7,4,1,7,1,101,109501
10950105,109501,5,109501,10950105,126,78,122,113,111,1200,1200,1200,1200,1200,7,4,1,1,4,7,4,1,7,1,101,109501
10960103,109601,3,109601,10960103,93,85,94,76,102,1200,1200,1200,1200,1200,1,6,7,5,1,4,7,2,7,1,101,109601
10960104,109601,4,109601,10960104,104,94,105,85,112,1200,1200,1200,1200,1200,1,6,7,5,1,4,7,2,7,1,101,109601
10960105,109601,5,109601,10960105,114,104,115,93,124,1200,1200,1200,1200,1200,1,6,7,5,1,4,7,2,7,1,101,109601
10970103,109701,3,109701,10970103,91,89,97,90,83,1200,1200,1200,1200,1200,5,7,7,1,1,7,7,2,7,1,101,109701
10970104,109701,4,109701,10970104,101,99,108,100,92,1200,1200,1200,1200,1200,5,7,7,1,1,7,7,2,7,1,101,109701
10970105,109701,5,109701,10970105,112,109,119,110,100,1200,1200,1200,1200,1200,5,7,7,1,1,7,7,2,7,1,101,109701
10980103,109801,3,109801,10980103,93,87,93,87,90,1200,1200,1200,1200,1200,5,7,7,1,7,7,5,1,2,7,101,109801
10980104,109801,4,109801,10980104,104,97,103,96,100,1200,1200,1200,1200,1200,5,7,7,1,7,7,5,1,2,7,101,109801
10980105,109801,5,109801,10980105,114,107,113,106,110,1200,1200,1200,1200,1200,5,7,7,1,7,7,5,1,2,7,101,109801
10980203,109802,3,109850,11980103,84,86,92,94,94,1200,1200,1200,1200,1200,5,7,7,1,7,7,5,1,2,7,101,109850
10980204,109802,4,109850,11980104,94,95,102,104,105,1200,1200,1200,1200,1200,5,7,7,1,7,7,5,1,2,7,101,109850
10980205,109802,5,109850,11980105,103,105,113,115,114,1200,1200,1200,1200,1200,5,7,7,1,7,7,5,1,2,7,101,109850
10990103,109901,3,109901,10990103,95,95,78,85,97,1200,1200,1200,1200,1200,2,7,7,3,6,7,1,1,1,7,101,109901
10990104,109901,4,109901,10990104,105,106,87,94,108,1200,1200,1200,1200,1200,2,7,7,3,6,7,1,1,1,7,101,109901
10990105,109901,5,109901,10990105,111,118,97,105,119,1200,1200,1200,1200,1200,2,7,7,3,6,7,1,1,1,7,101,109901
10990203,109902,3,109930,11990103,95,84,85,91,95,1200,1200,1200,1200,1200,2,7,7,3,6,7,1,1,1,7,101,109930
10990204,109902,4,109930,11990104,105,93,94,101,107,1200,1200,1200,1200,1200,2,7,7,3,6,7,1,1,1,7,101,109930
10990205,109902,5,109930,11990105,111,103,105,112,119,1200,1200,1200,1200,1200,2,7,7,3,6,7,1,1,1,7,101,109930
11000103,110001,3,110001,11000103,84,82,84,101,99,1200,1200,1200,1200,1200,4,7,7,3,5,7,5,3,1,7,101,110001
11000104,110001,4,110001,11000104,93,91,94,112,110,1200,1200,1200,1200,1200,4,7,7,3,5,7,5,3,1,7,101,110001
11000105,110001,5,110001,11000105,102,100,103,123,122,1200,1200,1200,1200,1200,4,7,7,3,5,7,5,3,1,7,101,110001
11000203,110002,3,110002,11000203,87,86,97,92,88,1200,1200,1200,1200,1200,4,7,7,3,5,7,6,3,1,7,101,110002
11000204,110002,4,110002,11000204,97,95,108,102,98,1200,1200,1200,1200,1200,4,7,7,3,5,7,6,3,1,7,101,110002
11000205,110002,5,110002,11000205,107,105,119,112,107,1200,1200,1200,1200,1200,4,7,7,3,5,7,6,3,1,7,101,110002
11020103,110201,3,110201,10020203,86,92,95,84,93,1200,1200,1200,1200,1200,1,2,7,7,1,6,7,3,7,1,101,110201
11020104,110201,4,110201,10020204,95,103,106,94,102,1200,1200,1200,1200,1200,1,2,7,7,1,6,7,3,7,1,101,110201
11020105,110201,5,110201,10020205,105,113,116,103,113,1200,1200,1200,1200,1200,1,2,7,7,1,6,7,3,7,1,101,110201
11020203,110202,3,110213,11020203,89,96,93,90,82,1200,1200,1200,1200,1200,1,2,7,7,1,7,7,3,7,1,101,110213
11020204,110202,4,110213,11020204,99,106,103,100,92,1200,1200,1200,1200,1200,1,2,7,7,1,7,7,3,7,1,101,110213
11020205,110202,5,110213,11020205,109,117,114,111,99,1200,1200,1200,1200,1200,1,2,7,7,1,7,7,3,7,1,101,110213
11030102,110301,2,101,10030202,88,84,76,84,93,1200,1200,1200,1200,1200,1,6,7,3,3,7,7,1,7,1,101,0
11030103,110301,3,110301,10030203,94,88,81,88,99,1200,1200,1200,1200,1200,1,6,7,3,3,7,7,1,7,1,101,110301
11030104,110301,4,110301,10030204,104,98,90,98,110,1200,1200,1200,1200,1200,1,6,7,3,3,7,7,1,7,1,101,110301
11030105,110301,5,110301,10030205,114,108,99,108,121,1200,1200,1200,1200,1200,1,6,7,3,3,7,7,1,7,1,101,110301
11040103,110401,3,110401,10040203,99,86,96,92,77,1200,1200,1200,1200,1200,3,6,7,6,7,7,3,1,7,1,101,110401
11040104,110401,4,110401,10040204,110,95,107,102,86,1200,1200,1200,1200,1200,3,6,7,6,7,7,3,1,7,1,101,110401
11040105,110401,5,110401,10040205,121,105,118,112,94,1200,1200,1200,1200,1200,3,6,7,6,7,7,3,1,7,1,101,110401
11040203,110402,3,110410,11040203,102,89,89,91,79,1200,1200,1200,1200,1200,3,6,7,6,7,7,3,1,7,1,101,110410
11040204,110402,4,110410,11040204,113,99,99,101,88,1200,1200,1200,1200,1200,3,6,7,6,7,7,3,1,7,1,101,110410
11040205,110402,5,110410,11040205,124,108,108,112,98,1200,1200,1200,1200,1200,3,6,7,6,7,7,3,1,7,1,101,110410
11050103,110501,3,110501,10050203,92,83,92,79,104,1200,1200,1200,1200,1200,2,6,7,6,2,7,7,5,7,1,101,110501
11050104,110501,4,110501,10050204,102,92,103,87,116,1200,1200,1200,1200,1200,2,6,7,6,2,7,7,5,7,1,101,110501
11050105,110501,5,110501,10050205,112,102,113,96,127,1200,1200,1200,1200,1200,2,6,7,6,2,7,7,5,7,1,101,110501
11050203,110502,3,110523,11050203,88,83,89,85,105,1200,1200,1200,1200,1200,2,6,7,6,2,7,7,5,7,1,101,110523
11050204,110502,4,110523,11050204,98,93,99,94,116,1200,1200,1200,1200,1200,2,6,7,6,2,7,7,5,7,1,101,110523
11050205,110502,5,110523,11050205,108,102,109,104,127,1200,1200,1200,1200,1200,2,6,7,6,2,7,7,5,7,1,101,110523
11060103,110601,3,110601,10060203,90,95,92,87,86,1200,1200,1200,1200,1200,1,1,7,7,1,5,7,6,7,1,101,110601
11060104,110601,4,110601,10060204,100,106,103,97,94,1200,1200,1200,1200,1200,1,1,7,7,1,5,7,6,7,1,101,110601
11060105,110601,5,110601,10060205,110,116,113,107,104,1200,1200,1200,1200,1200,1,1,7,7,1,5,7,6,7,1,101,110601
11060203,110602,3,110623,11060203,92,83,102,85,88,1200,1200,1200,1200,1200,1,1,7,7,1,5,7,6,7,1,101,110623
11060204,110602,4,110623,11060204,102,92,113,94,99,1200,1200,1200,1200,1200,1,1,7,7,1,5,7,6,7,1,101,110623
11060205,110602,5,110623,11060205,112,101,125,103,109,1200,1200,1200,1200,1200,1,1,7,7,1,5,7,6,7,1,101,110623
11070103,110701,3,110701,10070203,100,88,88,95,79,1200,1200,1200,1200,1200,1,3,7,7,7,6,2,1,7,1,101,110701
11070104,110701,4,110701,10070204,111,98,97,106,88,1200,1200,1200,1200,1200,1,3,7,7,7,6,2,1,7,1,101,110701
11070105,110701,5,110701,10070205,122,108,107,117,96,1200,1200,1200,1200,1200,1,3,7,7,7,6,2,1,7,1,101,110701
11070203,110702,3,110720,11070203,102,98,72,95,83,1200,1200,1200,1200,1200,1,3,7,7,7,6,2,1,7,1,101,110720
11070204,110702,4,110720,11070204,114,109,80,105,92,1200,1200,1200,1200,1200,1,3,7,7,7,6,2,1,7,1,101,110720
11070205,110702,5,110720,11070205,125,120,88,116,101,1200,1200,1200,1200,1200,1,3,7,7,7,6,2,1,7,1,101,110720
11080103,110801,3,110801,10080203,96,88,95,85,86,1200,1200,1200,1200,1200,1,7,7,5,1,5,7,7,7,1,101,110801
11080104,110801,4,110801,10080204,107,98,106,95,94,1200,1200,1200,1200,1200,1,7,7,5,1,5,7,7,7,1,101,110801
11080105,110801,5,110801,10080205,118,108,116,104,104,1200,1200,1200,1200,1200,1,7,7,5,1,5,7,7,7,1,101,110801
11090103,110901,3,110901,10090203,93,86,92,93,86,1200,1200,1200,1200,1200,7,7,6,1,3,7,5,1,7,1,101,110901
11090104,110901,4,110901,10090204,103,96,102,103,96,1200,1200,1200,1200,1200,7,7,6,1,3,7,5,1,7,1,101,110901
11090105,110901,5,110901,10090205,114,105,112,114,105,1200,1200,1200,1200,1200,7,7,6,1,3,7,5,1,7,1,101,110901
11090203,110902,3,110902,11090203,87,91,98,94,80,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,1,101,110902
11090204,110902,4,110902,11090204,96,101,109,105,89,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,1,101,110902
11090205,110902,5,110902,11090205,106,111,120,115,98,1200,1200,1200,1200,1200,6,7,7,1,3,7,5,1,7,1,101,110902
11100103,111001,3,111001,10100203,99,89,95,79,88,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,5,7,1,101,111001
11100104,111001,4,111001,10100204,109,98,105,87,101,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,5,7,1,101,111001
11100105,111001,5,111001,10100205,120,108,116,96,110,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,5,7,1,101,111001
11100203,111002,3,111026,11100203,90,92,99,85,84,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,5,7,1,101,111026
11100204,111002,4,111026,11100204,100,102,110,95,93,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,5,7,1,101,111026
11100205,111002,5,111026,11100205,110,112,122,104,102,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,5,7,1,101,111026
11110103,111101,3,111101,10110203,91,88,89,89,93,1200,1200,1200,1200,1200,5,6,7,1,1,6,7,3,7,1,101,111101
11110104,111101,4,111101,10110204,101,98,99,99,103,1200,1200,1200,1200,1200,5,6,7,1,1,6,7,3,7,1,101,111101
11110105,111101,5,111101,10110205,112,108,109,109,112,1200,1200,1200,1200,1200,5,6,7,1,1,6,7,3,7,1,101,111101
11120103,111201,3,111201,10120203,93,78,97,88,94,1200,1200,1200,1200,1200,6,7,3,1,4,7,2,1,7,4,101,111201
11120104,111201,4,111201,10120204,103,87,108,98,104,1200,1200,1200,1200,1200,6,7,3,1,4,7,2,1,7,4,101,111201
11120105,111201,5,111201,10120205,113,95,119,108,115,1200,1200,1200,1200,1200,6,7,3,1,4,7,2,1,7,4,101,111201
11130103,111301,3,111301,10130203,95,94,85,83,93,1200,1200,1200,1200,1200,1,6,7,1,5,7,6,2,7,3,101,111301
11130104,111301,4,111301,10130204,106,105,94,92,103,1200,1200,1200,1200,1200,1,6,7,1,5,7,6,2,7,3,101,111301
11130105,111301,5,111301,10130205,116,115,104,102,113,1200,1200,1200,1200,1200,1,6,7,1,5,7,6,2,7,3,101,111301
11140103,111401,3,111401,10140203,98,79,100,81,92,1200,1200,1200,1200,1200,1,7,7,5,1,6,7,7,7,2,101,111401
11140104,111401,4,111401,10140204,109,88,111,90,102,1200,1200,1200,1200,1200,1,7,7,5,1,6,7,7,7,2,101,111401
11140105,111401,5,111401,10140205,120,97,122,99,112,1200,1200,1200,1200,1200,1,7,7,5,1,6,7,7,7,2,101,111401
11150103,111501,3,111501,10150203,101,92,100,72,85,1200,1200,1200,1200,1200,1,5,7,7,1,2,7,7,7,4,101,111501
11150104,111501,4,111501,10150204,112,102,111,80,95,1200,1200,1200,1200,1200,1,5,7,7,1,2,7,7,7,4,101,111501
11150105,111501,5,111501,10150205,123,112,122,88,105,1200,1200,1200,1200,1200,1,5,7,7,1,2,7,7,7,4,101,111501
11160103,111601,3,111601,10160203,99,83,95,91,82,1200,1200,1200,1200,1200,1,7,7,7,3,7,7,4,7,1,101,111601
11160104,111601,4,111601,10160204,110,93,106,102,89,1200,1200,1200,1200,1200,1,7,7,7,3,7,7,4,7,1,101,111601
11160105,111601,5,111601,10160205,121,102,116,112,99,1200,1200,1200,1200,1200,1,7,7,7,3,7,7,4,7,1,101,111601
11160203,111602,3,111626,11160203,95,82,103,78,92,1200,1200,1200,1200,1200,1,7,7,7,3,7,7,4,7,1,101,111626
11160204,111602,4,111626,11160204,105,91,114,87,103,1200,1200,1200,1200,1200,1,7,7,7,3,7,7,4,7,1,101,111626
11160205,111602,5,111626,11160205,116,100,126,95,113,1200,1200,1200,1200,1200,1,7,7,7,3,7,7,4,7,1,101,111626
11170103,111701,3,111701,10170203,85,100,94,90,81,1200,1200,1200,1200,1200,1,3,7,7,1,3,7,7,7,1,101,111701
11170104,111701,4,111701,10170204,94,111,104,100,91,1200,1200,1200,1200,1200,1,3,7,7,1,3,7,7,7,1,101,111701
11170105,111701,5,111701,10170205,104,122,114,110,100,1200,1200,1200,1200,1200,1,3,7,7,1,3,7,7,7,1,101,111701
11180103,111801,3,111801,10180203,96,81,96,91,86,1200,1200,1200,1200,1200,1,6,7,1,1,6,7,5,7,1,101,111801
11180104,111801,4,111801,10180204,107,91,107,101,94,1200,1200,1200,1200,1200,1,6,7,1,1,6,7,5,7,1,101,111801
11180105,111801,5,111801,10180205,118,100,118,111,103,1200,1200,1200,1200,1200,1,6,7,1,1,6,7,5,7,1,101,111801
11190103,111901,3,111901,10190203,86,94,102,72,96,1200,1200,1200,1200,1200,2,5,7,7,1,1,7,7,7,1,101,111901
11190104,111901,4,111901,10190204,95,105,114,80,106,1200,1200,1200,1200,1200,2,5,7,7,1,1,7,7,7,1,101,111901
11190105,111901,5,111901,10190205,105,115,125,88,117,1200,1200,1200,1200,1200,2,5,7,7,1,1,7,7,7,1,101,111901
11190203,111902,3,111946,11190203,84,91,92,90,93,1200,1200,1200,1200,1200,2,5,7,7,1,1,7,7,7,1,101,111946
11190204,111902,4,111946,11190204,94,101,102,100,103,1200,1200,1200,1200,1200,2,5,7,7,1,1,7,7,7,1,101,111946
11190205,111902,5,111946,11190205,103,111,112,110,114,1200,1200,1200,1200,1200,2,5,7,7,1,1,7,7,7,1,101,111946
11200103,112001,3,112001,10200203,118,57,93,93,89,1200,1200,1200,1200,1200,7,4,1,1,7,5,1,1,7,1,101,112001
11200104,112001,4,112001,10200204,131,64,103,103,99,1200,1200,1200,1200,1200,7,4,1,1,7,5,1,1,7,1,101,112001
11200105,112001,5,112001,10200205,145,70,113,114,108,1200,1200,1200,1200,1200,7,4,1,1,7,5,1,1,7,1,101,112001
11210103,112101,3,112101,10210203,98,76,105,84,87,1200,1200,1200,1200,1200,7,7,2,1,1,1,5,7,7,1,101,112101
11210104,112101,4,112101,10210204,109,85,116,93,97,1200,1200,1200,1200,1200,7,7,2,1,1,1,5,7,7,1,101,112101
11210105,112101,5,112101,10210205,119,93,128,103,107,1200,1200,1200,1200,1200,7,7,2,1,1,1,5,7,7,1,101,112101
11240103,112401,3,112401,10240203,100,81,89,87,93,1200,1200,1200,1200,1200,1,7,7,1,3,7,6,1,7,1,101,112401
11240104,112401,4,112401,10240204,111,90,99,97,103,1200,1200,1200,1200,1200,1,7,7,1,3,7,6,1,7,1,101,112401
11240105,112401,5,112401,10240205,122,99,109,106,114,1200,1200,1200,1200,1200,1,7,7,1,3,7,6,1,7,1,101,112401
11240203,112402,3,112410,11240203,88,84,95,85,98,1200,1200,1200,1200,1200,1,7,7,1,3,7,6,1,7,1,101,112410
11240204,112402,4,112410,11240204,98,94,106,95,107,1200,1200,1200,1200,1200,1,7,7,1,3,7,6,1,7,1,101,112410
11240205,112402,5,112410,11240205,108,103,116,104,119,1200,1200,1200,1200,1200,1,7,7,1,3,7,6,1,7,1,101,112410
11270103,112701,3,112701,10270203,75,116,75,99,85,1200,1200,1200,1200,1200,1,1,7,7,5,7,3,1,7,1,101,112701
11270104,112701,4,112701,10270204,83,129,83,110,95,1200,1200,1200,1200,1200,1,1,7,7,5,7,3,1,7,1,101,112701
11270105,112701,5,112701,10270205,92,142,92,120,104,1200,1200,1200,1200,1200,1,1,7,7,5,7,3,1,7,1,101,112701
11290103,112901,3,112901,10290203,104,83,83,91,89,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,4,7,1,101,112901
11290104,112901,4,112901,10290204,116,92,92,101,99,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,4,7,1,101,112901
11290105,112901,5,112901,10290205,127,102,102,111,108,1200,1200,1200,1200,1200,1,7,7,2,1,7,7,4,7,1,101,112901
11300103,113001,3,113001,10300203,92,84,94,89,91,1200,1200,1200,1200,1200,1,7,7,5,2,7,7,1,7,1,101,113001
11300104,113001,4,113001,10300204,102,93,105,99,101,1200,1200,1200,1200,1200,1,7,7,5,2,7,7,1,7,1,101,113001
11300105,113001,5,113001,10300205,112,102,115,109,112,1200,1200,1200,1200,1200,1,7,7,5,2,7,7,1,7,1,101,113001
11310103,113101,3,113101,10310203,95,78,101,95,81,1200,1200,1200,1200,1200,7,7,5,1,2,7,7,6,7,1,101,113101
11310104,113101,4,113101,10310204,106,87,112,106,89,1200,1200,1200,1200,1200,7,7,5,1,2,7,7,6,7,1,101,113101
11310105,113101,5,113101,10310205,116,96,124,116,98,1200,1200,1200,1200,1200,7,7,5,1,2,7,7,6,7,1,101,113101
11320103,113201,3,113201,10320203,88,82,103,80,97,1200,1200,1200,1200,1200,1,5,7,2,1,7,7,1,7,1,101,113201
11320104,113201,4,113201,10320204,98,91,115,89,107,1200,1200,1200,1200,1200,1,5,7,2,1,7,7,1,7,1,101,113201
11320105,113201,5,113201,10320205,108,100,126,98,118,1200,1200,1200,1200,1200,1,5,7,2,1,7,7,1,7,1,101,113201
11320203,113202,3,113202,11320203,92,83,90,90,95,1200,1200,1200,1200,1200,1,5,7,2,1,7,7,1,7,1,101,113202
11320204,113202,4,113202,11320204,102,92,100,100,106,1200,1200,1200,1200,1200,1,5,7,2,1,7,7,1,7,1,101,113202
11320205,113202,5,113202,11320205,112,101,110,110,117,1200,1200,1200,1200,1200,1,5,7,2,1,7,7,1,7,1,101,113202
11330103,113301,3,113301,10330203,95,89,87,82,97,1200,1200,1200,1200,1200,1,6,7,7,1,7,5,3,7,1,101,113301
11330104,113301,4,113301,10330204,106,99,96,91,108,1200,1200,1200,1200,1200,1,6,7,7,1,7,5,3,7,1,101,113301
11330105,113301,5,113301,10330205,116,109,106,100,119,1200,1200,1200,1200,1200,1,6,7,7,1,7,5,3,7,1,101,113301
11340103,113401,3,113401,10340203,91,96,80,91,92,1200,1200,1200,1200,1200,1,6,7,6,3,7,6,1,7,1,101,113401
11340104,113401,4,113401,10340204,101,107,89,101,102,1200,1200,1200,1200,1200,1,6,7,6,3,7,6,1,7,1,101,113401
11340105,113401,5,113401,10340205,111,118,98,111,112,1200,1200,1200,1200,1200,1,6,7,6,3,7,6,1,7,1,101,113401
11350103,113501,3,113501,10350203,94,86,89,94,87,1200,1200,1200,1200,1200,1,1,7,7,1,6,7,5,7,1,101,113501
11350104,113501,4,113501,10350204,105,96,99,105,95,1200,1200,1200,1200,1200,1,1,7,7,1,6,7,5,7,1,101,113501
11350105,113501,5,113501,10350205,115,106,109,115,105,1200,1200,1200,1200,1200,1,1,7,7,1,6,7,5,7,1,101,113501
11360103,113601,3,113601,10360203,93,83,95,92,87,1200,1200,1200,1200,1200,1,7,7,2,1,6,7,2,7,6,101,113601
11360104,113601,4,113601,10360204,103,92,106,103,96,1200,1200,1200,1200,1200,1,7,7,2,1,6,7,2,7,6,101,113601
11360105,113601,5,113601,10360205,114,101,117,113,105,1200,1200,1200,1200,1200,1,7,7,2,1,6,7,2,7,6,101,113601
11370103,113701,3,113701,10370203,97,98,87,91,77,1200,1200,1200,1200,1200,1,5,7,7,7,6,7,3,7,1,101,113701
11370104,113701,4,113701,10370204,107,109,97,101,86,1200,1200,1200,1200,1200,1,5,7,7,7,6,7,3,7,1,101,113701
11370105,113701,5,113701,10370205,118,119,106,111,96,1200,1200,1200,1200,1200,1,5,7,7,7,6,7,3,7,1,101,113701
11430103,114301,3,114301,10430203,100,80,100,80,90,1200,1200,1200,1200,1200,1,6,7,6,1,7,7,3,7,7,101,114301
11430104,114301,4,114301,10430204,110,90,110,90,100,1200,1200,1200,1200,1200,1,6,7,6,1,7,7,3,7,7,101,114301
11430105,114301,5,114301,10430205,120,100,120,100,110,1200,1200,1200,1200,1200,1,6,7,6,1,7,7,3,7,7,101,114301
