id,bg_id,bg_sub,cue_name,sheet_name,bus_param_set_name,pos_x,pos_y,width,height
609,269,111,snd_sfx_atmos_training_stand_d_mob_crowded,snd_sfx_atmos_training_stand_d_mob_crowded,Story_bg_9002_General_Outdoor,-3270000,0,10000,10000
610,230,3110,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,14370000,0,10000,10000
611,230,5110,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,14370000,0,10000,10000
612,270,0,snd_sfx_atmos_ambi_pandrabox,snd_sfx_atmos_ambi_pandrabox,Story_bg_0050_UmaSpace,9930000,0,10000,10000
613,3,9110,snd_sfx_atmos_namiki_winter_d,snd_sfx_atmos_namiki_winter_d,Story_bg_9002_General_Outdoor,9175000,0,10009,10000
614,233,111,snd_sfx_atmos_theater_mob,snd_sfx_atmos_theater_mob,Story_bg_9001_General_Indoor,2000000,0,10000,10000
615,271,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,2160000,0,10000,10000
616,271,1,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,2160000,0,10000,10000
617,272,110,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,-7490000,0,10000,10000
618,272,111,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,-7490000,0,10000,10000
619,218,130,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,1470000,0,10000,10000
620,271,40,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,2160000,0,10000,10000
621,271,13002,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_9001_General_Indoor,2160000,0,10000,10000
622,273,110,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,5630000,0,10000,10000
623,56,131,snd_sfx_atmos_stand_n_mob,snd_sfx_atmos_stand_n_mob,Story_bg_9002_General_Outdoor,810000,0,10000,10000
624,212,120,snd_sfx_atmos_roof_e,snd_sfx_atmos_roof_e,Story_bg_9002_General_Outdoor,0,0,10000,10000
625,212,121,snd_sfx_atmos_zawazawa_e,snd_sfx_atmos_zawazawa_e,Story_bg_9002_General_Outdoor,0,0,10000,10000
626,275,110,snd_sfx_atmos_super_express,snd_sfx_atmos_super_express,Story_bg_9001_General_Indoor,-1395000,0,10009,10000
627,276,0,snd_sfx_atmos_aozora_d,snd_sfx_atmos_aozora_d,Story_bg_9002_General_Outdoor,1170000,0,10000,10000
628,276,1,snd_sfx_atmos_aozora_d,snd_sfx_atmos_aozora_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
629,277,110,snd_sfx_atmos_training_stand_d,snd_sfx_atmos_training_stand_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
630,278,110,snd_sfx_atmos_stand_d,snd_sfx_atmos_stand_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
631,56,431,snd_sfx_atmos_stand_c_mob,snd_sfx_atmos_stand_c_mob,Story_bg_9002_General_Outdoor,810000,0,10000,10000
632,212,112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
633,212,122,snd_sfx_atmos_zawazawa_e,snd_sfx_atmos_zawazawa_e,Story_bg_9002_General_Outdoor,0,0,10000,10000
635,212,132,snd_sfx_atmos_zawazawa_n,snd_sfx_atmos_zawazawa_n,Story_bg_9002_General_Outdoor,0,0,10000,10000
636,212,412,snd_sfx_atmos_zawazawa_c,snd_sfx_atmos_zawazawa_c,Story_bg_9002_General_Outdoor,0,0,10000,10000
637,212,430,snd_sfx_atmos_stand_cloudy_nomob,snd_sfx_atmos_stand_cloudy_nomob,Story_bg_9002_General_Outdoor,0,0,10000,10000
640,231,1,snd_sfx_atmos_fire_burning,snd_sfx_atmos_fire_burning,Story_bg_9001_General_Indoor,-790000,0,10000,10000
643,274,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,1010000,0,10000,10000
644,57,5110,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,-4080000,0,10000,10000
645,275,130,snd_sfx_atmos_super_express,snd_sfx_atmos_super_express,Story_bg_9001_General_Indoor,-1395000,0,10009,10000
646,279,30,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,120000,0,10000,10000
647,281,110,snd_sfx_atmos_stand_usa_d,snd_sfx_atmos_stand_usa_d,Story_bg_9002_General_Outdoor,-1930000,0,10000,10000
648,283,111,snd_sfx_atmos_onsen_city_d,snd_sfx_atmos_onsen_city_d,Story_bg_9002_General_Outdoor,14130000,0,10000,10000
649,284,0,snd_sfx_atmos_cyber_space,snd_sfx_atmos_cyber_space,Story_bg_0050_UmaSpace,13810000,0,10000,10000
650,280,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,505000,0,10009,10000
651,57,3110,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,-4080000,0,10000,10000
652,57,4110,snd_sfx_atmos_namiki_winter_d,snd_sfx_atmos_namiki_winter_d,Story_bg_9002_General_Outdoor,-4080000,0,10000,10000
653,286,110,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,-4080000,0,10000,10000
654,286,113,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,-4080000,0,10000,10000
655,288,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1720000,0,10000,10000
656,287,112,snd_sfx_atmos_seiteikoumon_d,snd_sfx_atmos_seiteikoumon_d,Story_bg_9002_General_Outdoor,3630000,0,10000,10000
657,285,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,2780000,0,10000,10000
658,285,113,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,2780000,0,10000,10000
659,289,111,snd_sfx_atmos_ship_wheelhouse,snd_sfx_atmos_ship_wheelhouse,Story_bg_9001_General_Indoor,5100000,0,10000,10000
660,293,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,4580000,0,10000,10000
661,164,0,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,4130000,0,10000,10000
662,290,0,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor,Story_bg_9001_General_Indoor,1710000,0,10000,10000
663,291,0,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor,Story_bg_9001_General_Indoor,5240000,0,10000,10000
664,286,120,snd_sfx_atmos_hatake_e,snd_sfx_atmos_hatake_e,Story_bg_9001_General_Indoor,-4080000,0,10000,10000
665,292,111,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d,Story_bg_9001_General_Indoor,-780000,0,10000,10000
666,295,111,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,850000,0,10000,10000
667,168,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-7665000,0,10009,10000
668,37,430,snd_sfx_atmos_horror_indoor,snd_sfx_atmos_horror_indoor,Story_bg_9002_General_Outdoor,0,0,10000,10000
669,286,123,snd_sfx_atmos_hatake_e,snd_sfx_atmos_hatake_e,Story_bg_9002_General_Outdoor,-4080000,0,10000,10000
670,297,110,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r,Story_bg_0015_Gym,1330000,0,10000,10000
671,296,110,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,-2050000,0,10000,10000
672,185,120,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
673,185,122,snd_sfx_atmos_training_stand_e_mob,snd_sfx_atmos_training_stand_e_mob,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
674,300,110,snd_sfx_atmos_roof_d,snd_sfx_atmos_roof_d,Story_bg_9002_General_Outdoor,8890000,0,10000,10000
675,300,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,8890000,0,10000,10000
676,300,112,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,8890000,0,10000,10000
677,185,130,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
678,185,132,snd_sfx_atmos_stand_n_mob,snd_sfx_atmos_stand_n_mob,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
679,300,410,snd_sfx_atmos_training_stand_c,snd_sfx_atmos_training_stand_c,Story_bg_9002_General_Outdoor,8890000,0,10000,10000
680,300,411,snd_sfx_atmos_zawazawa_c,snd_sfx_atmos_zawazawa_c,Story_bg_9002_General_Outdoor,8890000,0,10000,10000
681,300,412,snd_sfx_atmos_stand_c_mob,snd_sfx_atmos_stand_c_mob,Story_bg_9002_General_Outdoor,8890000,0,10000,10000
682,301,110,snd_sfx_atmos_mujin_d,snd_sfx_atmos_mujin_d,Story_bg_9002_General_Outdoor,230000,0,10000,10000
683,282,0,snd_sfx_atmos_sea_wave,snd_sfx_atmos_sea_wave,Story_bg_9002_General_Outdoor,-2700000,0,10000,10000
684,301,120,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e,Story_bg_9002_General_Outdoor,230000,0,10000,10000
685,301,130,snd_sfx_atmos_beach_n,snd_sfx_atmos_beach_n,Story_bg_9002_General_Outdoor,230000,0,10000,10000
686,302,0,snd_sfx_atmos_dash_full_speed_spark,snd_sfx_atmos_dash_full_speed_spark,Story_bg_9002_General_Outdoor,110000,0,10000,10000
687,28,411,snd_sfx_atmos_station_c,snd_sfx_atmos_station_c,Story_bg_9002_General_Outdoor,130000,0,10000,10000
688,299,0,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d,Story_bg_9001_General_Indoor,-250000,0,10000,10000
689,181,120,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e,Story_bg_9002_General_Outdoor,14430000,0,10000,10000
690,29,110,snd_sfx_atmos_street_d,snd_sfx_atmos_street_d,Story_bg_9002_General_Outdoor,-8100000,0,10000,10000
691,305,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,3520000,0,10000,10000
692,298,110,snd_sfx_atmos_street_d,snd_sfx_atmos_street_d,Story_bg_9002_General_Outdoor,4140000,0,10000,10000
693,307,111,snd_sfx_atmos_paddock_usa_d,snd_sfx_atmos_paddock_usa_d,Story_bg_9002_General_Outdoor,630000,0,10000,10000
694,303,110,snd_sfx_atmos_robot_laboratory,snd_sfx_atmos_robot_laboratory,Story_bg_0035_Theater,1010000,0,10000,10000
695,306,131,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,3670000,0,10000,10000
696,303,140,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0035_Theater,1010000,0,10000,10000
697,6,113,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-4210000,0,10000,10000
698,308,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-9740000,0,10000,10000
699,311,110,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,-2320000,0,10000,10000
700,311,111,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,-2320000,0,10000,10000
702,304,0,snd_sfx_atmos_cyber_space,snd_sfx_atmos_cyber_space,Story_bg_9001_General_Indoor,0,0,10000,10000
703,36,0,snd_sfx_atmos_gamecenter,snd_sfx_atmos_gamecenter,Story_bg_9001_General_Indoor,-4370000,0,10000,10000
704,310,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,930000,0,10000,10000
705,310,111,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,930000,0,10000,10000
706,309,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_0020_SchoolGym,3790000,0,10000,10000
707,259,114,snd_sfx_atmos_stand_girl,snd_sfx_atmos_stand_girl,Story_bg_0020_SchoolGym,5380000,0,10000,10000
708,310,120,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,930000,0,10000,10000
709,310,121,snd_sfx_atmos_stand_n_mob,snd_sfx_atmos_stand_n_mob,Story_bg_9002_General_Outdoor,930000,0,10000,10000
710,312,111,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,13950000,0,10000,10000
711,312,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,13950000,0,10000,10000
712,313,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,30000,0,10000,10000
713,313,5,snd_sfx_atmos_stand_small_mob,snd_sfx_atmos_stand_small_mob,Story_bg_9001_General_Indoor,30000,0,10000,10000
714,314,0,snd_sfx_atmos_underwater,snd_sfx_atmos_underwater,Story_bg_0050_UmaSpace,14590000,0,10000,10000
715,315,1110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,6990000,0,10000,10000
716,315,2110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,6990000,0,10000,10000
717,315,3110,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,6990000,0,10000,10000
718,315,4110,snd_sfx_atmos_namiki_winter_d,snd_sfx_atmos_namiki_winter_d,Story_bg_9002_General_Outdoor,6990000,0,10000,10000
719,318,110,snd_sfx_atmos_shine_sparkle,snd_sfx_atmos_shine_sparkle,Story_bg_9001_General_Indoor,0,0,10000,10000
720,283,121,snd_sfx_atmos_onsen_city_e,snd_sfx_atmos_onsen_city_e,Story_bg_9002_General_Outdoor,14130000,0,10000,10000
721,283,131,snd_sfx_atmos_onsen_city_n,snd_sfx_atmos_onsen_city_n,Story_bg_9002_General_Outdoor,14130000,0,10000,10000
722,316,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,1050000,0,10000,10000
723,316,112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,1050000,0,10000,10000
724,317,111,snd_sfx_atmos_yuuenti_d,snd_sfx_atmos_yuuenti_d,Story_bg_9002_General_Outdoor,1280000,0,10000,10000
725,66,121,snd_sfx_atmos_platform_e,snd_sfx_atmos_platform_e,Story_bg_9002_General_Outdoor,-4480000,0,10000,10000
726,146,6111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,-8160000,0,10000,10000
727,146,6112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,-8160000,0,10000,10000
728,316,6111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,1050000,0,10000,10000
729,316,6112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,1050000,0,10000,10000
730,317,6111,snd_sfx_atmos_yuuenti_d,snd_sfx_atmos_yuuenti_d,Story_bg_9002_General_Outdoor,1280000,0,10000,10000
731,283,4311,snd_sfx_atmos_onsen_city_d,snd_sfx_atmos_onsen_city_d,Story_bg_9002_General_Outdoor,14130000,0,10000,10000
732,319,110,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,1760000,0,10000,10000
733,319,111,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,1760000,0,10000,10000
734,320,110,snd_sfx_atmos_tikabado_d,snd_sfx_atmos_tikabado_d,Story_bg_0054_Tunnel,-800000,0,10000,10000
735,321,112,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d,Story_bg_0020_SchoolGym,5380000,0,10000,10000
736,5,4330,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,-3500000,0,10000,10000
737,56,112,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,810000,0,10000,10000
738,56,412,snd_sfx_atmos_stand_c_mob,snd_sfx_atmos_stand_c_mob,Story_bg_9002_General_Outdoor,810000,0,10000,10000
740,322,111,snd_sfx_atmos_street_d,snd_sfx_atmos_street_d,Story_bg_9002_General_Outdoor,-1100000,0,10000,10000
741,323,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,330000,0,10000,10000
742,323,111,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_9001_General_Indoor,330000,0,10000,10000
743,324,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,2940000,0,10000,10000
744,325,0,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,2940000,0,10000,10000
745,326,0,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,2940000,0,10000,10000
746,327,0,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,2940000,0,10000,10000
747,327,1,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,2940000,0,10000,10000
748,70,4315,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,0,0,10000,10000
749,70,4353,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
750,70,4355,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,0,0,10000,10000
751,283,4330,snd_sfx_atmos_onsen_city_n,snd_sfx_atmos_onsen_city_n,Story_bg_9002_General_Outdoor,14130000,0,10000,10000
752,317,6110,snd_sfx_atmos_yuuenti_d,snd_sfx_atmos_yuuenti_d,Story_bg_9002_General_Outdoor,1280000,0,10000,10000
753,329,0,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d,Story_bg_9001_General_Indoor,-9370000,0,10000,10000
754,330,0,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,-3180000,0,10000,10000
755,165,121,snd_sfx_atmos_paddock_d,snd_sfx_atmos_paddock_d,Story_bg_9002_General_Outdoor,-835000,0,10000,10000
756,165,131,snd_sfx_atmos_paddock_c,snd_sfx_atmos_paddock_c,Story_bg_9002_General_Outdoor,-835000,0,10000,10000
757,331,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_0020_SchoolGym,10000,0,10000,10000
758,336,31,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,10100000,-10000,10000,10000
759,170,133,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,9770000,0,10000,10000
760,332,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,560000,0,10000,10000
761,332,1,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d,Story_bg_9001_General_Indoor,560000,0,10000,10000
762,334,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,9160000,0,10000,10000
763,334,150,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,9160000,0,10000,10000
764,70,120,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
765,333,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,10000,0,10000,10000
766,333,111,snd_sfx_atmos_shoppingmall,snd_sfx_atmos_shoppingmall,Story_bg_9001_General_Indoor,10000,0,10000,10000
767,53,3110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,8950000,0,10000,10000
768,53,4110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,8950000,0,10000,10000
769,53,5110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,8950000,0,10000,10000
770,165,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-835000,0,10009,10000
771,335,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
772,335,112,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
773,337,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-3400000,0,10000,10000
774,338,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,-13910000,0,10000,10000
775,339,110,snd_sfx_atmos_mujin_sea,snd_sfx_atmos_mujin_sea,Story_bg_9002_General_Outdoor,1050000,0,10000,10000
776,340,110,snd_sfx_atmos_jungle,snd_sfx_atmos_jungle,Story_bg_9002_General_Outdoor,560000,0,10000,10000
777,320,130,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0054_Tunnel,-800000,0,10000,10000
778,337,17131,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,-3400000,0,10000,10000
779,10,17132,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,1765000,0,10009,10000
780,3,5110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,7640000,0,10000,10000
781,121,130,snd_sfx_atmos_room_n,snd_sfx_atmos_room_n,Story_bg_9001_General_Indoor,6505000,0,10009,10000
782,21,150,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,-1150000,0,10000,10000
783,341,110,snd_sfx_atmos_mujin_briefing_room,snd_sfx_atmos_mujin_briefing_room,Story_bg_9002_General_Outdoor,12040000,0,10000,10000
784,342,110,snd_sfx_atmos_jungle,snd_sfx_atmos_jungle,Story_bg_9002_General_Outdoor,-1150000,0,10000,10000
785,342,111,snd_sfx_atmos_mujin_traning,snd_sfx_atmos_mujin_traning,Story_bg_9002_General_Outdoor,2340000,0,10000,10000
786,343,112,snd_sfx_atmos_mujin_traning_build,snd_sfx_atmos_mujin_traning_build,Story_bg_9002_General_Outdoor,2160000,0,10000,10000
787,344,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,15700000,0,10000,10000
788,128,120,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d,Story_bg_9002_General_Outdoor,80000,0,10000,10000
790,3,3110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,7640000,0,10000,10000
791,3,4110,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,9175000,0,10009,10000
792,346,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,12940000,0,10000,10000
793,347,100,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,-11310000,0,10000,10000
794,348,110,snd_sfx_atmos_ryokan_d,snd_sfx_atmos_ryokan_d,Story_bg_9002_General_Outdoor,13900000,0,10000,10000
795,349,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,2360000,0,10000,10000
796,350,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,9175000,0,10009,10000
797,306,17130,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,3670000,0,10000,10000
798,6,17120,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d,Story_bg_9001_General_Indoor,-11550000,0,10000,10000
799,351,110,snd_sfx_atmos_roof_d,snd_sfx_atmos_roof_d,Story_bg_9002_General_Outdoor,8670000,0,10000,10000
800,351,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,8670000,0,10000,10000
801,352,110,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d,Story_bg_9002_General_Outdoor,2340000,0,10000,10000
802,352,120,snd_sfx_atmos_resort_pool_outdoor_n,snd_sfx_atmos_resort_pool_outdoor_n,Story_bg_9002_General_Outdoor,2340000,0,10000,10000
803,353,110,snd_sfx_atmos_water_slider,snd_sfx_atmos_water_slider,Story_bg_0013_InddorPool,-14850000,0,10000,10000
804,354,0,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d,Story_bg_0013_InddorPool,340000,0,10000,10000
805,355,110,snd_sfx_atmos_onsen_city_d,snd_sfx_atmos_onsen_city_d,Story_bg_9002_General_Outdoor,14740000,0,10000,10000
806,356,110,snd_sfx_atmos_onsen_roten,snd_sfx_atmos_onsen_roten,Story_bg_9002_General_Outdoor,-7330000,0,10000,10000
807,356,130,snd_sfx_atmos_onsen_roten_n,snd_sfx_atmos_onsen_roten_n,Story_bg_9002_General_Outdoor,-7330000,0,10000,10000
808,356,120,snd_sfx_atmos_onsen_roten,snd_sfx_atmos_onsen_roten,Story_bg_9002_General_Outdoor,-7330000,0,10000,10000
809,356,150,snd_sfx_atmos_onsen_roten,snd_sfx_atmos_onsen_roten,Story_bg_9002_General_Outdoor,-7330000,0,10000,10000
810,357,0,snd_sfx_atmos_ambi_pandrabox,snd_sfx_atmos_ambi_pandrabox,Story_bg_0050_UmaSpace,15510000,0,10000,10000
811,357,3,snd_sfx_atmos_ambi_pandrabox,snd_sfx_atmos_ambi_pandrabox,Story_bg_0050_UmaSpace,15510000,0,10000,10000
812,357,4,snd_sfx_atmos_ambi_pandrabox,snd_sfx_atmos_ambi_pandrabox,Story_bg_0050_UmaSpace,15510000,0,10000,10000
813,358,0,snd_sfx_atmos_namiki_w,snd_sfx_atmos_namiki_w,Story_bg_9002_General_Outdoor,0,0,10000,10000
