id,npc_group_id,chara_id,mob_id,race_dress_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id,motivation_min,motivation_max
1114022,0,1114,0,111401,789,707,932,891,813,1,7,7,6,1,6,6,7,7,1,1111405,4,5
1114023,0,1114,0,111401,302,270,356,341,311,1,7,7,6,1,6,7,7,7,1,1111401,4,5
1114024,0,1114,0,111401,348,312,411,393,359,1,7,7,6,1,6,7,7,7,1,1111401,4,5
1114025,0,1114,0,111401,371,333,438,419,382,1,7,7,6,1,6,7,6,7,1,1111401,4,5
1114900,0,1114,0,111401,232,208,274,262,239,1,7,7,7,1,6,7,7,7,1,1111401,4,5
1115001,0,1115,0,111501,420,396,410,290,323,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115002,0,1115,0,111501,403,380,393,278,310,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115003,0,1115,0,111501,403,380,393,278,310,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115004,0,1115,0,111501,414,391,404,286,318,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115005,0,1115,0,111501,308,290,300,212,237,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115006,0,1115,0,111501,308,290,300,212,237,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115007,0,1115,0,111501,308,290,300,212,237,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115008,0,1115,0,111501,364,343,355,251,280,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115009,0,1115,0,111501,812,766,792,560,624,1,5,8,8,1,2,6,7,7,4,1111502,4,5
1115010,0,1115,0,111501,826,779,805,569,634,1,5,8,8,1,2,6,7,7,4,1111503,4,5
1115011,0,1115,0,111501,364,343,355,251,280,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115012,0,1115,0,111501,854,805,833,589,656,1,5,8,8,1,2,6,7,7,4,1111504,4,5
1115013,0,1115,0,111501,364,343,355,251,280,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115014,0,1115,0,111501,448,422,437,309,344,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115015,0,1115,0,111501,448,422,437,309,344,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115016,0,1115,0,111501,420,396,410,290,323,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115017,0,1115,0,111501,644,607,628,444,495,1,5,7,7,1,2,6,7,7,4,1111505,4,5
1115018,0,1115,0,111501,448,422,437,309,344,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115019,0,1115,0,111501,420,396,410,290,323,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115020,0,1115,0,111501,364,343,355,251,280,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115021,0,1115,0,111501,700,660,683,483,538,1,5,7,7,1,2,6,7,7,4,1111506,4,5
1115022,0,1115,0,111501,448,422,437,309,344,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115023,0,1115,0,111501,448,422,437,309,344,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1115900,0,1115,0,111501,280,264,273,193,215,1,5,7,7,1,2,7,7,7,4,1111501,4,5
1116001,0,1116,0,111601,289,231,263,222,221,1,7,7,6,3,7,6,4,7,1,1111601,4,5
1116002,0,1116,0,111601,289,231,263,222,221,1,7,7,6,3,7,6,4,7,1,1111601,4,5
1116003,0,1116,0,111601,434,347,395,333,332,1,7,7,7,3,7,6,4,7,1,1111601,4,5
1116004,0,1116,0,111601,376,300,342,289,287,1,7,7,7,3,7,6,4,7,1,1111601,4,5
1116005,0,1116,0,111601,462,370,421,355,354,1,7,7,7,3,7,6,4,7,1,1111601,4,5
1116006,0,1116,0,111601,446,356,406,343,341,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116007,0,1116,0,111601,434,347,395,333,332,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116008,0,1116,0,111601,737,589,671,566,564,1,7,7,6,3,7,6,4,7,1,1111602,4,5
1116009,0,1116,0,111601,405,323,368,311,309,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116010,0,1116,0,111601,376,300,342,289,287,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116011,0,1116,0,111601,434,347,395,333,332,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116012,0,1116,0,111601,376,300,342,289,287,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116013,0,1116,0,111601,318,254,289,244,243,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116014,0,1116,0,111601,838,670,763,644,641,1,8,8,6,3,7,6,4,7,1,1111603,4,5
1116015,0,1116,0,111601,867,693,789,666,663,1,8,8,6,3,6,7,4,7,1,1111604,4,5
1116016,0,1116,0,111601,376,300,342,289,287,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116017,0,1116,0,111601,881,705,802,677,674,1,8,8,6,3,7,6,4,7,1,1111605,4,5
1116018,0,1116,0,111601,376,300,342,289,287,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116019,0,1116,0,111601,376,300,342,289,287,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116020,0,1116,0,111601,489,412,420,409,398,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116021,0,1116,0,111601,462,370,421,355,354,1,7,7,6,3,7,7,4,7,1,1111601,4,5
1116900,0,1116,0,111601,289,231,263,222,221,1,7,7,7,3,7,7,4,7,1,1111601,4,5
1117001,0,1117,0,111701,299,363,315,356,315,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117002,0,1117,0,111701,260,316,274,310,274,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117003,0,1117,0,111701,260,316,274,310,274,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117004,0,1117,0,111701,282,342,296,335,296,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117005,0,1117,0,111701,282,342,296,335,296,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117006,0,1117,0,111701,304,368,319,361,319,1,3,7,7,1,3,6,7,7,1,1111701,4,5
1117007,0,1117,0,111701,239,289,251,284,251,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117008,0,1117,0,111701,304,368,319,361,319,1,3,7,7,1,3,6,7,7,1,1111701,4,5
1117009,0,1117,0,111701,269,326,283,320,283,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117010,0,1117,0,111701,239,289,251,284,251,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117011,0,1117,0,111701,269,326,283,320,283,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117012,0,1117,0,111701,269,326,283,320,283,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117013,0,1117,0,111701,282,342,296,335,296,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117014,0,1117,0,111701,239,289,251,284,251,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117015,0,1117,0,111701,304,368,319,361,319,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117016,0,1117,0,111701,282,342,296,335,296,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117017,0,1117,0,111701,282,342,296,335,296,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117018,0,1117,0,111701,304,368,319,361,319,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117019,0,1117,0,111701,304,368,319,361,319,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1117900,0,1117,0,111701,217,263,228,258,228,1,3,7,7,1,3,7,7,7,1,1111701,4,5
1118001,0,1118,0,111801,325,320,312,300,303,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118002,0,1118,0,111801,325,320,312,300,303,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118003,0,1118,0,111801,350,344,336,323,326,1,6,7,1,1,6,6,7,7,1,1111801,4,5
1118004,0,1118,0,111801,310,305,298,286,289,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118005,0,1118,0,111801,325,320,312,300,303,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118006,0,1118,0,111801,350,344,336,323,326,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118007,0,1118,0,111801,400,394,384,370,373,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118008,0,1118,0,111801,310,305,298,286,289,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118009,0,1118,0,111801,325,320,312,300,303,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118010,0,1118,0,111801,275,271,264,254,256,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118011,0,1118,0,111801,325,320,312,300,303,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118012,0,1118,0,111801,400,394,384,370,373,1,6,7,1,1,6,7,5,7,1,1111801,4,5
1118900,0,1118,0,111801,250,246,240,231,233,1,7,7,1,1,6,7,5,7,1,1111801,4,5
1119001,0,1119,0,111901,344,377,410,288,383,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119002,0,1119,0,111901,366,402,437,307,408,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119003,0,1119,0,111901,344,377,410,288,383,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119004,0,1119,0,111901,298,326,355,250,332,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119005,0,1119,0,111901,298,326,355,250,332,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119006,0,1119,0,111901,344,377,410,288,383,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119007,0,1119,0,111901,321,351,382,269,357,2,5,7,7,1,1,6,7,7,1,1111901,4,5
1119008,0,1119,0,111901,298,326,355,250,332,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1119900,0,1119,0,111901,229,251,273,192,255,2,5,7,7,1,1,7,7,7,1,1111901,4,5
1120001,0,1120,0,112001,354,171,276,279,264,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120002,0,1120,0,112001,444,215,346,349,331,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120003,0,1120,0,112001,397,192,309,312,296,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120004,0,1120,0,112001,348,168,272,274,260,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120005,0,1120,0,112001,348,168,272,274,260,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120006,0,1120,0,112001,392,190,306,309,293,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120007,0,1120,0,112001,411,199,321,324,307,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120008,0,1120,0,112001,348,168,272,274,260,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120009,0,1120,0,112001,442,214,346,349,330,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1120900,0,1120,0,112001,287,168,234,270,241,7,4,1,1,7,5,1,1,7,1,1112001,4,5
1121001,0,1121,0,112101,384,291,518,291,317,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121002,0,1121,0,112101,384,301,500,291,317,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121003,0,1121,0,112101,333,252,449,252,274,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121004,0,1121,0,112101,384,291,518,291,317,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121005,0,1121,0,112101,358,272,483,272,295,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121006,0,1121,0,112101,410,310,552,310,338,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121007,0,1121,0,112101,384,291,518,291,317,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121008,0,1121,0,112101,384,291,518,291,317,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121009,0,1121,0,112101,333,252,449,252,274,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1121900,0,1121,0,112101,256,194,345,194,211,7,7,2,1,1,1,5,7,7,1,1112101,4,5
1124900,0,1124,0,112401,266,216,238,231,249,1,7,7,1,3,7,6,1,7,1,1112401,4,5
1126001,0,1126,0,112601,316,303,324,308,309,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1126002,0,1126,0,112601,316,303,324,308,309,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1126003,0,1126,0,112601,316,303,324,308,309,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1126004,0,1126,0,112601,316,303,324,308,309,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1126005,0,1126,0,112601,316,303,324,308,309,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1126006,0,1126,0,112601,301,289,309,294,295,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1126900,0,1126,0,112601,243,233,249,237,238,2,7,7,4,1,5,7,7,7,1,1112601,4,5
1127001,0,1127,0,112701,328,355,290,291,296,1,1,7,7,6,7,3,1,7,1,1112701,4,5
1127002,0,1127,0,112701,312,339,277,278,283,1,1,7,7,6,7,3,1,7,1,1112701,4,5
1127003,0,1127,0,112701,328,355,290,291,296,1,1,7,7,7,7,1,1,7,1,1112701,4,5
1127004,0,1127,0,112701,328,355,290,291,296,1,1,7,7,7,7,1,1,7,1,1112701,4,5
1127005,0,1127,0,112701,328,355,290,291,296,1,1,7,7,7,7,1,1,7,1,1112701,4,5
1127900,0,1127,0,112701,252,273,223,224,228,1,1,7,7,7,7,1,1,7,1,1112701,4,5
1128001,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128002,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128003,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128004,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128005,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128006,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128007,0,1128,0,112801,312,308,336,244,288,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128008,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128009,0,1128,0,112801,403,397,434,315,371,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128010,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128011,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128012,0,1128,0,112801,312,308,336,244,288,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128013,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128014,0,1128,0,112801,312,308,336,244,288,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128015,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128016,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128017,0,1128,0,112801,378,372,407,296,348,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128018,0,1128,0,112801,312,308,336,244,288,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128019,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128020,0,1128,0,112801,328,322,352,256,302,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1128900,0,1128,0,112801,252,248,271,197,232,1,5,7,7,1,7,7,4,7,1,1112801,4,5
1129001,0,1129,0,112901,450,372,427,358,398,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129002,0,1129,0,112901,786,651,746,626,696,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129003,0,1129,0,112901,560,464,531,446,496,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129004,0,1129,0,112901,414,343,393,329,366,3,7,7,2,1,6,7,4,7,1,1112901,4,5
1129005,0,1129,0,112901,431,356,409,343,381,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129006,0,1129,0,112901,497,410,472,396,439,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129007,0,1129,0,112901,1126,930,1069,898,996,3,8,8,2,1,7,6,4,7,1,1112902,4,5
1129008,0,1129,0,112901,431,356,409,343,381,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129009,0,1129,0,112901,497,410,472,396,439,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129010,0,1129,0,112901,1126,930,1069,898,996,3,8,8,2,1,7,6,4,7,1,1112903,4,5
1129011,0,1129,0,112901,560,464,531,446,496,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129012,0,1129,0,112901,431,356,409,343,381,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129013,0,1129,0,112901,911,752,865,726,805,3,7,8,2,1,7,6,4,7,1,1112904,4,5
1129014,0,1129,0,112901,497,410,472,396,439,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129015,0,1129,0,112901,1126,930,1069,898,996,3,7,8,2,1,7,6,4,7,1,1112903,4,5
1129016,0,1129,0,112901,1126,930,1069,898,996,3,7,8,2,1,7,6,4,7,1,1112903,4,5
1129017,0,1129,0,112901,428,353,406,341,378,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129018,0,1129,0,112901,1079,891,1024,860,954,3,8,8,2,1,6,6,7,7,1,1112905,4,5
1129019,0,1129,0,112901,1104,912,1048,880,976,3,8,8,2,1,7,6,4,7,1,1112906,4,5
1129020,0,1129,0,112901,1126,930,1069,898,996,3,8,8,2,1,6,7,4,7,1,1112907,4,5
1129021,0,1129,0,112901,428,353,406,341,378,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129022,0,1129,0,112901,428,353,406,341,378,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129023,0,1129,0,112901,1126,930,1069,898,996,3,8,8,2,1,7,6,4,7,1,1112908,4,5
1129024,0,1129,0,112901,359,296,341,286,317,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129025,0,1129,0,112901,414,342,393,330,366,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1129026,0,1129,0,112901,1159,958,1100,924,1025,3,7,8,2,1,7,6,4,7,1,1112908,4,5
1129900,0,1129,0,112901,276,228,262,220,244,3,7,7,2,1,7,7,4,7,1,1112901,4,5
1130001,0,1130,0,113001,264,262,255,266,273,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130002,0,1130,0,113001,360,357,347,363,373,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130003,0,1130,0,113001,264,262,255,266,273,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130004,0,1130,0,113001,264,262,255,266,273,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130005,0,1130,0,113001,264,262,254,266,274,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130006,0,1130,0,113001,600,595,578,605,623,1,7,7,4,2,7,6,1,7,1,1113002,4,5
1130007,0,1130,0,113001,264,262,254,266,274,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130008,0,1130,0,113001,360,357,347,363,374,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130009,0,1130,0,113001,298,295,286,300,309,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130010,0,1130,0,113001,264,262,254,266,274,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130011,0,1130,0,113001,384,381,370,387,398,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130012,0,1130,0,113001,264,262,254,266,274,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130013,0,1130,0,113001,360,357,347,363,374,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130014,0,1130,0,113001,264,262,254,266,274,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130015,0,1130,0,113001,384,381,370,387,398,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130016,0,1130,0,113001,336,333,323,339,349,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130017,0,1130,0,113001,264,262,254,266,274,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130018,0,1130,0,113001,360,357,347,363,374,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130019,0,1130,0,113001,336,333,323,339,349,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130020,0,1130,0,113001,312,309,300,315,324,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130021,0,1130,0,113001,312,309,300,315,324,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130022,0,1130,0,113001,336,333,323,339,349,1,7,7,4,2,7,6,1,7,1,1113001,4,5
1130023,0,1130,0,113001,336,333,323,339,349,1,7,7,4,2,7,6,1,7,1,1113001,4,5
1130024,0,1130,0,113001,336,333,323,339,349,1,7,7,4,2,7,6,1,7,1,1113001,4,5
1130025,0,1130,0,113001,336,333,323,339,349,1,7,7,4,2,7,6,1,7,1,1113001,4,5
1130026,0,1130,0,113001,360,357,347,363,374,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130027,0,1130,0,113001,360,357,347,363,374,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130028,0,1130,0,113001,360,357,347,363,374,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130029,0,1130,0,113001,312,309,300,315,324,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1130900,0,1130,0,113001,240,238,231,242,249,1,7,7,4,2,7,7,1,7,1,1113001,4,5
1131001,0,1131,0,113101,330,270,350,329,281,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131002,0,1131,0,113101,330,270,350,329,281,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131003,0,1131,0,113101,635,520,673,633,540,7,7,5,1,2,7,6,6,7,1,1113102,4,5
1131004,0,1131,0,113101,432,354,457,430,367,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131005,0,1131,0,113101,330,270,350,329,281,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131006,0,1131,0,113101,635,520,673,633,540,7,7,5,1,2,7,6,6,7,1,1113102,4,5
1131007,0,1131,0,113101,432,354,457,430,367,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131008,0,1131,0,113101,381,312,404,380,324,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131009,0,1131,0,113101,330,270,350,329,281,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131010,0,1131,0,113101,330,270,350,329,281,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131011,0,1131,0,113101,381,312,404,380,324,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131012,0,1131,0,113101,330,270,350,329,281,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1131900,0,1131,0,113101,254,208,269,253,216,7,7,5,1,2,7,7,6,7,1,1113101,4,5
1132001,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132002,0,1132,0,113201,473,422,406,325,415,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132003,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132004,0,1132,0,113201,445,397,382,306,390,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132005,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132006,0,1132,0,113201,709,632,609,487,622,1,5,7,1,1,6,7,1,7,1,1113202,4,5
1132007,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132008,0,1132,0,113201,306,273,263,210,268,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132009,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132010,0,1132,0,113201,434,278,231,311,303,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132011,0,1132,0,113201,389,347,335,267,342,1,5,7,1,1,7,6,1,7,1,1113201,4,5
1132012,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132013,0,1132,0,113201,1168,1042,1004,802,1025,1,5,8,1,1,6,7,1,7,1,1113203,4,5
1132014,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132015,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132016,0,1132,0,113201,361,322,311,248,317,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1132900,0,1132,0,113201,278,248,239,191,244,1,5,7,1,1,6,7,1,7,1,1113201,4,5
1133001,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133002,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133003,0,1133,0,113301,371,354,315,280,360,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133004,0,1133,0,113301,390,372,331,294,378,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133005,0,1133,0,113301,398,380,338,300,386,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133006,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133007,0,1133,0,113301,398,380,338,300,386,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133008,0,1133,0,113301,424,405,360,320,411,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133009,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133010,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133011,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133012,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133013,0,1133,0,113301,371,354,315,280,360,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133014,0,1133,0,113301,371,354,315,280,360,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133015,0,1133,0,113301,676,645,574,510,655,1,6,7,7,1,7,6,4,7,1,1113302,4,5
1133016,0,1133,0,113301,371,354,315,280,360,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133017,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133018,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133019,0,1133,0,113301,424,405,360,320,411,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133020,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133021,0,1133,0,113301,358,342,304,270,347,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133022,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133023,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133024,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133025,0,1133,0,113301,424,405,360,320,411,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133026,0,1133,0,113301,1113,1063,945,840,1079,1,6,8,7,1,7,6,4,7,1,1113303,4,5
1133027,0,1133,0,113301,901,860,765,680,874,1,6,7,7,1,7,6,4,7,1,1113304,4,5
1133028,0,1133,0,113301,345,329,293,260,334,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133029,0,1133,0,113301,398,380,338,300,386,1,6,7,7,1,7,6,4,7,1,1113301,4,5
1133900,0,1133,0,113301,265,253,225,200,257,1,6,7,7,1,7,6,4,7,1,1113301,4,5
