id,type,init,limit_lv5,limit_lv10,limit_lv15,limit_lv20,limit_lv25,limit_lv30,limit_lv35,limit_lv40,limit_lv45,limit_lv50
30189,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30189,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30189,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30189,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30190,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30190,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30190,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30190,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30190,14,-1,-1,-1,10,-1,15,15,-1,-1,-1,-1
30190,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30190,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30190,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30191,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30191,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30191,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30191,10,-1,-1,-1,-1,-1,-1,-1,10,25,-1,-1
30191,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30191,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30191,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30191,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30192,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30192,2,-1,-1,-1,-1,-1,-1,-1,20,40,-1,-1
30192,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30192,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30192,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30192,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30192,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30192,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30192,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30193,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30193,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30193,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30193,12,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30193,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30193,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30193,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30193,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30193,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30194,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30194,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30194,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30194,6,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30194,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30194,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30194,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30194,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30194,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30194,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30195,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30195,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30195,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30195,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30195,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30195,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30195,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30195,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30195,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30195,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30196,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30196,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30196,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30196,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30196,11,-1,-1,-1,-1,-1,-1,-1,10,25,-1,-1
30196,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30196,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30196,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30196,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30196,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30196,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,80
30197,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30197,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30197,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30197,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30197,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30197,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30197,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30197,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30198,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30198,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30198,8,-1,-1,-1,-1,-1,-1,-1,5,10,-1,-1
30198,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30198,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30198,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30198,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30198,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30198,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30198,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30198,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30199,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30199,2,-1,-1,-1,-1,-1,-1,-1,20,40,-1,-1
30199,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30199,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30199,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30199,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30199,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30199,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30199,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30199,30,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30200,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30200,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30200,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30200,12,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30200,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30200,15,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1
30200,16,-1,-1,-1,-1,-1,-1,-1,10,15,-1,-1
30200,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
30200,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
30200,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30201,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30201,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30201,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30201,9,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30201,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30201,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30201,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30201,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30201,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30201,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30201,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30201,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30202,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30202,2,-1,-1,-1,-1,-1,-1,-1,20,40,-1,-1
30202,5,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30202,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30202,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30202,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30202,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30202,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30202,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30202,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30203,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30203,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30203,10,-1,-1,-1,-1,-1,-1,-1,10,25,-1,-1
30203,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30203,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30203,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30203,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30203,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30203,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30204,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30204,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30204,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30204,5,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30204,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30204,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30204,15,1,-1,-1,-1,-1,5,5,-1,-1,-1,10
30204,16,-1,-1,1,-1,-1,10,10,-1,-1,-1,15
30204,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30204,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30204,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30204,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30205,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30205,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30205,9,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30205,11,-1,-1,-1,-1,-1,-1,-1,10,25,-1,-1
30205,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30205,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
30205,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
30205,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30206,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30206,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30206,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30206,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20
30206,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30206,15,1,-1,-1,-1,-1,5,5,-1,-1,-1,10
30206,16,-1,-1,1,-1,-1,10,10,-1,-1,-1,15
30206,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30206,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30206,19,5,-1,-1,-1,-1,-1,60,-1,-1,-1,100
30207,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30207,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30207,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30207,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30207,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30207,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30207,25,10,-1,-1,-1,-1,-1,40,-1,-1,-1,80
30207,26,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30207,27,-1,-1,5,-1,-1,15,15,-1,-1,20,-1
30207,28,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30207,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30208,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30208,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30208,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30208,10,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30208,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30208,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30208,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30208,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30208,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30208,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30209,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30209,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30209,8,-1,-1,-1,-1,-1,-1,-1,5,10,-1,-1
30209,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30209,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30209,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30209,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30209,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30209,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30209,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30210,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30210,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30210,5,-1,-1,-1,1,-1,1,1,-1,-1,1,2
30210,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30210,11,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30210,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30210,15,1,-1,-1,-1,-1,5,5,-1,-1,-1,10
30210,16,-1,-1,1,-1,-1,10,10,-1,-1,-1,15
30210,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30210,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30210,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,80
30210,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30211,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30211,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30211,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30211,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30211,9,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30211,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30211,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30211,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30211,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30211,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30211,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30211,30,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30211,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30212,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30212,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30212,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30212,6,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
30212,12,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30212,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30212,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30212,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30212,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30212,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30212,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30213,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30213,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30213,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30213,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30213,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30213,15,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1
30213,16,-1,-1,-1,-1,-1,-1,-1,10,15,-1,-1
30213,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30214,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30214,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30214,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30214,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30214,9,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30214,12,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30214,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30214,15,1,-1,-1,-1,-1,5,5,-1,-1,-1,10
30214,16,-1,-1,1,-1,-1,10,10,-1,-1,-1,15
30214,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30214,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30214,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30215,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30215,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30215,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30215,5,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30215,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30215,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,40
30215,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30215,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30215,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30215,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30215,19,5,-1,-1,-1,-1,-1,60,-1,-1,-1,100
30215,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30215,32,10,-1,-1,-1,-1,-1,30,-1,-1,-1,60
30216,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30216,2,-1,-1,-1,-1,-1,-1,-1,20,40,-1,-1
30216,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30216,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30216,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30216,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30216,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30216,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30217,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30217,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30217,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30217,9,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30217,13,-1,-1,-1,-1,-1,-1,-1,10,25,-1,-1
30217,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30217,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30217,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30217,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30217,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30218,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30218,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30218,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30218,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30218,9,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30218,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30218,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30218,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30218,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30218,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30218,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30218,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30218,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30219,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30219,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30219,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30219,5,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30219,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30219,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30219,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30219,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30219,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30219,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30219,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30219,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30220,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30220,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30220,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30220,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30220,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30220,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30220,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30220,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30220,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30220,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30221,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30221,2,-1,-1,-1,-1,-1,-1,-1,20,40,-1,-1
30221,10,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30221,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30221,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30221,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30221,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30221,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
30221,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
30221,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30222,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30222,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30222,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30222,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30222,10,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30222,11,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30222,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30222,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30222,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30222,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30222,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30222,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,80
30223,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30223,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30223,6,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
30223,9,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30223,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30223,15,1,-1,-1,-1,-1,5,5,-1,-1,-1,10
30223,16,-1,-1,1,-1,-1,10,10,-1,-1,-1,15
30223,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30223,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30223,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30223,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30224,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30224,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30224,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30224,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30224,9,-1,-1,-1,-1,-1,-1,-1,10,25,-1,-1
30224,11,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30224,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30224,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30224,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30224,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30224,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30224,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,80
30225,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30225,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30225,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30225,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30225,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30225,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30225,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30225,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
30225,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
30225,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30226,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30226,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30226,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30226,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30226,15,1,-1,-1,-1,-1,5,5,-1,-1,-1,10
30226,16,-1,-1,1,-1,-1,10,10,-1,-1,-1,15
30226,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30226,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30226,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80
30226,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30226,32,-1,-1,-1,20,-1,30,30,-1,-1,40,-1
30227,1,10,-1,-1,-1,-1,25,-1,-1,-1,-1,40
30227,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
30227,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30227,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30227,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30227,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30227,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30227,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30227,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,80
30227,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30227,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30228,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
