id,chara_id,campaign_id,dress_id,color_type,chara_no_change,trainer_gender_type,cut_id,cut_sub_id,motion_type,motion_rate
1678,1131,663,2,0,0,0,8,1,1,10000
1679,1132,663,2,0,0,0,8,1,3,10000
1680,1133,663,2,0,0,0,8,1,3,10000
1681,1007,279,-1,0,0,0,3,2,1,5000
1682,1020,279,-1,0,0,0,3,2,3,5000
1683,1032,279,-1,0,0,0,3,2,5,5000
1684,1039,279,-1,0,0,0,3,3,1,5000
1685,1041,279,-1,0,0,0,3,2,1,5000
1686,1056,279,-1,0,0,0,3,1,1,5000
1687,1058,279,-1,0,0,0,3,1,3,5000
1688,1066,279,-1,0,0,0,3,2,1,5000
1689,1081,279,-1,0,0,0,3,2,1,5000
1690,1089,279,-1,0,0,0,3,3,3,5000
1691,1096,279,-1,0,0,0,3,1,1,5000
1692,1127,279,-1,0,0,0,3,3,1,5000
1693,1095,279,-1,0,0,0,1,1,6,10000
1694,1095,279,-1,0,0,0,2,1,4,10000
1695,1095,279,-1,0,0,0,3,3,7,10000
1696,1095,333,-1,0,0,0,5,1,3,10000
1697,1095,333,-1,0,0,0,5,2,2,10000
1698,1095,333,5,0,0,0,5,3,3,10000
1699,1095,370,25,1,0,0,1,1,6,10000
1700,1095,370,25,1,0,0,6,1,2,10000
1701,1095,370,25,1,0,0,7,3,1,10000
1702,1095,663,2,0,0,0,8,1,5,10000
1703,1095,663,3,0,0,0,8,2,6,10000
1704,1095,663,-1,0,0,0,8,3,2,10000
1705,1092,279,-1,0,0,0,1,1,3,10000
1706,1092,279,-1,0,0,0,2,1,1,10000
1707,1092,279,-1,0,0,0,3,2,3,10000
1708,1092,333,-1,0,0,0,5,1,1,10000
1709,1092,333,-1,0,0,0,5,2,2,10000
1710,1092,333,5,0,0,0,5,3,2,10000
1711,1092,370,25,2,0,0,1,1,3,10000
1712,1092,370,25,2,0,0,6,1,3,10000
1713,1092,370,25,2,0,0,7,1,1,10000
1714,1092,663,2,0,0,0,8,1,4,10000
1715,1092,663,3,0,0,0,8,2,2,10000
1716,1092,663,-1,0,0,0,8,3,1,10000
1717,1114,279,-1,0,0,0,1,1,1,10000
1718,1114,279,-1,0,0,0,2,1,6,10000
1719,1114,279,-1,0,0,0,3,1,3,10000
1720,1114,333,-1,0,0,0,5,1,1,10000
1721,1114,333,-1,0,0,0,5,2,2,10000
1722,1114,333,5,0,0,0,5,3,2,10000
1723,1114,370,25,2,0,0,1,1,1,10000
1724,1114,370,25,2,0,0,6,1,5,10000
1725,1114,370,25,2,0,0,7,1,5,10000
1726,1114,663,2,0,0,0,8,1,3,10000
1727,1114,663,3,0,0,0,8,2,2,10000
1728,1114,663,-1,0,0,0,8,3,5,10000
1729,1135,279,-1,0,0,0,1,1,5,10000
1730,1135,279,-1,0,0,0,2,1,4,10000
1731,1135,279,-1,0,0,0,3,2,5,10000
1732,1135,333,-1,0,0,0,5,1,3,10000
1733,1135,333,-1,0,0,0,5,2,2,10000
1734,1135,333,5,0,0,0,5,3,3,10000
1735,1135,370,25,1,0,0,1,1,5,10000
1736,1135,370,25,1,0,0,6,1,2,10000
1737,1135,370,25,1,0,0,7,2,3,10000
1738,1135,663,2,0,0,0,8,1,5,10000
1739,1135,663,3,0,0,0,8,2,5,10000
1740,1135,663,-1,0,0,0,8,3,7,10000
1741,1137,279,-1,0,0,0,1,1,1,10000
1742,1137,279,-1,0,0,0,2,1,5,10000
1743,1137,279,-1,0,0,0,3,2,1,5000
1744,1137,279,-1,0,0,0,3,2,2,5000
1745,1137,333,-1,0,0,0,5,1,1,10000
1746,1137,333,-1,0,0,0,5,2,3,10000
1747,1137,333,5,0,0,0,5,3,1,10000
1748,1137,370,25,3,0,0,1,1,1,10000
1749,1137,370,25,3,0,0,6,1,3,5000
1750,1137,370,25,3,0,0,6,1,4,5000
1751,1137,370,25,3,0,0,7,2,1,10000
1752,1137,663,2,0,0,0,8,1,1,10000
1753,1137,663,3,0,0,0,8,2,3,10000
1754,1137,663,-1,0,0,0,8,3,4,10000
1755,1103,279,-1,0,0,0,1,1,5,10000
1756,1103,279,-1,0,0,0,2,1,7,10000
1757,1103,279,-1,0,0,0,3,2,3,5000
1758,1103,279,-1,0,0,0,3,2,4,5000
1759,1103,333,-1,0,0,0,5,1,2,10000
1760,1103,333,-1,0,0,0,5,2,1,10000
1761,1103,333,5,0,0,0,5,3,1,10000
1762,1103,370,25,2,0,0,1,1,5,10000
1763,1103,370,25,2,0,0,6,1,1,5000
1764,1103,370,25,2,0,0,6,1,4,5000
1765,1103,370,25,2,0,0,7,2,1,10000
1766,1103,663,2,0,0,0,8,1,4,10000
1767,1103,663,3,0,0,0,8,2,1,10000
1768,1103,663,-1,0,0,0,8,3,1,10000
1769,1129,279,-1,0,0,0,1,1,5,10000
1770,1129,279,-1,0,0,0,2,1,7,10000
1771,1129,279,-1,0,0,0,3,3,5,10000
1772,1129,333,-1,0,0,0,5,1,2,10000
1773,1129,333,-1,0,0,0,5,2,1,10000
1774,1129,333,5,0,0,0,5,3,2,10000
1775,1129,370,25,0,0,0,1,1,5,10000
1776,1129,370,25,0,0,0,6,1,2,10000
1777,1129,370,25,0,0,0,7,1,5,10000
1778,1129,663,2,0,0,0,8,1,3,10000
1779,1129,663,3,0,0,0,8,2,5,10000
1780,1129,663,-1,0,0,0,8,3,1,10000
1781,1143,279,-1,0,0,0,1,1,6,10000
1782,1143,279,-1,0,0,0,2,1,6,10000
1783,1143,279,-1,0,0,0,3,3,7,10000
1784,1143,333,-1,0,0,0,5,1,2,10000
1785,1143,333,-1,0,0,0,5,2,2,10000
1786,1143,333,5,0,0,0,5,3,3,10000
1787,1143,370,25,0,0,0,1,1,6,10000
1788,1143,370,25,0,0,0,6,1,1,10000
1789,1143,370,25,0,0,0,7,1,2,10000
1790,1143,663,2,0,0,0,8,1,3,10000
1791,1143,663,3,0,0,0,8,2,2,10000
1792,1143,663,-1,0,0,0,8,3,5,10000
1793,1130,279,-1,0,0,0,1,1,6,10000
1794,1130,279,-1,0,0,0,2,1,6,10000
1795,1130,279,-1,0,0,0,3,3,7,10000
1796,1130,333,-1,0,0,0,5,1,2,10000
1797,1130,333,-1,0,0,0,5,2,2,10000
1798,1130,333,5,0,0,0,5,3,3,10000
1799,1130,370,25,2,0,0,1,1,6,10000
1800,1130,370,25,2,0,0,6,1,2,10000
1801,1130,370,25,2,0,0,7,2,3,10000
1802,1130,663,2,0,0,0,8,1,3,10000
1803,1130,663,3,0,0,0,8,2,5,10000
1804,1130,663,-1,0,0,0,8,3,6,10000
1805,1118,279,-1,0,0,0,1,1,5,10000
1806,1118,279,-1,0,0,0,2,1,4,10000
1807,1118,279,-1,0,0,0,3,2,5,10000
1808,1118,333,-1,0,0,0,5,1,3,10000
1809,1118,333,-1,0,0,0,5,2,2,10000
1810,1118,333,5,0,0,0,5,3,3,10000
1811,1118,370,25,0,0,0,1,1,5,10000
1812,1118,370,25,0,0,0,6,1,2,10000
1813,1118,370,25,0,0,0,7,3,1,10000
1814,1118,663,2,0,0,0,8,1,5,10000
1815,1118,663,3,0,0,0,8,2,6,10000
1816,1118,663,-1,0,0,0,8,3,2,10000
1817,1112,279,-1,0,0,0,1,1,1,10000
1818,1112,279,-1,0,0,0,2,1,7,10000
1819,1112,279,-1,0,0,0,3,1,3,10000
1820,1112,333,-1,0,0,0,5,1,2,10000
1821,1112,333,-1,0,0,0,5,2,3,10000
1822,1112,333,5,0,0,0,5,3,3,10000
1823,1112,370,25,0,0,0,1,1,1,10000
1824,1112,370,25,0,0,0,6,1,2,10000
1825,1112,370,25,0,0,0,7,1,5,10000
1826,1112,663,2,0,0,0,8,1,1,10000
1827,1112,663,3,0,0,0,8,2,1,10000
1828,1112,663,-1,0,0,0,8,3,7,10000
1829,1136,279,-1,0,0,0,1,1,6,10000
1830,1136,279,-1,0,0,0,2,1,6,10000
1831,1136,279,-1,0,0,0,3,3,5,5000
1832,1136,279,-1,0,0,0,3,3,6,5000
1833,1136,333,-1,0,0,0,5,1,2,10000
1834,1136,333,-1,0,0,0,5,2,2,10000
1835,1136,333,5,0,0,0,5,3,2,10000
1836,1136,370,25,2,0,0,1,1,6,10000
1837,1136,370,25,2,0,0,6,1,1,5000
1838,1136,370,25,2,0,0,6,1,4,5000
1839,1136,370,25,2,0,0,7,3,1,10000
1840,1136,663,2,0,0,0,8,1,3,10000
1841,1136,663,3,0,0,0,8,2,2,10000
1842,1136,663,-1,0,0,0,8,3,5,10000
1843,1134,279,-1,0,0,0,1,1,6,10000
1844,1134,279,-1,0,0,0,2,1,2,10000
1845,1134,279,-1,0,0,0,3,2,3,10000
1846,1134,333,-1,0,0,0,5,1,2,10000
1847,1134,333,-1,0,0,0,5,2,2,10000
1848,1134,333,5,0,0,0,5,3,2,10000
1849,1134,370,25,2,0,0,1,1,6,10000
1850,1134,370,25,2,0,0,6,1,5,10000
1851,1134,370,25,2,0,0,7,3,1,10000
1852,1134,663,2,0,0,0,8,1,3,10000
1853,1134,663,3,0,0,0,8,2,2,10000
1854,1134,663,-1,0,0,0,8,3,5,10000
