id,body_motion,body_motion_type,body_motion_path_segment,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
1096009,udekumi06,3,1,2,CloseE,0,1,EarC,,0
1096010,pose11,3,1,2,KusyoAL,0,0,EarC,,0
1096011,koshiate02,3,1,2,KusyoAL,0,0,EarC,,0
1096012,shy10,3,1,2,CloseA,0,1,EarC,,0
1096013,shy02,3,1,2,KusyoCL,0,1,EarC,,0
1096014,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1096015,surprise12,3,1,2,OdorokiC,0,0,EarC,,0
1096016,point19,3,1,2,DoyaA,0,0,EarC,,0
1096017,point12,3,1,2,DoyaA,0,0,EarC,,0
1096018,udekumi05,3,1,2,FutuA,0,0,EarC,,0
1096019,koshiate01,3,1,2,KomariA,0,0,EarC,,0
1096020,hello03,3,1,2,WaraiA,0,0,EarC,,0
1096021,sorry04,3,1,2,CloseE,0,1,EarC,,0
1096022,sorry05,3,1,2,CloseA,0,1,EarC,,0
1096800,koshiate02,3,1,2,WaraiC,0,0,EarC,,0
1096801,koshiate02,3,1,2,DoyaA,0,0,EarC,,0
1096802,think01,3,1,2,FutuA,0,0,EarC,,0
1096803,muneate09,3,1,2,DoyaA,0,0,EarC,,0
1096804,think01,3,1,2,FutuA,0,1,EarC,,0
1096805,point12,3,1,2,IkariA,0,0,EarC,,0
1096806,think09,3,1,2,WaraiA,0,1,EarC,,0
1096807,fight06,3,1,2,WaraiA,0,0,EarC,,0
1096808,fight06,3,1,2,WaraiC,0,0,EarC,,0
1096809,udekumi05,3,1,2,CloseA,0,0,EarC,,0
1096810,udekumi05,3,1,2,FutuC,0,0,EarC,,0
1096811,sleep06,3,1,2,CloseC,0,0,EarC,,0
1096812,laugh21,3,1,2,WaraiC,0,0,EarC,,0
1096813,ikaku01,3,1,2,DoyaA,0,0,EarC,,0
1096814,koshiate02,3,1,2,FutuC,0,0,EarC,,0
1096815,pose11,3,1,2,FutuC,0,0,EarC,,0
1096816,udekumi05,3,1,2,CloseC,0,0,EarC,,0
1096817,think09,3,1,2,KomariA,0,1,EarC,,0
1096818,think01,3,1,2,CloseC,0,1,EarC,,0
1096819,udekumi06,3,1,2,IkariA,0,0,EarC,,0
1096820,mot03,2,1,2,IkariA,0,1,EarC,,0
1096821,mot03,2,1,2,DoyaA,0,1,EarC,,0
1096822,koshiate06,3,1,2,DoyaA,0,0,EarC,,0
1096823,gatts06,3,1,2,DoyaA,0,0,EarC,,0
1096824,ikaku03,3,1,2,IkariA,0,0,EarC,,0
1096825,koshiate06,3,1,2,IkariA,0,0,EarC,,0
1096826,koshiate02,3,1,2,IkariA,0,0,EarC,,0
1096827,koshiate06,3,1,2,WaraiA,0,0,EarC,,0
1096828,think01,3,1,2,CloseA,0,0,EarC,,0
1096829,think09,3,1,2,FutuC,0,1,EarC,,0
1096830,shake02,3,1,2,KanasiA,0,1,EarC,,0
1096831,ikaku04,3,1,2,FutuA,0,0,EarC,,0
1096832,point12_mirror,3,1,2,DoyaA,0,0,EarC,,0
1096833,shock05,3,1,2,KomariC,0,1,EarC,,0
1096834,shock02,3,1,2,KomariC,0,1,EarC,,0
1096835,pose11,3,1,2,KusyoEL,0,0,EarC,,0
1096836,ikaku01,3,1,2,IkariA,0,0,EarC,,0
1096837,gatts06,3,1,2,WaraiA,0,0,EarC,,0
1096838,gatts06,3,1,2,IkariA,0,0,EarC,,0
1096839,laugh21,3,1,2,DoyaA,0,0,EarC,,0
1096840,pose11,3,1,2,CloseC,0,0,EarC,,0
1096841,ikaku04,3,1,2,IkariA,0,0,EarC,,0
1096842,koshiate02,3,1,2,CloseA,0,0,EarC,,0
1096843,think01,3,1,2,CloseA,0,1,EarC,,0
1096844,koshiate10,3,1,2,WaraiA,0,0,EarC,,0
1096845,koshiate10,3,1,2,WaraiC,0,0,EarC,,0
1096846,homestand15,3,1,2,CloseA,0,0,EarC,,0
1097000,kuchiate04,3,1,2,DereA,0,0,EarC,,0
1097001,sad03,3,1,2,KusyoEL,0,0,EarC,,0
1097002,sad01,3,1,2,IkariA,0,1,EarC,,0
1097003,sad02,3,1,2,KanasiA,0,1,EarC,,0
1097004,tekumi03,3,1,2,KanasiC,0,1,EarC,,0
1097005,laugh20,3,1,2,DereA,0,1,EarC,,0
1097006,laugh19,3,1,2,WaraiC,0,1,EarC,,0
1097007,kuchiate04,3,1,2,KomariA,0,1,EarC,,0
1097008,think06,3,1,2,KanasiA,0,1,EarC,,0
1097009,tekumi01,3,1,2,KusyoAL,0,0,EarC,,0
1097010,muneate06,3,1,2,KusyoEL,0,0,EarC,,0
1097011,laugh03,3,1,2,DereA,0,1,EarC,,0
1097012,shy13,3,1,2,KanasiC,0,1,EarC,,0
1097013,guard02,3,1,2,KomariA,0,0,EarC,,0
1097014,muneate06,3,1,2,DereA,0,0,EarC,,0
1097015,homestand03,3,1,2,KomariA,0,0,EarC,,0
1097016,bow13,3,1,2,CloseA,0,1,EarC,,0
1097017,pain13,3,1,2,KanasiC,0,1,EarC,,0
1097018,bow13,3,1,2,CloseE,0,1,EarC,,0
1097019,hope03,3,1,2,CloseC,0,1,EarC,,0
1097800,muneate10,3,1,2,CloseA,0,1,EarC,,0
1097801,muneate10,3,1,2,DereA,0,1,EarC,,0
1097802,kuchiate04,3,1,2,CloseA,0,0,EarC,,0
1097803,homestand03,3,1,2,FutuA,0,0,EarC,,0
1097804,tekumi01,3,1,2,KomariA,0,0,EarC,,0
1097805,tekumi01,3,1,2,FutuC,0,0,EarC,,0
1097806,kuchiate04,3,1,2,FutuA,0,0,EarC,,0
1097807,homestand03,3,1,2,DereA,0,0,EarC,,0
1097808,laugh20,3,1,2,CloseA,0,0,EarC,,0
1097809,tekumi01,3,1,2,DereA,0,0,EarC,,0
1097810,homestand03,3,1,2,CloseA,0,0,EarC,,0
1097811,laugh20,3,1,2,FutuA,0,0,EarC,,0
1097812,tekumi01,3,1,2,FutuA,0,0,EarC,,0
1097813,homestand03,3,1,2,KusyoEL,0,0,EarC,,0
1097814,bow13,3,1,2,CloseC,0,1,EarC,,0
1097815,kuchiate04,3,1,2,FutuC,0,1,EarC,,0
1097816,homestand03,3,1,2,FutuC,0,0,EarC,,0
1097817,homestand03,3,1,2,CloseC,0,0,EarC,,0
1097818,mot04,2,1,2,KusyoEL,0,1,EarC,,0
1097819,kuchiate04,3,1,2,CloseC,0,1,EarC,,0
1097820,tekumi03,3,1,2,KanasiC,0,0,EarC,,0
1097821,sad03,3,1,2,KanasiC,0,1,EarC,,0
1097822,sad03,3,1,2,CloseC,0,1,EarC,,0
1097823,mot04,2,1,2,KanasiC,0,1,EarC,,0
1097824,muneate10,3,1,2,KanasiC,0,1,EarC,,0
1097825,muneate10,3,1,2,KanasiA,0,0,EarC,,0
1097826,muneate03,3,1,2,FutuA,0,0,EarC,,0
1097827,muneate03,3,1,2,FutuC,0,0,EarC,,0
1097828,muneate02,3,1,2,FutuA,0,0,EarC,,0
1097829,muneate02,3,1,2,DereA,0,0,EarC,,0
1097830,sad02,3,1,2,CloseE,0,1,EarC,,0
1097831,tekumi03,3,1,2,FutuC,0,1,EarC,,0
1097832,magic01,3,1,2,FutuA,0,0,EarC,,0
1097833,laugh20,3,1,2,DereA,0,0,EarC,,0
1097834,muneate02,3,1,2,CloseA,0,0,EarC,,0
1097835,tekumi01,3,1,2,KusyoEL,0,0,EarC,,0
1097836,sad03,3,1,2,CloseE,0,1,EarC,,0
1097837,muneate02,3,1,2,FutuC,0,0,EarC,,0
1097838,sad02,3,1,2,KanasiA,0,0,EarC,,0
1097839,sad02,3,1,2,IkariA,0,0,EarC,,0
1097840,muneate03,3,1,2,DereA,0,0,EarC,,0
1097841,tekumi01,3,1,2,CloseC,0,0,EarC,,0
1097842,muneate06_mirror,3,1,2,KomariC,0,0,EarC,,0
1097843,mot02,2,1,2,KanasiC,0,1,EarC,,0
1098000,homestand12,3,1,2,FutuA,0,0,EarC,,0
1098001,peace01,3,1,2,WaraiC,0,0,EarC,,0
1098002,angry09,3,1,2,IkariA,0,0,EarC,,0
1098003,angry13,3,1,2,IkariC,0,0,EarC,,0
1098004,sad02,3,1,2,KanasiA,0,1,EarC,,0
1098005,kuchiate04,3,1,2,WaraiC,0,0,EarC,,0
1098006,laugh04,3,1,2,WaraiC,0,0,EarC,,0
1098007,shock09,3,1,2,KomariC,0,1,EarC,,0
1098008,udekumi02,3,1,2,KusyoAL,0,0,EarC,,0
1098009,shy02,3,1,2,KusyoCL,0,1,EarC,,0
1098010,shy05,3,1,2,KusyoAL,0,1,EarC,,0
1098011,shy01,3,1,2,DereA,0,1,EarC,,0
1098012,guard04,3,1,2,OdorokiA,0,0,EarC,,0
1098013,surprise01,3,1,2,OdorokiC,0,1,EarC,,0
1098014,koshiate10,3,1,2,WaraiA,0,0,EarC,,0
1098015,akire05,3,1,2,KomariA,0,1,EarC,,0
1098016,hello05,3,1,2,FutuA,0,0,EarC,,0
1098017,hope02,3,1,2,KomariA,0,0,EarC,,0
1098018,idea01,3,1,2,WaraiC,0,0,EarC,,0
1098800,peace02_mirror,3,1,2,WaraiC,0,0,EarC,,0
1098801,fight04,3,1,2,WaraiA,0,0,EarC,,0
1098802,fight01,3,1,2,WaraiA,0,0,EarC,,0
1098803,advice03,3,1,2,WaraiA,0,0,EarC,,0
1098804,advice04,3,1,2,FutuA,0,0,EarC,,0
1098805,think09,3,1,2,FutuA,0,1,EarC,,0
1098806,hope01,3,1,2,WaraiC,0,0,EarC,,0
1098807,think03,3,1,2,WaraiA,0,1,EarC,,0
1098808,joy01,3,1,2,WaraiA,0,0,EarC,,0
1098809,idea02,3,1,2,WaraiC,0,0,EarC,,0
1098810,peace01,3,1,2,WaraiA,0,0,EarC,,0
1098811,oh11,3,1,2,WaraiC,0,0,EarC,,0
1098812,shock04,3,1,2,KomariC,0,1,EarC,,0
1098813,joy01,3,1,2,WaraiC,0,0,EarC,,0
1098814,fight04,3,1,2,DoyaA,0,0,EarC,,0
1098815,think03,3,1,2,KomariA,0,0,EarC,,0
1098816,point05,3,1,2,FutuA,0,1,EarC,,0
1098817,think03_mirror,3,1,2,KomariA,0,1,EarC,,0
1098818,muneate02,3,1,2,FutuA,0,0,EarC,,0
1098819,think06,3,1,2,IkariA,0,1,EarC,,0
1098820,fight01,3,1,2,DoyaA,0,0,EarC,,0
1098821,fight04,3,1,2,IkariA,0,0,EarC,,0
1098822,fight01,3,1,2,IkariA,0,0,EarC,,0
1098823,see04,3,1,2,WaraiA,0,1,EarC,,0
1098824,advice04,3,1,2,WaraiC,0,0,EarC,,0
1098825,koshiate10,3,1,2,WaraiC,0,0,EarC,,0
1098826,good02,3,1,2,WaraiC,0,0,EarC,,0
1098827,think03,3,1,2,OdorokiA,0,1,EarC,,0
1098828,advice04,3,1,2,WaraiA,0,0,EarC,,0
1098829,joy01,3,1,2,WaraiA,0,0,EarC,,0
1098830,fight01,3,1,2,WaraiC,0,0,EarC,,0
1098831,muneate03,3,1,2,WaraiA,0,0,EarC,,0
1098832,homestand12,3,1,2,WaraiA,0,0,EarC,,0
1098833,shy01,3,1,2,DereA,0,0,EarC,,0
1098834,fight11,3,1,2,WaraiA,0,0,EarC,,0
1098835,homestand12,3,1,2,WaraiC,0,0,EarC,,0
1098836,point03,3,1,2,WaraiA,0,0,EarC,,0
1098837,hello05,3,1,2,WaraiC,0,0,EarC,,0
1098838,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1098839,advice01,3,1,2,WaraiA,0,0,EarC,,0
1098840,advice01,3,1,2,WaraiC,0,0,EarC,,0
1098841,muneate02,3,1,2,CloseA,0,0,EarC,,0
1098842,idea02,3,1,2,WaraiA,0,0,EarC,,0
1098843,advice03,3,1,2,CloseA,0,0,EarC,,0
1098844,idea02,3,1,2,FutuC,0,0,EarC,,0
1098845,muneate03,3,1,2,CloseA,0,0,EarC,,0
1098846,mot03,2,1,2,WaraiA,0,1,EarC,,0
1098847,mot03,2,1,2,KomariA,0,1,EarC,,0
1098848,mot03,2,1,2,FutuC,0,1,EarC,,0
1098849,hope01,3,1,2,CloseA,0,0,EarC,,0
1098850,fight12,3,1,2,WaraiA,0,0,EarC,,0
1098851,hope01,3,1,2,WaraiA,0,0,EarC,,0
1098852,homestand12,3,1,2,FutuC,0,0,EarC,,0
1099000,idea02,3,1,2,WaraiA,0,0,EarC,,0
1099001,hope07,3,1,2,WaraiC,0,0,EarC,,0
1099002,angry09,3,1,2,IkariA,0,0,EarC,,0
1099003,angry13,3,1,2,IkariC,0,0,EarC,,0
1099004,sad03,3,1,2,KanasiC,0,1,EarC,,0
1099005,kuchiate05,3,1,2,WaraiC,0,0,EarC,,0
1099006,laugh02,3,1,2,WaraiC,0,1,EarC,,0
1099007,think06,3,1,2,IkariA,0,1,EarC,,0
1099008,shy03,3,1,2,KusyoAL,0,1,EarC,,0
1099009,shy06,3,1,2,KusyoAL,0,1,EarC,,0
1099010,shy01,3,1,2,KusyoAL,0,1,EarC,,0
1099011,guard03,3,1,2,KomariC,0,0,EarC,,0
1099012,surprise01,3,1,2,OdorokiC,0,1,EarC,,0
1099013,udekumi02,3,1,2,JitomeA,0,0,EarC,,0
1099014,fight12,3,1,2,DereA,0,0,EarC,,0
1099015,bow03,3,1,2,WaraiA,0,1,EarC,,0
1099016,bow05,3,1,2,IkariA,0,1,EarC,,0
1099017,idea01,3,1,2,DereA,0,0,EarC,,0
1099800,shy06,3,1,2,KusyoEL,0,0,EarC,,0
1099801,think09,3,1,2,KomariA,0,1,EarC,,0
1099802,hello05,3,1,2,KusyoAL,0,0,EarC,,0
1099803,fight08,3,1,2,DoyaA,0,0,EarC,,0
1099804,near11,3,1,2,KomariC,0,0,EarC,,0
1099805,shock02,3,1,2,KomariC,0,0,EarC,,0
1099806,joke01,3,1,2,IkariA,0,0,EarC,,0
1099807,idea01,3,1,2,FutuA,0,0,EarC,,0
1099808,muneate02,3,1,2,WaraiC,0,0,EarC,,0
1099809,muneate03,3,1,2,WaraiA,0,0,EarC,,0
1099810,hope07,3,1,2,WaraiA,0,0,EarC,,0
1099811,shy01,3,1,2,KomariA,0,1,EarC,,0
1099812,think06,3,1,2,KomariA,0,1,EarC,,0
1099813,hope04,3,1,2,WaraiA,0,1,EarC,,0
1099814,hope04,3,1,2,CloseA,0,1,EarC,,0
1099815,muneate02,3,1,2,CloseA,0,0,EarC,,0
1099816,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1099817,hope04,3,1,2,DoyaA,0,1,EarC,,0
1099818,idea02,3,1,2,WaraiC,0,0,EarC,,0
1099819,fight12,3,1,2,WaraiC,0,0,EarC,,0
1099820,hope04,3,1,2,IkariA,0,1,EarC,,0
1099821,muneate01,3,1,2,KanasiA,0,1,EarC,,0
1099822,hot01,3,1,2,KomariC,0,1,EarC,,0
1099823,muneate02,3,1,2,IkariA,0,0,EarC,,0
1099824,kuchiate04,3,1,2,WaraiC,0,0,EarC,,0
1099825,hope04,3,1,2,DereA,0,1,EarC,,0
1099826,shy01,3,1,2,KusyoEL,0,1,EarC,,0
1099827,think06,3,1,2,FutuC,0,1,EarC,,0
1099828,muneate01,3,1,2,IkariA,0,1,EarC,,0
1099829,think06,3,1,2,IkariA,0,0,EarC,,0
1099830,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1099831,muneate01,3,1,2,CloseA,0,1,EarC,,0
1099832,muneate02,3,1,2,DoyaA,0,0,EarC,,0
1100000,homestand08,3,1,2,DoyaA,0,0,EarC,,0
1100001,tekumi03,3,1,2,KanasiA,0,1,EarC,,0
1100002,muneate10,3,1,2,KanasiC,0,1,EarC,,0
1100003,tekumi06,3,1,2,DereA,0,0,EarC,,0
1100004,laugh09,3,1,2,WaraiC,0,0,EarC,,0
1100005,kuchiate04,3,1,2,OdorokiA,0,0,EarC,,0
1100006,think09,3,1,2,KomariA,0,1,EarC,,0
1100007,tekumi06,3,1,2,KusyoAL,0,0,EarC,,0
1100008,tekumi05,3,1,2,KusyoAL,0,1,EarC,,0
1100009,surprise11,3,1,2,OdorokiA,0,0,EarC,,0
1100010,joy07,3,1,2,WaraiC,0,0,EarC,,0
1100011,clap01,3,1,2,WaraiC,0,0,EarC,,0
1100012,tekumi06,3,1,2,WaraiA,0,0,EarC,,0
1100013,muneate11,3,1,2,IkariA,0,0,EarC,,0
1100014,brush03,3,1,2,DereA,0,1,EarC,,0
1100015,hello05,3,1,2,WaraiA,0,0,EarC,,0
1100016,bow09,3,1,2,IkariA,0,1,EarC,,0
1100017,hope03,3,1,2,FutuA,0,1,EarC,,0
1100800,think09,3,1,2,WaraiA,0,1,EarC,,0
1100801,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1100802,homestand08,3,1,2,WaraiA,0,0,EarC,,0
1100803,quiet02,3,1,2,WaraiC,0,0,EarC,,0
1100804,fight01,3,1,2,IkariA,0,0,EarC,,0
1100805,advice04,3,1,2,WaraiA,0,0,EarC,,0
1100806,think09,3,1,2,FutuC,0,1,EarC,,0
1100807,kuchiate04,3,1,2,WaraiC,0,0,EarC,,0
1100808,tired03,3,1,2,KomariA,0,0,EarC,,0
1100809,tired04,3,1,2,KomariA,0,1,EarC,,0
1100810,punch04_mirror,3,1,1,IkariA,0,0,EarC,,0
1100811,stretch09,3,1,2,WaraiA,0,1,EarC,,0
1100812,tekumi06,3,1,2,KusyoEL,0,0,EarC,,0
1100813,tired03,3,1,2,CloseC,0,1,EarC,,0
1100814,tired03,3,1,2,FutuC,0,0,EarC,,0
1100815,stretch02,3,1,1,CloseE,0,1,EarC,,0
1100816,kuchiate04,3,1,2,KomariA,0,1,EarC,,0
1100817,think09,3,1,2,CloseA,0,1,EarC,,0
1100818,joy07,3,1,2,WaraiA,0,0,EarC,,0
1100819,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1100820,tekumi06,3,1,2,WaraiC,0,0,EarC,,0
1100821,muneate02,3,1,2,DoyaA,0,0,EarC,,0
1100822,yell03,3,1,2,FutuA,0,0,EarC,,0
1100823,laugh09,3,1,2,OdorokiA,0,0,EarC,,0
1100824,guard04,3,1,2,OdorokiA,0,0,EarC,,0
1100825,tekumi06,3,1,2,FutuC,0,0,EarC,,0
1100826,idea02,3,1,2,WaraiC,0,0,EarC,,0
1100827,fight01,3,1,2,WaraiA,0,0,EarC,,0
1100828,idea02,3,1,2,WaraiA,0,0,EarC,,0
1100829,think03,3,1,2,OdorokiA,0,1,EarC,,0
1100830,homestand08,3,1,2,WaraiC,0,0,EarC,,0
1100831,tired03,3,1,2,KusyoEL,0,0,EarC,,0
1100832,fight09,3,1,2,WaraiA,0,0,EarC,,0
1100833,hungry01,3,1,2,FutuC,0,1,EarC,,0
1100834,muneate03,3,1,2,WaraiC,0,0,EarC,,0
1100835,muneate02,3,1,2,CloseA,0,0,EarC,,0
1100836,think03,3,1,2,FutuA,0,1,EarC,,0
1100837,check06,3,1,1,KusyoEL,0,1,EarC,,0
1100838,think09,3,1,2,CloseA,0,1,EarC,,0
1100839,joy07,3,1,2,CloseA,0,0,EarC,,0
1102000,gatts04,3,1,2,WaraiA,0,0,EarC,,0
1102001,opera03,3,1,2,CloseA,0,1,EarC,,0
1102002,udekumi01,3,1,2,IkariA,0,0,EarC,,0
1102003,neckup02,3,1,2,IkariA,0,0,EarC,,0
1102004,muneate01,3,1,2,IkariA,0,0,EarC,,0
1102005,pain06,3,1,2,KanasiC,0,1,EarC,,0
1102006,koshiate01,3,1,2,WaraiA,0,0,EarC,,0
1102007,laugh12,3,1,2,WaraiC,0,1,EarC,,0
1102008,think01,3,1,2,FutuC,0,1,EarC,,0
1102009,shock05,3,1,2,KomariC,0,1,EarC,,0
1102010,koshiate03,3,1,2,KusyoAL,0,0,EarC,,0
1102011,udekumi02,3,1,2,KusyoEL,0,0,EarC,,0
1102012,koshiate03,3,1,2,DereA,0,0,EarC,,0
1102013,pose03,3,1,2,KusyoEL,0,1,EarC,,0
1102014,koshiate01,3,1,2,OdorokiA,0,0,EarC,,0
1102015,surprise02,3,1,2,OdorokiC,0,1,EarC,,0
1102016,opera04,3,1,2,DoyaA,0,1,EarC,,0
1102017,opera06,3,1,2,CloseA,0,1,EarC,,0
1102018,koshiate01,3,1,2,FutuA,0,0,EarC,,0
1102019,akire08,3,1,2,KusyoEL,0,0,EarC,,0
1102020,bow10,3,1,2,DereA,0,0,EarC,,0
1102021,muneate02,3,1,2,FutuA,0,0,EarC,,0
1102022,hope03,3,1,2,CloseC,0,1,EarC,,0
1102800,gatts04,3,1,2,DoyaA,0,0,EarC,,0
1102801,muneate02,3,1,2,CloseA,0,0,EarC,,0
1102802,opera06,3,1,2,DereA,0,1,EarC,,0
1102803,opera04,3,1,2,CloseA,0,1,EarC,,0
1102804,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1102805,muneate02,3,1,2,DereA,0,0,EarC,,0
1102806,opera03_mirror,3,1,2,CloseA,0,1,EarC,,0
1102807,opera06,3,1,2,CloseE,0,1,EarC,,0
1102808,opera06,3,1,2,CloseC,0,1,EarC,,0
1102809,koshiate03,3,1,2,KanasiA,0,0,EarC,,0
1102810,koshiate03,3,1,2,CloseC,0,0,EarC,,0
1102811,koshiate03,3,1,2,FutuC,0,0,EarC,,0
1102812,muneate01,3,1,2,CloseE,0,0,EarC,,0
1102813,muneate02,3,1,2,KusyoEL,0,0,EarC,,0
1102814,muneate02,3,1,2,KanasiA,0,0,EarC,,0
1102815,opera04_mirror,3,1,2,DoyaA,0,1,EarC,,0
1102816,opera06,3,1,2,DoyaA,0,1,EarC,,0
1102817,koshiate01,3,1,2,WaraiC,0,0,EarC,,0
1102818,udekumi01,3,1,2,CloseC,0,0,EarC,,0
1102819,udekumi01,3,1,2,FutuC,0,0,EarC,,0
1102820,koshiate01,3,1,2,FutuC,0,0,EarC,,0
1102821,muneate02,3,1,2,FutuC,0,0,EarC,,0
1102822,muneate02,3,1,2,IkariA,0,0,EarC,,0
1102823,bow10_mirror,3,1,2,DereA,0,0,EarC,,0
1102824,quiet03,3,1,2,DereA,0,0,EarC,,0
1102825,think01,3,1,2,FutuA,0,0,EarC,,0
1102826,think01,3,1,2,FutuC,0,0,EarC,,0
1102827,clap08,3,1,2,WaraiA,0,0,EarC,,0
1102828,koshiate01,3,1,2,IkariA,0,0,EarC,,0
1102829,think01,3,1,2,DereA,0,0,EarC,,0
1102830,think01,3,1,2,DereA,0,1,EarC,,0
1102831,koshiate01,3,1,2,CloseA,0,0,EarC,,0
1102832,opera04,3,1,2,IkariA,0,1,EarC,,0
1102833,advice03,3,1,2,FutuA,0,0,EarC,,0
1102834,udekumi02,3,1,2,FutuA,0,0,EarC,,0
1102835,udekumi02,3,1,2,CloseA,0,0,EarC,,0
1102836,opera06,3,1,2,WaraiC,0,1,EarC,,0
1102837,opera06,3,1,2,WaraiA,0,1,EarC,,0
1102838,think01,3,1,2,CloseA,0,0,EarC,,0
1102839,koshiate03,3,1,2,FutuA,0,0,EarC,,0
1102840,koshiate03,3,1,2,CloseA,0,0,EarC,,0
1102841,akire08,3,1,2,KusyoEL,0,1,EarC,,0
1103000,homestand05,3,1,2,FutuA,0,0,EarC,,0
1103001,idea02,3,1,2,WaraiA,0,0,EarC,,0
1103002,udekumi01,3,1,2,IkariA,0,0,EarC,,0
1103003,angry13,3,1,2,IkariC,0,0,EarC,,0
1103004,think05,3,1,2,IkariA,0,0,EarC,,0
1103005,kuchiate05,3,1,2,WaraiC,0,1,EarC,,0
1103006,kuchiate01,3,1,2,WaraiC,0,1,EarC,,0
1103007,think08,3,1,2,CloseE,0,1,EarC,,0
1103008,udekumi02,3,1,2,KusyoAL,0,0,EarC,,0
1103009,koshiate03,3,1,2,KusyoEL,0,0,EarC,,0
1103010,koshiate10,3,1,2,CloseA,0,1,EarC,,0
1103011,surprise02,3,1,2,KomariC,0,0,EarC,,0
1103012,surprise05,3,1,2,OdorokiC,0,0,EarC,,0
1103013,homestand12,3,1,2,DoyaA,0,0,EarC,,0
1103014,fight01,3,1,2,IkariA,0,0,EarC,,0
1103015,koshiate05,3,1,2,FutuA,0,0,EarC,,0
1103016,homestand11,3,1,2,FutuC,0,0,EarC,,0
1103017,pain06,3,1,2,CloseE,0,1,EarC,,0
1103018,koshiate01,3,1,2,FutuA,0,0,EarC,,0
1103019,bow05,3,1,2,CloseC,0,1,EarC,,0
1103020,hope03,3,1,2,CloseA,0,1,EarC,,0
1103800,think08,3,1,2,IkariA,0,0,EarC,,0
1103801,homestand11_mirror,3,1,2,FutuC,0,0,EarC,,0
1103802,koshiate05,3,1,2,DoyaA,0,0,EarC,,0
1103803,koshiate05,3,1,2,WaraiA,0,0,EarC,,0
1103804,sad02,3,1,2,CloseE,0,1,EarC,,0
1103805,think08,3,1,2,DoyaA,0,0,EarC,,0
1103806,tired04,3,1,2,KomariA,0,1,EarC,,0
1103807,tired04,3,1,2,CloseE,0,1,EarC,,0
1103808,idea02,3,1,2,WaraiC,0,0,EarC,,0
1103809,tired03,3,1,2,KusyoEL,0,0,EarC,,0
1103810,think05,3,1,2,IkariA,0,1,EarC,,0
1103811,fight06,3,1,2,KusyoEL,0,0,EarC,,0
1103812,sad02,3,1,2,KanasiA,0,1,EarC,,0
1103813,homestand05,3,1,2,CloseA,0,0,EarC,,0
1103814,think08,3,1,2,WaraiA,0,0,EarC,,0
1103815,sleep06,3,1,2,CloseE,0,1,EarC,,0
1103816,tekumi01,3,1,2,KusyoAL,0,0,EarC,,0
1103817,mot03,2,1,2,WinkL,0,0,EarC,,0
1103818,homestand12,3,1,2,WaraiA,0,0,EarC,,0
1103819,homestand12,3,1,2,KusyoEL,0,0,EarC,,0
1103820,gatts05,3,1,2,WaraiA,0,0,EarC,,0
1103821,cry03,3,1,2,KanasiC,0,0,EarC,,0
1103822,guard02,3,1,2,WaraiC,0,0,EarC,,0
1103823,gatts15,3,1,2,WaraiA,0,0,EarC,,0
1103824,oh15,3,1,2,DoyaA,0,0,EarC,,0
1103825,shock05_mirror,3,1,2,KomariC,0,0,EarC,,0
1103826,budo06,3,1,2,IkariA,0,0,EarC,,0
1103827,koshiate05,3,1,2,WinkL,0,0,EarC,,0
1103828,koshiate05,3,1,2,WaraiC,0,0,EarC,,0
1103829,joy19,3,1,2,KusyoEL,0,0,EarC,,0
1103830,koshiate10,3,1,2,WaraiA,0,1,EarC,,0
1103831,fight04,3,1,2,CloseE,0,0,EarC,,0
1103832,tired04,3,1,2,IkariA,0,0,EarC,,0
1104000,gatts02,3,1,2,DoyaA,0,0,EarC,,0
1104001,koshiate04,3,1,2,IkariA,0,0,EarC,,0
1104002,muneate01,3,1,2,IkariA,0,1,EarC,,0
1104003,udekumi01,3,1,2,WaraiA,0,0,EarC,,0
1104004,koshiate02,3,1,2,WaraiC,0,0,EarC,,0
1104005,think09,3,1,2,KomariA,0,1,EarC,,0
1104006,shock01,3,1,2,KomariC,0,1,EarC,,0
1104007,pose11,3,1,2,KusyoAL,0,0,EarC,,0
1104008,koshiate01,3,1,2,KusyoEL,0,0,EarC,,0
1104009,shy10,3,1,2,CloseA,0,0,EarC,,0
1104010,shy02,3,1,2,KusyoAL,0,1,EarC,,0
1104011,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1104012,surprise12,3,1,2,KomariC,0,0,EarC,,0
1104013,oh12,3,1,2,WaraiC,0,1,EarC,,0
1104014,udekumi05,3,1,2,WaraiA,0,0,EarC,,0
1104015,udekumi02,3,1,2,JitomeA,0,0,EarC,,0
1104016,hello07,3,1,2,WaraiA,0,0,EarC,,0
1104017,sorry04,3,1,2,CloseE,0,1,EarC,,0
1104018,hope03,3,1,2,CloseC,0,1,EarC,,0
1104800,think09,3,1,2,FutuA,0,1,EarC,,0
