id,npc_group_id,chara_id,mob_id,race_dress_id,cutin_flag,use_replacing,replace_npc_id,replace_midboss_id,replace_boss_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id_1,skill_set_id_2,skill_set_id_3
2392,683201,1,8149,8,0,0,0,0,0,1170,585,930,520,1247,6,7,7,6,7,5,4,3,7,1,77200001,77200002,0
2393,683201,1,8415,11,0,0,0,0,0,833,740,1100,920,905,6,7,5,1,7,5,4,3,7,1,77200003,77200004,0
2394,683201,1,8056,12,0,0,0,0,0,1099,690,1205,496,1002,7,7,6,1,7,5,4,3,7,1,77200005,77200006,0
2395,683201,1,8049,12,0,0,0,0,0,1107,803,1144,939,504,6,7,5,1,7,5,4,3,7,1,77200007,77200008,0
2396,683201,1,8064,11,0,0,0,0,0,680,1127,675,839,1177,6,7,5,2,5,7,5,4,7,1,77201001,77201002,0
2397,683201,1,8197,11,0,0,0,0,0,1038,868,1123,980,488,6,7,7,6,5,7,5,4,7,1,77201003,77201004,0
2398,683201,1,8158,12,0,0,0,0,0,912,1091,1037,615,842,6,7,7,6,5,7,5,4,7,1,77201005,77201006,0
2399,683201,1,8164,8,0,0,0,0,0,1162,788,978,894,676,6,7,7,6,5,7,5,4,7,1,77201007,77201008,0
2400,683201,1,8257,8,0,0,0,0,0,1146,839,935,1151,426,6,7,7,6,4,5,7,5,7,1,77202001,77202002,0
2401,683201,1,8435,8,0,0,0,0,0,1174,1174,872,589,687,6,7,5,2,4,5,7,5,7,1,77202003,77202004,0
2402,683201,1,8092,11,0,0,0,0,0,959,907,1112,823,696,7,7,6,2,4,5,7,5,7,1,77202005,77202006,0
2403,683201,1,8044,8,0,0,0,0,0,1021,494,788,1111,1083,6,7,2,1,3,4,5,7,7,1,77203001,77203002,0
2404,683201,1,8455,8,0,0,0,0,0,933,648,1099,1034,784,6,7,5,2,3,4,5,7,7,1,77203003,77203004,0
2405,683201,1,8119,8,0,0,0,0,0,793,931,1048,660,1065,7,7,6,2,3,4,5,7,7,1,77203005,77203006,0
2406,683201,1053,0,105301,1,1,0,0,0,1821,907,1581,1230,1041,7,7,5,1,1,3,7,5,7,4,70720005,70720006,0
2407,683201,1,8429,11,0,1,0,0,0,954,992,1122,903,526,6,7,5,2,5,7,5,4,7,1,77201009,77201010,0
2408,683211,1006,0,100601,1,0,2425,2409,2424,1903,1005,1638,1509,1149,3,7,7,6,2,7,6,4,7,6,70720101,70720102,0
2409,683211,1053,0,105301,2,0,2425,0,0,1821,907,1581,1230,1041,7,7,5,1,1,3,7,5,7,4,70720103,70720104,0
2410,683211,1,8149,8,0,0,0,0,0,1315,715,1136,635,1391,6,7,7,6,7,5,4,3,7,1,77200101,77200102,0
2411,683211,1,8415,11,0,0,0,0,0,1018,905,1272,1125,1106,6,7,5,1,7,5,4,3,7,1,77200103,77200104,0
2412,683211,1,8056,12,0,0,0,0,0,1271,844,1340,606,1212,7,7,6,1,7,5,4,3,7,1,77200105,77200106,0
2413,683211,1,8049,12,0,0,0,0,0,1277,982,1299,1148,616,6,7,5,1,7,5,4,3,7,1,77200107,77200108,0
2414,683211,1,8064,11,0,0,0,0,0,831,1288,825,1026,1319,6,7,5,2,5,7,5,4,7,1,77201101,77201102,0
2415,683211,1,8197,11,0,0,0,0,0,1234,1061,1286,1198,596,6,7,7,6,5,7,5,4,7,1,77201103,77201104,0
2416,683211,1,8158,12,0,0,0,0,0,1115,1266,1233,752,1030,6,7,7,6,5,7,5,4,7,1,77201105,77201106,0
2417,683211,1,8164,8,0,0,0,0,0,1310,963,1195,1093,826,6,7,7,6,5,7,5,4,7,1,77201107,77201108,0
2418,683211,1,8257,8,0,0,0,0,0,1300,1026,1143,1303,521,6,7,7,6,4,5,7,5,7,1,77202101,77202102,0
2419,683211,1,8435,8,0,0,0,0,0,1318,1318,1066,721,840,6,7,5,2,4,5,7,5,7,1,77202103,77202104,0
2420,683211,1,8092,11,0,0,0,0,0,1172,1108,1280,1006,851,7,7,6,2,4,5,7,5,7,1,77202105,77202106,0
2421,683211,1,8044,8,0,0,0,0,0,1224,604,964,1279,1262,6,7,2,1,3,4,5,7,7,1,77203101,77203102,0
2422,683211,1,8455,8,0,0,0,0,0,1140,792,1272,1231,958,6,7,5,2,3,4,5,7,7,1,77203103,77203104,0
2423,683211,1,8119,8,0,0,0,0,0,970,1139,1240,806,1251,7,7,6,2,3,4,5,7,7,1,77203105,77203106,0
2424,683211,1053,0,105301,1,1,0,0,0,1877,933,1679,1387,1177,7,7,5,1,1,3,7,5,7,4,70720105,70720106,0
2425,683211,1,8429,11,0,1,0,0,0,1167,1206,1286,1104,643,6,7,5,2,5,7,5,4,7,1,77201109,77201110,0
2426,683221,1006,0,100601,1,0,2443,2427,2442,1937,1185,1719,1682,1356,3,8,7,6,2,7,6,4,7,6,70720201,70720202,70720203
2427,683221,1053,0,105301,2,0,2443,0,0,1877,933,1679,1387,1177,7,7,5,1,1,3,7,5,7,4,70720204,70720205,0
2428,683221,1,8149,8,0,0,0,0,0,1445,845,1271,751,1535,6,7,7,6,7,5,4,3,7,1,77200201,77200202,0
2429,683221,1,8415,11,0,0,0,0,0,1201,1069,1394,1264,1253,6,7,5,1,7,5,4,3,7,1,77200203,77200204,0
2430,683221,1,8056,12,0,0,0,0,0,1394,997,1474,716,1323,7,7,6,1,7,5,4,3,7,1,77200205,77200206,0
2431,683221,1,8049,12,0,0,0,0,0,1400,1160,1426,1278,728,6,7,5,1,7,5,4,3,7,1,77200207,77200208,0
2432,683221,1,8064,11,0,0,0,0,0,982,1414,975,1206,1450,6,7,5,2,5,7,5,4,7,1,77201201,77201202,0
2433,683221,1,8197,11,0,0,0,0,0,1350,1227,1411,1308,704,6,7,7,6,5,7,5,4,7,1,77201203,77201204,0
2434,683221,1,8158,12,0,0,0,0,0,1259,1388,1349,889,1208,6,7,7,6,5,7,5,4,7,1,77201205,77201206,0
2435,683221,1,8164,8,0,0,0,0,0,1439,1138,1306,1245,977,6,7,7,6,5,7,5,4,7,1,77201207,77201208,0
2436,683221,1,8257,8,0,0,0,0,0,1428,1206,1275,1431,616,6,7,7,6,4,5,7,5,7,1,77202201,77202202,0
2437,683221,1,8435,8,0,0,0,0,0,1448,1448,1230,852,992,6,7,5,2,4,5,7,5,7,1,77202203,77202204,0
2438,683221,1,8092,11,0,0,0,0,0,1293,1255,1403,1189,1006,7,7,6,2,4,5,7,5,7,1,77202205,77202206,0
2439,683221,1,8044,8,0,0,0,0,0,1337,713,1139,1403,1382,6,7,2,1,3,4,5,7,7,1,77203201,77203202,0
2440,683221,1,8455,8,0,0,0,0,0,1274,936,1394,1346,1132,6,7,5,2,3,4,5,7,7,1,77203203,77203204,0
2441,683221,1,8119,8,0,0,0,0,0,1146,1273,1357,953,1369,7,7,6,2,3,4,5,7,7,1,77203205,77203206,0
2442,683221,1053,0,105301,1,1,0,0,0,1930,1058,1738,1662,1303,7,8,5,1,1,3,7,5,7,4,70720206,70720207,70720208
2443,683221,1,8429,11,0,1,0,0,0,1289,1316,1410,1252,760,6,7,5,2,5,7,5,4,7,1,77201209,77201210,0
2444,683301,1069,0,106901,1,0,2462,2445,2461,1776,1320,1242,1335,1087,3,7,7,3,6,7,2,1,7,1,70730001,70730002,0
2445,683301,1071,0,107101,2,0,2462,0,0,1671,1283,1156,1212,852,3,6,7,4,5,7,4,1,7,2,70730003,70730004,0
2446,683301,1072,0,107201,3,0,2462,0,0,1640,1086,1090,1122,840,1,6,7,3,2,6,7,1,7,3,70730005,70730006,0
2447,683301,1,8145,11,0,0,0,0,0,941,917,864,923,852,5,5,7,5,7,5,4,3,7,1,77300001,77300002,0
2448,683301,1,8148,12,0,0,0,0,0,922,839,1039,922,776,5,5,7,5,7,5,4,3,7,1,77300003,77300004,0
2449,683301,1,8323,8,0,0,0,0,0,782,588,1073,1196,859,1,1,7,6,7,5,4,3,7,1,77300005,77300006,0
2450,683301,1,8137,12,0,0,0,0,0,896,902,928,1192,580,6,6,7,6,7,5,4,3,7,1,77300007,77300008,0
2451,683301,1,8475,12,0,0,0,0,0,753,952,860,1146,786,5,5,7,5,5,7,5,4,7,1,77301001,77301002,0
2452,683301,1,8172,8,0,0,0,0,0,1233,1259,710,585,619,5,5,7,5,5,7,5,4,7,1,77301003,77301004,0
2453,683301,1,8062,8,0,0,0,0,0,1031,655,912,977,923,7,7,7,1,5,7,5,4,7,1,77301005,77301006,0
2454,683301,1,8212,12,0,0,0,0,0,1349,737,920,672,672,6,6,7,6,4,5,7,5,7,1,77302001,77302002,0
2455,683301,1,8247,11,0,0,0,0,0,1004,866,1045,1050,532,5,5,7,5,4,5,7,5,7,1,77302003,77302004,0
2456,683301,1,8256,11,0,0,0,0,0,1027,735,1121,1069,546,5,5,7,5,4,5,7,5,7,1,77302005,77302006,0
2457,683301,1,8229,8,0,0,0,0,0,1011,944,1119,750,674,5,5,7,5,4,5,7,5,7,1,77302007,77302008,0
2458,683301,1,8125,12,0,0,0,0,0,842,1193,1049,471,943,7,7,7,2,3,4,5,7,7,1,77303001,77303002,0
2459,683301,1,8122,8,0,0,0,0,0,1064,711,1078,483,1163,7,7,7,2,3,4,5,7,7,1,77303003,77303004,0
2460,683301,1,8289,12,0,0,0,0,0,777,579,981,1054,1106,5,5,7,5,3,4,5,7,7,1,77303005,77303006,0
2461,683301,1071,0,107101,1,1,0,0,0,1758,1326,1259,1320,1086,3,6,7,4,5,7,4,1,7,2,70730007,70730008,0
2462,683301,1,8199,11,0,1,0,0,0,1125,1221,1050,567,513,5,5,7,5,5,7,5,4,7,1,77301007,77301008,0
2463,683311,1069,0,106901,1,0,2481,2464,2480,1848,1361,1348,1535,1248,3,7,7,3,6,7,2,1,7,1,70730101,70730102,70730103
2464,683311,1071,0,107101,2,0,2481,0,0,1758,1326,1259,1320,1086,3,6,7,4,5,7,4,1,7,2,70730104,70730105,0
2465,683311,1072,0,107201,3,0,2481,0,0,1730,1249,1259,1351,1028,1,6,7,3,2,6,7,1,7,3,70730106,70730107,0
2466,683311,1,8145,11,0,0,0,0,0,1150,1121,1056,1128,1042,5,5,7,5,7,5,4,3,7,1,77300101,77300102,0
2467,683311,1,8148,12,0,0,0,0,0,1127,1025,1235,1127,948,5,5,7,5,7,5,4,3,7,1,77300103,77300104,0
2468,683311,1,8323,8,0,0,0,0,0,956,718,1256,1331,1050,1,1,7,6,7,5,4,3,7,1,77300105,77300106,0
2469,683311,1,8137,12,0,0,0,0,0,1096,1102,1134,1328,709,6,6,7,6,7,5,4,3,7,1,77300107,77300108,0
2470,683311,1,8475,12,0,0,0,0,0,921,1164,1051,1300,960,5,5,7,5,5,7,5,4,7,1,77301101,77301102,0
2471,683311,1,8172,8,0,0,0,0,0,1374,1405,868,715,756,5,5,7,5,5,7,5,4,7,1,77301103,77301104,0
2472,683311,1,8062,8,0,0,0,0,0,1230,800,1115,1194,1128,7,7,7,1,5,7,5,4,7,1,77301105,77301106,0
2473,683311,1,8212,12,0,0,0,0,0,1515,901,1124,821,821,6,6,7,6,4,5,7,5,7,1,77302101,77302102,0
2474,683311,1,8247,11,0,0,0,0,0,1213,1059,1239,1241,650,5,5,7,5,4,5,7,5,7,1,77302103,77302104,0
2475,683311,1,8256,11,0,0,0,0,0,1227,898,1285,1253,668,5,5,7,5,4,5,7,5,7,1,77302105,77302106,0
2476,683311,1,8229,8,0,0,0,0,0,1218,1153,1284,917,824,5,5,7,5,4,5,7,5,7,1,77302107,77302108,0
2477,683311,1,8125,12,0,0,0,0,0,1029,1329,1241,576,1152,7,7,7,2,3,4,5,7,7,1,77303101,77303102,0
2478,683311,1,8122,8,0,0,0,0,0,1250,869,1258,590,1310,7,7,7,2,3,4,5,7,7,1,77303103,77303104,0
2479,683311,1,8289,12,0,0,0,0,0,950,708,1199,1244,1276,5,5,7,5,3,4,5,7,7,1,77303105,77303106,0
2480,683311,1071,0,107101,1,1,0,0,0,1845,1369,1340,1428,1260,3,6,7,4,5,7,4,1,7,2,70730108,70730109,70730110
2481,683311,1,8199,11,0,1,0,0,0,1287,1359,1242,693,627,5,5,7,5,5,7,5,4,7,1,77301107,77301108,0
2482,683321,1069,0,106901,1,0,2500,2483,2499,1940,1688,1374,1652,1343,3,7,8,3,6,7,2,1,7,1,70730201,70730202,70730203
2483,683321,1071,0,107101,2,0,2500,0,0,1845,1369,1340,1428,1260,3,6,7,4,5,7,4,1,7,2,70730204,70730205,70730206
2484,683321,1072,0,107201,3,0,2500,0,0,1820,1355,1373,1541,1208,1,6,7,3,2,6,7,1,7,3,70730207,70730208,0
2485,683321,1,8145,11,0,0,0,0,0,1279,1262,1224,1267,1215,5,5,7,5,7,5,4,3,7,1,77300201,77300202,0
2486,683321,1,8148,12,0,0,0,0,0,1266,1205,1350,1266,1121,5,5,7,5,7,5,4,3,7,1,77300203,77300204,0
2487,683321,1,8323,8,0,0,0,0,0,1130,849,1375,1464,1220,1,1,7,6,7,5,4,3,7,1,77300205,77300206,0
2488,683321,1,8137,12,0,0,0,0,0,1247,1251,1270,1461,838,6,6,7,6,7,5,4,3,7,1,77300207,77300208,0
2489,683321,1,8475,12,0,0,0,0,0,1088,1288,1221,1428,1135,5,5,7,5,5,7,5,4,7,1,77301201,77301202,0
2490,683321,1,8172,8,0,0,0,0,0,1515,1552,1025,845,894,5,5,7,5,5,7,5,4,7,1,77301203,77301204,0
2491,683321,1,8062,8,0,0,0,0,0,1344,946,1259,1305,1267,7,7,7,1,5,7,5,4,7,1,77301205,77301206,0
2492,683321,1,8212,12,0,0,0,0,0,1681,1064,1264,971,971,6,6,7,6,4,5,7,5,7,1,77302201,77302202,0
2493,683321,1,8247,11,0,0,0,0,0,1325,1226,1355,1358,768,5,5,7,5,4,5,7,5,7,1,77302203,77302204,0
2494,683321,1,8256,11,0,0,0,0,0,1341,1061,1409,1372,789,5,5,7,5,4,5,7,5,7,1,77302205,77302206,0
2495,683321,1,8229,8,0,0,0,0,0,1330,1281,1408,1084,974,5,5,7,5,4,5,7,5,7,1,77302207,77302208,0
2496,683321,1,8125,12,0,0,0,0,0,1208,1462,1357,681,1281,7,7,7,2,3,4,5,7,7,1,77303201,77303202,0
2497,683321,1,8122,8,0,0,0,0,0,1368,1027,1378,697,1439,7,7,7,2,3,4,5,7,7,1,77303203,77303204,0
2498,683321,1,8289,12,0,0,0,0,0,1123,837,1308,1361,1399,5,5,7,5,3,4,5,7,7,1,77303205,77303206,0
2499,683321,1071,0,107101,1,1,0,0,0,1952,1527,1376,1593,1338,3,6,8,4,5,7,4,1,7,2,70730209,70730210,70730211
2500,683321,1,8199,11,0,1,0,0,0,1412,1498,1359,819,741,5,5,7,5,5,7,5,4,7,1,77301207,77301208,0
2501,683401,1021,0,102101,1,0,2514,2502,2513,1790,1117,1453,1335,1024,1,3,7,7,1,7,6,6,7,2,70740001,70740002,0
2502,683401,1006,0,100601,2,0,2514,0,0,1742,1038,1239,1030,863,3,7,7,6,2,6,7,4,7,6,70740003,70740004,0
2503,683401,1070,0,107001,3,0,2514,0,0,1619,1074,1248,952,834,1,6,7,5,3,7,5,3,7,1,70740005,70740006,0
2504,683401,1,8133,8,0,0,0,0,0,778,575,1013,858,1237,5,5,7,5,7,5,4,3,7,1,77300001,77300002,0
2505,683401,1,8149,8,0,0,0,0,0,1170,585,930,520,1247,6,6,7,6,7,5,4,3,7,1,77300003,77300004,0
2506,683401,1,8077,11,0,0,0,0,0,787,970,779,1083,879,7,7,7,2,5,7,5,4,7,1,77301001,77301002,0
2507,683401,1,8181,12,0,0,0,0,0,1025,736,1164,890,683,5,5,7,5,5,7,5,4,7,1,77301003,77301004,0
2508,683401,1,8113,8,0,0,0,0,0,691,915,872,1078,941,7,7,7,2,4,5,7,5,7,1,77302001,77302002,0
2509,683401,1,8239,8,0,0,0,0,0,977,969,785,969,798,6,6,7,6,4,5,7,5,7,1,77302003,77302004,0
2510,683401,1,8217,8,0,0,0,0,0,1043,918,1048,524,965,5,5,7,5,4,5,7,5,7,1,77302005,77302006,0
2511,683401,1,8296,12,0,0,0,0,0,969,678,881,927,1043,6,6,7,6,3,4,5,7,7,1,77303001,77303002,0
2512,683401,1,8307,11,0,0,0,0,0,1101,622,1019,885,870,5,5,7,5,3,4,5,7,7,1,77303003,77303004,0
2513,683401,1006,0,100601,1,1,0,0,0,1813,1027,1454,1315,1015,3,7,7,6,2,6,7,4,7,6,70740007,70740008,0
2514,683401,1,8190,8,0,1,0,0,0,978,939,982,943,655,5,5,7,5,5,7,5,4,7,1,77301005,77301006,0
2515,683411,1021,0,102101,1,0,2528,2516,2527,1873,1127,1635,1549,1181,1,3,7,7,1,7,6,6,7,2,70740101,70740102,70740103
2516,683411,1006,0,100601,2,0,2528,0,0,1813,1027,1454,1315,1015,3,7,7,6,2,6,7,4,7,6,70740104,70740105,0
2517,683411,1070,0,107001,3,0,2528,0,0,1724,1062,1460,1286,1109,1,6,7,5,3,7,5,3,7,1,70740106,70740107,0
2518,683411,1,8133,8,0,0,0,0,0,951,703,1219,1049,1378,5,5,7,5,7,5,4,3,7,1,77300101,77300102,0
2519,683411,1,8149,8,0,0,0,0,0,1315,715,1136,635,1391,6,6,7,6,7,5,4,3,7,1,77300103,77300104,0
2520,683411,1,8077,11,0,0,0,0,0,962,1186,952,1262,1074,7,7,7,2,5,7,5,4,7,1,77301101,77301102,0
2521,683411,1,8181,12,0,0,0,0,0,1226,900,1311,1088,835,5,5,7,5,5,7,5,4,7,1,77301103,77301104,0
2522,683411,1,8113,8,0,0,0,0,0,845,1118,1066,1259,1150,7,7,7,2,4,5,7,5,7,1,77302101,77302102,0
2523,683411,1,8239,8,0,0,0,0,0,1194,1184,960,1184,975,6,6,7,6,4,5,7,5,7,1,77302103,77302104,0
2524,683411,1,8217,8,0,0,0,0,0,1237,1122,1240,640,1180,5,5,7,5,4,5,7,5,7,1,77302105,77302106,0
2525,683411,1,8296,12,0,0,0,0,0,1184,829,1077,1133,1237,6,6,7,6,3,4,5,7,7,1,77303101,77303102,0
2526,683411,1,8307,11,0,0,0,0,0,1273,761,1222,1082,1063,5,5,7,5,3,4,5,7,7,1,77303103,77303104,0
2527,683411,1006,0,100601,1,1,0,0,0,1884,1016,1669,1515,1167,3,7,7,6,2,6,7,4,7,6,70740108,70740109,0
2528,683411,1,8190,8,0,1,0,0,0,1196,1148,1200,1153,800,5,5,7,5,5,7,5,4,7,1,77301105,77301106,0
2529,683421,1021,0,102101,1,0,2542,2530,2541,1946,1238,1723,1671,1354,1,3,8,7,1,7,6,6,7,2,70740201,70740202,70740203
2530,683421,1006,0,100601,2,0,2542,0,0,1884,1016,1669,1515,1167,3,7,7,6,2,6,7,4,7,6,70740204,70740205,0
2531,683421,1070,0,107001,3,0,2542,0,0,1829,1050,1672,1496,1292,1,6,7,5,3,7,5,3,7,1,70740206,70740207,70740208
2532,683421,1,8133,8,0,0,0,0,0,1124,831,1331,1219,1520,5,5,7,5,7,5,4,3,7,1,77300201,77300202,0
2533,683421,1,8149,8,0,0,0,0,0,1445,845,1271,751,1535,6,6,7,6,7,5,4,3,7,1,77300203,77300204,0
2534,683421,1,8077,11,0,0,0,0,0,1137,1300,1125,1382,1234,7,7,7,2,5,7,5,4,7,1,77301201,77301202,0
2535,683421,1,8181,12,0,0,0,0,0,1340,1063,1441,1243,987,5,5,7,5,5,7,5,4,7,1,77301203,77301204,0
2536,683421,1,8113,8,0,0,0,0,0,999,1261,1230,1379,1279,7,7,7,2,4,5,7,5,7,1,77302201,77302202,0
2537,683421,1,8239,8,0,0,0,0,0,1305,1300,1135,1300,1152,6,6,7,6,4,5,7,5,7,1,77302203,77302204,0
2538,683421,1,8217,8,0,0,0,0,0,1353,1263,1356,756,1297,5,5,7,5,4,5,7,5,7,1,77302205,77302206,0
2539,683421,1,8296,12,0,0,0,0,0,1300,980,1236,1270,1353,6,6,7,6,3,4,5,7,7,1,77303201,77303202,0
2540,683421,1,8307,11,0,0,0,0,0,1395,899,1336,1239,1228,5,5,7,5,3,4,5,7,7,1,77303203,77303204,0
2541,683421,1006,0,100601,1,1,0,0,0,1930,1140,1739,1668,1352,3,7,8,6,2,6,7,4,7,6,70740209,70740210,70740211
2542,683421,1,8190,8,0,1,0,0,0,1306,1278,1309,1281,946,5,5,7,5,5,7,5,4,7,1,77301205,77301206,0
2543,683501,1045,0,104501,1,0,2559,2544,2558,1763,1527,1426,1060,1050,1,1,7,7,4,7,6,1,7,1,70750001,70750002,0
2544,683501,1034,0,103401,2,0,2559,0,0,1736,1299,1375,888,934,2,6,7,7,1,6,7,6,7,7,70750003,70750004,0
2545,683501,1,8143,12,0,0,0,0,0,933,752,965,752,1095,6,6,7,7,7,5,4,3,7,1,77400001,77400002,0
2546,683501,1,8325,12,0,0,0,0,0,931,681,742,991,1152,1,1,5,7,7,5,4,3,7,1,77400003,77400004,0
2547,683501,1,8320,12,0,0,0,0,0,1004,954,675,729,1137,1,1,6,7,7,5,4,3,7,1,77400005,77400006,0
2548,683501,1,8185,8,0,0,0,0,0,1109,633,821,962,973,6,6,7,7,5,7,5,4,7,1,77401001,77401002,0
2549,683501,1,8331,12,0,0,0,0,0,816,1036,639,1278,650,1,1,5,7,5,7,5,4,7,1,77401003,77401004,0
2550,683501,1,8328,8,0,0,0,0,0,713,893,1039,686,1166,1,1,5,7,5,7,5,4,7,1,77401005,77401006,0
2551,683501,1,8191,8,0,0,0,0,0,954,1088,1015,614,827,6,6,7,7,5,7,5,4,7,1,77401007,77401008,0
2552,683501,1,8355,8,0,0,0,0,0,1047,902,889,672,988,1,1,5,7,4,5,7,5,7,1,77402001,77402002,0
2553,683501,1,8358,11,0,0,0,0,0,967,553,1127,1122,728,1,1,5,7,4,5,7,5,7,1,77402003,77402004,0
2554,683501,1,8245,12,0,0,0,0,0,890,818,1137,875,777,6,6,7,7,4,5,7,5,7,1,77402005,77402006,0
2555,683501,1,8362,11,0,0,0,0,0,966,842,1212,503,961,1,1,6,7,4,5,7,5,7,1,77402007,77402008,0
2556,683501,1,8376,11,0,0,0,0,0,856,960,843,947,891,1,1,5,7,3,4,5,7,7,1,77403001,77403002,0
2557,683501,1,8293,8,0,0,0,0,0,913,1073,1140,841,531,6,6,7,7,3,4,5,7,7,1,77403003,77403004,0
2558,683501,1034,0,103401,1,1,0,0,0,1782,1459,1479,1071,1127,2,6,7,7,1,6,7,6,7,7,70750005,70750006,0
2559,683501,1,8209,11,0,1,0,0,0,1046,920,992,1010,529,6,6,7,7,5,7,5,4,7,1,77401009,77401010,0
2560,683511,1045,0,104501,1,0,2576,2561,2575,1831,1603,1570,1195,1216,1,1,7,7,4,7,6,1,7,1,70750101,70750102,0
2561,683511,1034,0,103401,2,0,2576,0,0,1782,1459,1479,1071,1127,2,6,7,7,1,6,7,6,7,7,70750103,70750104,0
2562,683511,1,8143,12,0,0,0,0,0,1140,919,1180,919,1269,6,6,7,7,7,5,4,3,7,1,77400101,77400102,0
2563,683511,1,8325,12,0,0,0,0,0,1137,833,907,1206,1304,1,1,5,7,7,5,4,3,7,1,77400103,77400104,0
2564,683511,1,8320,12,0,0,0,0,0,1213,1166,825,891,1295,1,1,6,7,7,5,4,3,7,1,77400105,77400106,0
2565,683511,1,8185,8,0,0,0,0,0,1277,773,1004,1176,1189,6,6,7,7,5,7,5,4,7,1,77401101,77401102,0
2566,683511,1,8331,12,0,0,0,0,0,997,1233,781,1429,795,1,1,5,7,5,7,5,4,7,1,77401103,77401104,0
2567,683511,1,8328,8,0,0,0,0,0,871,1092,1235,839,1313,1,1,5,7,5,7,5,4,7,1,77401105,77401106,0
2568,683511,1,8191,8,0,0,0,0,0,1166,1265,1220,750,1010,6,6,7,7,5,7,5,4,7,1,77401107,77401108,0
2569,683511,1,8355,8,0,0,0,0,0,1239,1103,1086,821,1204,1,1,5,7,4,5,7,5,7,1,77402101,77402102,0
2570,683511,1,8358,11,0,0,0,0,0,1181,677,1288,1286,890,1,1,5,7,4,5,7,5,7,1,77402103,77402104,0
2571,683511,1,8245,12,0,0,0,0,0,1088,1000,1295,1069,950,6,6,7,7,4,5,7,5,7,1,77402105,77402106,0
2572,683511,1,8362,11,0,0,0,0,0,1181,1029,1349,615,1175,1,1,6,7,4,5,7,5,7,1,77402107,77402108,0
2573,683511,1,8376,11,0,0,0,0,0,1046,1174,1030,1158,1089,1,1,5,7,3,4,5,7,7,1,77403101,77403102,0
2574,683511,1,8293,8,0,0,0,0,0,1116,1255,1296,1028,649,6,6,7,7,3,4,5,7,7,1,77403103,77403104,0
2575,683511,1034,0,103401,1,1,0,0,0,1828,1619,1583,1227,1260,2,6,7,7,1,6,7,6,7,7,70750105,70750106,0
2576,683511,1,8209,11,0,1,0,0,0,1239,1125,1206,1217,647,6,6,7,7,5,7,5,4,7,1,77401109,77401110,0
2577,683521,1045,0,104501,1,0,2593,2578,2592,1951,1895,1690,1208,1377,1,1,7,8,4,7,6,1,7,1,70750201,70750202,70750203
2578,683521,1034,0,103401,2,0,2593,0,0,1828,1619,1583,1227,1260,2,6,7,7,1,6,7,6,7,7,70750204,70750205,0
2579,683521,1,8143,12,0,0,0,0,0,1274,1086,1297,1086,1391,6,6,7,7,7,5,4,3,7,1,77400201,77400202,0
2580,683521,1,8325,12,0,0,0,0,0,1272,984,1072,1316,1432,1,1,5,7,7,5,4,3,7,1,77400203,77400204,0
2581,683521,1,8320,12,0,0,0,0,0,1325,1289,975,1053,1421,1,1,6,7,7,5,4,3,7,1,77400205,77400206,0
2582,683521,1,8185,8,0,0,0,0,0,1401,914,1186,1295,1302,6,6,7,7,5,7,5,4,7,1,77401201,77401202,0
2583,683521,1,8331,12,0,0,0,0,0,1178,1348,924,1579,939,1,1,5,7,5,7,5,4,7,1,77401203,77401204,0
2584,683521,1,8328,8,0,0,0,0,0,1030,1245,1350,992,1442,1,1,5,7,5,7,5,4,7,1,77401205,77401206,0
2585,683521,1,8191,8,0,0,0,0,0,1289,1386,1333,887,1194,6,6,7,7,5,7,5,4,7,1,77401207,77401208,0
2586,683521,1,8355,8,0,0,0,0,0,1356,1251,1242,971,1313,1,1,5,7,4,5,7,5,7,1,77402201,77402202,0
2587,683521,1,8358,11,0,0,0,0,0,1298,800,1414,1410,1052,1,1,5,7,4,5,7,5,7,1,77402203,77402204,0
2588,683521,1,8245,12,0,0,0,0,0,1243,1182,1421,1232,1122,6,6,7,7,4,5,7,5,7,1,77402205,77402206,0
2589,683521,1,8362,11,0,0,0,0,0,1298,1208,1485,727,1294,1,1,6,7,4,5,7,5,7,1,77402207,77402208,0
2590,683521,1,8376,11,0,0,0,0,0,1218,1293,1209,1284,1243,1,1,5,7,3,4,5,7,7,1,77403201,77403202,0
2591,683521,1,8293,8,0,0,0,0,0,1259,1375,1423,1207,767,6,6,7,7,3,4,5,7,7,1,77403203,77403204,0
2592,683521,1034,0,103401,1,1,0,0,0,1911,1842,1697,1304,1314,2,6,7,8,1,6,7,6,7,7,70750206,70750207,70750208
2593,683521,1,8209,11,0,1,0,0,0,1355,1264,1316,1329,765,6,6,7,7,5,7,5,4,7,1,77401209,77401210,0
2594,683601,1006,0,100602,1,0,2610,2595,2609,2000,1832,1694,1535,1363,3,7,6,8,2,7,6,4,7,6,70760001,70760002,0
2595,683601,1027,0,102701,2,0,2610,0,0,1903,1656,1730,1264,1301,3,5,7,7,2,6,7,2,7,1,70760003,70760004,70760005
2596,683601,1072,0,107201,3,0,2610,0,0,1913,1727,1732,1216,1306,1,6,7,7,2,7,6,1,7,3,70760006,70760007,70760008
