id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,event_id,date_check_flg,transition_type,start_date,end_date
2003115,5,200019,1202002,0,0,0,3,0,1,1,102,110001,2,0,1,20002,2024/08/12 5:00:00,2024/08/13 4:59:59
2003116,5,200019,1202002,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2024/08/13 5:00:00,2024/08/14 4:59:59
2003117,5,200019,1202002,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/08/13 5:00:00,2024/08/14 4:59:59
2003118,5,200019,1202002,0,0,0,3,0,1,1,102,110001,2,0,1,20002,2024/08/13 5:00:00,2024/08/14 4:59:59
2003119,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2024/08/08 12:00:00,2024/08/14 4:59:59
2003120,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2024/08/08 12:00:00,2024/08/14 4:59:59
2003121,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2024/08/08 12:00:00,2024/08/14 4:59:59
2003201,5,200019,1202101,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/09/05 12:00:00,2024/09/06 4:59:59
2003202,5,200019,1202101,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/09/05 12:00:00,2024/09/06 4:59:59
2003203,5,200019,1202101,0,0,0,3,0,1,1,102,108701,2,0,1,20002,2024/09/05 12:00:00,2024/09/06 4:59:59
2003204,5,200019,1202101,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/09/06 5:00:00,2024/09/07 4:59:59
2003205,5,200019,1202101,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/09/06 5:00:00,2024/09/07 4:59:59
2003206,5,200019,1202101,0,0,0,3,0,1,1,102,108701,2,0,1,20002,2024/09/06 5:00:00,2024/09/07 4:59:59
2003207,5,200019,1202101,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/09/07 5:00:00,2024/09/08 4:59:59
2003208,5,200019,1202101,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/09/07 5:00:00,2024/09/08 4:59:59
2003209,5,200019,1202101,0,0,0,3,0,1,1,102,108701,2,0,1,20002,2024/09/07 5:00:00,2024/09/08 4:59:59
2003210,5,200019,1202102,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/09/08 5:00:00,2024/09/09 4:59:59
2003211,5,200019,1202102,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/09/08 5:00:00,2024/09/09 4:59:59
2003212,5,200019,1202102,0,0,0,3,0,1,1,102,103802,2,0,1,20002,2024/09/08 5:00:00,2024/09/09 4:59:59
2003213,5,200019,1202102,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/09/09 5:00:00,2024/09/10 4:59:59
2003214,5,200019,1202102,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/09/09 5:00:00,2024/09/10 4:59:59
2003215,5,200019,1202102,0,0,0,3,0,1,1,102,103802,2,0,1,20002,2024/09/09 5:00:00,2024/09/10 4:59:59
2003216,5,200019,1202102,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/09/10 5:00:00,2024/09/11 4:59:59
2003217,5,200019,1202102,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/09/10 5:00:00,2024/09/11 4:59:59
2003218,5,200019,1202102,0,0,0,3,0,1,1,102,103802,2,0,1,20002,2024/09/10 5:00:00,2024/09/11 4:59:59
2003219,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2024/09/05 12:00:00,2024/09/11 4:59:59
2003220,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2024/09/05 12:00:00,2024/09/11 4:59:59
2003221,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2024/09/05 12:00:00,2024/09/11 4:59:59
2003301,5,200019,1202201,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/10/06 12:00:00,2024/10/07 4:59:59
2003302,5,200019,1202201,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/10/06 12:00:00,2024/10/07 4:59:59
2003303,5,200019,1202201,0,0,0,3,0,1,1,102,103002,2,0,1,20002,2024/10/06 12:00:00,2024/10/07 4:59:59
2003304,5,200019,1202201,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/10/07 5:00:00,2024/10/08 4:59:59
2003305,5,200019,1202201,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/10/07 5:00:00,2024/10/08 4:59:59
2003306,5,200019,1202201,0,0,0,3,0,1,1,102,103002,2,0,1,20002,2024/10/07 5:00:00,2024/10/08 4:59:59
2003307,5,200019,1202201,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/10/08 5:00:00,2024/10/09 4:59:59
2003308,5,200019,1202201,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/10/08 5:00:00,2024/10/09 4:59:59
2003309,5,200019,1202201,0,0,0,3,0,1,1,102,103002,2,0,1,20002,2024/10/08 5:00:00,2024/10/09 4:59:59
2003310,5,200019,1202202,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/10/09 5:00:00,2024/10/10 4:59:59
2003311,5,200019,1202202,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/10/09 5:00:00,2024/10/10 4:59:59
2003312,5,200019,1202202,0,0,0,3,0,1,1,102,103601,2,0,1,20002,2024/10/09 5:00:00,2024/10/10 4:59:59
2003313,5,200019,1202202,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/10/10 5:00:00,2024/10/11 4:59:59
2003314,5,200019,1202202,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/10/10 5:00:00,2024/10/11 4:59:59
2003315,5,200019,1202202,0,0,0,3,0,1,1,102,103601,2,0,1,20002,2024/10/10 5:00:00,2024/10/11 4:59:59
2003316,5,200019,1202202,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/10/11 5:00:00,2024/10/12 4:59:59
2003317,5,200019,1202202,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/10/11 5:00:00,2024/10/12 4:59:59
2003318,5,200019,1202202,0,0,0,3,0,1,1,102,103601,2,0,1,20002,2024/10/11 5:00:00,2024/10/12 4:59:59
2003319,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2024/10/06 12:00:00,2024/10/12 4:59:59
2003320,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2024/10/06 12:00:00,2024/10/12 4:59:59
2003321,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2024/10/06 12:00:00,2024/10/12 4:59:59
2003401,5,200019,1202301,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/11/03 12:00:00,2024/11/04 4:59:59
2003402,5,200019,1202301,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/11/03 12:00:00,2024/11/04 4:59:59
2003403,5,200019,1202301,0,0,0,3,0,1,1,102,101702,2,0,1,20002,2024/11/03 12:00:00,2024/11/04 4:59:59
2003404,5,200019,1202301,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/11/04 5:00:00,2024/11/05 4:59:59
2003405,5,200019,1202301,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/11/04 5:00:00,2024/11/05 4:59:59
2003406,5,200019,1202301,0,0,0,3,0,1,1,102,101702,2,0,1,20002,2024/11/04 5:00:00,2024/11/05 4:59:59
2003407,5,200019,1202301,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/11/05 5:00:00,2024/11/06 4:59:59
2003408,5,200019,1202301,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/11/05 5:00:00,2024/11/06 4:59:59
2003409,5,200019,1202301,0,0,0,3,0,1,1,102,101702,2,0,1,20002,2024/11/05 5:00:00,2024/11/06 4:59:59
2003410,5,200019,1202302,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/11/06 5:00:00,2024/11/07 4:59:59
2003411,5,200019,1202302,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/11/06 5:00:00,2024/11/07 4:59:59
2003412,5,200019,1202302,0,0,0,3,0,1,1,102,104701,2,0,1,20002,2024/11/06 5:00:00,2024/11/07 4:59:59
2003413,5,200019,1202302,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/11/07 5:00:00,2024/11/08 4:59:59
2003414,5,200019,1202302,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/11/07 5:00:00,2024/11/08 4:59:59
2003415,5,200019,1202302,0,0,0,3,0,1,1,102,104701,2,0,1,20002,2024/11/07 5:00:00,2024/11/08 4:59:59
2003416,5,200019,1202302,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/11/08 5:00:00,2024/11/09 4:59:59
2003417,5,200019,1202302,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/11/08 5:00:00,2024/11/09 4:59:59
2003418,5,200019,1202302,0,0,0,3,0,1,1,102,104701,2,0,1,20002,2024/11/08 5:00:00,2024/11/09 4:59:59
2003419,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2024/11/03 12:00:00,2024/11/09 4:59:59
2003420,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2024/11/03 12:00:00,2024/11/09 4:59:59
2003421,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2024/11/03 12:00:00,2024/11/09 4:59:59
2003501,5,200019,1202401,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/12/05 12:00:00,2024/12/06 4:59:59
2003502,5,200019,1202401,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/12/05 12:00:00,2024/12/06 4:59:59
2003503,5,200019,1202401,0,0,0,3,0,1,1,102,108301,2,0,1,20002,2024/12/05 12:00:00,2024/12/06 4:59:59
2003504,5,200019,1202401,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/12/06 5:00:00,2024/12/07 4:59:59
2003505,5,200019,1202401,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/12/06 5:00:00,2024/12/07 4:59:59
2003506,5,200019,1202401,0,0,0,3,0,1,1,102,108301,2,0,1,20002,2024/12/06 5:00:00,2024/12/07 4:59:59
2003507,5,200019,1202401,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/12/07 5:00:00,2024/12/08 4:59:59
2003508,5,200019,1202401,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/12/07 5:00:00,2024/12/08 4:59:59
2003509,5,200019,1202401,0,0,0,3,0,1,1,102,108301,2,0,1,20002,2024/12/07 5:00:00,2024/12/08 4:59:59
2003510,5,200019,1202402,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/12/08 5:00:00,2024/12/09 4:59:59
2003511,5,200019,1202402,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/12/08 5:00:00,2024/12/09 4:59:59
2003512,5,200019,1202402,0,0,0,3,0,1,1,102,100902,2,0,1,20002,2024/12/08 5:00:00,2024/12/09 4:59:59
2003513,5,200019,1202402,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/12/09 5:00:00,2024/12/10 4:59:59
2003514,5,200019,1202402,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/12/09 5:00:00,2024/12/10 4:59:59
2003515,5,200019,1202402,0,0,0,3,0,1,1,102,100902,2,0,1,20002,2024/12/09 5:00:00,2024/12/10 4:59:59
2003516,5,200019,1202402,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2024/12/10 5:00:00,2024/12/11 4:59:59
2003517,5,200019,1202402,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2024/12/10 5:00:00,2024/12/11 4:59:59
2003518,5,200019,1202402,0,0,0,3,0,1,1,102,100902,2,0,1,20002,2024/12/10 5:00:00,2024/12/11 4:59:59
2003519,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2024/12/05 12:00:00,2024/12/11 4:59:59
2003520,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2024/12/05 12:00:00,2024/12/11 4:59:59
2003521,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2024/12/05 12:00:00,2024/12/11 4:59:59
2003601,5,200019,1202501,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/01/06 12:00:00,2025/01/07 4:59:59
2003602,5,200019,1202501,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/01/06 12:00:00,2025/01/07 4:59:59
2003603,5,200019,1202501,0,0,0,3,0,1,1,102,106201,2,0,1,20002,2025/01/06 12:00:00,2025/01/07 4:59:59
2003604,5,200019,1202501,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/01/07 5:00:00,2025/01/08 4:59:59
2003605,5,200019,1202501,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/01/07 5:00:00,2025/01/08 4:59:59
2003606,5,200019,1202501,0,0,0,3,0,1,1,102,106201,2,0,1,20002,2025/01/07 5:00:00,2025/01/08 4:59:59
2003607,5,200019,1202501,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/01/08 5:00:00,2025/01/09 4:59:59
2003608,5,200019,1202501,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/01/08 5:00:00,2025/01/09 4:59:59
2003609,5,200019,1202501,0,0,0,3,0,1,1,102,106201,2,0,1,20002,2025/01/08 5:00:00,2025/01/09 4:59:59
2003610,5,200019,1202502,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/01/09 5:00:00,2025/01/10 4:59:59
2003611,5,200019,1202502,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/01/09 5:00:00,2025/01/10 4:59:59
2003612,5,200019,1202502,0,0,0,3,0,1,1,102,104802,2,0,1,20002,2025/01/09 5:00:00,2025/01/10 4:59:59
2003613,5,200019,1202502,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/01/10 5:00:00,2025/01/11 4:59:59
2003614,5,200019,1202502,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/01/10 5:00:00,2025/01/11 4:59:59
2003615,5,200019,1202502,0,0,0,3,0,1,1,102,104802,2,0,1,20002,2025/01/10 5:00:00,2025/01/11 4:59:59
2003616,5,200019,1202502,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/01/11 5:00:00,2025/01/12 4:59:59
2003617,5,200019,1202502,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/01/11 5:00:00,2025/01/12 4:59:59
2003618,5,200019,1202502,0,0,0,3,0,1,1,102,104802,2,0,1,20002,2025/01/11 5:00:00,2025/01/12 4:59:59
2003619,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2025/01/06 12:00:00,2025/01/12 4:59:59
2003620,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2025/01/06 12:00:00,2025/01/12 4:59:59
2003621,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2025/01/06 12:00:00,2025/01/12 4:59:59
2003701,5,200019,1202601,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/02/07 12:00:00,2025/02/08 4:59:59
2003702,5,200019,1202601,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/02/07 12:00:00,2025/02/08 4:59:59
2003703,5,200019,1202601,0,0,0,3,0,1,1,102,105501,2,0,1,20002,2025/02/07 12:00:00,2025/02/08 4:59:59
2003704,5,200019,1202601,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/02/08 5:00:00,2025/02/09 4:59:59
2003705,5,200019,1202601,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/02/08 5:00:00,2025/02/09 4:59:59
2003706,5,200019,1202601,0,0,0,3,0,1,1,102,105501,2,0,1,20002,2025/02/08 5:00:00,2025/02/09 4:59:59
2003707,5,200019,1202601,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/02/09 5:00:00,2025/02/10 4:59:59
2003708,5,200019,1202601,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/02/09 5:00:00,2025/02/10 4:59:59
2003709,5,200019,1202601,0,0,0,3,0,1,1,102,105501,2,0,1,20002,2025/02/09 5:00:00,2025/02/10 4:59:59
2003710,5,200019,1202602,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/02/10 5:00:00,2025/02/11 4:59:59
2003711,5,200019,1202602,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/02/10 5:00:00,2025/02/11 4:59:59
2003712,5,200019,1202602,0,0,0,3,0,1,1,102,101802,2,0,1,20002,2025/02/10 5:00:00,2025/02/11 4:59:59
2003713,5,200019,1202602,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/02/11 5:00:00,2025/02/12 4:59:59
2003714,5,200019,1202602,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/02/11 5:00:00,2025/02/12 4:59:59
2003715,5,200019,1202602,0,0,0,3,0,1,1,102,101802,2,0,1,20002,2025/02/11 5:00:00,2025/02/12 4:59:59
2003716,5,200019,1202602,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/02/12 5:00:00,2025/02/13 4:59:59
2003717,5,200019,1202602,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/02/12 5:00:00,2025/02/13 4:59:59
2003718,5,200019,1202602,0,0,0,3,0,1,1,102,101802,2,0,1,20002,2025/02/12 5:00:00,2025/02/13 4:59:59
2003719,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2025/02/07 12:00:00,2025/02/13 4:59:59
2003720,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2025/02/07 12:00:00,2025/02/13 4:59:59
2003721,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2025/02/07 12:00:00,2025/02/13 4:59:59
2003801,5,200019,1202701,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/03/05 12:00:00,2025/03/06 4:59:59
2003802,5,200019,1202701,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/03/05 12:00:00,2025/03/06 4:59:59
2003803,5,200019,1202701,0,0,0,3,0,1,1,102,105102,2,0,1,20002,2025/03/05 12:00:00,2025/03/06 4:59:59
2003804,5,200019,1202701,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/03/06 5:00:00,2025/03/07 4:59:59
2003805,5,200019,1202701,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/03/06 5:00:00,2025/03/07 4:59:59
2003806,5,200019,1202701,0,0,0,3,0,1,1,102,105102,2,0,1,20002,2025/03/06 5:00:00,2025/03/07 4:59:59
2003807,5,200019,1202701,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/03/07 5:00:00,2025/03/08 4:59:59
2003808,5,200019,1202701,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/03/07 5:00:00,2025/03/08 4:59:59
2003809,5,200019,1202701,0,0,0,3,0,1,1,102,105102,2,0,1,20002,2025/03/07 5:00:00,2025/03/08 4:59:59
2003810,5,200019,1202702,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/03/08 5:00:00,2025/03/09 4:59:59
2003811,5,200019,1202702,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/03/08 5:00:00,2025/03/09 4:59:59
2003812,5,200019,1202702,0,0,0,3,0,1,1,102,102901,2,0,1,20002,2025/03/08 5:00:00,2025/03/09 4:59:59
2003813,5,200019,1202702,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/03/09 5:00:00,2025/03/10 4:59:59
2003814,5,200019,1202702,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/03/09 5:00:00,2025/03/10 4:59:59
2003815,5,200019,1202702,0,0,0,3,0,1,1,102,102901,2,0,1,20002,2025/03/09 5:00:00,2025/03/10 4:59:59
2003816,5,200019,1202702,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/03/10 5:00:00,2025/03/11 4:59:59
2003817,5,200019,1202702,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/03/10 5:00:00,2025/03/11 4:59:59
2003818,5,200019,1202702,0,0,0,3,0,1,1,102,102901,2,0,1,20002,2025/03/10 5:00:00,2025/03/11 4:59:59
2003819,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2025/03/05 12:00:00,2025/03/11 4:59:59
2003820,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2025/03/05 12:00:00,2025/03/11 4:59:59
2003821,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2025/03/05 12:00:00,2025/03/11 4:59:59
2003901,5,200019,1202801,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/04/05 12:00:00,2025/04/06 4:59:59
2003902,5,200019,1202801,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/04/05 12:00:00,2025/04/06 4:59:59
2003903,5,200019,1202801,0,0,0,3,0,1,1,102,103202,2,0,1,20002,2025/04/05 12:00:00,2025/04/06 4:59:59
2003904,5,200019,1202801,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/04/06 5:00:00,2025/04/07 4:59:59
2003905,5,200019,1202801,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/04/06 5:00:00,2025/04/07 4:59:59
2003906,5,200019,1202801,0,0,0,3,0,1,1,102,103202,2,0,1,20002,2025/04/06 5:00:00,2025/04/07 4:59:59
2003907,5,200019,1202801,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/04/07 5:00:00,2025/04/08 4:59:59
2003908,5,200019,1202801,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/04/07 5:00:00,2025/04/08 4:59:59
2003909,5,200019,1202801,0,0,0,3,0,1,1,102,103202,2,0,1,20002,2025/04/07 5:00:00,2025/04/08 4:59:59
2003910,5,200019,1202802,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/04/08 5:00:00,2025/04/09 4:59:59
2003911,5,200019,1202802,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/04/08 5:00:00,2025/04/09 4:59:59
2003912,5,200019,1202802,0,0,0,3,0,1,1,102,110501,2,0,1,20002,2025/04/08 5:00:00,2025/04/09 4:59:59
2003913,5,200019,1202802,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/04/09 5:00:00,2025/04/10 4:59:59
2003914,5,200019,1202802,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/04/09 5:00:00,2025/04/10 4:59:59
2003915,5,200019,1202802,0,0,0,3,0,1,1,102,110501,2,0,1,20002,2025/04/09 5:00:00,2025/04/10 4:59:59
2003916,5,200019,1202802,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/04/10 5:00:00,2025/04/11 4:59:59
2003917,5,200019,1202802,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/04/10 5:00:00,2025/04/11 4:59:59
2003918,5,200019,1202802,0,0,0,3,0,1,1,102,110501,2,0,1,20002,2025/04/10 5:00:00,2025/04/11 4:59:59
2003919,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2025/04/05 12:00:00,2025/04/11 4:59:59
2003920,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2025/04/05 12:00:00,2025/04/11 4:59:59
2003921,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2025/04/05 12:00:00,2025/04/11 4:59:59
2004001,5,200019,1202901,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/05/07 12:00:00,2025/05/08 4:59:59
2004002,5,200019,1202901,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/05/07 12:00:00,2025/05/08 4:59:59
2004003,5,200019,1202901,0,0,0,3,0,1,1,102,107601,2,0,1,20002,2025/05/07 12:00:00,2025/05/08 4:59:59
2004004,5,200019,1202901,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/05/08 5:00:00,2025/05/09 4:59:59
2004005,5,200019,1202901,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/05/08 5:00:00,2025/05/09 4:59:59
2004006,5,200019,1202901,0,0,0,3,0,1,1,102,107601,2,0,1,20002,2025/05/08 5:00:00,2025/05/09 4:59:59
2004007,5,200019,1202901,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/05/09 5:00:00,2025/05/10 4:59:59
2004008,5,200019,1202901,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/05/09 5:00:00,2025/05/10 4:59:59
2004009,5,200019,1202901,0,0,0,3,0,1,1,102,107601,2,0,1,20002,2025/05/09 5:00:00,2025/05/10 4:59:59
2004010,5,200019,1202902,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/05/10 5:00:00,2025/05/11 4:59:59
2004011,5,200019,1202902,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/05/10 5:00:00,2025/05/11 4:59:59
2004012,5,200019,1202902,0,0,0,3,0,1,1,102,110601,2,0,1,20002,2025/05/10 5:00:00,2025/05/11 4:59:59
2004013,5,200019,1202902,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/05/11 5:00:00,2025/05/12 4:59:59
2004014,5,200019,1202902,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/05/11 5:00:00,2025/05/12 4:59:59
2004015,5,200019,1202902,0,0,0,3,0,1,1,102,110601,2,0,1,20002,2025/05/11 5:00:00,2025/05/12 4:59:59
2004016,5,200019,1202902,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/05/12 5:00:00,2025/05/13 4:59:59
2004017,5,200019,1202902,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/05/12 5:00:00,2025/05/13 4:59:59
2004018,5,200019,1202902,0,0,0,3,0,1,1,102,110601,2,0,1,20002,2025/05/12 5:00:00,2025/05/13 4:59:59
2004019,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2025/05/07 12:00:00,2025/05/13 4:59:59
2004020,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2025/05/07 12:00:00,2025/05/13 4:59:59
2004021,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2025/05/07 12:00:00,2025/05/13 4:59:59
2004101,5,200019,1203001,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/06/08 12:00:00,2025/06/09 4:59:59
2004102,5,200019,1203001,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/06/08 12:00:00,2025/06/09 4:59:59
2004103,5,200019,1203001,0,0,0,3,0,1,1,102,106901,2,0,1,20002,2025/06/08 12:00:00,2025/06/09 4:59:59
2004104,5,200019,1203001,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/06/09 5:00:00,2025/06/10 4:59:59
2004105,5,200019,1203001,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/06/09 5:00:00,2025/06/10 4:59:59
2004106,5,200019,1203001,0,0,0,3,0,1,1,102,106901,2,0,1,20002,2025/06/09 5:00:00,2025/06/10 4:59:59
2004107,5,200019,1203001,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/06/10 5:00:00,2025/06/11 4:59:59
2004108,5,200019,1203001,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/06/10 5:00:00,2025/06/11 4:59:59
2004109,5,200019,1203001,0,0,0,3,0,1,1,102,106901,2,0,1,20002,2025/06/10 5:00:00,2025/06/11 4:59:59
2004110,5,200019,1203002,0,0,0,1,0,1,1,91,59,20000,0,1,20002,2025/06/11 5:00:00,2025/06/12 4:59:59
2004111,5,200019,1203002,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2025/06/11 5:00:00,2025/06/12 4:59:59
2004112,5,200019,1203002,0,0,0,3,0,1,1,102,107101,2,0,1,20002,2025/06/11 5:00:00,2025/06/12 4:59:59
