id,rental_rank,rental_num,use_value1,use_value2
3339,134,14,14650,7860
3340,134,15,14650,7860
3341,134,16,14650,7860
3342,134,17,14650,7860
3343,134,18,14650,7860
3344,134,19,14650,7860
3345,134,20,14650,7860
3346,134,21,14650,7860
3347,134,22,14650,7860
3348,134,23,14650,7860
3349,134,24,14650,7860
3350,134,25,14650,7860
3351,135,1,14650,7860
3352,135,2,14650,7860
3353,135,3,14650,7860
3354,135,4,14650,7860
3355,135,5,14650,7860
3356,135,6,14650,7860
3357,135,7,14650,7860
3358,135,8,14650,7860
3359,135,9,14650,7860
3360,135,10,14650,7860
3361,135,11,14650,7860
3362,135,12,14650,7860
3363,135,13,14650,7860
3364,135,14,14650,7860
3365,135,15,14650,7860
3366,135,16,14650,7860
3367,135,17,14650,7860
3368,135,18,14650,7860
3369,135,19,14650,7860
3370,135,20,14650,7860
3371,135,21,14650,7860
3372,135,22,14650,7860
3373,135,23,14650,7860
3374,135,24,14650,7860
3375,135,25,14650,7860
3376,136,1,14650,7860
3377,136,2,14650,7860
3378,136,3,14650,7860
3379,136,4,14650,7860
3380,136,5,14650,7860
3381,136,6,14650,7860
3382,136,7,14650,7860
3383,136,8,14650,7860
3384,136,9,14650,7860
3385,136,10,14650,7860
3386,136,11,14650,7860
3387,136,12,14650,7860
3388,136,13,14650,7860
3389,136,14,14650,7860
3390,136,15,14650,7860
3391,136,16,14650,7860
3392,136,17,14650,7860
3393,136,18,14650,7860
3394,136,19,14650,7860
3395,136,20,14650,7860
3396,136,21,14650,7860
3397,136,22,14650,7860
3398,136,23,14650,7860
3399,136,24,14650,7860
3400,136,25,14650,7860
3401,137,1,14650,7860
3402,137,2,14650,7860
3403,137,3,14650,7860
3404,137,4,14650,7860
3405,137,5,14650,7860
3406,137,6,14650,7860
3407,137,7,14650,7860
3408,137,8,14650,7860
3409,137,9,14650,7860
3410,137,10,14650,7860
3411,137,11,14650,7860
3412,137,12,14650,7860
3413,137,13,14650,7860
3414,137,14,14650,7860
3415,137,15,14650,7860
3416,137,16,14650,7860
3417,137,17,14650,7860
3418,137,18,14650,7860
3419,137,19,14650,7860
3420,137,20,14650,7860
3421,137,21,14650,7860
3422,137,22,14650,7860
3423,137,23,14650,7860
3424,137,24,14650,7860
3425,137,25,14650,7860
3426,138,1,14650,7860
3427,138,2,14650,7860
3428,138,3,14650,7860
3429,138,4,14650,7860
3430,138,5,14650,7860
3431,138,6,14650,7860
3432,138,7,14650,7860
3433,138,8,14650,7860
3434,138,9,14650,7860
3435,138,10,14650,7860
3436,138,11,14650,7860
3437,138,12,14650,7860
3438,138,13,14650,7860
3439,138,14,14650,7860
3440,138,15,14650,7860
3441,138,16,14650,7860
3442,138,17,14650,7860
3443,138,18,14650,7860
3444,138,19,14650,7860
3445,138,20,14650,7860
3446,138,21,14650,7860
3447,138,22,14650,7860
3448,138,23,14650,7860
3449,138,24,14650,7860
3450,138,25,14650,7860
3451,139,1,14650,7860
3452,139,2,14650,7860
3453,139,3,14650,7860
3454,139,4,14650,7860
3455,139,5,14650,7860
3456,139,6,14650,7860
3457,139,7,14650,7860
3458,139,8,14650,7860
3459,139,9,14650,7860
3460,139,10,14650,7860
3461,139,11,14650,7860
3462,139,12,14650,7860
3463,139,13,14650,7860
3464,139,14,14650,7860
3465,139,15,14650,7860
3466,139,16,14650,7860
3467,139,17,14650,7860
3468,139,18,14650,7860
3469,139,19,14650,7860
3470,139,20,14650,7860
3471,139,21,14650,7860
3472,139,22,14650,7860
3473,139,23,14650,7860
3474,139,24,14650,7860
3475,139,25,14650,7860
3476,140,1,14650,7860
3477,140,2,14650,7860
3478,140,3,14650,7860
3479,140,4,14650,7860
3480,140,5,14650,7860
3481,140,6,14650,7860
3482,140,7,14650,7860
3483,140,8,14650,7860
3484,140,9,14650,7860
3485,140,10,14650,7860
3486,140,11,14650,7860
3487,140,12,14650,7860
3488,140,13,14650,7860
3489,140,14,14650,7860
3490,140,15,14650,7860
3491,140,16,14650,7860
3492,140,17,14650,7860
3493,140,18,14650,7860
3494,140,19,14650,7860
3495,140,20,14650,7860
3496,140,21,14650,7860
3497,140,22,14650,7860
3498,140,23,14650,7860
3499,140,24,14650,7860
3500,140,25,14650,7860
3501,141,1,14650,7860
3502,141,2,14650,7860
3503,141,3,14650,7860
3504,141,4,14650,7860
3505,141,5,14650,7860
3506,141,6,14650,7860
3507,141,7,14650,7860
3508,141,8,14650,7860
3509,141,9,14650,7860
3510,141,10,14650,7860
3511,141,11,14650,7860
3512,141,12,14650,7860
3513,141,13,14650,7860
3514,141,14,14650,7860
3515,141,15,14650,7860
3516,141,16,14650,7860
3517,141,17,14650,7860
3518,141,18,14650,7860
3519,141,19,14650,7860
3520,141,20,14650,7860
3521,141,21,14650,7860
3522,141,22,14650,7860
3523,141,23,14650,7860
3524,141,24,14650,7860
3525,141,25,14650,7860
3526,142,1,14650,7860
3527,142,2,14650,7860
3528,142,3,14650,7860
3529,142,4,14650,7860
3530,142,5,14650,7860
3531,142,6,14650,7860
3532,142,7,14650,7860
3533,142,8,14650,7860
3534,142,9,14650,7860
3535,142,10,14650,7860
3536,142,11,14650,7860
3537,142,12,14650,7860
3538,142,13,14650,7860
3539,142,14,14650,7860
3540,142,15,14650,7860
3541,142,16,14650,7860
3542,142,17,14650,7860
3543,142,18,14650,7860
3544,142,19,14650,7860
3545,142,20,14650,7860
3546,142,21,14650,7860
3547,142,22,14650,7860
3548,142,23,14650,7860
3549,142,24,14650,7860
3550,142,25,14650,7860
3551,143,1,14650,7860
3552,143,2,14650,7860
3553,143,3,14650,7860
3554,143,4,14650,7860
3555,143,5,14650,7860
3556,143,6,14650,7860
3557,143,7,14650,7860
3558,143,8,14650,7860
3559,143,9,14650,7860
3560,143,10,14650,7860
3561,143,11,14650,7860
3562,143,12,14650,7860
3563,143,13,14650,7860
3564,143,14,14650,7860
3565,143,15,14650,7860
3566,143,16,14650,7860
3567,143,17,14650,7860
3568,143,18,14650,7860
3569,143,19,14650,7860
3570,143,20,14650,7860
3571,143,21,14650,7860
3572,143,22,14650,7860
3573,143,23,14650,7860
3574,143,24,14650,7860
3575,143,25,14650,7860
3576,144,1,14650,7860
3577,144,2,14650,7860
3578,144,3,14650,7860
3579,144,4,14650,7860
3580,144,5,14650,7860
3581,144,6,14650,7860
3582,144,7,14650,7860
3583,144,8,14650,7860
3584,144,9,14650,7860
3585,144,10,14650,7860
3586,144,11,14650,7860
3587,144,12,14650,7860
3588,144,13,14650,7860
3589,144,14,14650,7860
3590,144,15,14650,7860
3591,144,16,14650,7860
3592,144,17,14650,7860
3593,144,18,14650,7860
3594,144,19,14650,7860
3595,144,20,14650,7860
3596,144,21,14650,7860
3597,144,22,14650,7860
3598,144,23,14650,7860
3599,144,24,14650,7860
3600,144,25,14650,7860
3601,145,1,14650,7860
3602,145,2,14650,7860
3603,145,3,14650,7860
3604,145,4,14650,7860
3605,145,5,14650,7860
3606,145,6,14650,7860
3607,145,7,14650,7860
3608,145,8,14650,7860
3609,145,9,14650,7860
3610,145,10,14650,7860
3611,145,11,14650,7860
3612,145,12,14650,7860
3613,145,13,14650,7860
3614,145,14,14650,7860
3615,145,15,14650,7860
3616,145,16,14650,7860
3617,145,17,14650,7860
3618,145,18,14650,7860
3619,145,19,14650,7860
3620,145,20,14650,7860
3621,145,21,14650,7860
3622,145,22,14650,7860
3623,145,23,14650,7860
3624,145,24,14650,7860
3625,145,25,14650,7860
3626,146,1,14650,7860
3627,146,2,14650,7860
3628,146,3,14650,7860
3629,146,4,14650,7860
3630,146,5,14650,7860
3631,146,6,14650,7860
3632,146,7,14650,7860
3633,146,8,14650,7860
3634,146,9,14650,7860
3635,146,10,14650,7860
3636,146,11,14650,7860
3637,146,12,14650,7860
3638,146,13,14650,7860
3639,146,14,14650,7860
3640,146,15,14650,7860
3641,146,16,14650,7860
3642,146,17,14650,7860
3643,146,18,14650,7860
3644,146,19,14650,7860
3645,146,20,14650,7860
3646,146,21,14650,7860
3647,146,22,14650,7860
3648,146,23,14650,7860
3649,146,24,14650,7860
3650,146,25,14650,7860
3651,147,1,14650,7860
3652,147,2,14650,7860
3653,147,3,14650,7860
3654,147,4,14650,7860
3655,147,5,14650,7860
3656,147,6,14650,7860
3657,147,7,14650,7860
3658,147,8,14650,7860
3659,147,9,14650,7860
3660,147,10,14650,7860
3661,147,11,14650,7860
3662,147,12,14650,7860
3663,147,13,14650,7860
3664,147,14,14650,7860
3665,147,15,14650,7860
3666,147,16,14650,7860
3667,147,17,14650,7860
3668,147,18,14650,7860
3669,147,19,14650,7860
3670,147,20,14650,7860
3671,147,21,14650,7860
3672,147,22,14650,7860
3673,147,23,14650,7860
3674,147,24,14650,7860
3675,147,25,14650,7860
3676,148,1,14650,7860
3677,148,2,14650,7860
3678,148,3,14650,7860
3679,148,4,14650,7860
3680,148,5,14650,7860
3681,148,6,14650,7860
3682,148,7,14650,7860
3683,148,8,14650,7860
3684,148,9,14650,7860
3685,148,10,14650,7860
3686,148,11,14650,7860
3687,148,12,14650,7860
3688,148,13,14650,7860
3689,148,14,14650,7860
3690,148,15,14650,7860
3691,148,16,14650,7860
3692,148,17,14650,7860
3693,148,18,14650,7860
3694,148,19,14650,7860
3695,148,20,14650,7860
3696,148,21,14650,7860
3697,148,22,14650,7860
3698,148,23,14650,7860
3699,148,24,14650,7860
3700,148,25,14650,7860
3701,149,1,14650,7860
3702,149,2,14650,7860
3703,149,3,14650,7860
3704,149,4,14650,7860
3705,149,5,14650,7860
3706,149,6,14650,7860
3707,149,7,14650,7860
3708,149,8,14650,7860
3709,149,9,14650,7860
3710,149,10,14650,7860
3711,149,11,14650,7860
3712,149,12,14650,7860
3713,149,13,14650,7860
3714,149,14,14650,7860
3715,149,15,14650,7860
3716,149,16,14650,7860
3717,149,17,14650,7860
3718,149,18,14650,7860
3719,149,19,14650,7860
3720,149,20,14650,7860
3721,149,21,14650,7860
3722,149,22,14650,7860
3723,149,23,14650,7860
3724,149,24,14650,7860
3725,149,25,14650,7860
3726,150,1,14650,7860
3727,150,2,14650,7860
3728,150,3,14650,7860
3729,150,4,14650,7860
3730,150,5,14650,7860
3731,150,6,14650,7860
3732,150,7,14650,7860
3733,150,8,14650,7860
3734,150,9,14650,7860
3735,150,10,14650,7860
3736,150,11,14650,7860
3737,150,12,14650,7860
3738,150,13,14650,7860
3739,150,14,14650,7860
3740,150,15,14650,7860
3741,150,16,14650,7860
3742,150,17,14650,7860
3743,150,18,14650,7860
3744,150,19,14650,7860
3745,150,20,14650,7860
3746,150,21,14650,7860
3747,150,22,14650,7860
3748,150,23,14650,7860
3749,150,24,14650,7860
3750,150,25,14650,7860
3751,151,1,14650,7860
3752,151,2,14650,7860
3753,151,3,14650,7860
3754,151,4,14650,7860
3755,151,5,14650,7860
3756,151,6,14650,7860
3757,151,7,14650,7860
3758,151,8,14650,7860
3759,151,9,14650,7860
3760,151,10,14650,7860
3761,151,11,14650,7860
3762,151,12,14650,7860
3763,151,13,14650,7860
3764,151,14,14650,7860
3765,151,15,14650,7860
3766,151,16,14650,7860
3767,151,17,14650,7860
3768,151,18,14650,7860
3769,151,19,14650,7860
3770,151,20,14650,7860
3771,151,21,14650,7860
3772,151,22,14650,7860
3773,151,23,14650,7860
3774,151,24,14650,7860
3775,151,25,14650,7860
3776,152,1,14650,7860
3777,152,2,14650,7860
3778,152,3,14650,7860
3779,152,4,14650,7860
3780,152,5,14650,7860
3781,152,6,14650,7860
3782,152,7,14650,7860
3783,152,8,14650,7860
3784,152,9,14650,7860
3785,152,10,14650,7860
3786,152,11,14650,7860
3787,152,12,14650,7860
3788,152,13,14650,7860
3789,152,14,14650,7860
3790,152,15,14650,7860
3791,152,16,14650,7860
3792,152,17,14650,7860
3793,152,18,14650,7860
3794,152,19,14650,7860
3795,152,20,14650,7860
3796,152,21,14650,7860
3797,152,22,14650,7860
3798,152,23,14650,7860
3799,152,24,14650,7860
3800,152,25,14650,7860
3801,153,1,14650,7860
3802,153,2,14650,7860
3803,153,3,14650,7860
3804,153,4,14650,7860
3805,153,5,14650,7860
3806,153,6,14650,7860
3807,153,7,14650,7860
3808,153,8,14650,7860
3809,153,9,14650,7860
3810,153,10,14650,7860
3811,153,11,14650,7860
3812,153,12,14650,7860
3813,153,13,14650,7860
3814,153,14,14650,7860
3815,153,15,14650,7860
3816,153,16,14650,7860
3817,153,17,14650,7860
3818,153,18,14650,7860
3819,153,19,14650,7860
3820,153,20,14650,7860
3821,153,21,14650,7860
3822,153,22,14650,7860
3823,153,23,14650,7860
3824,153,24,14650,7860
3825,153,25,14650,7860
3826,154,1,14650,7860
3827,154,2,14650,7860
3828,154,3,14650,7860
3829,154,4,14650,7860
3830,154,5,14650,7860
3831,154,6,14650,7860
3832,154,7,14650,7860
3833,154,8,14650,7860
3834,154,9,14650,7860
3835,154,10,14650,7860
3836,154,11,14650,7860
3837,154,12,14650,7860
3838,154,13,14650,7860
3839,154,14,14650,7860
3840,154,15,14650,7860
3841,154,16,14650,7860
3842,154,17,14650,7860
3843,154,18,14650,7860
3844,154,19,14650,7860
3845,154,20,14650,7860
3846,154,21,14650,7860
3847,154,22,14650,7860
3848,154,23,14650,7860
3849,154,24,14650,7860
3850,154,25,14650,7860
3851,155,1,14650,7860
3852,155,2,14650,7860
3853,155,3,14650,7860
3854,155,4,14650,7860
3855,155,5,14650,7860
3856,155,6,14650,7860
3857,155,7,14650,7860
3858,155,8,14650,7860
3859,155,9,14650,7860
3860,155,10,14650,7860
3861,155,11,14650,7860
3862,155,12,14650,7860
3863,155,13,14650,7860
3864,155,14,14650,7860
3865,155,15,14650,7860
3866,155,16,14650,7860
3867,155,17,14650,7860
3868,155,18,14650,7860
3869,155,19,14650,7860
3870,155,20,14650,7860
3871,155,21,14650,7860
3872,155,22,14650,7860
3873,155,23,14650,7860
3874,155,24,14650,7860
3875,155,25,14650,7860
3876,156,1,14650,7860
3877,156,2,14650,7860
3878,156,3,14650,7860
3879,156,4,14650,7860
3880,156,5,14650,7860
3881,156,6,14650,7860
3882,156,7,14650,7860
3883,156,8,14650,7860
3884,156,9,14650,7860
3885,156,10,14650,7860
3886,156,11,14650,7860
3887,156,12,14650,7860
3888,156,13,14650,7860
3889,156,14,14650,7860
3890,156,15,14650,7860
3891,156,16,14650,7860
3892,156,17,14650,7860
3893,156,18,14650,7860
3894,156,19,14650,7860
3895,156,20,14650,7860
3896,156,21,14650,7860
3897,156,22,14650,7860
3898,156,23,14650,7860
3899,156,24,14650,7860
3900,156,25,14650,7860
3901,157,1,14650,7860
3902,157,2,14650,7860
3903,157,3,14650,7860
3904,157,4,14650,7860
3905,157,5,14650,7860
3906,157,6,14650,7860
3907,157,7,14650,7860
3908,157,8,14650,7860
3909,157,9,14650,7860
3910,157,10,14650,7860
3911,157,11,14650,7860
3912,157,12,14650,7860
3913,157,13,14650,7860
3914,157,14,14650,7860
3915,157,15,14650,7860
3916,157,16,14650,7860
3917,157,17,14650,7860
3918,157,18,14650,7860
3919,157,19,14650,7860
3920,157,20,14650,7860
3921,157,21,14650,7860
3922,157,22,14650,7860
3923,157,23,14650,7860
3924,157,24,14650,7860
3925,157,25,14650,7860
3926,158,1,14650,7860
3927,158,2,14650,7860
3928,158,3,14650,7860
3929,158,4,14650,7860
3930,158,5,14650,7860
3931,158,6,14650,7860
3932,158,7,14650,7860
3933,158,8,14650,7860
3934,158,9,14650,7860
3935,158,10,14650,7860
3936,158,11,14650,7860
3937,158,12,14650,7860
3938,158,13,14650,7860
3939,158,14,14650,7860
3940,158,15,14650,7860
3941,158,16,14650,7860
3942,158,17,14650,7860
3943,158,18,14650,7860
3944,158,19,14650,7860
3945,158,20,14650,7860
3946,158,21,14650,7860
3947,158,22,14650,7860
3948,158,23,14650,7860
3949,158,24,14650,7860
3950,158,25,14650,7860
3951,159,1,14650,7860
3952,159,2,14650,7860
3953,159,3,14650,7860
3954,159,4,14650,7860
3955,159,5,14650,7860
3956,159,6,14650,7860
3957,159,7,14650,7860
3958,159,8,14650,7860
3959,159,9,14650,7860
3960,159,10,14650,7860
3961,159,11,14650,7860
3962,159,12,14650,7860
3963,159,13,14650,7860
3964,159,14,14650,7860
3965,159,15,14650,7860
3966,159,16,14650,7860
3967,159,17,14650,7860
3968,159,18,14650,7860
3969,159,19,14650,7860
3970,159,20,14650,7860
3971,159,21,14650,7860
3972,159,22,14650,7860
3973,159,23,14650,7860
3974,159,24,14650,7860
3975,159,25,14650,7860
3976,160,1,14650,7860
3977,160,2,14650,7860
3978,160,3,14650,7860
3979,160,4,14650,7860
3980,160,5,14650,7860
3981,160,6,14650,7860
3982,160,7,14650,7860
3983,160,8,14650,7860
3984,160,9,14650,7860
3985,160,10,14650,7860
3986,160,11,14650,7860
3987,160,12,14650,7860
3988,160,13,14650,7860
3989,160,14,14650,7860
3990,160,15,14650,7860
3991,160,16,14650,7860
3992,160,17,14650,7860
3993,160,18,14650,7860
3994,160,19,14650,7860
3995,160,20,14650,7860
3996,160,21,14650,7860
3997,160,22,14650,7860
3998,160,23,14650,7860
3999,160,24,14650,7860
4000,160,25,14650,7860
4001,161,1,14650,7860
4002,161,2,14650,7860
4003,161,3,14650,7860
4004,161,4,14650,7860
4005,161,5,14650,7860
4006,161,6,14650,7860
4007,161,7,14650,7860
4008,161,8,14650,7860
4009,161,9,14650,7860
4010,161,10,14650,7860
4011,161,11,14650,7860
4012,161,12,14650,7860
4013,161,13,14650,7860
4014,161,14,14650,7860
4015,161,15,14650,7860
4016,161,16,14650,7860
4017,161,17,14650,7860
4018,161,18,14650,7860
4019,161,19,14650,7860
4020,161,20,14650,7860
4021,161,21,14650,7860
4022,161,22,14650,7860
4023,161,23,14650,7860
4024,161,24,14650,7860
4025,161,25,14650,7860
4026,162,1,14650,7860
4027,162,2,14650,7860
4028,162,3,14650,7860
4029,162,4,14650,7860
4030,162,5,14650,7860
4031,162,6,14650,7860
4032,162,7,14650,7860
4033,162,8,14650,7860
4034,162,9,14650,7860
4035,162,10,14650,7860
4036,162,11,14650,7860
4037,162,12,14650,7860
4038,162,13,14650,7860
4039,162,14,14650,7860
4040,162,15,14650,7860
4041,162,16,14650,7860
4042,162,17,14650,7860
4043,162,18,14650,7860
4044,162,19,14650,7860
4045,162,20,14650,7860
4046,162,21,14650,7860
4047,162,22,14650,7860
4048,162,23,14650,7860
4049,162,24,14650,7860
4050,162,25,14650,7860
4051,163,1,14650,7860
4052,163,2,14650,7860
4053,163,3,14650,7860
4054,163,4,14650,7860
4055,163,5,14650,7860
4056,163,6,14650,7860
4057,163,7,14650,7860
4058,163,8,14650,7860
4059,163,9,14650,7860
4060,163,10,14650,7860
4061,163,11,14650,7860
4062,163,12,14650,7860
4063,163,13,14650,7860
4064,163,14,14650,7860
4065,163,15,14650,7860
4066,163,16,14650,7860
4067,163,17,14650,7860
4068,163,18,14650,7860
4069,163,19,14650,7860
4070,163,20,14650,7860
4071,163,21,14650,7860
4072,163,22,14650,7860
4073,163,23,14650,7860
4074,163,24,14650,7860
4075,163,25,14650,7860
4076,164,1,14650,7860
4077,164,2,14650,7860
4078,164,3,14650,7860
4079,164,4,14650,7860
4080,164,5,14650,7860
4081,164,6,14650,7860
4082,164,7,14650,7860
4083,164,8,14650,7860
4084,164,9,14650,7860
4085,164,10,14650,7860
4086,164,11,14650,7860
4087,164,12,14650,7860
4088,164,13,14650,7860
4089,164,14,14650,7860
4090,164,15,14650,7860
4091,164,16,14650,7860
4092,164,17,14650,7860
4093,164,18,14650,7860
4094,164,19,14650,7860
4095,164,20,14650,7860
4096,164,21,14650,7860
4097,164,22,14650,7860
4098,164,23,14650,7860
4099,164,24,14650,7860
4100,164,25,14650,7860
4101,165,1,14650,7860
4102,165,2,14650,7860
4103,165,3,14650,7860
4104,165,4,14650,7860
4105,165,5,14650,7860
4106,165,6,14650,7860
4107,165,7,14650,7860
4108,165,8,14650,7860
4109,165,9,14650,7860
4110,165,10,14650,7860
4111,165,11,14650,7860
4112,165,12,14650,7860
4113,165,13,14650,7860
4114,165,14,14650,7860
4115,165,15,14650,7860
4116,165,16,14650,7860
4117,165,17,14650,7860
4118,165,18,14650,7860
4119,165,19,14650,7860
4120,165,20,14650,7860
4121,165,21,14650,7860
4122,165,22,14650,7860
4123,165,23,14650,7860
4124,165,24,14650,7860
4125,165,25,14650,7860
4126,166,1,14650,7860
4127,166,2,14650,7860
4128,166,3,14650,7860
4129,166,4,14650,7860
4130,166,5,14650,7860
4131,166,6,14650,7860
4132,166,7,14650,7860
4133,166,8,14650,7860
4134,166,9,14650,7860
4135,166,10,14650,7860
4136,166,11,14650,7860
4137,166,12,14650,7860
4138,166,13,14650,7860
4139,166,14,14650,7860
4140,166,15,14650,7860
4141,166,16,14650,7860
4142,166,17,14650,7860
4143,166,18,14650,7860
4144,166,19,14650,7860
4145,166,20,14650,7860
4146,166,21,14650,7860
4147,166,22,14650,7860
4148,166,23,14650,7860
4149,166,24,14650,7860
4150,166,25,14650,7860
4151,167,1,14650,7860
4152,167,2,14650,7860
4153,167,3,14650,7860
4154,167,4,14650,7860
4155,167,5,14650,7860
4156,167,6,14650,7860
4157,167,7,14650,7860
4158,167,8,14650,7860
4159,167,9,14650,7860
4160,167,10,14650,7860
4161,167,11,14650,7860
4162,167,12,14650,7860
4163,167,13,14650,7860
4164,167,14,14650,7860
4165,167,15,14650,7860
4166,167,16,14650,7860
4167,167,17,14650,7860
4168,167,18,14650,7860
4169,167,19,14650,7860
4170,167,20,14650,7860
4171,167,21,14650,7860
4172,167,22,14650,7860
4173,167,23,14650,7860
4174,167,24,14650,7860
4175,167,25,14650,7860
4176,168,1,14650,7860
4177,168,2,14650,7860
4178,168,3,14650,7860
4179,168,4,14650,7860
4180,168,5,14650,7860
4181,168,6,14650,7860
4182,168,7,14650,7860
4183,168,8,14650,7860
4184,168,9,14650,7860
4185,168,10,14650,7860
4186,168,11,14650,7860
4187,168,12,14650,7860
4188,168,13,14650,7860
4189,168,14,14650,7860
4190,168,15,14650,7860
4191,168,16,14650,7860
4192,168,17,14650,7860
4193,168,18,14650,7860
4194,168,19,14650,7860
4195,168,20,14650,7860
4196,168,21,14650,7860
4197,168,22,14650,7860
4198,168,23,14650,7860
4199,168,24,14650,7860
4200,168,25,14650,7860
4201,169,1,14650,7860
4202,169,2,14650,7860
4203,169,3,14650,7860
4204,169,4,14650,7860
4205,169,5,14650,7860
4206,169,6,14650,7860
4207,169,7,14650,7860
4208,169,8,14650,7860
4209,169,9,14650,7860
4210,169,10,14650,7860
4211,169,11,14650,7860
4212,169,12,14650,7860
4213,169,13,14650,7860
4214,169,14,14650,7860
4215,169,15,14650,7860
4216,169,16,14650,7860
4217,169,17,14650,7860
4218,169,18,14650,7860
4219,169,19,14650,7860
4220,169,20,14650,7860
4221,169,21,14650,7860
4222,169,22,14650,7860
4223,169,23,14650,7860
4224,169,24,14650,7860
4225,169,25,14650,7860
4226,170,1,14650,7860
4227,170,2,14650,7860
4228,170,3,14650,7860
4229,170,4,14650,7860
4230,170,5,14650,7860
4231,170,6,14650,7860
4232,170,7,14650,7860
4233,170,8,14650,7860
4234,170,9,14650,7860
4235,170,10,14650,7860
4236,170,11,14650,7860
4237,170,12,14650,7860
4238,170,13,14650,7860
4239,170,14,14650,7860
4240,170,15,14650,7860
4241,170,16,14650,7860
4242,170,17,14650,7860
4243,170,18,14650,7860
4244,170,19,14650,7860
4245,170,20,14650,7860
4246,170,21,14650,7860
4247,170,22,14650,7860
4248,170,23,14650,7860
4249,170,24,14650,7860
4250,170,25,14650,7860
4251,171,1,14650,7860
4252,171,2,14650,7860
4253,171,3,14650,7860
4254,171,4,14650,7860
4255,171,5,14650,7860
4256,171,6,14650,7860
4257,171,7,14650,7860
4258,171,8,14650,7860
4259,171,9,14650,7860
4260,171,10,14650,7860
4261,171,11,14650,7860
4262,171,12,14650,7860
4263,171,13,14650,7860
4264,171,14,14650,7860
4265,171,15,14650,7860
4266,171,16,14650,7860
4267,171,17,14650,7860
4268,171,18,14650,7860
4269,171,19,14650,7860
4270,171,20,14650,7860
4271,171,21,14650,7860
4272,171,22,14650,7860
4273,171,23,14650,7860
4274,171,24,14650,7860
4275,171,25,14650,7860
4276,172,1,14650,7860
4277,172,2,14650,7860
4278,172,3,14650,7860
4279,172,4,14650,7860
4280,172,5,14650,7860
4281,172,6,14650,7860
4282,172,7,14650,7860
4283,172,8,14650,7860
4284,172,9,14650,7860
4285,172,10,14650,7860
4286,172,11,14650,7860
4287,172,12,14650,7860
4288,172,13,14650,7860
4289,172,14,14650,7860
4290,172,15,14650,7860
4291,172,16,14650,7860
4292,172,17,14650,7860
4293,172,18,14650,7860
4294,172,19,14650,7860
4295,172,20,14650,7860
4296,172,21,14650,7860
4297,172,22,14650,7860
4298,172,23,14650,7860
4299,172,24,14650,7860
4300,172,25,14650,7860
4301,173,1,14650,7860
4302,173,2,14650,7860
4303,173,3,14650,7860
4304,173,4,14650,7860
4305,173,5,14650,7860
4306,173,6,14650,7860
4307,173,7,14650,7860
4308,173,8,14650,7860
4309,173,9,14650,7860
4310,173,10,14650,7860
4311,173,11,14650,7860
4312,173,12,14650,7860
4313,173,13,14650,7860
4314,173,14,14650,7860
4315,173,15,14650,7860
4316,173,16,14650,7860
4317,173,17,14650,7860
4318,173,18,14650,7860
4319,173,19,14650,7860
4320,173,20,14650,7860
4321,173,21,14650,7860
4322,173,22,14650,7860
4323,173,23,14650,7860
4324,173,24,14650,7860
4325,173,25,14650,7860
4326,174,1,14650,7860
4327,174,2,14650,7860
4328,174,3,14650,7860
4329,174,4,14650,7860
4330,174,5,14650,7860
4331,174,6,14650,7860
4332,174,7,14650,7860
4333,174,8,14650,7860
4334,174,9,14650,7860
4335,174,10,14650,7860
4336,174,11,14650,7860
4337,174,12,14650,7860
4338,174,13,14650,7860
4339,174,14,14650,7860
4340,174,15,14650,7860
4341,174,16,14650,7860
4342,174,17,14650,7860
4343,174,18,14650,7860
4344,174,19,14650,7860
4345,174,20,14650,7860
4346,174,21,14650,7860
4347,174,22,14650,7860
4348,174,23,14650,7860
4349,174,24,14650,7860
4350,174,25,14650,7860
4351,175,1,14650,7860
4352,175,2,14650,7860
4353,175,3,14650,7860
4354,175,4,14650,7860
4355,175,5,14650,7860
4356,175,6,14650,7860
4357,175,7,14650,7860
4358,175,8,14650,7860
4359,175,9,14650,7860
4360,175,10,14650,7860
4361,175,11,14650,7860
4362,175,12,14650,7860
4363,175,13,14650,7860
4364,175,14,14650,7860
4365,175,15,14650,7860
4366,175,16,14650,7860
4367,175,17,14650,7860
4368,175,18,14650,7860
4369,175,19,14650,7860
4370,175,20,14650,7860
4371,175,21,14650,7860
4372,175,22,14650,7860
4373,175,23,14650,7860
4374,175,24,14650,7860
4375,175,25,14650,7860
4376,176,1,14650,7860
4377,176,2,14650,7860
4378,176,3,14650,7860
4379,176,4,14650,7860
4380,176,5,14650,7860
4381,176,6,14650,7860
4382,176,7,14650,7860
4383,176,8,14650,7860
4384,176,9,14650,7860
4385,176,10,14650,7860
4386,176,11,14650,7860
4387,176,12,14650,7860
4388,176,13,14650,7860
4389,176,14,14650,7860
4390,176,15,14650,7860
4391,176,16,14650,7860
4392,176,17,14650,7860
4393,176,18,14650,7860
4394,176,19,14650,7860
4395,176,20,14650,7860
4396,176,21,14650,7860
4397,176,22,14650,7860
4398,176,23,14650,7860
4399,176,24,14650,7860
4400,176,25,14650,7860
4401,177,1,14650,7860
4402,177,2,14650,7860
4403,177,3,14650,7860
4404,177,4,14650,7860
4405,177,5,14650,7860
4406,177,6,14650,7860
4407,177,7,14650,7860
4408,177,8,14650,7860
4409,177,9,14650,7860
4410,177,10,14650,7860
4411,177,11,14650,7860
4412,177,12,14650,7860
4413,177,13,14650,7860
