id,story_event_id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,transition_type,date_check_flg,start_date
1070,1025,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1071,1025,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1072,1025,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1073,1025,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1074,1025,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1075,1025,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1076,1025,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1077,1025,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1078,1025,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1079,1025,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1080,1025,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1081,1025,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1082,1025,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1083,1025,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1084,1025,4,100025,101301,3,0,0,1,31,1,31,100,58,8000,10001,0,
1085,1025,4,100025,101001,3,0,0,1,32,1,32,94,45,20,10001,0,
1086,1025,4,100025,101801,3,0,0,1,33,1,33,94,45,20,10001,0,
1087,1025,4,100025,101601,3,0,0,1,34,1,34,100,58,8000,10001,0,
1088,1025,4,100025,100701,3,0,0,1,35,1,35,94,45,20,10001,0,
1089,1025,4,100025,101501,3,0,0,1,36,1,36,94,45,20,10001,0,
1090,1025,4,100025,101101,3,0,0,1,37,1,37,100,58,8000,10001,0,
1091,1025,6,900001,4,0,0,0,37,1,1,1,55,310125,1,0,0,
1092,1026,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1093,1026,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1094,1026,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1095,1026,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1096,1026,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1097,1026,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1098,1026,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1099,1026,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1100,1026,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1101,1026,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1102,1026,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1103,1026,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1104,1026,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1105,1026,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1106,1026,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1107,1026,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1108,1026,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1109,1026,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1110,1026,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1111,1026,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1112,1026,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1113,1026,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1114,1026,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1115,1026,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1116,1026,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1117,1026,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1118,1026,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1119,1026,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1120,1026,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1121,1026,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1122,1026,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1123,1026,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1124,1026,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1125,1026,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1126,1026,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1127,1026,4,100025,101301,3,0,0,1,31,1,31,100,58,8000,10001,0,
1128,1026,4,100025,101701,3,0,0,1,32,1,32,94,45,20,10001,0,
1129,1026,4,100025,101801,3,0,0,1,33,1,33,94,45,20,10001,0,
1130,1026,4,100025,102101,3,0,0,1,34,1,34,100,58,8000,10001,0,
1131,1026,4,100025,101901,3,0,0,1,35,1,35,94,45,20,10001,0,
1132,1026,4,100025,102301,3,0,0,1,36,1,36,94,45,20,10001,0,
1133,1026,4,100025,100401,3,0,0,1,37,1,37,100,58,8000,10001,0,
1134,1026,6,900001,4,0,0,0,37,1,1,1,55,310126,1,0,0,
1135,1027,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1136,1027,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1137,1027,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1138,1027,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1139,1027,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1140,1027,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1141,1027,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1142,1027,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1143,1027,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1144,1027,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1145,1027,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1146,1027,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1147,1027,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1148,1027,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1149,1027,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1150,1027,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1151,1027,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1152,1027,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1153,1027,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1154,1027,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1155,1027,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1156,1027,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1157,1027,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1158,1027,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1159,1027,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1160,1027,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1161,1027,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1162,1027,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1163,1027,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1164,1027,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1165,1027,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1166,1027,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1167,1027,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1168,1027,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1169,1027,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1170,1027,4,100025,100201,3,0,0,1,31,1,31,100,58,8000,10001,0,
1171,1027,4,100025,102401,3,0,0,1,32,1,32,94,45,20,10001,0,
1172,1027,4,100025,101301,3,0,0,1,33,1,33,94,45,20,10001,0,
1173,1027,4,100025,101601,3,0,0,1,34,1,34,100,58,8000,10001,0,
1174,1027,4,100025,101101,3,0,0,1,35,1,35,94,45,20,10001,0,
1175,1027,4,100025,101901,3,0,0,1,36,1,36,94,45,20,10001,0,
1176,1027,4,100025,101201,3,0,0,1,37,1,37,100,58,8000,10001,0,
1177,1027,6,900001,4,0,0,0,37,1,1,1,55,310127,1,0,0,
1178,1028,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1179,1028,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1180,1028,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1181,1028,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1182,1028,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1183,1028,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1184,1028,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1185,1028,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1186,1028,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1187,1028,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1188,1028,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1189,1028,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1190,1028,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1191,1028,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1192,1028,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1193,1028,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1194,1028,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1195,1028,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1196,1028,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1197,1028,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1198,1028,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1199,1028,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1200,1028,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1201,1028,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1202,1028,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1203,1028,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1204,1028,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1205,1028,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1206,1028,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1207,1028,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1208,1028,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1209,1028,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1210,1028,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1211,1028,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1212,1028,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1213,1028,4,100025,100501,3,0,0,1,31,1,31,100,58,8000,10001,0,
1214,1028,4,100025,101601,3,0,0,1,32,1,32,94,45,20,10001,0,
1215,1028,4,100025,102301,3,0,0,1,33,1,33,94,45,20,10001,0,
1216,1028,4,100025,100301,3,0,0,1,34,1,34,100,58,8000,10001,0,
1217,1028,4,100025,101001,3,0,0,1,35,1,35,94,45,20,10001,0,
1218,1028,4,100025,101201,3,0,0,1,36,1,36,94,45,20,10001,0,
1219,1028,4,100025,101501,3,0,0,1,37,1,37,100,58,8000,10001,0,
1220,1028,6,900001,4,0,0,0,37,1,1,1,55,310128,1,0,0,
1221,1029,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1222,1029,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1223,1029,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1224,1029,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1225,1029,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1226,1029,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1227,1029,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1228,1029,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1229,1029,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1230,1029,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1231,1029,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1232,1029,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1233,1029,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1234,1029,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1235,1029,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1236,1029,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1237,1029,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1238,1029,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1239,1029,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1240,1029,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1241,1029,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1242,1029,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1243,1029,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1244,1029,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1245,1029,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1246,1029,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1247,1029,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1248,1029,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1249,1029,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1250,1029,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1251,1029,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1252,1029,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1253,1029,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1254,1029,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1255,1029,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1256,1029,4,100025,101001,3,0,0,1,31,1,31,100,58,8000,10001,0,
1257,1029,4,100025,101201,3,0,0,1,32,1,32,94,45,20,10001,0,
1258,1029,4,200008,0,0,0,0,3,33,1,33,94,45,20,20003,0,
1259,1029,4,200008,0,0,0,0,6,34,1,34,100,58,8000,20003,0,
1260,1029,4,200008,0,0,0,0,9,35,1,35,94,45,20,20003,0,
1261,1029,4,200008,0,0,0,0,12,36,1,36,94,45,20,20003,0,
1262,1029,4,200008,0,0,0,0,15,37,1,37,100,58,8000,20003,0,
1263,1029,6,900001,4,0,0,0,37,1,1,1,55,310129,1,0,0,
1264,1030,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1265,1030,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1266,1030,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1267,1030,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1268,1030,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1269,1030,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1270,1030,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1271,1030,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1272,1030,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1273,1030,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1274,1030,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1275,1030,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1276,1030,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1277,1030,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1278,1030,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1279,1030,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1280,1030,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1281,1030,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1282,1030,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1283,1030,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1284,1030,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1285,1030,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1286,1030,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1287,1030,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1288,1030,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1289,1030,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1290,1030,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1291,1030,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1292,1030,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1293,1030,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1294,1030,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1295,1030,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1296,1030,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1297,1030,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1298,1030,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1299,1030,4,100025,101001,3,0,0,1,31,1,31,100,58,8000,10001,0,
1300,1030,4,100025,101201,3,0,0,1,32,1,32,94,45,20,10001,0,
1301,1030,4,200008,0,0,0,0,3,33,1,33,94,45,20,20003,0,
1302,1030,4,200008,0,0,0,0,6,34,1,34,100,58,8000,20003,0,
1303,1030,4,200008,0,0,0,0,9,35,1,35,94,45,20,20003,0,
1304,1030,4,200008,0,0,0,0,12,36,1,36,94,45,20,20003,0,
1305,1030,4,200008,0,0,0,0,15,37,1,37,100,58,8000,20003,0,
1306,1030,6,900001,4,0,0,0,37,1,1,1,55,310130,1,0,0,
1307,1031,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1308,1031,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1309,1031,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1310,1031,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1311,1031,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1312,1031,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1313,1031,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1314,1031,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1315,1031,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1316,1031,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1317,1031,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1318,1031,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1319,1031,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1320,1031,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1321,1031,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1322,1031,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1323,1031,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1324,1031,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1325,1031,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1326,1031,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1327,1031,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1328,1031,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1329,1031,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1330,1031,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1331,1031,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1332,1031,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1333,1031,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1334,1031,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1335,1031,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1336,1031,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1337,1031,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1338,1031,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1339,1031,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1340,1031,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1341,1031,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1342,1031,4,100025,101001,3,0,0,1,31,1,31,100,58,8000,10001,0,
1343,1031,4,100025,101201,3,0,0,1,32,1,32,94,45,20,10001,0,
1344,1031,4,200008,0,0,0,0,3,33,1,33,94,45,20,20003,0,
1345,1031,4,200008,0,0,0,0,6,34,1,34,100,58,8000,20003,0,
1346,1031,4,200008,0,0,0,0,9,35,1,35,94,45,20,20003,0,
1347,1031,4,200008,0,0,0,0,12,36,1,36,94,45,20,20003,0,
1348,1031,4,200008,0,0,0,0,15,37,1,37,100,58,8000,20003,0,
1349,1031,6,900001,4,0,0,0,37,1,1,1,55,310131,1,0,0,
1350,1032,1,100004,1,0,0,0,1,1,1,1,94,45,5,10001,0,
1351,1032,1,100003,0,0,0,0,1,2,1,2,94,45,5,10001,0,
1352,1032,1,200005,0,0,0,0,1,3,1,3,94,45,5,20001,0,
1353,1032,1,600022,0,0,0,0,1,4,1,4,94,45,5,0,0,
1354,1032,1,900001,1,0,0,0,4,5,1,5,94,45,10,0,0,
1355,1032,4,100004,1,0,0,0,1,1,1,1,100,58,3000,10001,0,
1356,1032,4,100004,1,0,0,0,3,2,1,2,94,45,20,10001,0,
1357,1032,4,100004,1,0,0,0,5,3,1,3,100,58,6000,10001,0,
1358,1032,4,100004,1,0,0,0,7,4,1,4,94,45,30,10001,0,
1359,1032,4,100004,1,0,0,0,9,5,1,5,100,58,12000,10001,0,
1360,1032,4,100004,1,0,0,0,12,6,1,6,94,45,50,10001,0,
1361,1032,4,100003,0,0,0,0,10,7,1,7,94,45,20,10001,0,
1362,1032,4,100003,0,0,0,0,20,8,1,8,100,58,6000,10001,0,
1363,1032,4,100003,0,0,0,0,30,9,1,9,94,45,30,10001,0,
1364,1032,4,100003,0,0,0,0,40,10,1,10,100,58,8000,10001,0,
1365,1032,4,100003,0,0,0,0,50,11,1,11,94,45,40,10001,0,
1366,1032,4,100003,0,0,0,0,60,12,1,12,100,58,10000,10001,0,
1367,1032,4,100007,100,1,0,0,10,13,1,13,94,45,30,10001,0,
1368,1032,4,100007,100,1,0,0,20,14,1,14,100,58,10000,10001,0,
1369,1032,4,100007,100,1,0,0,30,15,1,15,94,45,40,10001,0,
1370,1032,4,100007,100,1,0,0,40,16,1,16,100,58,10000,10001,0,
1371,1032,4,100027,0,0,0,0,500000,17,1,17,94,45,30,10001,0,
1372,1032,4,100027,0,0,0,0,1000000,18,1,18,100,58,10000,10001,0,
1373,1032,4,100027,0,0,0,0,1500000,19,1,19,94,45,40,10001,0,
1374,1032,4,100027,0,0,0,0,2000000,20,1,20,100,58,10000,10001,0,
1375,1032,4,200005,0,0,0,0,5,21,1,21,94,45,20,20001,0,
1376,1032,4,200005,0,0,0,0,10,22,1,22,100,58,4000,20001,0,
1377,1032,4,200005,0,0,0,0,15,23,1,23,94,45,30,20001,0,
1378,1032,4,200005,0,0,0,0,20,24,1,24,100,58,6000,20001,0,
1379,1032,4,200005,0,0,0,0,30,25,1,25,94,45,40,20001,0,
1380,1032,4,200005,0,0,0,0,40,26,1,26,100,58,8000,20001,0,
1381,1032,4,200014,0,0,0,0,500000,27,1,27,94,45,30,20001,0,
1382,1032,4,200014,0,0,0,0,1000000,28,1,28,100,58,10000,20001,0,
1383,1032,4,200014,0,0,0,0,2000000,29,1,29,94,45,40,20001,0,
1384,1032,4,200014,0,0,0,0,3000000,30,1,30,100,58,10000,20001,0,
1385,1032,4,100025,101001,3,0,0,1,31,1,31,100,58,8000,10001,0,
1386,1032,4,100025,101201,3,0,0,1,32,1,32,94,45,20,10001,0,
1387,1032,4,200008,0,0,0,0,3,33,1,33,94,45,20,20003,0,
1388,1032,4,200008,0,0,0,0,6,34,1,34,100,58,8000,20003,0,
1389,1032,4,200008,0,0,0,0,9,35,1,35,94,45,20,20003,0,
1390,1032,4,200008,0,0,0,0,12,36,1,36,94,45,20,20003,0,
1391,1032,4,200008,0,0,0,0,15,37,1,37,100,58,8000,20003,0,
1392,1032,6,900001,4,0,0,0,37,1,1,1,55,310132,1,0,0,
1393,1033,1,100004,1,0,0,0,1,1033001,1,1,94,45,5,10001,0,
1394,1033,1,100003,0,0,0,0,1,1033002,1,2,94,45,5,10001,0,
1395,1033,1,200005,0,0,0,0,1,1033003,1,3,94,45,5,20001,0,
1396,1033,1,600022,0,0,0,0,1,1033004,1,4,94,45,5,0,0,
1397,1033,1,900001,1,0,0,0,4,1033005,1,5,94,45,10,0,0,
1398,1033,4,100004,1,0,0,0,1,1033006,1,1,100,58,3000,10001,0,
1399,1033,4,100004,1,0,0,0,3,1033007,1,2,94,45,20,10001,0,
1400,1033,4,100004,1,0,0,0,5,1033008,1,3,100,58,6000,10001,0,
1401,1033,4,100004,1,0,0,0,7,1033009,1,4,94,45,30,10001,0,
1402,1033,4,100004,1,0,0,0,9,1033010,1,5,100,58,12000,10001,0,
1403,1033,4,100004,1,0,0,0,12,1033011,1,6,94,45,50,10001,0,
1404,1033,4,100003,0,0,0,0,10,1033012,1,7,94,45,20,10001,0,
1405,1033,4,100003,0,0,0,0,20,1033013,1,8,100,58,6000,10001,0,
1406,1033,4,100003,0,0,0,0,30,1033014,1,9,94,45,30,10001,0,
1407,1033,4,100003,0,0,0,0,40,1033015,1,10,100,58,8000,10001,0,
1408,1033,4,100003,0,0,0,0,50,1033016,1,11,94,45,40,10001,0,
1409,1033,4,100003,0,0,0,0,60,1033017,1,12,100,58,10000,10001,0,
1410,1033,4,100007,100,1,0,0,10,1033018,1,13,94,45,30,10001,0,
1411,1033,4,100007,100,1,0,0,20,1033019,1,14,100,58,10000,10001,0,
1412,1033,4,100007,100,1,0,0,30,1033020,1,15,94,45,40,10001,0,
1413,1033,4,100007,100,1,0,0,40,1033021,1,16,100,58,10000,10001,0,
1414,1033,4,100027,0,0,0,0,500000,1033022,1,17,94,45,30,10001,0,
1415,1033,4,100027,0,0,0,0,1000000,1033023,1,18,100,58,10000,10001,0,
1416,1033,4,100027,0,0,0,0,1500000,1033024,1,19,94,45,40,10001,0,
