id,race_set_id,scenario_group_id,target_type,sort_id,turn,race_type,condition_type,condition_id,condition_value_1,condition_value_2,determine_race,determine_race_flag,alt_determine_race,alt_determine_race_flag,determine_race_for_generate
1236,1119,100,1,9,66,0,1,85,1,0,0,0,0,0,0
1237,1119,100,1,10,72,0,1,81,1,0,0,0,0,0,0
1238,1119,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1239,1119,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1240,1119,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1241,1120,100,1,1,12,0,1,1105,0,0,0,0,0,0,0
1242,1120,100,1,2,23,0,1,624,0,0,0,0,0,0,0
1243,1120,100,1,3,34,0,1,210,5,0,0,0,0,0,0
1244,1120,100,1,4,38,0,1,102,1,0,0,0,0,0,0
1245,1120,100,1,5,42,0,1,1151,3,0,0,0,0,0,0
1246,1120,100,1,6,54,0,1,2,3,0,0,0,0,0,0
1247,1120,100,1,7,62,0,1,102,1,0,0,0,0,0,0
1248,1120,100,1,8,66,0,1,1152,1,0,0,0,0,0,0
1249,1120,701,3,9,74,1,1,10001,1,0,0,0,0,0,0
1250,1120,701,3,10,76,2,1,10002,1,0,0,0,0,0,0
1251,1120,701,3,11,78,3,1,10003,1,0,0,0,0,0,0
1252,1116,100,1,1,12,0,1,1066,0,0,0,0,0,0,0
1253,1116,100,1,2,25,0,1,178,5,0,0,0,0,0,0
1254,1116,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1255,1116,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1256,1116,100,1,5,44,0,1,167,1,0,0,0,0,0,0
1257,1116,100,1,6,46,0,1,79,1,0,0,0,0,0,0
1258,1116,100,1,7,54,0,1,3,1,0,0,0,0,0,0
1259,1116,100,1,8,60,0,1,74,1,0,0,0,0,0,0
1260,1116,100,1,9,68,0,1,76,1,0,0,0,0,0,0
1261,1116,100,1,10,70,0,1,79,1,0,0,0,0,0,0
1262,1116,100,1,11,72,0,1,81,1,0,7,111610,0,0,0
1263,1116,701,3,12,74,1,1,10001,1,0,0,0,0,0,0
1264,1116,701,3,13,76,2,1,10002,1,0,0,0,0,0,0
1265,1116,701,3,14,78,3,1,10003,1,0,0,0,0,0,0
1266,1110,100,1,1,12,0,1,1070,0,0,0,0,0,0,0
1267,1110,100,1,2,30,0,1,187,5,0,0,0,0,0,0
1268,1110,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1269,1110,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1270,1110,100,1,5,44,0,1,167,5,0,0,0,0,0,0
1271,1110,100,1,6,57,0,1,5,3,0,0,0,0,0,0
1272,1110,100,1,7,69,0,1,77,1,0,0,0,0,0,0
1273,1110,100,1,8,70,0,1,79,1,0,0,0,0,0,0
1274,1110,701,3,9,74,1,1,10001,1,0,0,0,0,0,0
1275,1110,701,3,10,76,2,1,10002,1,0,0,0,0,0,0
1276,1110,701,3,11,78,3,1,10003,1,0,0,0,0,0,0
1277,1121,100,1,1,12,0,1,1077,0,0,0,0,0,0,0
1278,1121,100,1,2,23,0,3,0,3000,0,0,0,0,0,0
1279,1121,100,1,3,33,0,1,164,5,0,0,0,0,0,0
1280,1121,100,1,4,41,0,1,83,3,0,0,0,0,0,0
1281,1121,100,1,5,42,0,1,75,3,0,7,112110,0,0,0
1282,1121,100,1,6,46,0,1,78,1,0,0,0,0,0,0
1283,1121,100,1,7,54,0,1,2,3,0,0,0,0,0,0
1284,1121,100,1,8,59,0,1,73,3,0,0,0,0,0,0
1285,1121,100,1,9,66,0,1,75,1,0,0,0,0,0,0
1286,1121,100,1,10,70,0,1,78,1,0,0,0,0,0,0
1287,1121,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1288,1121,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1289,1121,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1290,1124,100,1,1,12,0,1,1096,0,0,0,0,0,0,0
1291,1124,100,1,2,23,0,1,624,5,0,0,0,0,0,0
1292,1124,100,1,3,31,0,1,163,5,0,0,0,0,0,0
1293,1124,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1294,1124,100,1,5,44,0,1,76,1,0,0,0,0,0,0
1295,1124,100,1,6,46,0,1,79,0,0,0,0,0,0,0
1296,1124,100,1,7,60,0,1,74,1,0,0,0,0,0,0
1297,1124,100,1,8,68,0,1,76,2,0,0,0,0,0,0
1298,1124,100,1,9,70,0,1,79,1,0,0,0,0,0,0
1299,1124,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1300,1124,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1301,1124,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1302,1111,100,1,1,12,0,1,1066,0,0,0,0,0,0,0
1303,1111,100,1,2,27,0,3,0,5000,0,0,0,0,0,0
1304,1111,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1305,1111,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1306,1111,100,1,5,44,0,1,167,1,0,0,0,0,0,0
1307,1111,100,1,6,45,0,1,77,3,0,0,0,0,0,0
1308,1111,100,1,7,57,0,1,5,1,0,0,0,0,0,0
1309,1111,100,1,8,69,0,1,77,1,0,0,0,0,0,0
1310,1111,701,3,9,74,1,1,10001,1,0,0,0,0,0,0
1311,1111,701,3,10,76,2,1,10002,1,0,0,0,0,0,0
1312,1111,701,3,11,78,3,1,10003,1,0,0,0,0,0,0
1313,1117,100,1,1,12,0,1,1144,0,0,0,0,0,0,0
1314,1117,100,1,2,27,0,3,0,5000,0,0,0,0,0,0
1315,1117,100,1,3,32,0,1,174,5,0,0,0,0,0,0
1316,1117,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1317,1117,100,1,5,44,0,1,168,3,0,0,0,0,0,0
1318,1117,100,1,6,46,0,1,79,3,0,0,0,0,0,0
1319,1117,100,1,7,54,0,1,13,1,0,0,0,0,0,0
1320,1117,100,1,8,56,0,1,4,3,0,0,0,0,0,0
1321,1117,100,1,9,60,0,1,74,2,0,0,0,0,0,0
1322,1117,100,1,10,72,0,1,81,1,0,0,0,0,0,0
1323,1117,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1324,1117,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1325,1117,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1326,1079,100,1,1,12,0,1,1153,0,0,0,0,0,0,0
1327,1079,100,1,2,24,0,1,1107,5,0,0,0,0,0,0
1328,1079,100,1,3,37,0,1,1023,5,0,0,0,0,0,0
1329,1079,100,1,4,45,0,1,1154,3,0,0,0,0,0,0
1330,1079,100,1,5,47,0,1,80,3,0,0,0,0,0,0
1331,1079,100,1,6,48,0,1,1027,3,0,0,0,0,0,0
1332,1079,100,1,7,52,0,1,1,3,0,0,0,0,0,0
1333,1079,100,1,8,54,0,1,1123,1,0,4,107901,99,0,99
1334,1079,100,1,9,57,0,1,1108,1,0,0,0,0,0,0
1335,1079,100,1,10,60,0,1,1022,2,0,0,0,0,0,0
1336,1079,100,1,11,69,0,1,1157,1,0,0,0,0,0,0
1337,1079,701,3,12,74,1,1,10001,1,0,0,0,0,0,0
1338,1079,701,3,13,76,2,1,10002,1,0,0,0,0,0,0
1339,1079,701,3,14,78,3,1,10003,1,0,0,0,0,0,0
1340,1073,100,1,1,12,0,1,1067,0,0,0,0,0,0,0
1341,1073,100,1,2,33,0,3,0,5000,0,0,0,0,0,0
1342,1073,100,1,3,44,0,1,168,0,0,0,0,0,0,0
1343,1073,100,1,4,56,0,1,4,5,0,0,0,0,0,0
1344,1073,100,1,5,60,0,1,74,3,0,0,0,0,0,0
1345,1073,100,1,6,67,0,1,87,1,0,0,0,0,0,0
1346,1073,100,1,7,68,0,1,76,1,0,0,0,0,0,0
1347,1073,100,1,8,72,0,1,81,1,0,0,0,0,0,0
1348,1073,701,3,9,74,1,1,10001,1,0,0,0,0,0,0
1349,1073,701,3,10,76,2,1,10002,1,0,0,0,0,0,0
1350,1073,701,3,11,78,3,1,10003,1,0,0,0,0,0,0
1351,1115,100,1,1,12,0,1,931,0,0,0,0,0,0,0
1352,1115,100,1,2,28,0,3,0,5000,0,0,0,0,0,0
1353,1115,100,1,3,31,0,1,1095,1,0,0,0,0,0,0
1354,1115,100,1,4,34,0,1,166,1,0,0,0,0,0,0
1355,1115,100,1,5,44,0,1,168,1,0,0,0,0,0,0
1356,1115,100,1,6,48,0,1,81,1,0,0,0,0,0,0
1357,1115,100,1,7,56,0,1,4,3,0,0,0,0,0,0
1358,1115,100,1,8,60,0,1,74,1,0,0,0,0,0,0
1359,1115,100,1,9,70,0,1,79,1,0,0,0,0,0,0
1360,1115,100,1,10,72,0,1,81,1,0,0,0,0,0,0
1361,1115,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1362,1115,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1363,1115,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1364,1131,100,1,1,12,0,1,1094,0,0,0,0,0,0,0
1365,1131,100,1,2,23,0,1,624,5,0,0,0,0,0,0
1366,1131,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1367,1131,100,1,4,33,0,1,164,5,0,0,0,0,0,0
1368,1131,100,1,5,48,0,1,92,1,0,0,0,0,0,0
1369,1131,100,1,6,54,0,1,2,3,0,0,0,0,0,0
1370,1131,100,1,7,59,0,1,73,1,0,0,0,0,0,0
1371,1131,100,1,8,66,0,1,75,1,0,0,0,0,0,0
1372,1131,100,1,9,68,0,1,76,1,0,0,0,0,0,0
1373,1131,100,1,10,70,0,1,1160,1,0,0,0,0,0,0
1374,1131,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1375,1131,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1376,1131,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1377,1096,100,1,1,12,0,1,1162,0,0,0,0,0,0,0
1378,1096,100,1,2,27,0,3,0,3000,0,0,0,0,0,0
1379,1096,100,1,3,31,0,1,163,5,0,0,0,0,0,0
1380,1096,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1381,1096,100,1,5,44,0,1,168,0,0,0,0,0,0,0
1382,1096,100,1,6,48,0,1,81,0,0,0,0,0,0,0
1383,1096,100,1,7,60,0,1,74,1,0,0,0,0,0,0
1384,1096,100,1,8,68,0,1,1143,1,0,0,0,0,0,0
1385,1096,100,1,9,70,0,1,79,1,0,0,0,0,0,0
1386,1096,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1387,1096,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1388,1096,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1389,1127,100,1,1,12,0,1,851,0,0,0,0,0,0,0
1390,1127,100,1,2,24,0,1,625,5,0,0,0,0,0,0
1391,1127,100,1,3,32,0,1,174,5,0,0,0,0,0,0
1392,1127,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1393,1127,100,1,5,44,0,1,76,3,0,0,0,0,0,0
1394,1127,100,1,6,46,0,1,79,0,0,0,0,0,0,0
1395,1127,100,1,7,54,0,1,13,1,0,0,0,0,0,0
1396,1127,100,1,8,56,0,1,4,1,0,0,0,0,0,0
1397,1127,100,1,9,60,0,1,74,3,0,0,0,0,0,0
1398,1127,100,1,10,72,0,1,81,1,0,0,0,0,0,0
1399,1127,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1400,1127,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1401,1127,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1402,1090,100,1,1,12,0,1,1165,0,0,0,0,0,0,0
1403,1090,100,1,2,23,0,3,0,3000,0,0,0,0,0,0
1404,1090,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1405,1090,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1406,1090,100,1,5,44,0,1,167,3,0,0,0,0,0,0
1407,1090,100,1,6,54,0,1,3,3,0,0,0,0,0,0
1408,1090,100,1,7,57,0,1,5,1,0,0,0,0,0,0
1409,1090,100,1,8,69,0,1,77,1,0,0,0,0,0,0
1410,1090,100,1,9,70,0,1,79,1,0,0,0,0,0,0
1411,1090,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1412,1090,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1413,1090,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1414,1132,100,1,1,12,0,1,1067,0,0,0,0,0,0,0
1415,1132,100,1,2,24,0,3,0,3000,0,0,0,0,0,0
1416,1132,100,1,3,31,0,1,162,5,0,1,0,1,0,0
1417,1132,100,1,3,31,0,1,205,1,0,2,113201,2,113201,99
1418,1132,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1419,1132,100,1,5,44,0,1,167,3,0,1,0,99,0,99
1420,1132,100,1,5,45,0,1,1166,3,0,2,113202,0,0,0
1421,1132,100,1,6,51,0,1,9,3,0,0,0,0,0,0
1422,1132,100,1,7,57,0,1,5,3,0,0,0,0,0,0
1423,1132,100,1,8,60,0,1,74,3,0,0,0,0,0,0
1424,1132,100,1,9,69,0,1,1167,1,0,0,0,0,0,0
1425,1132,100,1,10,70,0,1,79,2,0,0,0,0,0,0
1426,1132,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1427,1132,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1428,1132,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1429,1133,100,1,1,12,0,1,1146,0,0,0,0,0,0,0
1430,1133,100,1,2,23,0,1,623,5,0,0,0,0,0,0
1431,1133,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1432,1133,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1433,1133,100,1,5,44,0,1,167,1,0,0,0,0,0,0
1434,1133,100,1,6,54,0,1,3,3,0,0,0,0,0,0
1435,1133,100,1,7,60,0,1,74,1,0,0,0,0,0,0
1436,1133,100,1,8,68,0,1,76,3,0,0,0,0,0,0
1437,1133,100,1,9,72,0,1,81,1,0,0,0,0,0,0
1438,1133,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1439,1133,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1440,1133,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1441,1113,100,1,1,12,0,1,1162,0,0,0,0,0,0,0
1442,1113,100,1,2,23,0,1,623,5,0,0,0,0,0,0
1443,1113,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1444,1113,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1445,1113,100,1,5,44,0,1,167,3,0,0,0,0,0,0
1446,1113,100,1,6,45,0,1,77,1,0,0,0,0,0,0
1447,1113,100,1,7,57,0,1,5,1,0,0,0,0,0,0
1448,1113,100,1,8,64,0,1,82,1,0,0,0,0,0,0
1449,1113,100,1,9,69,0,1,77,1,0,0,0,0,0,0
1450,1113,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1451,1113,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1452,1113,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1453,1097,100,1,1,12,0,1,1066,0,0,0,0,0,0,0
1454,1097,100,1,2,25,0,3,0,5000,0,0,0,0,0,0
1455,1097,100,1,3,31,0,1,162,1,0,0,0,0,0,0
1456,1097,100,1,4,34,0,1,165,1,0,0,0,0,0,0
1457,1097,100,1,5,44,0,1,167,1,0,0,0,0,0,0
1458,1097,100,1,6,45,0,1,77,3,0,0,0,0,0,0
1459,1097,100,1,7,53,0,1,11,3,0,0,0,0,0,0
1460,1097,100,1,8,60,0,1,74,3,0,0,0,0,0,0
1461,1097,100,1,9,69,0,1,77,1,0,0,0,0,0,0
1462,1097,100,1,10,70,0,1,79,1,0,0,0,0,0,0
1463,1097,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1464,1097,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1465,1097,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1466,1081,100,1,1,12,0,1,1168,0,0,0,0,0,0,0
1467,1081,100,1,2,26,0,3,0,5000,0,0,0,0,0,0
1468,1081,100,1,3,38,0,3,0,10000,0,0,0,0,0,0
1469,1081,100,1,4,43,0,1,1109,1,0,0,0,0,0,0
1470,1081,100,1,5,47,0,1,80,3,0,0,0,0,0,0
1471,1081,100,1,6,52,0,1,1,3,0,0,0,0,0,0
1472,1081,100,1,7,57,0,1,1108,3,0,0,0,0,0,0
1473,1081,100,1,8,60,0,1,1022,2,0,0,0,0,0,0
1474,1081,100,1,9,67,0,1,1109,1,0,0,0,0,0,0
1475,1081,100,1,10,69,0,1,20002,1,0,3,108101,3,108101,0
1476,1081,100,1,10,71,0,1,80,1,0,3,108102,3,108102,99
1477,1081,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1478,1081,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1479,1081,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1480,1095,100,1,1,12,0,1,1105,0,0,0,0,0,0,0
1481,1095,100,1,2,30,0,1,186,5,0,0,0,0,0,0
1482,1095,100,1,3,40,0,1,107,5,0,0,0,0,0,0
1483,1095,100,1,4,41,0,1,83,3,0,0,0,0,0,0
1484,1095,100,1,5,42,0,1,1151,1,0,0,0,0,0,0
1485,1095,100,1,6,54,0,1,2,1,0,0,0,0,0,0
1486,1095,100,1,7,65,0,1,83,1,0,0,0,0,0,0
1487,1095,100,1,8,66,0,1,1152,1,0,0,0,0,0,0
1488,1095,701,3,9,74,1,1,10001,1,0,0,0,0,0,0
1489,1095,701,3,10,76,2,1,10002,1,0,0,0,0,0,0
1490,1095,701,3,11,78,3,1,10003,1,0,0,0,0,0,0
1491,1092,100,1,1,12,0,1,1078,0,0,0,0,0,0,0
1492,1092,100,1,2,27,0,1,181,5,0,0,0,0,0,0
1493,1092,100,1,3,31,0,1,163,5,0,0,0,0,0,0
1494,1092,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1495,1092,100,1,5,44,0,1,168,0,0,0,0,0,0,0
1496,1092,100,1,6,46,0,1,78,3,0,0,0,0,0,0
1497,1092,100,1,7,57,0,1,34,1,0,0,0,0,0,0
1498,1092,100,1,8,59,0,1,73,3,0,7,109201,0,0,0
1499,1092,100,1,9,60,0,1,74,1,0,0,0,0,0,0
1500,1092,100,1,10,68,0,1,1170,3,0,0,0,0,0,0
1501,1092,100,1,11,70,0,1,1150,1,0,0,0,0,0,0
1502,1092,701,3,12,74,1,1,10001,1,0,0,0,0,0,0
1503,1092,701,3,13,76,2,1,10002,1,0,0,0,0,0,0
1504,1092,701,3,14,78,3,1,10003,1,0,0,0,0,0,0
1505,1114,100,1,1,12,0,1,1162,0,0,0,0,0,0,0
1506,1114,100,1,2,23,0,1,623,5,0,0,0,0,0,0
1507,1114,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1508,1114,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1509,1114,100,1,5,44,0,1,167,3,0,0,0,0,0,0
1510,1114,100,1,6,48,0,1,81,3,0,0,0,0,0,0
1511,1114,100,1,7,57,0,1,5,3,0,0,0,0,0,0
1512,1114,100,1,8,60,0,1,74,1,0,0,0,0,0,0
1513,1114,100,1,9,68,0,1,76,1,0,0,0,0,0,0
1514,1114,100,1,10,70,0,1,79,1,0,0,0,0,0,0
1515,1114,100,1,11,72,0,1,81,1,0,0,0,0,0,0
1516,1114,701,3,12,74,1,1,10001,1,0,0,0,0,0,0
1517,1114,701,3,13,76,2,1,10002,1,0,0,0,0,0,0
1518,1114,701,3,14,78,3,1,10003,1,0,0,0,0,0,0
1519,1135,100,1,1,12,0,1,1069,0,0,0,0,0,0,0
1520,1135,100,1,2,29,0,3,0,5000,0,0,0,0,0,0
1521,1135,100,1,3,31,0,1,163,5,0,0,0,0,0,0
1522,1135,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1523,1135,100,1,5,44,0,1,168,3,0,1,0,99,0,99
1524,1135,100,1,5,44,0,1,76,2,0,2,113501,0,0,0
1525,1135,100,1,6,56,0,1,4,3,0,0,0,0,0,0
1526,1135,100,1,7,60,0,1,74,3,0,0,0,0,0,0
1527,1135,100,1,8,68,0,1,76,3,0,0,0,0,0,0
1528,1135,100,1,9,70,0,1,79,1,0,0,0,0,0,0
1529,1135,100,1,10,72,0,1,81,1,0,7,113502,0,0,0
1530,1135,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1531,1135,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1532,1135,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1533,1137,100,1,1,12,0,1,1069,0,0,0,0,0,0,0
1534,1137,100,1,2,24,0,3,0,3000,0,0,0,0,0,0
1535,1137,100,1,3,37,0,2,300,1,1,0,0,0,0,0
1536,1137,100,1,4,44,0,1,168,1,0,0,0,0,0,0
1537,1137,100,1,5,60,0,1,74,3,0,0,0,0,0,0
1538,1137,100,1,6,67,0,1,87,1,0,0,0,0,0,0
1539,1137,100,1,7,68,0,1,76,1,0,0,0,0,0,0
1540,1137,100,1,8,70,0,1,79,2,0,0,0,0,0,0
1541,1137,100,1,9,72,0,1,81,1,0,0,0,0,0,0
1542,1137,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1543,1137,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1544,1137,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1545,1103,100,1,1,12,0,1,1096,0,0,0,0,0,0,0
1546,1103,100,1,2,30,0,3,0,5000,0,0,0,0,0,0
1547,1103,100,1,3,32,0,1,174,1,0,0,0,0,0,0
1548,1103,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1549,1103,100,1,5,44,0,1,168,0,0,0,0,0,0,0
1550,1103,100,1,6,54,0,1,3,3,0,0,0,0,0,0
1551,1103,100,1,7,66,0,1,85,3,0,0,0,0,0,0
1552,1103,100,1,8,68,0,1,76,3,0,0,0,0,0,0
1553,1103,100,1,9,70,0,1,79,1,0,0,0,0,0,0
1554,1103,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1555,1103,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1556,1103,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1557,1129,100,1,1,12,0,1,1094,0,0,0,0,0,0,0
1558,1129,100,1,2,25,0,1,178,1,0,0,0,0,0,0
1559,1129,100,1,3,31,0,1,162,1,0,0,0,0,0,0
1560,1129,100,1,4,34,0,1,165,1,0,0,0,0,0,0
1561,1129,100,1,5,44,0,1,167,1,0,0,0,0,0,0
1562,1129,100,1,6,46,0,1,1149,1,0,0,0,0,0,0
1563,1129,100,1,7,54,0,1,3,1,0,0,0,0,0,0
1564,1129,100,1,8,57,0,1,5,1,0,0,0,0,0,0
1565,1129,100,1,9,59,0,1,73,1,0,0,0,0,0,0
1566,1129,100,1,10,68,0,1,76,1,0,0,0,0,0,0
1567,1129,100,1,11,70,0,1,1171,1,0,0,0,0,0,0
1568,1129,701,3,12,74,1,1,10001,1,0,0,0,0,0,0
1569,1129,701,3,13,76,2,1,10002,1,0,0,0,0,0,0
1570,1129,701,3,14,78,3,1,10003,1,0,0,0,0,0,0
1571,1143,100,1,1,12,0,1,1162,0,0,0,0,0,0,0
1572,1143,100,1,2,24,0,1,625,5,0,0,0,0,0,0
1573,1143,100,1,3,31,0,1,163,1,0,0,0,0,0,0
1574,1143,100,1,4,34,0,1,166,5,0,0,0,0,0,0
1575,1143,100,1,5,46,0,1,79,3,0,0,0,0,0,0
1576,1143,100,1,6,48,0,1,81,1,0,0,0,0,0,0
1577,1143,100,1,7,52,0,1,10,1,0,0,0,0,0,0
1579,1143,100,1,8,70,0,1,79,1,0,0,0,0,0,0
1580,1143,100,1,9,72,0,1,81,1,0,0,0,0,0,0
1581,1143,701,3,10,74,1,1,10001,1,0,0,0,0,0,0
1582,1143,701,3,11,76,2,1,10002,1,0,0,0,0,0,0
1583,1143,701,3,12,78,3,1,10003,1,0,0,0,0,0,0
1584,1130,100,1,1,12,0,1,1091,0,0,0,0,0,0,0
1585,1130,100,1,2,23,0,1,623,1,0,0,0,0,0,0
1586,1130,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1587,1130,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1588,1130,100,1,5,44,0,1,167,3,0,0,0,0,0,0
1589,1130,100,1,6,52,0,1,10,2,0,0,0,0,0,0
1590,1130,100,1,7,54,0,1,3,1,0,0,0,0,0,0
1591,1130,100,1,8,57,0,1,5,1,0,0,0,0,0,0
1592,1130,100,1,9,69,0,1,1167,1,0,0,0,0,0,0
1593,1130,100,1,10,70,0,1,79,2,0,0,0,0,0,0
1594,1130,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1595,1130,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1596,1130,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1597,1118,100,1,1,12,0,1,1162,0,0,0,0,0,0,0
1598,1118,100,1,2,23,0,3,0,3000,0,0,0,0,0,0
1599,1118,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1600,1118,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1601,1118,100,1,5,44,0,1,167,3,0,0,0,0,0,0
1602,1118,100,1,6,45,0,1,77,1,0,0,0,0,0,0
1603,1118,100,1,7,54,0,1,3,3,0,0,0,0,0,0
1604,1118,100,1,8,60,0,1,74,3,0,0,0,0,0,0
1605,1118,100,1,9,68,0,1,76,3,0,0,0,0,0,0
1606,1118,100,1,10,69,0,1,77,1,0,0,0,0,0,0
1607,1118,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1608,1118,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1609,1118,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1610,1112,100,1,1,12,0,1,1138,0,0,0,0,0,0,0
1611,1112,100,1,2,23,0,1,623,5,0,0,0,0,0,0
1612,1112,100,1,3,29,0,1,170,5,0,0,0,0,0,0
1613,1112,100,1,4,31,0,1,162,5,0,0,0,0,0,0
1614,1112,100,1,5,33,0,1,164,5,0,0,0,0,0,0
1615,1112,100,1,6,44,0,1,167,0,0,0,0,0,0,0
1616,1112,100,1,7,55,0,1,14,3,0,0,0,0,0,0
1617,1112,100,1,8,57,0,1,5,3,0,0,0,0,0,0
1618,1112,100,1,9,62,0,1,103,1,0,0,0,0,0,0
1619,1112,100,1,10,67,0,1,88,1,0,0,0,0,0,0
1620,1112,100,1,11,70,0,1,78,1,0,0,0,0,0,0
1621,1112,701,3,12,74,1,1,10001,1,0,0,0,0,0,0
1622,1112,701,3,13,76,2,1,10002,1,0,0,0,0,0,0
1623,1112,701,3,14,78,3,1,10003,1,0,0,0,0,0,0
1624,1136,100,1,1,12,0,1,1162,0,0,0,0,0,0,0
1625,1136,100,1,2,27,0,3,0,5000,0,0,0,0,0,0
1626,1136,100,1,3,31,0,1,162,5,0,0,0,0,0,0
1627,1136,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1628,1136,100,1,5,44,0,1,167,1,0,0,0,0,0,0
1629,1136,100,1,6,46,0,1,79,3,0,0,0,0,0,0
1630,1136,100,1,7,54,0,1,3,3,0,0,0,0,0,0
1631,1136,100,1,8,57,0,1,5,3,0,0,0,0,0,0
1632,1136,100,1,9,64,0,1,82,1,0,0,0,0,0,0
1633,1136,100,1,10,70,0,1,79,1,0,0,0,0,0,0
1634,1136,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1635,1136,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1636,1136,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
1637,1134,100,1,1,12,0,1,1094,0,0,0,0,0,0,0
1638,1134,100,1,2,23,0,3,0,3000,0,0,0,0,0,0
1639,1134,100,1,3,32,0,1,208,1,0,0,0,0,0,0
