id,support_card_id,pattern,pos_index,pos_x,pos_y,scale_x,scale_y,rot_z
6888,30258,2,2,5530000,-8730000,16000,16000,0
6889,30258,3,1,5580000,1710000,16000,16000,0
6890,30258,3,2,5580000,-4500000,16000,16000,0
6891,30258,3,3,5580000,-9660000,16000,16000,0
6892,30258,4,1,3150000,545000,13000,13000,0
6893,30258,4,2,8890000,0,13000,13000,0
6894,30258,4,3,3150000,-8550000,13000,13000,0
6895,30258,4,4,8890000,-8550000,13000,13000,0
6896,30258,5,1,2285000,2550000,12000,12000,0
6897,30258,5,2,8220000,1650000,12000,12000,0
6898,30258,5,3,3150000,-3090000,13000,13000,0
6899,30258,5,4,2345000,-8230000,12000,12000,0
6900,30258,5,5,8725000,-8230000,12000,12000,0
6901,30259,1,1,-450000,-855000,11000,11000,0
6902,30259,2,1,60000,1160000,10000,10000,0
6903,30259,2,2,0,-7590000,10000,10000,0
6904,30259,3,1,-200000,3150000,10000,10000,0
6905,30259,3,2,-290000,-3150000,10000,10000,0
6906,30259,3,3,0,-8340000,10000,10000,0
6907,30259,4,1,-3100000,1160000,10000,10000,0
6908,30259,4,2,2350000,1530000,10000,10000,0
6909,30259,4,3,-3100000,-7500000,10000,10000,0
6910,30259,4,4,2780000,-7500000,10000,10000,0
6911,30259,5,1,-3450000,2500000,10000,10000,0
6912,30259,5,2,2250000,1830000,10000,10000,0
6913,30259,5,3,-390000,-2580000,10000,10000,0
6914,30259,5,4,-3450000,-8260000,10000,10000,0
6915,30259,5,5,2250000,-8380000,10000,10000,0
6916,10131,1,1,0,-2290000,12999,13002,0
6917,10131,2,1,0,820000,12001,11998,0
6918,10131,2,2,-5000,-6890000,12001,11998,0
6919,10131,3,1,0,3690000,10000,10000,0
6920,10131,3,2,0,-1550000,10000,10000,0
6921,10131,3,3,0,-7560000,10000,10000,0
6922,10131,4,1,-3100000,1430000,10000,10000,0
6923,10131,4,2,2350000,1790000,10000,10000,0
6924,10131,4,3,-3100000,-7220000,10000,10000,0
6925,10131,4,4,2350000,-6650000,10000,10000,0
6926,10131,5,1,-3020000,3480000,10000,10000,0
6927,10131,5,2,2780000,2730000,10000,10000,0
6928,10131,5,3,0,-1940000,10000,10000,0
6929,10131,5,4,-2500000,-7520000,10000,10000,0
6930,10131,5,5,2780000,-7520000,10000,10000,0
6931,30261,1,1,-1475000,20000,11000,11000,0
6932,30261,2,1,-670000,2000000,10000,10000,0
6933,30261,2,2,-670000,-6450000,10000,10000,0
6934,30261,3,1,-750000,4350000,10000,10000,0
6935,30261,3,2,-750000,-1785000,10000,10000,0
6936,30261,3,3,-750000,-7080000,10000,10000,0
6937,30261,4,1,-5050000,1160000,10000,10000,0
6938,30261,4,2,870000,1710000,10000,10000,0
6939,30261,4,3,-5050000,-6990000,10000,10000,0
6940,30261,4,4,570000,-6600000,10000,10000,0
6941,30261,5,1,-5010000,3960000,10000,10000,0
6942,30261,5,2,580000,3210000,10000,10000,0
6943,30261,5,3,-700000,-1310000,10000,10000,0
6944,30261,5,4,-4890000,-7070000,10000,10000,0
6945,30261,5,5,670000,-7140000,10000,10000,0
6946,30262,1,1,-480000,-3230000,12999,13002,0
6947,30262,2,1,-545000,-350000,12001,11998,0
6948,30262,2,2,-545000,-8030000,12001,11998,0
6949,30262,3,1,-200000,3360000,10000,10000,0
6950,30262,3,2,0,-2520000,10000,10000,0
6951,30262,3,3,0,-7850000,10000,10000,0
6952,30262,4,1,-3360000,1160000,10000,10000,0
6953,30262,4,2,2350000,1160000,10000,10000,0
6954,30262,4,3,-3100000,-7760000,10000,10000,0
6955,30262,4,4,2350000,-7760000,10000,10000,0
6956,30262,5,1,-3330000,3270000,10000,10000,0
6957,30262,5,2,2380000,2730000,10000,10000,0
6958,30262,5,3,-700000,-2310000,10000,10000,0
6959,30262,5,4,-3040000,-7880000,10000,10000,0
6960,30262,5,5,2200000,-7790000,10000,10000,0
6961,30263,1,1,-1505000,-1210000,12000,12000,0
6962,30263,2,1,-1050000,1475000,11000,11000,0
6963,30263,2,2,-1055000,-7380000,11000,11000,0
6964,30263,3,1,-670000,3780000,10000,10000,0
6965,30263,3,2,-670000,-2210000,10000,10000,0
6966,30263,3,3,-670000,-7800000,10000,10000,0
6967,30263,4,1,-4160000,1620000,10000,10000,0
6968,30263,4,2,1410000,1620000,10000,10000,0
6969,30263,4,3,-4470000,-7350000,10000,10000,0
6970,30263,4,4,1030000,-7350000,10000,10000,0
6971,30263,5,1,-4000000,3480000,10000,10000,0
6972,30263,5,2,1150000,2730000,10000,10000,0
6973,30263,5,3,-700000,-1940000,10000,10000,0
6974,30263,5,4,-4460000,-7620000,10000,10000,0
6975,30263,5,5,1410000,-7620000,10000,10000,0
6976,10129,1,1,0,0,10000,10000,0
6977,10129,2,1,0,2000000,10000,10000,0
6978,10129,2,2,0,-6000000,10000,10000,0
6979,10129,3,1,0,4350000,10000,10000,0
6980,10129,3,2,110000,-1260000,10000,10000,0
6981,10129,3,3,0,-6900000,10000,10000,0
6982,10129,4,1,-2770000,2160000,10000,10000,0
6983,10129,4,2,2780000,2420000,10000,10000,0
6984,10129,4,3,-2770000,-6090000,10000,10000,0
6985,10129,4,4,3020000,-5700000,10000,10000,0
6986,10129,5,1,-2410000,4220000,10000,10000,0
6987,10129,5,2,2690000,3480000,10000,10000,0
6988,10129,5,3,150000,-1350000,10000,10000,0
6989,10129,5,4,-3020000,-6780000,10000,10000,0
6990,10129,5,5,2780000,-6870000,10000,10000,0
6991,10132,1,1,0,0,13000,13000,0
6992,10132,2,1,-260000,1700000,13000,13000,0
6993,10132,2,2,-260000,-6450000,13000,13000,0
6994,10132,3,1,-200000,4920000,10000,10000,0
6995,10132,3,2,-200000,-940000,10000,10000,0
6996,10132,3,3,-200000,-6690000,10000,10000,0
6997,10132,4,1,-3245000,1610000,12000,12000,0
6998,10132,4,2,2285000,2150000,12000,12000,0
6999,10132,4,3,-3610000,-6090000,13000,13000,0
7000,10132,4,4,1950000,-5290000,13000,13000,0
7001,10132,5,1,-3450000,4680000,10000,10000,0
7002,10132,5,2,2220000,4080000,10000,10000,0
7003,10132,5,3,-140000,-790000,10000,10000,0
7004,10132,5,4,-3450000,-6390000,10000,10000,0
7005,10132,5,5,2690000,-6390000,10000,10000,0
7006,10133,1,1,355000,-2885000,14000,14000,0
7007,10133,2,1,0,2300000,10000,10000,0
7008,10133,2,2,0,-6270000,10000,10000,0
7009,10133,3,1,-200000,4650000,10000,10000,0
7010,10133,3,2,-200000,-940000,10000,10000,0
7011,10133,3,3,-200000,-6690000,10000,10000,0
7012,10133,4,1,-1630000,2160000,10000,10000,0
7013,10133,4,2,3510000,2160000,10000,10000,0
7014,10133,4,3,-2310000,-6420000,10000,10000,0
7015,10133,4,4,3510000,-6090000,10000,10000,0
7016,10133,5,1,-2500000,4370000,10000,10000,0
7017,10133,5,2,3030000,3620000,10000,10000,0
7018,10133,5,3,360000,-940000,10000,10000,0
7019,10133,5,4,-2010000,-6390000,10000,10000,0
7020,10133,5,5,3610000,-6390000,10000,10000,0
7021,10134,1,1,40000,-2010000,13000,13000,0
7022,10134,2,1,110000,1440000,10000,10000,0
7023,10134,2,2,0,-6840000,10000,10000,0
7024,10134,3,1,0,3840000,10000,10000,0
7025,10134,3,2,0,-1800000,10000,10000,0
7026,10134,3,3,0,-7320000,10000,10000,0
7027,10134,4,1,-2370000,1160000,10000,10000,0
7028,10134,4,2,3020000,1830000,10000,10000,0
7029,10134,4,3,-2770000,-7230000,10000,10000,0
7030,10134,4,4,3390000,-6660000,10000,10000,0
7031,10134,5,1,-2500000,3620000,10000,10000,0
7032,10134,5,2,3360000,3000000,10000,10000,0
7033,10134,5,3,40000,-1730000,10000,10000,0
7034,10134,5,4,-2500000,-7280000,10000,10000,0
7035,10134,5,5,3300000,-7280000,10000,10000,0
7036,30264,1,1,-5530000,-1920000,16000,16000,0
7037,30264,2,1,-5510000,1170000,16000,16000,0
7038,30264,2,2,-5510000,-6455000,16000,16000,0
7039,30264,3,1,-4705000,4680000,15000,15000,0
7040,30264,3,2,-8745000,-1440000,20000,20000,0
7041,30264,3,3,-4705000,-7110000,15000,15000,0
7042,30264,4,1,-7040000,2730000,10000,10000,0
7043,30264,4,2,-3170000,2420000,13000,13000,0
7044,30264,4,3,-7040000,-6090000,10000,10000,0
7045,30264,4,4,-3090000,-5290000,13000,13000,0
7046,30264,5,1,-7200000,4370000,10000,10000,0
7047,30264,5,2,-2285000,3555000,12000,12000,0
7048,30264,5,3,1080000,-5015000,12000,12000,674378
7049,30264,5,4,-6490000,-6390000,10000,10000,0
7050,30264,5,5,-2285000,-6390000,12000,12000,0
7051,30265,1,1,355000,-1810000,13000,13000,0
7052,30265,2,1,0,-1030000,12000,12000,0
7053,30265,2,2,-5000,-9330000,12000,12000,0
7054,30265,3,1,0,2070000,10000,10000,0
7055,30265,3,2,0,-3400000,10000,10000,0
7056,30265,3,3,0,-9360000,10000,10000,0
7057,30265,4,1,-3105000,-815000,12000,12000,0
7058,30265,4,2,2185000,-810000,12000,12000,0
7059,30265,4,3,-3690000,-9600000,12000,12000,0
7060,30265,4,4,2185000,-9270000,12000,12000,0
7061,30265,5,1,-3300000,1680000,10000,10000,0
7062,30265,5,2,1980000,1170000,10000,10000,0
7063,30265,5,3,0,-3870000,10000,10000,0
7064,30265,5,4,-2500000,-9590000,10000,10000,0
7065,30265,5,5,2430000,-9080000,10000,10000,0
7066,30266,1,1,9595000,930000,21000,21000,0
7067,30266,2,1,10445000,4050000,22000,22000,0
7068,30266,2,2,10445000,-3765000,22000,22000,0
7069,30266,3,1,9675000,6820000,21000,21000,0
7070,30266,3,2,9675000,1125000,21000,21000,0
7071,30266,3,3,9675000,-4140000,21000,21000,0
7072,30266,4,1,7030000,4140000,18000,18000,0
7073,30266,4,2,12475000,4560000,18000,18000,0
7074,30266,4,3,7025000,-4350000,18000,18000,0
7075,30266,4,4,12475000,-4040000,18000,18000,0
7076,30266,5,1,5510000,6455000,16000,16000,0
7077,30266,5,2,10920000,5515000,16000,16000,0
7078,30266,5,3,8740000,930000,20000,20000,0
7079,30266,5,4,5510000,-4710000,16000,16000,0
7080,30266,5,5,11220000,-4715000,16000,16000,0
7081,10135,1,1,0,-780000,12000,12000,0
7082,10135,2,1,0,2300000,10000,10000,0
7083,10135,2,2,0,-6870000,10000,10000,0
7084,10135,3,1,0,3930000,10000,10000,0
7085,10135,3,2,0,-1500000,10000,10000,0
7086,10135,3,3,0,-7470000,10000,10000,0
7087,10135,4,1,-2370000,1160000,10000,10000,0
7088,10135,4,2,3020000,1500000,10000,10000,0
7089,10135,4,3,-2770000,-7200000,10000,10000,0
7090,10135,4,4,3020000,-7200000,10000,10000,0
7091,10135,5,1,-2770000,3800000,10000,10000,0
7092,10135,5,2,3060000,2970000,10000,10000,0
7093,10135,5,3,0,-1460000,10000,10000,0
7094,10135,5,4,-2500000,-7210000,10000,10000,0
7095,10135,5,5,3060000,-7280000,10000,10000,0
7096,10136,1,1,5000,-780000,12001,11998,0
7097,10136,2,1,0,2300000,10000,10000,0
7098,10136,2,2,0,-6870000,10000,10000,0
7099,10136,3,1,0,3930000,10000,10000,0
7100,10136,3,2,0,-1790000,10000,10000,0
7101,10136,3,3,0,-8030000,10000,10000,0
7102,10136,4,1,-2370000,1160000,10000,10000,0
7103,10136,4,2,3020000,1500000,10000,10000,0
7104,10136,4,3,-2770000,-7200000,10000,10000,0
7105,10136,4,4,3020000,-7200000,10000,10000,0
7106,10136,5,1,-2770000,3480000,10000,10000,0
7107,10136,5,2,3060000,2970000,10000,10000,0
7108,10136,5,3,-140000,-2050000,10000,10000,0
7109,10136,5,4,-3020000,-7280000,10000,10000,0
7110,10136,5,5,3060000,-7280000,10000,10000,0
7111,30267,1,1,-1170000,-3990000,13000,13000,0
7112,30267,2,1,-780000,-830000,13000,13000,0
7113,30267,2,2,-780000,-8465000,13000,13000,0
7114,30267,3,1,-1005000,2905000,11000,11000,0
7115,30267,3,2,-1005000,-3030000,11000,11000,0
7116,30267,3,3,-1005000,-8640000,11000,11000,0
7117,30267,4,1,-3100000,1160000,10000,10000,0
7118,30267,4,2,2070000,1160000,10000,10000,0
7119,30267,4,3,-3510000,-8030000,10000,10000,0
7120,30267,4,4,1670000,-7760000,10000,10000,0
7121,30267,5,1,-3300000,2495000,10000,10005,0
7122,30267,5,2,1710000,1860000,10000,10000,0
7123,30267,5,3,-670000,-2585000,10000,10005,0
7124,30267,5,4,-3300000,-8380000,10000,10000,0
7125,30267,5,5,2070000,-8385000,10000,10005,0
7126,30268,1,1,355000,-3570000,13000,13000,0
7127,30268,2,1,0,1120000,10000,10000,0
7128,30268,2,2,0,-8030000,10000,10000,0
7129,30268,3,1,70000,2370000,10000,10000,0
7130,30268,3,2,0,-3400000,10000,10000,0
7131,30268,3,3,0,-8880000,10000,10000,0
7132,30268,4,1,-2770000,1160000,10000,10000,0
7133,30268,4,2,3020000,1160000,10000,10000,0
7134,30268,4,3,-2770000,-8410000,10000,10000,0
7135,30268,4,4,2780000,-7500000,10000,10000,0
7136,30268,5,1,-3020000,2400000,10000,10000,0
7137,30268,5,2,2780000,1590000,10000,10000,0
7138,30268,5,3,150000,-3300000,10000,10000,0
7139,30268,5,4,-2770000,-8730000,10000,10000,0
7140,30268,5,5,2780000,-8730000,10000,10000,0
7141,30269,1,1,-1390000,-3570000,12999,13002,0
7142,30269,2,1,-1615000,-830000,12000,12000,0
7143,30269,2,2,-1615000,-9600000,12000,12000,0
7144,30269,3,1,-670000,2450000,10000,10000,0
7145,30269,3,2,-1095000,-3910000,11000,11000,0
7146,30269,3,3,-670000,-9120000,10000,10000,0
7147,30269,4,1,-3520000,1160000,10000,10000,0
7148,30269,4,2,1710000,1160000,10000,10000,0
7149,30269,4,3,-3960000,-8680000,10000,10000,0
7150,30269,4,4,1710000,-7760000,10000,10000,0
7151,30269,5,1,-3740000,2160000,10000,10000,0
7152,30269,5,2,1710000,1500000,10000,10000,0
7153,30269,5,3,-670000,-3210000,10000,10000,0
7154,30269,5,4,-3740000,-8970000,10000,10000,0
7155,30269,5,5,1710000,-8970000,10000,10000,0
7156,20090,1,1,-1470000,-3230000,13000,13000,0
7157,20090,2,1,-1615000,-730000,12000,12000,0
7158,20090,2,2,-1615000,-9930000,12000,12000,0
7159,20090,3,1,-670000,1830000,10000,10000,0
7160,20090,3,2,-670000,-3590000,10000,10000,0
7161,20090,3,3,-670000,-9640000,10000,10000,0
7162,20090,4,1,-4160000,1160000,10000,10000,0
7163,20090,4,2,1670000,1160000,10000,10000,0
7164,20090,4,3,-4160000,-9000000,10000,10000,0
7165,20090,4,4,1030000,-9000000,10000,10000,0
7166,20090,5,1,-4460000,1590000,10000,10000,0
7167,20090,5,2,1150000,1170000,10000,10000,0
7168,20090,5,3,-700000,-3840000,10000,10000,0
7169,20090,5,4,-4000000,-9590000,10000,10000,0
7170,20090,5,5,1150000,-9590000,10000,10000,0
7171,30270,1,1,-3175000,-3270000,15000,15000,0
7172,30270,2,1,-3600000,825000,14000,14000,0
7173,30270,2,2,-3600000,-6870000,14000,14000,0
7174,30270,3,1,-2285000,4355000,12000,12000,0
7175,30270,3,2,-2285000,-880000,12000,12000,0
7176,30270,3,3,-2105000,-7260000,12000,12000,0
7177,30270,4,1,-5050000,1830000,10000,10000,0
7178,30270,4,2,950000,2160000,10000,10000,0
7179,30270,4,3,-4710000,-6900000,10000,10000,0
7180,30270,4,4,950000,-6900000,10000,10000,0
7181,30270,5,1,-5290000,3930000,10000,10000,0
7182,30270,5,2,870000,3060000,10000,10000,0
7183,30270,5,3,-700000,-1350000,10000,10000,0
7184,30270,5,4,-4460000,-7140000,10000,10000,0
7185,30270,5,5,1150000,-7140000,10000,10000,0
7186,30271,1,1,355000,-4200000,15000,15000,0
7187,30271,2,1,-5000,-2970000,15000,15000,0
7188,30271,2,2,-5000,-11070000,15000,15000,0
7189,30271,3,1,-300000,-560000,14000,14000,0
7190,30271,3,2,5000,-6540000,15000,15000,0
7191,30271,3,3,-295000,-12020000,15000,15000,0
7192,30271,4,1,-2425000,-2550000,15000,15000,0
7193,30271,4,2,3025000,-2310000,15000,15000,0
7194,30271,4,3,-3105000,-11700000,15000,15000,0
7195,30271,4,4,3025000,-10760000,15000,15000,0
7196,30271,5,1,-2505000,-1350000,15000,15000,0
7197,30271,5,2,2695000,-1460000,15000,15000,0
7198,30271,5,3,5000,-6390000,15000,15000,0
7199,30271,5,4,-2505000,-12180000,15000,15000,0
7200,30271,5,5,2975000,-12180000,15000,15000,0
7201,30272,1,1,55000,-2490000,12000,12000,0
7202,30272,2,1,-670000,1120000,10000,10000,0
7203,30272,2,2,-670000,-7230000,10000,10000,0
7204,30272,3,1,-670000,3270000,10000,10000,0
7205,30272,3,2,-495000,-2880000,10000,10000,-274
7206,30272,3,3,-670000,-8070000,10000,10000,0
7207,30272,4,1,-2770000,1160000,10000,10000,0
7208,30272,4,2,2500000,1440000,10000,10000,0
7209,30272,4,3,-2770000,-7050000,10000,10000,0
7210,30272,4,4,2500000,-6600000,10000,10000,0
7211,30272,5,1,-2770000,3060000,10000,10000,0
7212,30272,5,2,2400000,2500000,10000,10000,0
7213,30272,5,3,-140000,-2260000,10000,10000,0
7214,30272,5,4,-2770000,-7700000,10000,10000,0
7215,30272,5,5,2400000,-8030000,10000,10000,0
7216,30273,1,1,3230000,-2885000,14000,14000,0
7217,30273,2,1,1950000,-1710000,13000,13000,0
7218,30273,2,2,1950000,-9600000,13000,13000,0
7219,30273,3,1,1515000,1770000,11000,11000,0
7220,30273,3,2,1515000,-3870000,11000,11000,0
7221,30273,3,3,1515000,-9450000,11000,11000,0
7222,30273,4,1,-795000,-90000,12000,12000,0
7223,30273,4,2,4740000,110000,12000,12000,0
7224,30273,4,3,-1010000,-9180000,12000,12000,0
7225,30273,4,4,4735000,-9180000,12000,12000,0
7226,30273,5,1,-1630000,2160000,10000,10000,0
7227,30273,5,2,4070000,1170000,10000,10000,0
7228,30273,5,3,720000,-3570000,10000,10000,0
7229,30273,5,4,-1630000,-8600000,10000,10000,0
7230,30273,5,5,4070000,-8880000,10000,10000,0
7231,10137,1,1,0,0,12000,12000,0
7232,10137,2,1,0,2000000,10000,10000,0
7233,10137,2,2,0,-6390000,10000,10000,0
7234,10137,3,1,-200000,4680000,10000,10000,0
7235,10137,3,2,0,-940000,10000,10000,0
7236,10137,3,3,0,-6660000,10000,10000,0
7237,10137,4,1,-2520000,1470000,10000,10000,0
7238,10137,4,2,3330000,2350000,10000,10000,0
7239,10137,4,3,-2520000,-6330000,10000,10000,0
7240,10137,4,4,3020000,-5700000,10000,10000,0
7241,10137,5,1,-2500000,4370000,10000,10000,0
7242,10137,5,2,3360000,3480000,10000,10000,0
7243,10137,5,3,0,-940000,10000,10000,0
7244,10137,5,4,-2770000,-6690000,10000,10000,0
7245,10137,5,5,3060000,-6690000,10000,10000,0
7246,20091,1,1,-2310000,-2290000,13000,13000,0
7247,20091,2,1,-1920000,-1030000,12000,12000,0
7248,20091,2,2,-1925000,-8340000,12000,12000,0
7249,20091,3,1,-670000,2910000,10000,10000,0
7250,20091,3,2,-670000,-2790000,10000,10000,0
7251,20091,3,3,-670000,-8460000,10000,10000,0
7252,20091,4,1,-3690000,1160000,10000,10000,0
7253,20091,4,2,1670000,1160000,10000,10000,0
7254,20091,4,3,-4165000,-8030000,10000,10000,0
7255,20091,4,4,1670000,-8030000,10000,10000,0
7256,20091,5,1,-4000000,2160000,10000,10000,0
7257,20091,5,2,1690000,1530000,10000,10000,0
7258,20091,5,3,-700000,-2850000,10000,10000,0
7259,20091,5,4,-4460000,-8600000,10000,10000,0
7260,20091,5,5,1410000,-8260000,10000,10000,0
7261,30274,1,1,1590000,-3120000,14000,14000,0
7262,30274,2,1,1110000,-2850000,14000,14000,0
7263,30274,2,2,1110000,-12765000,14000,14000,0
7264,30274,3,1,620000,1270000,10000,10000,0
7265,30274,3,2,710000,-4960000,10000,10000,0
7266,30274,3,3,710000,-11320000,10000,10000,0
7267,30274,4,1,-2050000,-1815000,13000,13000,0
7268,30274,4,2,3290000,-1820000,13000,13000,0
7269,30274,4,3,-2050000,-11640000,13000,13000,0
7270,30274,4,4,3290000,-10760000,13000,13000,0
7271,30274,5,1,-2500000,1170000,10000,10000,0
7272,30274,5,2,3610000,1170000,10000,10000,0
7273,30274,5,3,670000,-5460000,10000,10000,0
7274,30274,5,4,-2130000,-11280000,10000,10000,0
7275,30274,5,5,3610000,-10930000,10000,10000,0
7276,30275,1,1,-2070000,-1950000,13000,13000,0
7277,30275,2,1,-2070000,-2670000,14000,14000,0
7278,30275,2,2,-2070000,-10720000,14000,14000,0
7279,30275,3,1,-670000,2130000,10000,10000,0
7280,30275,3,2,-670000,-3840000,10000,10000,0
7281,30275,3,3,-670000,-9600000,10000,10000,0
7282,30275,4,1,-4620000,1160000,10000,10000,0
7283,30275,4,2,950000,1160000,10000,10000,0
7284,30275,4,3,-4620000,-9210000,10000,10000,0
7285,30275,4,4,950000,-8410000,10000,10000,0
7286,30275,5,1,-4460000,1440000,10000,10000,0
7287,30275,5,2,1150000,1170000,10000,10000,0
7288,30275,5,3,-670000,-3810000,10000,10000,0
7289,30275,5,4,-4460000,-9410000,10000,10000,0
7290,30275,5,5,1150000,-9410000,10000,10000,0
7291,20092,1,1,-480000,-3570000,13000,13000,0
7292,20092,2,1,-390000,-830000,12000,12000,0
7293,20092,2,2,-395000,-10360000,12000,12000,0
7294,20092,3,1,-200000,1070000,10000,10000,0
7295,20092,3,2,-200000,-4680000,10000,10000,0
7296,20092,3,3,0,-10630000,10000,10000,0
7297,20092,4,1,-3100000,1160000,10000,10000,0
7298,20092,4,2,2780000,1160000,10000,10000,0
7299,20092,4,3,-2770000,-9030000,10000,10000,0
7300,20092,4,4,2780000,-8410000,10000,10000,0
7301,20092,5,1,-2770000,1170000,10000,10000,0
7302,20092,5,2,2690000,1170000,10000,10000,0
7303,20092,5,3,-700000,-4740000,10000,10000,0
7304,20092,5,4,-3020000,-10360000,10000,10000,0
7305,20092,5,5,3090000,-10360000,10000,10000,0
7306,30277,1,1,-1975000,-750000,12001,11998,0
7307,30277,2,1,-670000,2000000,10000,10000,0
7308,30277,2,2,-670000,-5700000,10000,10000,0
7309,30277,3,1,-670000,4800000,10000,10000,0
7310,30277,3,2,-670000,-940000,10000,10000,0
7311,30277,3,3,-670000,-6660000,10000,10000,0
7312,30277,4,1,-5050000,2160000,10000,10000,0
7313,30277,4,2,570000,2730000,10000,10000,0
7314,30277,4,3,-5050000,-6480000,10000,10000,0
7315,30277,4,4,670000,-6480000,10000,10000,0
7316,30277,5,1,-5010000,4680000,10000,10000,0
7317,30277,5,2,500000,3930000,10000,10000,0
7318,30277,5,3,-700000,-940000,10000,10000,0
7319,30277,5,4,-4460000,-6390000,10000,10000,0
7320,30277,5,5,580000,-6390000,10000,10000,0
7321,10139,1,1,355000,-2490000,12000,12000,0
7322,10139,2,1,0,1500000,10000,10000,0
7323,10139,2,2,0,-8030000,10000,10000,0
7324,10139,3,1,210000,3360000,10000,10000,0
7325,10139,3,2,0,-2460000,10000,10000,0
7326,10139,3,3,360000,-8030000,10000,10000,0
7327,10139,4,1,-2050000,1160000,10000,10000,0
7328,10139,4,2,3360000,1160000,10000,10000,0
7329,10139,4,3,-2430000,-7760000,10000,10000,0
7330,10139,4,4,3360000,-7760000,10000,10000,0
7331,10139,5,1,-2220000,3000000,10000,10000,0
7332,10139,5,2,3090000,2160000,10000,10000,0
7333,10139,5,3,150000,-2380000,10000,10000,0
7334,10139,5,4,-2220000,-7940000,10000,10000,0
7335,10139,5,5,3090000,-8030000,10000,10000,0
7336,30278,1,1,-2420000,-3570000,13000,13000,0
7337,30278,2,1,-2285000,-1030000,12000,12000,0
7338,30278,2,2,-2285000,-9600000,12000,12000,0
7339,30278,3,1,-670000,2690000,10000,10000,0
7340,30278,3,2,-2425000,-4890000,12000,12000,0
7341,30278,3,3,-670000,-9060000,10000,10000,0
7342,30278,4,1,-5290000,1160000,10000,10000,0
7343,30278,4,2,190000,1160000,10000,10000,0
7344,30278,4,3,-5290000,-8790000,10000,10000,0
7345,30278,4,4,570000,-8410000,10000,10000,0
7346,30278,5,1,-5290000,1830000,10000,10000,0
7347,30278,5,2,40000,1070000,10000,10000,0
7348,30278,5,3,-700000,-3150000,10000,10000,0
7349,30278,5,4,-5380000,-8930000,10000,10000,0
7350,30278,5,5,0,-8930000,10000,10000,0
7351,30279,1,1,2215000,-1210000,12000,12000,0
7352,30279,2,1,2285000,-350000,12000,12000,0
7353,30279,2,2,2285000,-8580000,12000,12000,0
7354,30279,3,1,690000,2690000,10000,10000,0
7355,30279,3,2,710000,-2730000,10000,10000,0
7356,30279,3,3,620000,-8460000,10000,10000,0
7357,30279,4,1,-510000,1160000,10000,10000,0
7358,30279,4,2,5580000,1160000,10000,10000,0
7359,30279,4,3,-510000,-8030000,10000,10000,0
7360,30279,4,4,5580000,-7760000,10000,10000,0
7361,30279,5,1,-140000,2500000,10000,10000,0
7362,30279,5,2,5570000,1680000,10000,10000,0
7363,30279,5,3,670000,-2940000,10000,10000,0
7364,30279,5,4,0,-8260000,10000,10000,0
7365,30279,5,5,5570000,-8380000,10000,10000,0
7366,30280,1,1,2335000,-2850000,12000,12000,0
7367,30280,2,1,2215000,620000,12000,12000,0
7368,30280,2,2,2215000,-7020000,12000,12000,0
7369,30280,3,1,710000,3870000,10000,10000,0
7370,30280,3,2,1515000,-1710000,11000,11000,0
7371,30280,3,3,710000,-6890000,10000,10000,0
7372,30280,4,1,670000,1160000,10000,10000,0
7373,30280,4,2,6790000,1620000,10000,10000,0
7374,30280,4,3,670000,-6690000,10000,10000,0
7375,30280,4,4,6790000,-6090000,10000,10000,0
7376,30280,5,1,670000,3900000,10000,10000,0
7377,30280,5,2,6750000,3000000,10000,10000,0
7378,30280,5,3,670000,-1760000,10000,10000,0
7379,30280,5,4,670000,-6860000,10000,10000,0
7380,30280,5,5,6440000,-6860000,10000,10000,0
7381,20093,1,1,2215000,-2490000,12000,12000,0
7382,20093,2,1,2285000,1680000,12000,12000,0
7383,20093,2,2,2285000,-5700000,12000,12000,0
7384,20093,3,1,620000,3990000,10000,10000,0
7385,20093,3,2,710000,-1500000,10000,10000,0
7386,20093,3,3,710000,-6770000,10000,10000,0
7387,20093,4,1,405000,680000,12000,12000,0
7388,20093,4,2,5820000,1470000,12000,12000,0
7389,20093,4,3,405000,-6750000,12000,12000,0
7390,20093,4,4,5815000,-6360000,12000,12000,0
7391,20093,5,1,110000,4020000,10000,10000,0
7392,20093,5,2,5570000,3480000,10000,10000,0
7393,20093,5,3,1525000,-1435000,11000,11000,0
7394,20093,5,4,360000,-6740000,10000,10000,0
7395,20093,5,5,5570000,-6740000,10000,10000,0
7396,30281,1,1,355000,-2790000,12000,12000,0
7397,30281,2,1,355000,-830000,12000,12000,0
7398,30281,2,2,40000,-9150000,12000,12000,0
7399,30281,3,1,360000,2100000,10000,10000,0
7400,30281,3,2,360000,-3590000,10000,10000,0
7401,30281,3,3,360000,-9240000,10000,10000,0
7402,30281,4,1,-1630000,1160000,10000,10000,0
7403,30281,4,2,4110000,1160000,10000,10000,0
7404,30281,4,3,-1280000,-8730000,10000,10000,0
7405,30281,4,4,3910000,-8030000,10000,10000,0
7406,30281,5,1,-1950000,1770000,10000,10000,0
7407,30281,5,2,4070000,940000,10000,10000,0
7408,30281,5,3,670000,-3540000,10000,10000,0
7409,30281,5,4,-1380000,-9240000,10000,10000,0
7410,30281,5,5,4070000,-9240000,10000,10000,0
7411,30282,1,1,-1470000,-4305000,14000,14000,0
7412,30282,2,1,-1505000,0,12000,12000,0
7413,30282,2,2,-1505000,-7710000,12000,12000,0
