id,turn_set_id,turn,year,month,half,period,unique_command,training_set_id,outing_set_id,top_cloth_id,top_bg_id,bgm_cue_name,bgm_cuesheet_name,bgm_unique_cue_name,bgm_unique_cuesheet_name,rest_type,health_room_type,race_entry_type,story_cloth_id,story_bg_id,story_bg_sub_id
9020,9,20,1,10,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9021,9,21,1,11,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9022,9,22,1,11,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9023,9,23,1,12,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9024,9,24,1,12,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9025,9,25,2,1,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9026,9,26,2,1,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9027,9,27,2,2,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9028,9,28,2,2,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9029,9,29,2,3,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9030,9,30,2,3,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9031,9,31,2,4,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9032,9,32,2,4,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9033,9,33,2,5,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9034,9,34,2,5,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9035,9,35,2,6,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9036,9,36,2,6,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9037,9,37,2,7,1,2,1,2,2,4,13,snd_bgm_GM379_single,snd_bgm_GM379,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9038,9,38,2,7,2,2,1,2,2,4,13,snd_bgm_GM379_single,snd_bgm_GM379,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9039,9,39,2,8,1,2,1,2,2,4,13,snd_bgm_GM379_single,snd_bgm_GM379,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9040,9,40,2,8,2,2,1,2,2,4,13,snd_bgm_GM379_single,snd_bgm_GM379,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9041,9,41,2,9,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9042,9,42,2,9,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,3,9,120
9043,9,43,2,10,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9044,9,44,2,10,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9045,9,45,2,11,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9046,9,46,2,11,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9047,9,47,2,12,1,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9048,9,48,2,12,2,0,1,4,1,0,0,snd_bgm_GM379_single,snd_bgm_GM379,,,1,1,1,6,9,120
9049,9,49,3,1,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9050,9,50,3,1,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9051,9,51,3,2,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9052,9,52,3,2,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9053,9,53,3,3,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9054,9,54,3,3,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9055,9,55,3,4,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9056,9,56,3,4,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9057,9,57,3,5,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9058,9,58,3,5,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9059,9,59,3,6,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,3,9,120
9060,9,60,3,6,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,3,9,120
9061,9,61,3,7,1,2,1,2,2,4,13,snd_bgm_GM380_single,snd_bgm_GM380,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9062,9,62,3,7,2,2,1,2,2,4,13,snd_bgm_GM380_single,snd_bgm_GM380,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9063,9,63,3,8,1,2,1,2,2,4,13,snd_bgm_GM380_single,snd_bgm_GM380,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9064,9,64,3,8,2,2,1,2,2,4,13,snd_bgm_GM380_single,snd_bgm_GM380,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
9065,9,65,3,9,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,3,9,120
9066,9,66,3,9,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,3,9,120
9067,9,67,3,10,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9068,9,68,3,10,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9069,9,69,3,11,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9070,9,70,3,11,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9071,9,71,3,12,1,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9072,9,72,3,12,2,0,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9073,9,73,4,1,1,3,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,0,6,9,120
9074,9,74,4,1,2,3,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9075,9,75,4,1,2,3,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,0,6,9,120
9076,9,76,4,1,2,3,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
9077,9,77,4,1,2,3,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,0,6,9,120
9078,9,78,4,1,2,3,1,4,1,0,0,snd_bgm_GM380_single,snd_bgm_GM380,,,1,1,1,6,9,120
10001,10,1,1,4,1,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10002,10,2,1,4,1,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10003,10,3,1,4,2,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10004,10,4,1,4,2,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10005,10,5,1,5,1,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10006,10,6,1,5,1,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10007,10,7,1,5,2,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10008,10,8,1,5,2,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,6,9,120
10009,10,9,1,6,1,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,3,9,120
10010,10,10,1,6,1,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,3,9,120
10011,10,11,1,6,2,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,0,3,9,120
10012,10,12,1,6,2,1,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10013,10,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10014,10,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10015,10,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10016,10,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10017,10,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10018,10,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10019,10,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10020,10,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10021,10,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10022,10,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10023,10,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10024,10,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10025,10,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10026,10,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10027,10,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10028,10,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10029,10,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10030,10,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10031,10,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10032,10,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10033,10,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10034,10,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10035,10,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10036,10,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10037,10,37,2,7,1,2,1,2,2,4,13,snd_bgm_GM400_single,snd_bgm_GM400,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10038,10,38,2,7,2,2,1,2,2,4,13,snd_bgm_GM400_single,snd_bgm_GM400,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10039,10,39,2,8,1,2,1,2,2,4,13,snd_bgm_GM400_single,snd_bgm_GM400,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10040,10,40,2,8,2,2,1,2,2,4,13,snd_bgm_GM400_single,snd_bgm_GM400,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10041,10,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10042,10,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,3,9,120
10043,10,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10044,10,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10045,10,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10046,10,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10047,10,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10048,10,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM400_single,snd_bgm_GM400,,,1,1,1,6,9,120
10049,10,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10050,10,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10051,10,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10052,10,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10053,10,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10054,10,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10055,10,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10056,10,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10057,10,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10058,10,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10059,10,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,3,9,120
10060,10,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,3,9,120
10061,10,61,3,7,1,2,1,2,2,4,13,snd_bgm_GM401_single,snd_bgm_GM401,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10062,10,62,3,7,2,2,1,2,2,4,13,snd_bgm_GM401_single,snd_bgm_GM401,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10063,10,63,3,8,1,2,1,2,2,4,13,snd_bgm_GM401_single,snd_bgm_GM401,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10064,10,64,3,8,2,2,1,2,2,4,13,snd_bgm_GM401_single,snd_bgm_GM401,snd_bgm_DM018A_sys,snd_bgm_DM018,0,0,1,4,42,2121
10065,10,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,3,9,120
10066,10,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,3,9,120
10067,10,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10068,10,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10069,10,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10070,10,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10071,10,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
10072,10,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM401_single,snd_bgm_GM401,,,1,1,1,6,9,120
11001,11,1,1,4,1,1,0,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11002,11,2,1,4,1,1,0,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11003,11,3,1,4,2,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11004,11,4,1,4,2,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11005,11,5,1,5,1,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11006,11,6,1,5,1,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11007,11,7,1,5,2,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11008,11,8,1,5,2,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,6,9,120
11009,11,9,1,6,1,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,3,9,120
11010,11,10,1,6,1,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,3,9,120
11011,11,11,1,6,2,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,0,3,9,120
11012,11,12,1,6,2,1,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11013,11,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11014,11,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11015,11,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11016,11,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11017,11,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11018,11,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11019,11,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11020,11,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11021,11,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11022,11,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11023,11,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11024,11,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11025,11,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11026,11,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11027,11,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11028,11,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11029,11,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11030,11,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11031,11,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11032,11,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11033,11,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11034,11,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11035,11,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11036,11,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11037,11,37,2,7,1,2,1,5,4,0,180,snd_bgm_GM419_single,snd_bgm_GM419,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11038,11,38,2,7,2,2,1,5,4,0,180,snd_bgm_GM419_single,snd_bgm_GM419,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11039,11,39,2,8,1,2,1,5,4,0,180,snd_bgm_GM419_single,snd_bgm_GM419,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11040,11,40,2,8,2,2,1,5,4,0,180,snd_bgm_GM419_single,snd_bgm_GM419,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11041,11,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11042,11,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,3,9,120
11043,11,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11044,11,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11045,11,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11046,11,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11047,11,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11048,11,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM419_single,snd_bgm_GM419,,,1,1,1,6,9,120
11049,11,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11050,11,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11051,11,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11052,11,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11053,11,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11054,11,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11055,11,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11056,11,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11057,11,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11058,11,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11059,11,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,3,9,120
11060,11,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,3,9,120
11061,11,61,3,7,1,2,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11062,11,62,3,7,2,2,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11063,11,63,3,8,1,2,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11064,11,64,3,8,2,2,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,snd_bgm_GM422_sys,snd_bgm_GM422,0,0,1,4,42,2121
11065,11,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,3,9,120
11066,11,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,3,9,120
11067,11,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11068,11,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11069,11,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11070,11,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11071,11,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11072,11,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11073,11,73,4,1,1,3,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,,,0,0,0,4,42,2121
11074,11,74,4,1,2,3,1,5,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11075,11,75,4,1,2,3,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,,,0,0,0,4,42,2121
11076,11,76,4,1,2,3,1,5,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
11077,11,77,4,1,2,3,1,5,4,0,180,snd_bgm_GM420_single,snd_bgm_GM420,,,0,0,0,4,42,2121
11078,11,78,4,1,2,3,1,5,1,0,0,snd_bgm_GM420_single,snd_bgm_GM420,,,1,1,1,6,9,120
12001,12,1,1,4,1,1,0,1,1,0,0,snd_bgm_GM444_single,snd_bgm_GM444,,,1,1,0,6,9,120
